,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,61.0,2.0,heidfeld,7.0,11.0,+1 Lap,90373.0,197797.0,326691.0,406930.0,486101.0,565646.0,644510.0,723829.0,802589.0,881636.0,960333.0,1039840.0,1118849.0,1196978.0,1275218.0,1354784.0,1432726.0,1510710.0,1588880.0,1667050.0,1747544.0,1825437.0,1903563.0,1981688.0,2060375.0,2138898.0,2217080.0,2295295.0,2373218.0,2453799.0,2531965.0,2609827.0,2687852.0,2784911.0,2865025.0,2943194.0,3021293.0,3099680.0,3177626.0,3255261.0,3332978.0,3411826.0,3489327.0,3567080.0,3646004.0,3724146.0,3802301.0,3880701.0,3958935.0,4037054.0,4116693.0,4194147.0,4271972.0,4366748.0,4445347.0,4522865.0,4600650.0,4678624.0,4758293.0,4889785.0,5013908.0,5136462.0,5218073.0,5298347.0,5377762.0,5456418.0,5534291.0,5611942.0,5690306.0,
9,61.0,17.0,webber,12.0,11.0,+1 Lap,91480.0,198525.0,327957.0,407470.0,486927.0,566061.0,645630.0,724765.0,804377.0,883948.0,964075.0,1044545.0,1124559.0,1205454.0,1302841.0,1382363.0,1460068.0,1538165.0,1616516.0,1695160.0,1775319.0,1854296.0,1935219.0,2014588.0,2094181.0,2174095.0,2253761.0,2333654.0,2419560.0,2502335.0,2581525.0,2660408.0,2740023.0,2818942.0,2897782.0,2979081.0,3057828.0,3140712.0,3220602.0,3299874.0,3378473.0,3457744.0,3536415.0,3635438.0,3716587.0,3794675.0,3872593.0,3950767.0,4029337.0,4108196.0,4187594.0,4266824.0,4345668.0,4424282.0,4505314.0,4585631.0,4664615.0,4745428.0,4829875.0,4913231.0,5028641.0,5143061.0,5225225.0,5305763.0,5385766.0,5465610.0,5545384.0,5625001.0,5708859.0,
14,61.0,24.0,liuzzi,13.0,12.0,+2 Laps,92123.0,200051.0,329135.0,409023.0,489198.0,568674.0,648140.0,727445.0,806775.0,886031.0,965373.0,1045057.0,1125086.0,1242702.0,1327643.0,1407278.0,1486689.0,1566910.0,1647425.0,1729794.0,1809404.0,1888579.0,1968080.0,2047357.0,2128544.0,2225869.0,2307058.0,2386686.0,2465566.0,2544553.0,2623750.0,2703184.0,2782619.0,2861588.0,2940409.0,3020338.0,3101146.0,3180106.0,3259824.0,3340412.0,3419362.0,3498715.0,3581986.0,3661585.0,3742740.0,3821641.0,3901206.0,4000247.0,4082121.0,4160199.0,4241148.0,4321217.0,4400196.0,4479347.0,4559906.0,4639707.0,4718733.0,4802588.0,4900392.0,5024504.0,5141215.0,5227096.0,5306879.0,5390438.0,5474930.0,5555497.0,5635411.0,5716298.0,,
12,61.0,22.0,barrichello,19.0,26.0,Mechanical,92679.0,200906.0,329772.0,409879.0,489747.0,569241.0,648793.0,728194.0,807618.0,886904.0,966311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,61.0,32.0,klien,11.0,11.0,+1 Lap,93072.0,201956.0,330396.0,410443.0,490368.0,569793.0,650894.0,730070.0,809089.0,888068.0,967766.0,1047389.0,1126325.0,1205902.0,1286571.0,1366112.0,1444468.0,1522601.0,1600811.0,1678845.0,1757163.0,1835121.0,1913191.0,1991150.0,2069022.0,2147247.0,2226566.0,2305055.0,2401479.0,2483069.0,2561463.0,2640504.0,2719318.0,2797434.0,2876780.0,2956607.0,3034796.0,3113098.0,3191161.0,3271409.0,3351255.0,3429402.0,3507509.0,3585203.0,3663262.0,3744339.0,3823535.0,3901937.0,3981141.0,4059342.0,4138549.0,4216813.0,4314325.0,4394460.0,4472036.0,4549999.0,4627926.0,4706101.0,4786129.0,4894808.0,5018829.0,5138664.0,5220401.0,5299806.0,5383654.0,5462999.0,5544101.0,5622529.0,5702984.0,
15,61.0,26.0,speed,10.0,11.0,+1 Lap,93532.0,203087.0,331287.0,411507.0,490953.0,572617.0,651967.0,731414.0,810415.0,889411.0,969106.0,1048598.0,1127815.0,1206951.0,1286649.0,1367164.0,1445946.0,1524548.0,1603121.0,1682036.0,1760430.0,1838880.0,1917335.0,1996236.0,2074712.0,2153283.0,2231844.0,2331065.0,2411447.0,2489524.0,2568050.0,2649352.0,2728043.0,2808714.0,2891644.0,2971639.0,3050781.0,3129212.0,3207346.0,3285541.0,3364015.0,3443497.0,3521574.0,3599578.0,3677442.0,3755626.0,3833642.0,3912122.0,3990664.0,4087428.0,4167238.0,4244958.0,4323434.0,4402356.0,4480518.0,4558609.0,4638157.0,4716809.0,4801571.0,4899688.0,5023367.0,5140506.0,5222988.0,5302352.0,5381463.0,5460325.0,5540673.0,5619810.0,5698735.0,
13,61.0,23.0,ralf_schumacher,17.0,31.0,Retired,94514.0,204650.0,332105.0,412968.0,492819.0,573064.0,653539.0,732998.0,813010.0,892168.0,972288.0,1051976.0,1131020.0,1210261.0,1289637.0,1368804.0,1448583.0,1527861.0,1606654.0,1685610.0,1764810.0,1844535.0,1923380.0,2019925.0,2179709.0,2264799.0,2347545.0,2434950.0,2516679.0,2597401.0,2678774.0,2758621.0,2838168.0,2918166.0,3000655.0,3081032.0,3160298.0,3242476.0,3322488.0,3401966.0,3481142.0,3559973.0,3640900.0,3728450.0,3808218.0,3887718.0,3986804.0,4067899.0,4147885.0,4227960.0,4344117.0,4434024.0,4512955.0,4598526.0,4679992.0,4764992.0,4935341.0,5031218.0,,,,,,,,,,,,
5,61.0,11.0,sato,15.0,3.0,Accident,94622.0,205439.0,332775.0,463793.0,548050.0,632397.0,715352.0,799187.0,885141.0,973824.0,1056560.0,1138422.0,1224173.0,1306498.0,1389132.0,1471207.0,1554665.0,1635722.0,1716487.0,1797081.0,1878083.0,1979083.0,2063334.0,2146483.0,2228842.0,2310092.0,2392551.0,2478117.0,2559434.0,2641959.0,2725083.0,2807453.0,2893756.0,2980237.0,3063042.0,3144119.0,3224893.0,3305445.0,3386693.0,3467183.0,3547797.0,3628799.0,3728622.0,3811858.0,3893023.0,3975468.0,4056478.0,4137146.0,4218684.0,4300974.0,4382552.0,4465715.0,4551280.0,4632886.0,4715612.0,4798846.0,4897786.0,5022722.0,5140323.0,5230267.0,5312013.0,5393496.0,5475536.0,5557268.0,,,,,,
7,61.0,14.0,coulthard,8.0,11.0,+1 Lap,95076.0,206953.0,332986.0,416621.0,496116.0,575282.0,654606.0,734093.0,813726.0,893413.0,972947.0,1052485.0,1131613.0,1210900.0,1290379.0,1369126.0,1449021.0,1528331.0,1607164.0,1686116.0,1764833.0,1845275.0,1923851.0,2002706.0,2080802.0,2158780.0,2238346.0,2317030.0,2395593.0,2474254.0,2553492.0,2632221.0,2710980.0,2806992.0,2887834.0,2966655.0,3045692.0,3123854.0,3201473.0,3279349.0,3357207.0,3435045.0,3513432.0,3592207.0,3670552.0,3749744.0,3828027.0,3906916.0,3984545.0,4062382.0,4141257.0,4220554.0,4299683.0,4377340.0,4455197.0,4549577.0,4629204.0,4707018.0,4786479.0,4895909.0,5019574.0,5138929.0,5220970.0,5300676.0,5380947.0,5460016.0,5539199.0,5617889.0,5696187.0,
21,61.0,36.0,montagny,20.0,5.0,Engine,96544.0,224253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,61.0,33.0,monteiro,14.0,14.0,+4 Laps,250136.0,338808.0,420484.0,500403.0,579694.0,660224.0,740792.0,822090.0,904137.0,986148.0,1068184.0,1150453.0,1232929.0,1314923.0,1396738.0,1480466.0,1561840.0,1643027.0,1722915.0,1803399.0,1887511.0,1970116.0,2051889.0,2139014.0,2223295.0,2308105.0,2390548.0,2473227.0,2554930.0,2638037.0,2724413.0,2806818.0,2891349.0,2996625.0,3082186.0,3164000.0,3247609.0,3332462.0,3413592.0,3495796.0,3576652.0,3659081.0,3744202.0,3826599.0,3908557.0,3990678.0,4072179.0,4155189.0,4236987.0,4322137.0,4405154.0,4486710.0,4568084.0,4652042.0,4734114.0,4818899.0,4920004.0,5029805.0,5144723.0,5230920.0,5313005.0,5394197.0,5476248.0,5557893.0,5638973.0,5722575.0,,,,
