,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
20,53,35,villeneuve,2,20,5,Engine,105261,203306,300115,396095,491806,587715,682989,778310,873398,968778,1063861,1159073,1254227,1349055,1443686,1539235,1633588,1727733,1821942,1915636,2009745,2104236.0,2200752.0,2318477.0,2412860.0,2507052.0,2601042.0,2695044.0,2789645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,53,24,liuzzi,5,11,1,Finished,105751,203679,301679,398488,494559,590184,685396,781040,876405,971700,1067164,1162498,1257744,1352535,1447027,1541646,1636412,1730977,1825644,1919930,2014241,2110801.0,2229091.0,2323121.0,2417060.0,2510540.0,2604716.0,2698691.0,2792786.0,2887802.0,2981899.0,3075940.0,3170415.0,3264638.0,3359365.0,3453573.0,3547151.0,3640879.0,3737307.0,3863009.0,3957247.0,4051171.0,4145429.0,4239649.0,4333756.0,4428862.0,4522947.0,4618375.0,4713293.0,4807929.0,4902777.0,4997395.0,5091930.0,5186647.0,5281108.0,5376118.0,5472202.0
3,53,8,raikkonen,1,3,1,Finished,106240,204234,301238,396871,493324,588581,683646,778693,873858,969080,1064639,1159670,1255387,1349592,1443910,1537738,1631727,1725229,1818561,1912243,2005612,2099236.0,2192478.0,2285685.0,2378990.0,2471983.0,2565724.0,2659020.0,2751884.0,2847498.0,2967334.0,3061226.0,3155614.0,3249756.0,3344193.0,3438731.0,3533156.0,3627064.0,3720998.0,3814818.0,3908555.0,4002083.0,4095910.0,4189687.0,4283295.0,4377255.0,4470828.0,4564261.0,4658138.0,4751439.0,4844720.0,4938018.0,5031424.0,5124999.0,5218482.0,5311901.0,5405565.0
14,53,26,speed,5,13,11,+1 Lap,106719,206333,304807,401715,498058,594976,691612,788907,885566,982283,1079281,1176236,1271605,1367874,1463903,1560349,1657334,1754622,1850674,1945782,2041618,2136881.0,2234690.0,2329933.0,2426875.0,2545456.0,2639669.0,2733357.0,2829626.0,2924019.0,3018451.0,3112708.0,3208203.0,3302710.0,3397541.0,3493057.0,3587560.0,3681484.0,3776631.0,3870705.0,3964102.0,4057848.0,4153412.0,4270671.0,4363779.0,4457557.0,4551826.0,4646224.0,4740686.0,4834983.0,4929569.0,5024271.0,5118768.0,5213216.0,5307377.0,5401841.0,
7,53,15,trulli,7,16,11,+1 Lap,107251,205634,303033,400277,497228,593886,690515,788211,884844,981591,1078318,1174654,1271218,1367477,1463552,1559927,1656798,1753144,1848963,1944690,2040746,2138846.0,2256311.0,2351163.0,2446018.0,2541794.0,2637527.0,2732982.0,2829888.0,2926474.0,3022422.0,3121034.0,3217009.0,3313185.0,3409062.0,3504734.0,3600572.0,3696216.0,3794617.0,3913383.0,4008892.0,4104050.0,4199840.0,4295567.0,4391537.0,4488730.0,4585365.0,4681446.0,4777610.0,4873718.0,4969994.0,5066082.0,5162286.0,5258389.0,5354318.0,5451466.0,
12,53,23,ralf_schumacher,7,14,11,+1 Lap,107640,206823,305177,402319,499916,596377,692474,789311,886104,982620,1079207,1177792,1295246,1389687,1484314,1578896,1673192,1767995,1862163,1956335,2050467,2145083.0,2239455.0,2334099.0,2428211.0,2524918.0,2641114.0,2738133.0,2832765.0,2927386.0,3022675.0,3117317.0,3211920.0,3309043.0,3403625.0,3497985.0,3592602.0,3688031.0,3782377.0,3877179.0,3974464.0,4091018.0,4185824.0,4280265.0,4375348.0,4473399.0,4568434.0,4663475.0,4758384.0,4853706.0,4948431.0,5043115.0,5138446.0,5235165.0,5329902.0,5424528.0,
4,53,11,sato,8,18,14,+4 Laps,108446,209142,308699,408250,508553,607743,706894,805759,904404,1002913,1101544,1200168,1299083,1397001,1494701,1592680,1689784,1789647,1902498,2086222,2223360,2328230.0,2457149.0,2555148.0,2659430.0,2791471.0,2891843.0,2991164.0,3090102.0,3188485.0,3286588.0,3384458.0,3482445.0,3580576.0,3680422.0,3779669.0,3877813.0,3974995.0,4074735.0,4202759.0,4301795.0,4399694.0,4496886.0,4594007.0,4691396.0,4788646.0,4887190.0,4985000.0,5083376.0,5180910.0,5278067.0,5375312.0,5473629.0,,,,
19,53,34,ide,8,19,26,Mechanical,110025,212268,313538,413433,513085,614174,719471,830308,928895,1027845,1126147,1225138,1325143,1426910,1557225,1660748,1787546,2543522,2646059,2745908,2849873,2953056.0,3059203.0,3160937.0,3260511.0,3359408.0,3459223.0,3558566.0,3658460.0,3758387.0,3861444.0,3964019.0,4063285.0,4161897.0,4260370.0,,,,,,,,,,,,,,,,,,,,,,
0,53,2,heidfeld,2,12,11,+1 Lap,110468,208608,305689,402473,499214,594895,690769,786099,880742,975486,1070862,1166275,1261375,1356326,1450732,1544574,1640104,1757866,1851887,1946532,2042108,2137367.0,2233979.0,2328698.0,2422758.0,2516530.0,2610673.0,2704509.0,2798743.0,2893685.0,2989112.0,3084680.0,3180323.0,3276023.0,3373760.0,3490807.0,3585816.0,3681030.0,3776466.0,3872649.0,3967568.0,4063353.0,4158575.0,4253895.0,4348772.0,4443325.0,4538127.0,4634462.0,4729293.0,4824162.0,4920955.0,5016351.0,5111802.0,5206674.0,5301266.0,5396330.0,
18,53,33,monteiro,13,17,12,+2 Laps,112686,212130,311427,409088,506971,604427,701420,797987,894446,992595,1089689,1186625,1283128,1379547,1475681,1572259,1668438,1767920,1888539,1984573,2081757,2179190.0,2275744.0,2372096.0,2469606.0,2567340.0,2664020.0,2760257.0,2857981.0,2956370.0,3055077.0,3152775.0,3250238.0,3346861.0,3443571.0,3540757.0,3639649.0,3759486.0,3855616.0,3951709.0,4047649.0,4144277.0,4242671.0,4339915.0,4436563.0,4533496.0,4630578.0,4728904.0,4828835.0,4925691.0,5023113.0,5121928.0,5220507.0,5317480.0,5415643.0,,
