,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
11,20,12,piquet_jr,4,20,6,Gearbox,104135,213002,312872,411354,509439,608432,706132,803738,901296,998623,1095885,1192122,1289145,1385012,1480890,1576947,1675767,1801646,1897568,1994710.0,2091012.0,2187017.0,2283042.0,2378858.0,2474423.0,2570162.0,2665704.0,2761440.0,2856973.0,2952214.0,3047343.0,3142807.0,3238513.0,3334265.0,3432631.0,3556612.0,3696005.0,3799099.0,3900115.0,4006755.0,,,,,,,,,,,,,,,,,
9,20,10,glock,7,9,1,Finished,104603,206668,305931,404765,502198,599373,696378,792818,889389,986225,1082912,1179205,1275660,1371931,1467791,1563785,1659575,1754973,1850833,1946851.0,2042162.0,2137287.0,2232525.0,2330121.0,2451958.0,2547272.0,2642764.0,2738150.0,2833845.0,2929502.0,3025292.0,3120978.0,3216409.0,3311604.0,3407185.0,3504473.0,3601451.0,3697253.0,3792915.0,3888519.0,3983664.0,4078829.0,4174541.0,4272424.0,4392416.0,4487671.0,4583055.0,4678287.0,4773625.0,4869326.0,4964327.0,5060270.0,5155635.0,5250875.0,5346362.0,5441169.0,5536470.0
20,20,22,barrichello,11,11,1,Finished,105089,209386,309101,407296,504842,602186,699795,797225,894252,990940,1087734,1184175,1280760,1377007,1473513,1570088,1666333,1762265,1858416,1954421.0,2050299.0,2149161.0,2271761.0,2367531.0,2463115.0,2558730.0,2654206.0,2750055.0,2846012.0,2941778.0,3037349.0,3132793.0,3228159.0,3323658.0,3418881.0,3514231.0,3609557.0,3704662.0,3799994.0,3894849.0,3989708.0,4086991.0,4206879.0,4301932.0,4397112.0,4492453.0,4588183.0,4684298.0,4780033.0,4875777.0,4971677.0,5067051.0,5162543.0,5257842.0,5353667.0,5449262.0,5544832.0
19,20,21,fisichella,10,12,11,+1 Lap,105916,207393,307232,406333,504358,601840,699350,796579,893214,990146,1087009,1183323,1279877,1376345,1472988,1569204,1665148,1761504,1857754,1953835.0,2049597.0,2148591.0,2272737.0,2369170.0,2466038.0,2562136.0,2658394.0,2754715.0,2850929.0,2947820.0,3045171.0,3140978.0,3236615.0,3332900.0,3429025.0,3525169.0,3620851.0,3716684.0,3812520.0,3908177.0,4004789.0,4103046.0,4224790.0,4319961.0,4415332.0,4511434.0,4607000.0,4702711.0,4798264.0,4893565.0,4988987.0,5084645.0,5180515.0,5278124.0,5373389.0,5468446.0,
6,20,7,bourdais,5,15,11,+1 Lap,106842,210038,310558,410127,509162,608001,705841,803436,900792,998344,1097380,1194463,1291962,1388586,1485274,1582085,1678570,1775280,1871628,1968020.0,2064304.0,2160398.0,2260537.0,2385079.0,2481213.0,2576971.0,2672537.0,2768195.0,2863872.0,2960421.0,3056055.0,3151623.0,3246956.0,3343039.0,3440272.0,3535908.0,3631969.0,3731184.0,3854575.0,3952654.0,4048869.0,4145111.0,4243501.0,4341460.0,4438934.0,4535353.0,4632884.0,4728653.0,4824115.0,4920263.0,5015683.0,5111136.0,5206977.0,5302484.0,5398193.0,5495556.0,
10,20,11,sato,8,17,11,+1 Lap,107336,211326,312880,413246,512730,612822,712370,810673,909522,1007644,1105703,1203663,1301879,1399463,1496906,1594461,1691887,1789663,1887106,1984550.0,2081825.0,2179091.0,2276453.0,2374106.0,2473959.0,2597300.0,2693880.0,2792070.0,2889660.0,2987219.0,3084032.0,3180790.0,3278418.0,3376105.0,3474314.0,3571398.0,3668399.0,3765642.0,3864110.0,3962158.0,4061683.0,4158801.0,4255497.0,4355096.0,4480256.0,4576912.0,4673553.0,4770077.0,4866599.0,4963157.0,5060322.0,5157701.0,5254068.0,5350089.0,5446183.0,5542074.0,
13,20,14,coulthard,9,18,11,+1 Lap,107464,216808,348174,447394,544972,642721,739883,837078,934602,1031559,1129929,1226795,1324429,1421261,1518267,1616135,1713115,1818212,1916718,2016184.0,2148051.0,2244240.0,2340496.0,2437005.0,2536139.0,2632522.0,2731367.0,2829375.0,2925591.0,3022172.0,3118312.0,3214791.0,3313586.0,3410919.0,3507250.0,3603467.0,3699294.0,3795624.0,3891210.0,3989418.0,4110964.0,4208150.0,4303501.0,4399383.0,4495452.0,4591224.0,4687374.0,4783230.0,4879044.0,4975458.0,5071885.0,5167993.0,5263863.0,5359570.0,5455410.0,5551666.0,
5,20,6,nakajima,3,14,11,+1 Lap,108008,214271,314957,414581,513428,612967,711141,808760,906528,1004245,1101961,1199695,1297030,1394729,1491890,1589080,1685893,1782756,1879614,1976168.0,2073207.0,2169766.0,2266414.0,2362699.0,2458838.0,2555056.0,2651077.0,2747047.0,2842792.0,2938225.0,3033857.0,3132228.0,3258833.0,3355494.0,3453465.0,3551171.0,3647592.0,3743799.0,3840413.0,3937430.0,4033768.0,4129929.0,4226227.0,4323560.0,4420481.0,4517152.0,4614442.0,4711103.0,4806918.0,4902593.0,5000723.0,5098122.0,5196354.0,5292330.0,5388727.0,5484437.0,
18,20,19,davidson,8,16,11,+1 Lap,108583,212167,313953,414937,514885,613814,713146,811599,910206,1008599,1106669,1204595,1302543,1400219,1499433,1596651,1693885,1791059,1888226,1985368.0,2082651.0,2181186.0,2278316.0,2378003.0,2501722.0,2598204.0,2695416.0,2793114.0,2891418.0,2988113.0,3085173.0,3181990.0,3279661.0,3376554.0,3475135.0,3572182.0,3669254.0,3766272.0,3864661.0,3963510.0,4061945.0,4159222.0,4258584.0,4380232.0,4475556.0,4571503.0,4667510.0,4763709.0,4861166.0,4957669.0,5053574.0,5149712.0,5245981.0,5342127.0,5437944.0,5533638.0,
17,20,18,button,11,21,4,Collision,130442,262685,360375,457453,554176,650932,747483,843813,940397,1036714,1132839,1229156,1325288,1421715,1518637,1616646,1713516,1828283,1968059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
