,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5,896,16,sutil,10,9,1,Finished,101562,197449.0,292684.0,386641.0,480460.0,574342.0,668792.0,762625.0,856067.0,949888.0,1043015.0,1135989.0,1228784.0,1321286.0,1413350.0,1505549.0,1597985.0,1690574.0,1782717.0,1874950.0,1967174.0,2059328.0,2151365.0,2243203.0,2335121.0,2426905.0,2518548.0,2610341.0,2702251.0,2794254.0,2886002.0,2979150.0,3071540.0,3163213.0,3255139.0,3347064.0,3439847.0,3531833.0,3623953.0,3716689.0,3812158.0,3924129.0,4016036.0,4108360.0,4199545.0,4290837.0,4382194.0,4473460.0,4563801.0,4654083.0,4743805.0,4833648.0,4923355.0,5012983.0,5102063.0,5191333.0,5280646.0,5369611.0,5458502.0,5546921.0
11,896,813,maldonado,3,12,1,Finished,102128,198406.0,293332.0,388148.0,482330.0,575993.0,669646.0,765836.0,880635.0,974335.0,1067795.0,1161186.0,1254477.0,1347530.0,1440593.0,1533459.0,1626286.0,1719039.0,1813528.0,1906074.0,1998091.0,2090373.0,2182784.0,2274501.0,2366485.0,2458688.0,2549706.0,2641292.0,2732398.0,2823310.0,2914517.0,3005475.0,3096250.0,3188545.0,3279668.0,3370928.0,3462386.0,3555268.0,3667598.0,3757570.0,3847453.0,3937245.0,4027313.0,4117036.0,4207460.0,4297743.0,4387598.0,4477454.0,4567606.0,4657318.0,4746864.0,4836440.0,4926158.0,5015765.0,5105256.0,5194268.0,5283591.0,5372909.0,5461974.0,5551138.0
7,896,18,button,1,14,11,+1 Lap,102416,197757.0,291612.0,385211.0,478826.0,575855.0,687310.0,782052.0,875395.0,968396.0,1061959.0,1159315.0,1271261.0,1363471.0,1455411.0,1547454.0,1639983.0,1731512.0,1823092.0,1914790.0,2006513.0,2098194.0,2189856.0,2281404.0,2373140.0,2464936.0,2556407.0,2647777.0,2739074.0,2830220.0,2921675.0,3015932.0,3127355.0,3218039.0,3309106.0,3399951.0,3490883.0,3581351.0,3671775.0,3762218.0,3852681.0,3943048.0,4032966.0,4122577.0,4212506.0,4302285.0,4391948.0,4481939.0,4571374.0,4660882.0,4750375.0,4839581.0,4928782.0,5018270.0,5108412.0,5198099.0,5286913.0,5376171.0,5475816.0,
18,896,821,gutierrez,15,15,11,+1 Lap,103160,199073.0,294608.0,388957.0,483440.0,577069.0,670882.0,765138.0,858235.0,951170.0,1044195.0,1137267.0,1230271.0,1322823.0,1415323.0,1510243.0,1616545.0,1709523.0,1802808.0,1894751.0,1988563.0,2080742.0,2172927.0,2265475.0,2358331.0,2453304.0,2565406.0,2655989.0,2747208.0,2839476.0,2930768.0,3021855.0,3112682.0,3203422.0,3293836.0,3384224.0,3475018.0,3565469.0,3655915.0,3746572.0,3836861.0,3927474.0,4018116.0,4109421.0,4200400.0,4291667.0,4385530.0,4495458.0,4584140.0,4673069.0,4762353.0,4852848.0,4942988.0,5033708.0,5125032.0,5216171.0,5306899.0,5398771.0,5489761.0,
12,896,814,resta,10,8,1,Finished,103709,217048.0,310316.0,403633.0,497307.0,590687.0,684610.0,777985.0,871116.0,964079.0,1058450.0,1151476.0,1244530.0,1337433.0,1430161.0,1522523.0,1614697.0,1707428.0,1799718.0,1891732.0,1983695.0,2075535.0,2167370.0,2259263.0,2351169.0,2442878.0,2534715.0,2626460.0,2718376.0,2812559.0,2924085.0,3015522.0,3106627.0,3197567.0,3288406.0,3379404.0,3470499.0,3561602.0,3652732.0,3743788.0,3834307.0,3925543.0,4016851.0,4106738.0,4197234.0,4287469.0,4377431.0,4467582.0,4557652.0,4647650.0,4737679.0,4827644.0,4917506.0,5007180.0,5096627.0,5186307.0,5275918.0,5365218.0,5454854.0,5545055.0
9,896,154,grosjean,208,3,1,Finished,103765,199288.0,294326.0,387700.0,481271.0,574756.0,667667.0,760703.0,854277.0,947575.0,1041560.0,1134560.0,1230619.0,1342003.0,1433895.0,1525950.0,1618979.0,1710947.0,1804006.0,1896963.0,1989380.0,2081239.0,2173343.0,2265901.0,2358786.0,2451379.0,2542605.0,2633636.0,2725270.0,2816091.0,2907232.0,2997803.0,3088110.0,3178855.0,3269197.0,3359632.0,3449988.0,3540330.0,3630671.0,3720809.0,3810907.0,3900877.0,3990602.0,4080443.0,4170047.0,4259893.0,4349488.0,4438995.0,4528311.0,4617377.0,4706643.0,4795633.0,4884664.0,4973801.0,5062798.0,5154363.0,5243159.0,5332092.0,5421346.0,5512079.0
19,896,822,bottas,3,16,11,+1 Lap,103771,199888.0,295281.0,389726.0,484185.0,577988.0,672515.0,766568.0,861318.0,956390.0,1049558.0,1142404.0,1235713.0,1328576.0,1422980.0,1515544.0,1607938.0,1700308.0,1792491.0,1884554.0,1976545.0,2068676.0,2160776.0,2255937.0,2348590.0,2440715.0,2532863.0,2624879.0,2716814.0,2808887.0,2903254.0,3018593.0,3109822.0,3200817.0,3291539.0,3382327.0,3472996.0,3563687.0,3654254.0,3745345.0,3835813.0,3926466.0,4017538.0,4109091.0,4201211.0,4292303.0,4383688.0,4475786.0,4568663.0,4679280.0,4768281.0,4857209.0,4946274.0,5035689.0,5125631.0,5216718.0,5307359.0,5399149.0,5490288.0,
21,896,824,jules_bianchi,206,18,12,+2 Laps,104613,200848.0,296418.0,392385.0,491569.0,617539.0,713151.0,808381.0,903428.0,998360.0,1093262.0,1188122.0,1282841.0,1377620.0,1472328.0,1566863.0,1661190.0,1755348.0,1850708.0,1944499.0,2038024.0,2132640.0,2227201.0,2320557.0,2413478.0,2506494.0,2599378.0,2692129.0,2784800.0,2877270.0,2969757.0,3061723.0,3156233.0,3276597.0,3370294.0,3464380.0,3556651.0,3648244.0,3740379.0,3831985.0,3925274.0,4020917.0,4112293.0,4205296.0,4296799.0,4389748.0,4480948.0,4573351.0,4664222.0,4755365.0,4848858.0,4939774.0,5031171.0,5123148.0,5214079.0,5304425.0,5394596.0,5484919.0,,
17,896,820,chilton,206,17,12,+2 Laps,105185,202536.0,298638.0,395585.0,491567.0,587764.0,683656.0,780599.0,878461.0,973694.0,1069956.0,1165017.0,1260055.0,1355352.0,1450110.0,1544989.0,1639691.0,1734588.0,1828718.0,1922569.0,2016062.0,2109702.0,2203513.0,2296925.0,2390468.0,2485003.0,2578631.0,2671729.0,2768980.0,2882701.0,2978010.0,3072738.0,3165483.0,3259296.0,3352045.0,3444527.0,3536960.0,3630083.0,3723289.0,3817680.0,3909274.0,4002071.0,4094227.0,4186070.0,4277585.0,4368822.0,4460408.0,4551783.0,4642900.0,4733569.0,4824854.0,4918256.0,5030307.0,5120757.0,5211417.0,5301752.0,5392426.0,5484197.0,,
15,896,818,vergne,5,13,11,+1 Lap,105281,218914.0,312428.0,406116.0,499751.0,593388.0,686739.0,781624.0,876464.0,970547.0,1065169.0,1158603.0,1251699.0,1344692.0,1437541.0,1530776.0,1623704.0,1716326.0,1809029.0,1901758.0,1994641.0,2087429.0,2179837.0,2272120.0,2364280.0,2458979.0,2570755.0,2662027.0,2753475.0,2845274.0,2937110.0,3029120.0,3120900.0,3213157.0,3304650.0,3395688.0,3486943.0,3579751.0,3670749.0,3761586.0,3853975.0,3944657.0,4035142.0,4126172.0,4216685.0,4306887.0,4396797.0,4486867.0,4576663.0,4666447.0,4756179.0,4845724.0,4935004.0,5024579.0,5114336.0,5206692.0,5296249.0,5385956.0,5475708.0,
16,896,819,pic,207,21,9,Hydraulics,131024,253145.0,349188.0,444940.0,540626.0,636128.0,731124.0,826338.0,921308.0,1016168.0,1110926.0,1205907.0,1301270.0,1396142.0,1490563.0,1589288.0,1706950.0,1801952.0,1898375.0,1992551.0,2086581.0,2181964.0,2276405.0,2370440.0,2464464.0,2558972.0,2652367.0,2745484.0,2839959.0,2933215.0,3026575.0,3119482.0,3214546.0,3308305.0,3407591.0,,,,,,,,,,,,,,,,,,,,,,,,,
