Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Brazil,19,8,Button,Sutil,,
Brazil,22,17,Massa,Petrov,,
Brazil,26,5,Hamilton,Kobayashi,Yes,1
Brazil,27,19,Kovalainen,Di Grassi,,
Brazil,28,20,Trulli,Di Grassi,,
Brazil,30,5,Button,Kobayashi,Replay,1
Brazil,31,16,Massa,Liuzzi,Replay,4
Brazil,34,13,Barrichello,Alguersuari,Replay,1
Brazil,39,6,Rosberg,Kobayashi,Replay,1
Brazil,55,11,Kobayashi,Buemi,Yes,1
Brazil,56,14,Massa,Heidfeld,Yes,1
Brazil,57,13,Massa,Sutil,Yes,4
Brazil,61,12,Sutil,Buemi,Yes,2
Brazil,64,10,Kobayashi,Alguersuari,,
Brazil,64,13,Heidfeld,Buemi,Yes,1
Brazil,68,14,Barrichello,Massa,Replay,4
Brazil,68,15,Barrichello,Petrov,,
Brazil,68,15,Petrov,Massa,Replay,4
Brazil,69,15,Massa,Petrov,,
Abu Dhabi,5,16,Rosberg,Glock,Yes,Finish Line
Abu Dhabi,6,9,Kubica,Sutil,Yes,11
Abu Dhabi,6,14,Rosberg,Kovalainen,,
Abu Dhabi,6,15,Rosberg,Trulli,,
Abu Dhabi,6,17,Petrov,Glock,,
Abu Dhabi,6,18,Alguersuari,Glock,,
Abu Dhabi,7,16,Petrov,Trulli,,
Abu Dhabi,8,15,Petrov,Kovalainen,,
Abu Dhabi,8,17,Alguersuari,Trulli,,
Abu Dhabi,9,13,Rosberg,Hulkenberg,Replay,11
Abu Dhabi,9,16,Alguersuari,Kovalainen,,
Abu Dhabi,14,14,Webber,Alguersuari,Yes,8
Abu Dhabi,19,15,Heidfeld,Barrichello,,
Abu Dhabi,25,3,Kubica,Kobayashi,Yes,11
Abu Dhabi,26,4,Hamilton,Kobayashi,Replay,11
Abu Dhabi,28,18,Glock,Trulli,,
