Race,Lap,Position,Overtaker,Overtakee,Live,Turn
Europe,17,10,Heidfeld,Perez,Yes,19
Europe,17,11,Barrichello,Perez,Yes,25
Europe,17,15,Kobayashi,Trulli,,
Europe,18,16,Petrov,Trulli,,
Europe,18,19,Schumacher,Kovalainen,,
Europe,19,12,Di Resta,Perez,,
Europe,20,22,D'Ambrosio,Liuzzi,,
Europe,21,2,Alonso,Webber,Yes,12
Europe,21,12,Buemi,Perez,,
Europe,22,13,Alguersuari,Perez,Yes,19
Europe,23,15,Petrov,Kobayashi,Replay,12
Europe,25,14,Petrov,Perez,Yes,12
Europe,25,15,Kobayashi,Perez,Yes,18
Europe,25,17,Schumacher,Maldonado,Replay,19
Europe,26,18,Perez,Kovalainen,,
Europe,29,13,Buemi,Kobayashi,,
Europe,31,2,Webber,Massa,Yes,18
Europe,34,18,Maldonado,Trulli,,
Europe,39,7,Rosberg,Alguersuari,Yes,18
Europe,45,14,Kobayashi,Di Resta,Yes,25
Europe,45,14,Di Resta,Kobayashi,Yes,Finish Line
Europe,45,19,Kovalainen,Trulli,,
Europe,55,15,Petrov,Kobayashi,,
Great Britain,2,4,Massa,Button,Yes,Village
Great Britain,2,5,Hamilton,Button,Yes,Brooklands
Great Britain,3,20,Trulli,Liuzzi,,
Great Britain,4,10,Sutil,Maldonado,,
Great Britain,5,16,Buemi,Alguersuari,,
Great Britain,6,11,Rosberg,Maldonado,Replay,Brooklands
Great Britain,6,12,Perez,Maldonado,,
Great Britain,6,15,Buemi,Petrov,Yes,Brooklands
Great Britain,6,16,Alguersuari,Petrov,Yes,Copse
Great Britain,8,15,Alguersuari,Buemi,,
Great Britain,12,4,Hamilton,Massa,Replay,Brooklands
Great Britain,12,12,Schumacher,Kobayashi,,
Great Britain,12,14,Heidfeld,Maldonado,,
Great Britain,13,13,Heidfeld,Alguersuari,,
Great Britain,14,5,Button,Massa,Yes,Vale
Great Britain,15,3,Hamilton,Alonso,Yes,Copse
Great Britain,19,11,Heidfeld,Kobayashi,Yes,Brooklands
Great Britain,19,12,Alguersuari,Kobayashi,Yes,Luffield
Great Britain,19,13,Maldonado,Kobayashi,Yes,Stowe
Great Britain,19,13,Kobayashi,Maldonado,Yes,Vale
Great Britain,19,20,D'Ambrosio,Liuzzi,,
Great Britain,20,14,Buemi,Maldonado,Yes,Aintree
Great Britain,22,15,Schumacher,Petrov,Yes,Copse
Great Britain,24,3,Alonso,Hamilton,Yes,Brooklands
Great Britain,33,12,Schumacher,Alguersuari,Replay,Stowe
Great Britain,39,3,Vettel,Massa,Yes,Copse
Great Britain,40,3,Hamilton,Massa,Replay,Luffield
Great Britain,46,3,Webber,Hamilton,Yes,Brooklands
Great Britain,52,4,Massa,Hamilton,Yes,Vale
Great Britain,52,4,Hamilton,Massa,Yes,Club
Germany,2,8,Schumacher,Petrov,,
Germany,2,21,Heidfeld,Ricciardo,,
Germany,2,22,Heidfeld,Chandhok,Yes,1
Germany,2,22,Di Resta,Ricciardo,,
Germany,2,23,Di Resta,Chandhok,,
Germany,3,11,Kobayashi,Barrichello,,
Germany,3,17,Buemi,Glock,,
Germany,3,20,Di Resta,D'Ambrosio,,
Germany,3,21,Heidfeld,D'Ambrosio,,
Germany,4,18,Heidfeld,Glock,,
Germany,4,19,Heidfeld,Liuzzi,,
Germany,4,20,Di Resta,Liuzzi,,
Germany,5,16,Buemi,Kovalainen,,
Germany,5,19,Di Resta,Glock,,
Germany,6,17,Heidfeld,Kovalainen,,
Germany,8,3,Alonso,Vettel,Yes,1
Germany,8,18,Di Resta,Kovalainen,Replay,13
Germany,12,1,Webber,Hamilton,Yes,15
Germany,12,5,Massa,Rosberg,Yes,1
Germany,12,19,Perez,D'Ambrosio,,
Germany,12,20,Perez,Ricciardo,,
Germany,12,20,Ricciardo,D'Ambrosio,,
Germany,13,1,Hamilton,Webber,Yes,1
Germany,13,18,Perez,Liuzzi,,
Germany,14,17,Perez,Glock,,
Germany,14,21,Buemi,D'Ambrosio,,
Germany,15,5,Webber,Sutil,,
Germany,16,3,Massa,Vettel,Yes,13
Germany,16,11,Rosberg,Alguersuari,,
Germany,16,15,Maldonado,Kovalainen,,
Germany,16,20,Buemi,Ricciardo,,
Germany,17,6,Button,Petrov,,
Germany,17,11,Schumacher,Alguersuari,,
Germany,17,18,Buemi,Liuzzi,,
Germany,18,15,Perez,Kovalainen,,
Germany,18,17,Buemi,Glock,,
Germany,20,7,Massa,Kobayashi,Yes,5
Germany,20,8,Vettel,Kobayashi,Yes,7
Germany,21,6,Massa,Petrov,Yes,13
Germany,22,7,Vettel,Petrov,Yes,1
Germany,22,8,Rosberg,Petrov,Yes,12
Germany,22,9,Schumacher,Petrov,Yes,13
Germany,23,13,Kobayashi,Maldonado,Yes,13
Germany,25,15,Di Resta,Kovalainen,,
Germany,32,7,Button,Sutil,Replay,1
Germany,33,1,Hamilton,Alonso,Yes,2
Germany,35,6,Button,Rosberg,Yes,1
Germany,35,12,Petrov,Perez,,
Germany,37,7,Kobayashi,Rosberg,Yes,2
Germany,40,7,Rosberg,Kobayashi,Yes,1
Germany,41,11,Schumacher,Alguersuari,Yes,1
Germany,41,18,D'Ambrosio,Ricciardo,,
Germany,46,9,Schumacher,Petrov,Yes,1
Hungary,2,10,Barrichello,Kobayashi,Yes,1
Hungary,2,10,Kobayashi,Barrichello,Yes,2
Hungary,2,11,Petrov,Barrichello,,
Hungary,2,13,Buemi,Maldonado,,
Hungary,2,14,Alguersuari,Maldonado,,
Hungary,2,16,Kovalainen,Heidfeld,,
Hungary,2,17,Kovalainen,Glock,,
Hungary,2,17,Glock,Heidfeld,,
Hungary,2,19,Sutil,Perez,,
Hungary,3,4,Alonso,Rosberg,Yes,1
Hungary,3,6,Massa,Schumacher,,
Hungary,3,12,Buemi,Barrichello,,
Hungary,3,18,Sutil,Heidfeld,,
Hungary,4,4,Rosberg,Alonso,Yes,3
Hungary,4,7,Webber,Schumacher,,
Hungary,4,17,Sutil,Glock,,
Hungary,6,18,Heidfeld,Glock,,
Hungary,7,5,Alonso,Massa,Yes,1
Hungary,7,19,Perez,Glock,,
Hungary,7,20,Trulli,Glock,,
Hungary,9,4,Alonso,Rosberg,Yes,1
Hungary,11,10,Alguersuari,Webber,Yes,2
Hungary,11,19,Glock,Barrichello,,
Hungary,12,8,Webber,Buemi,,
Hungary,12,9,Webber,Alguersuari,Replay,1
Hungary,12,20,Heidfeld,Ricciardo,,
Hungary,12,23,Liuzzi,Glock,,
Hungary,13,1,Schumacher,Hamilton,,2
Hungary,13,1,Hamilton,Schumacher,Yes,13
Hungary,13,12,Barrichello,Trulli,,
Hungary,13,13,Petrov,Trulli,,
Hungary,13,15,Maldonado,Buemi,,
Hungary,13,18,Heidfeld,Sutil,,
Hungary,13,19,Heidfeld,Perez,,
Hungary,14,2,Button,Vettel,Yes,2
Hungary,14,4,Webber,Alonso,Yes,2
Hungary,16,13,Alguersuari,Buemi,,
Hungary,17,16,Kovalainen,Maldonado,,
Hungary,17,17,Heidfeld,Maldonado,,
Hungary,18,17,Sutil,Heidfeld,,
Hungary,22,16,Sutil,Maldonado,Replay,2
Hungary,28,7,Massa,Rosberg,Replay,4
Hungary,29,16,Maldonado,Kovalainen,Yes,2
Hungary,34,6,Massa,Kobayashi,Yes,1
Hungary,34,12,Buemi,Petrov,,
Hungary,37,9,Alguersuari,Barrichello,Replay,1
Hungary,43,7,Massa,Alguersuari,Yes,1
Hungary,45,3,Vettel,Alonso,Yes,1
Hungary,47,12,Buemi,Di Resta,,
Hungary,47,20,Ricciardo,Liuzzi,,
Hungary,48,12,Di Resta,Buemi,,
Hungary,49,6,Massa,Rosberg,Yes,12
Hungary,49,8,Kobayashi,Petrov,,
Hungary,49,11,Di Resta,Barrichello,,
Hungary,49,12,Buemi,Barrichello,,
Hungary,49,19,Ricciardo,D'Ambrosio,,
Hungary,50,9,Buemi,Petrov,,
Hungary,50,10,Di Resta,Alguersuari,,
Hungary,50,10,Buemi,Di Resta,,
Hungary,50,10,Di Resta,Petrov,,
Hungary,50,11,Buemi,Alguersuari,,
Hungary,50,11,Alguersuari,Petrov,,
Hungary,52,1,Button,Hamilton,Yes,1
Hungary,52,1,Hamilton,Button,Yes,2
Hungary,54,3,Alonso,Hamilton,Yes,6
Hungary,56,8,Di Resta,Buemi,,
Hungary,57,4,Webber,Massa,Yes,Finish Line
Hungary,58,5,Hamilton,Massa,Yes,6
Hungary,59,7,Di Resta,Kobayashi,,
Hungary,61,8,Buemi,Kobayashi,Yes,1
Hungary,61,9,Rosberg,Kobayashi,Yes,Finish Line
Hungary,61,15,Maldonado,Perez,Yes,6
Hungary,62,10,Alguersuari,Kobayashi,Yes,1
Hungary,63,4,Hamilton,Webber,Yes,12
Hungary,64,15,Perez,Maldonado,,
Belgium,2,4,Alonso,Hamilton,Yes,Les Combes
Belgium,2,13,Schumacher,Di Resta,,
Belgium,2,15,Maldonado,Barrichello,,
Belgium,2,16,Maldonado,Ricciardo,,
Belgium,3,1,Vettel,Rosberg,Yes,Les Combes
Belgium,3,21,Senna,Glock,,
Belgium,4,6,Perez,Buemi,,
Belgium,4,6,Buemi,Perez,,
Belgium,4,15,Webber,Ricciardo,,
Belgium,4,19,Button,Trulli,,
Belgium,5,3,Alonso,Massa,Yes,Rivage
Belgium,5,4,Hamilton,Massa,Yes,Pouhon
Belgium,5,6,Kobayashi,Perez,,
Belgium,5,6,Kobayashi,Buemi,,
Belgium,5,7,Petrov,Buemi,,
Belgium,5,8,Sutil,Buemi,,
Belgium,5,12,Webber,Barrichello,,
Belgium,5,15,Schumacher,Ricciardo,,
Belgium,5,16,Schumacher,Liuzzi,,
Belgium,5,17,Button,Liuzzi,,
Belgium,5,18,Button,D'Ambrosio,,
Belgium,6,7,Vettel,Sutil,,
Belgium,6,15,Button,Ricciardo,,
Belgium,6,22,Kovalainen,Glock,,
Belgium,7,1,Alonso,Rosberg,Yes,Les Combes
Belgium,7,6,Vettel,Petrov,,
Belgium,7,10,Webber,Maldonado,,
Belgium,7,18,Perez,Trulli,,
Belgium,8,2,Hamilton,Rosberg,Yes,Les Combes
Belgium,8,5,Vettel,Kobayashi,Replay,Les Combes
Belgium,8,9,Webber,Di Resta,,
Belgium,8,15,Perez,Ricciardo,,
Belgium,8,16,Perez,Liuzzi,,
Belgium,8,17,Perez,D'Ambrosio,,
Belgium,8,17,D'Ambrosio,Liuzzi,,
Belgium,9,7,Webber,Sutil,Yes,Bus-Stop
Belgium,9,8,Webber,Alonso,Yes,Eau Rouge
Belgium,9,18,Trulli,Liuzzi,,
Belgium,10,2,Vettel,Rosberg,Yes,Blanchimont
Belgium,10,6,Alonso,Webber,Yes,Les Combes
Belgium,10,7,Alonso,Sutil,Yes,Eau Rouge
Belgium,10,12,Schumacher,Massa,,
Belgium,11,3,Alonso,Kobayashi,Yes,Les Combes
Belgium,11,4,Alonso,Petrov,,
Belgium,11,5,Webber,Petrov,Yes,Pouhon
Belgium,11,10,Barrichello,Maldonado,,
Belgium,12,3,Webber,Kobayashi,Yes,Les Combes
Belgium,12,5,Hamilton,Petrov,Yes,Bus Stop
Belgium,12,6,Hamilton,Sutil,Yes,Pouhon
Belgium,12,10,Schumacher,Maldonado,,
Belgium,12,11,Massa,Maldonado,,
Belgium,12,12,Button,Maldonado,,
Belgium,12,13,Rosberg,Maldonado,,
Belgium,12,17,Trulli,D'Ambrosio,,
Belgium,13,4,Hamilton,Kobayashi,Yes,Eau Rouge
Belgium,17,2,Vettel,Webber,,
Belgium,17,4,Rosberg,Massa,Yes,Les Combes
Belgium,17,7,Petrov,Perez,Yes,La Source
Belgium,17,7,Schumacher,Petrov,,
Belgium,17,8,Schumacher,Perez,,
Belgium,17,8,Perez,Petrov,Background,Les Combes
Belgium,17,10,Button,Barrichello,Yes,La Source
Belgium,17,18,Kovalainen,Liuzzi,,
Belgium,18,1,Vettel,Alonso,Yes,Les Combes
Belgium,18,8,Button,Perez,Yes,La Source
Belgium,18,9,Button,Petrov,Yes,La Source
Belgium,18,9,Petrov,Perez,Yes,Eau Rouge
Belgium,18,17,Kovalainen,D'Ambrosio,,
Belgium,19,10,Barrichello,Perez,Yes,La Source
Belgium,19,10,Perez,Barrichello,Yes,La Source
Belgium,20,15,Trulli,Senna,,
Belgium,21,7,Button,Schumacher,Yes,Bus Stop
Belgium,23,6,Button,Sutil,Yes,Les Combes
Belgium,23,14,Perez,Trulli,,
Belgium,23,18,Senna,Liuzzi,,
Belgium,23,19,Senna,Glock,,
Belgium,24,5,Button,Massa,Yes,Bus Stop
Belgium,24,18,Perez,Liuzzi,,
Belgium,24,19,Perez,Glock,,
Belgium,25,16,Senna,D'Ambrosio,,
Belgium,25,17,Perez,D'Ambrosio,,
Belgium,25,19,Glock,Liuzzi,,
Belgium,26,4,Button,Rosberg,Yes,Les Combes
Belgium,26,10,Maldonado,Barrichello,,
Belgium,27,16,Perez,Senna,,
Belgium,30,15,Senna,Kovalainen,,
Belgium,31,7,Barrichello,Rosberg,Yes,Eau Rouge
Belgium,31,7,Rosberg,Barrichello,Yes,Les Combes
Belgium,31,13,Kobayashi,Trulli,,
Belgium,32,1,Vettel,Button,Yes,Les Combes
Belgium,32,5,Massa,Schumacher,Replay,Eau Rouge
Belgium,33,11,Kobayashi,Massa,Yes,Les Combes
Belgium,33,11,Massa,Kobayashi,Yes,Blanchimont
Belgium,34,6,Schumacher,Sutil,Replay,Les Combes
Belgium,36,10,Massa,Di Resta,,
Belgium,37,2,Webber,Alonso,Yes,Les Combes
Belgium,38,9,Massa,Maldonado,Replay,Les Combes
Belgium,42,3,Button,Alonso,Yes,Les Combes
Belgium,42,5,Schumacher,Rosberg,Replay,Les Combes
Italy,4,3,Schumacher,Hamilton,Yes,1
Italy,4,6,Webber,Button,Yes,1
Italy,4,8,Maldonado,Di Resta,,
Italy,4,14,Buemi,Glock,Yes,8
Italy,4,15,Kobayashi,Glock,,
Italy,4,16,Kobayashi,Sutil,,
Italy,5,1,Vettel,Alonso,Yes,4
Italy,5,7,Perez,Di Resta,,
Italy,5,11,Massa,Kovalainen,,
Italy,5,12,Massa,Buemi,,
Italy,5,12,Buemi,Trulli,,
Italy,5,13,Massa,Trulli,,
Italy,5,13,Kobayashi,Buemi,,
Italy,5,15,Sutil,Glock,,
Italy,5,16,Senna,Glock,Background R,11
Italy,6,2,Schumacher,Alonso,,
Italy,6,2,Alonso,Schumacher,,
Italy,6,9,Massa,Alguersuari,,
Italy,6,11,Kobayashi,Kovalainen,,
Italy,6,12,Buemi,Kovalainen,,
Italy,7,8,Massa,Di Resta,,
Italy,7,13,Senna,Kovalainen,,
Italy,7,14,Senna,Sutil,,
Italy,7,14,Sutil,Kovalainen,,
Italy,8,7,Massa,Perez,,
Italy,10,6,Massa,Maldonado,Yes,1
Italy,13,3,Hamilton,Schumacher,Yes,1
Italy,13,3,Schumacher,Hamilton,Yes,4
Italy,13,9,Alguersuari,Di Resta,,
Italy,13,9,Di Resta,Alguersuari,,
Italy,16,3,Button,Schumacher,Yes,8
Italy,16,4,Button,Hamilton,Yes,4
Italy,16,11,Senna,Buemi,,
Italy,16,14,Di Resta,Glock,,
Italy,17,7,Schumacher,Perez,,
Italy,18,6,Schumacher,Maldonado,Background,1
Italy,18,14,Buemi,Glock,,
Italy,19,7,Perez,Maldonado,,
Italy,19,7,Alguersuari,Perez,Yes,4
Italy,19,8,Alguersuari,Maldonado,,
Italy,19,8,Maldonado,Perez,Yes,4
Italy,19,13,Buemi,Kobayashi,,
Italy,20,9,Di Resta,Kovalainen,,
Italy,21,9,Alguersuari,Kovalainen,,
Italy,23,6,Massa,Perez,,
Italy,24,10,Buemi,Maldonado,Replay,1
Italy,27,4,Hamilton,Schumacher,Replay,8
Italy,30,11,Senna,Maldonado,Replay,1
Italy,31,8,Alguersuari,Di Resta,Yes,1
Italy,36,3,Button,Alonso,Yes,4
Italy,47,9,Senna,Buemi,Yes,1
Singapore,4,7,Hamilton,Schumacher,Yes,7
Singapore,5,6,Hamilton,Rosberg,Yes,7
Singapore,10,3,Webber,Alonso,Yes,16
Singapore,11,12,Rosberg,Buemi,,
Singapore,11,13,Rosberg,Kobayashi,,
Singapore,11,16,Schumacher,Alguersuari,,
Singapore,12,8,Alonso,Barrichello,Yes,7
Singapore,12,13,Schumacher,Trulli,,
Singapore,14,8,Schumacher,Kobayashi,Replay,14
Singapore,14,9,Sutil,Kobayashi,Yes,18
Singapore,14,17,Buemi,D'Ambrosio,,
Singapore,15,4,Alonso,Perez,Replay,5
Singapore,15,15,Hamilton,Barrichello,,
Singapore,16,11,Alguersuari,Trulli,Yes,7
Singapore,16,13,Maldonado,Petrov,Yes,7
Singapore,16,14,Barrichello,Petrov,Yes,10
Singapore,16,15,Buemi,Petrov,,
Singapore,16,17,Massa,D'Ambrosio,,
Singapore,16,18,Massa,Kovalainen,,
Singapore,17,16,Hamilton,Kovalainen,,
Singapore,19,3,Alonso,Di Resta,Yes,7
Singapore,20,12,Massa,Buemi,Yes,7
Singapore,21,14,Hamilton,Kobayashi,Yes,7
Singapore,22,13,Hamilton,Buemi,,
Singapore,22,20,Senna,Liuzzi,,
Singapore,24,12,Hamilton,Massa,Replay,6
Singapore,25,11,Hamilton,Barrichello,Replay,7
Singapore,25,15,Massa,Kovalainen,,
Singapore,27,7,Rosberg,Perez,Yes,7
Singapore,28,7,Perez,Rosberg,Yes,Finish Line
Singapore,34,2,Webber,Alonso,Yes,10
Singapore,34,8,Hamilton,Perez,,
Singapore,34,10,Massa,Maldonado,,
Singapore,34,18,Senna,D'Ambrosio,,
Singapore,36,16,Senna,Petrov,,
Singapore,37,7,Hamilton,Sutil,Yes,8
Singapore,38,6,Hamilton,Rosberg,Yes,7
Singapore,39,5,Hamilton,Di Resta,Yes,7
Singapore,39,15,Senna,Kovalainen,,
Singapore,39,18,Alguersuari,D'Ambrosio,,
Singapore,46,17,Alguersuari,Petrov,Yes,7
Singapore,47,16,Alguersuari,Kovalainen,,
Singapore,48,4,Webber,Hamilton,Yes,16
Singapore,50,8,Hamilton,Perez,Replay,7
Singapore,51,7,Hamilton,Sutil,Yes,7
Singapore,51,17,Kovalainen,D'Ambrosio,,
Singapore,52,6,Hamilton,Rosberg,Yes,7
Singapore,53,5,Hamilton,Di Resta,Yes,14
Singapore,53,18,Petrov,D'Ambrosio,,
Singapore,55,10,Massa,Barrichello,,
Singapore,55,14,Kobayashi,Alguersuari,,
Singapore,58,11,Maldonado,Barrichello,Yes,7
Singapore,58,12,Buemi,Barrichello,Background,10
Singapore,60,9,Massa,Perez,Yes,1
Japan,2,14,Maldonado,Kovalainen,,
Japan,2,15,Barrichello,Kovalainen,,
Japan,2,20,Rosberg,D'Ambrosio,,
Japan,3,17,Trulli,Perez,,
Japan,3,19,Rosberg,Alguersuari,,
Japan,4,13,Maldonado,Senna,,
Japan,5,14,Barrichello,Senna,Yes,1
Japan,6,4,Alonso,Massa,Yes,1
Japan,6,17,Perez,Trulli,,
Japan,7,13,Barrichello,Maldonado,Yes,1
Japan,7,16,Perez,Kovalainen,,
Japan,7,18,Rosberg,Trulli,,
Japan,8,2,Button,Hamilton,Yes,Spoon
Japan,9,10,Hamilton,Kobayashi,,
Japan,9,13,Senna,Maldonado,,
Japan,9,14,Perez,Maldonado,,
Japan,9,18,Sutil,Trulli,,
Japan,9,19,Sutil,Alguersuari,,
Japan,10,7,Hamilton,Petrov,,
Japan,10,8,Hamilton,Buemi,,
Japan,10,19,Alguersuari,Trulli,,
Japan,11,9,Webber,Buemi,,
Japan,11,10,Schumacher,Senna,,
Japan,11,11,Schumacher,Perez,,
Japan,11,14,Sutil,Rosberg,,
Japan,12,6,Webber,Petrov,,
Japan,12,10,Perez,Senna,,
Japan,12,12,Sutil,Maldonado,,
Japan,12,14,Di Resta,Rosberg,,
Japan,12,14,Rosberg,Di Resta,Yes,130r
Japan,12,20,Kovalainen,Glock,,
Japan,13,10,Sutil,Senna,,
Japan,13,12,Di Resta,Maldonado,,
Japan,13,17,Rosberg,D'Ambrosio,,
Japan,13,18,Kovalainen,D'Ambrosio,,
Japan,14,11,Di Resta,Senna,,
Japan,15,7,Schumacher,Petrov,Yes,1
Japan,16,12,Kobayashi,Alguersuari,Yes,11
Japan,17,13,Barrichello,Alguersuari,,
Japan,17,17,Maldonado,Senna,,
Japan,18,9,Sutil,Perez,,
Japan,20,9,Di Resta,Perez,,
Japan,20,17,Alguersuari,Senna,,
Japan,21,6,Webber,Schumacher,,
Japan,22,16,Alguersuari,Maldonado,,
Japan,23,5,Massa,Schumacher,,
Japan,28,8,Perez,Petrov,,
Japan,28,9,Di Resta,Petrov,,
Japan,28,16,Maldonado,Senna,,
Japan,28,17,Maldonado,Kovalainen,,
Japan,29,17,Kovalainen,Senna,,
Japan,29,18,Trulli,Senna,,
Japan,31,10,Sutil,Petrov,Yes,1
Japan,31,11,Rosberg,Petrov,Yes,10
Japan,33,15,Maldonado,Alguersuari,,
Japan,34,10,Vettel,Rosberg,,
Japan,36,6,Vettel,Sutil,Yes,1
Japan,36,8,Webber,Rosberg,,
Japan,36,16,Di Resta,Kovalainen,,
Japan,37,6,Webber,Sutil,Yes,130r
Japan,38,7,Hamilton,Massa,Yes,1
Japan,39,12,Perez,Di Resta,,
Japan,39,15,Alguersuari,Barrichello,,
Japan,40,10,Perez,Maldonado,Yes,11
Japan,41,6,Hamilton,Rosberg,Yes,1
Japan,41,7,Massa,Rosberg,,
Japan,41,9,Perez,Kobayashi,,
Japan,44,10,Sutil,Di Resta,,
Japan,45,9,Sutil,Kobayashi,Yes,130r
Japan,45,15,Senna,Barrichello,,
Japan,45,16,Maldonado,Barrichello,,
Japan,46,11,Petrov,Di Resta,Yes,1
Japan,46,12,Rosberg,Di Resta,Yes,Dunlop
Japan,46,15,Maldonado,Senna,,
Japan,47,10,Petrov,Kobayashi,Yes,1
Japan,47,11,Rosberg,Kobayashi,,
Japan,49,9,Petrov,Sutil,,
Japan,49,10,Rosberg,Sutil,,
Japan,49,12,Di Resta,Kobayashi,,
Japan,53,14,Maldonado,Alguersuari,,
South Korea,2,16,Buemi,Kovalainen,Yes,1
South Korea,2,17,Perez,Kovalainen,,
South Korea,2,21,Trulli,Ricciardo,,
South Korea,3,11,Alguersuari,Sutil,,
South Korea,3,15,Buemi,Barrichello,,
South Korea,3,20,Trulli,Glock,,
South Korea,4,14,Buemi,Maldonado,Replay,3
South Korea,4,18,Senna,Kovalainen,,
South Korea,5,9,Schumacher,Di Resta,Yes,3
South Korea,7,10,Alguersuari,Di Resta,Yes,3
South Korea,7,13,Buemi,Kobayashi,Background,3
South Korea,11,19,Kobayashi,Glock,,
South Korea,12,20,Barrichello,Glock,,
South Korea,14,10,Button,Rosberg,Yes,2
South Korea,14,10,Rosberg,Button,Yes,3
South Korea,14,19,Kovalainen,Glock,,
South Korea,15,7,Button,Rosberg,Yes,3
South Korea,15,9,Massa,Maldonado,,
South Korea,15,12,Schumacher,Petrov,,
South Korea,15,21,Trulli,Ricciardo,,
South Korea,16,5,Button,Sutil,Yes,3
South Korea,16,6,Rosberg,Sutil,,
South Korea,16,12,Petrov,Alonso,Replay,3
South Korea,21,20,D'Ambrosio,Ricciardo,,
South Korea,22,11,Buemi,Maldonado,Replay,3
South Korea,22,14,Barrichello,Kobayashi,Replay,3
South Korea,24,14,Senna,Kobayashi,Yes,1
South Korea,24,14,Kobayashi,Senna,,3
South Korea,24,14,Senna,Kobayashi,,4
South Korea,24,20,Maldonado,Ricciardo,,
South Korea,25,18,Maldonado,D'Ambrosio,,
South Korea,26,9,Sutil,Di Resta,,
South Korea,26,17,Maldonado,Glock,,
South Korea,27,5,Massa,Rosberg,Yes,3
South Korea,27,6,Alonso,Rosberg,Yes,4
South Korea,29,18,Kobayashi,D'Ambrosio,Replay,4
South Korea,29,19,Kobayashi,Ricciardo,Replay,4
South Korea,29,19,Ricciardo,D'Ambrosio,Replay,4
South Korea,30,20,Maldonado,D'Ambrosio,,
South Korea,31,9,Buemi,Di Resta,Replay,3
South Korea,31,17,Kobayashi,Glock,,
South Korea,32,13,Di Resta,Trulli,,
South Korea,34,6,Webber,Hamilton,Yes,6
South Korea,34,6,Hamilton,Webber,Yes,7
South Korea,35,7,Buemi,Sutil,,
South Korea,35,12,Di Resta,Kovalainen,,
South Korea,36,12,Sutil,Kovalainen,,
South Korea,36,14,Senna,Trulli,,
South Korea,39,17,Trulli,Glock,Replay,3
South Korea,49,2,Webber,Hamilton,Yes,1
South Korea,49,2,Hamilton,Webber,Yes,3
South Korea,49,9,Buemi,Di Resta,Replay,3
South Korea,50,13,Barrichello,Senna,Yes,4
South Korea,53,12,Barrichello,Perez,,
South Korea,55,7,Alguersuari,Rosberg,Replay,3
India,2,17,Ricciardo,Karthikeyan,,
India,9,10,Alguersuari,Senna,Yes,4
India,9,17,Di Resta,D'Ambrosio,Replay,4
India,9,18,Perez,D'Ambrosio,Replay,4
India,9,19,Petrov,D'Ambrosio,,
India,10,11,Buemi,Senna,Yes,1
India,10,16,Di Resta,Karthikeyan,Replay,4
India,10,17,Perez,Karthikeyan,,
India,10,18,Petrov,Karthikeyan,,
India,14,9,Alguersuari,Sutil,Yes,4
India,14,14,Di Resta,Ricciardo,,
India,14,15,Perez,Ricciardo,,
India,14,16,Petrov,Ricciardo,,
India,15,10,Buemi,Sutil,Yes,4
India,15,14,Perez,Di Resta,,
India,15,14,Di Resta,Perez,,
India,17,6,Schumacher,Alonso,Yes,2
India,17,14,Perez,Di Resta,,
India,17,15,Petrov,Di Resta,,
India,18,4,Alonso,Schumacher,Yes,4
India,20,8,Schumacher,Senna,Replay,4
India,21,18,Di Resta,D'Ambrosio,,
India,25,9,Buemi,Hamilton,,
India,26,17,Barrichello,Karthikeyan,,
India,31,8,Hamilton,Alguersuari,Yes,1
India,31,16,Barrichello,Ricciardo,,
India,36,12,Petrov,Kovalainen,Yes,4
India,41,15,Barrichello,Karthikeyan,Yes,4
Abu Dhabi,2,17,Barrichello,Liuzzi,Yes,8
Abu Dhabi,2,19,Maldonado,Trulli,,
Abu Dhabi,3,3,Webber,Button,Replay,8
Abu Dhabi,3,3,Button,Webber,Replay,11
Abu Dhabi,3,10,Buemi,Kobayashi,,
Abu Dhabi,3,15,Barrichello,Glock,,
Abu Dhabi,3,17,Maldonado,Liuzzi,,
Abu Dhabi,4,11,Petrov,Kobayashi,,
Abu Dhabi,4,12,Alguersuari,Kobayashi,,
Abu Dhabi,5,13,Kovalainen,Kobayashi,,
Abu Dhabi,5,16,Maldonado,Glock,,
Abu Dhabi,5,20,Ricciardo,D'Ambrosio,,
Abu Dhabi,6,17,Trulli,Liuzzi,,
Abu Dhabi,7,20,Senna,D'Ambrosio,,
Abu Dhabi,8,19,Senna,Ricciardo,,
Abu Dhabi,8,21,Perez,D'Ambrosio,,
Abu Dhabi,9,9,Buemi,Di Resta,Yes,8
Abu Dhabi,9,9,Di Resta,Buemi,Yes,11
Abu Dhabi,9,18,Senna,Liuzzi,Replay,8
Abu Dhabi,9,22,Kobayashi,D'Ambrosio,,
Abu Dhabi,10,16,Trulli,Glock,,
Abu Dhabi,10,19,Perez,Liuzzi,Replay,11
Abu Dhabi,10,20,Perez,Ricciardo,Replay,11
Abu Dhabi,10,20,Kobayashi,Liuzzi,Yes,14
Abu Dhabi,10,20,Ricciardo,Liuzzi,Replay,11
Abu Dhabi,10,20,Liuzzi,Ricciardo,Yes,14
Abu Dhabi,10,21,Kobayashi,Ricciardo,Yes,14
Abu Dhabi,11,17,Senna,Glock,Replay,8
Abu Dhabi,12,16,Senna,Trulli,,
Abu Dhabi,12,19,Kobayashi,Perez,,
Abu Dhabi,13,9,Buemi,Di Resta,Replay,8
