Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Great Britain,21,4,Ricciardo,Perez,Yes,Stowe
Great Britain,23,7,Raikkonen,Hulkenberg,,
Great Britain,24,14,Nasr,Bottas,Replay,Stowe
Great Britain,28,10,Vettel,Kvyat,Yes,Stowe
Great Britain,33,14,Bottas,Nasr,,
Great Britain,38,2,Rosberg,Verstappen,Yes,Stowe
Great Britain,39,16,Gutierrez,Magnussen,,
Great Britain,40,13,Alonso,Bottas,Yes,Club
Great Britain,40,16,Magnussen,Gutierrez,,
Great Britain,41,16,Gutierrez,Magnussen,,
Great Britain,46,5,Raikkonen,Perez,Replay,Stowe
Great Britain,49,11,Massa,Button,Background,Stowe
Hungary,2,13,Raikkonen,Perez,,
Hungary,5,12,Raikkonen,Gutierrez,Yes,1
Hungary,16,17,Grosjean,Haryanto,,
Hungary,16,19,Nasr,Ericsson,,
Hungary,19,12,Bottas,Massa,,
Hungary,23,18,Nasr,Haryanto,,
Hungary,27,18,Kvyat,Wehrlein,,
Hungary,29,17,Kvyat,Haryanto,,
Hungary,31,6,Raikkonen,Alonso,Yes,2
Hungary,33,19,Ericsson,Massa,Replay,13
Hungary,41,21,Wehrlein,Haryanto,,
Hungary,63,11,Perez,Gutierrez,,
Germany,2,13,Sainz,Magnussen,,
Germany,2,18,Grosjean,Gutierrez,,
Germany,2,19,Grosjean,Wehrlein,,
Germany,2,21,Haryanto,Ericsson,,
Germany,4,16,Grosjean,Nasr,,
Germany,5,20,Ericsson,Haryanto,,
Germany,6,10,Alonso,Massa,Yes,6
Germany,6,14,Perez,Kvyat,,
Germany,6,15,Grosjean,Kvyat,Yes,13
Germany,9,11,Sainz,Massa,Yes,6
Germany,9,12,Magnussen,Massa,Yes,9
Germany,11,20,Kvyat,Palmer,,
Germany,12,8,Verstappen,Button,Yes,6
Germany,12,15,Perez,Haryanto,,
Germany,13,7,Rosberg,Alonso,Yes,6
Germany,13,15,Massa,Haryanto,,
Germany,13,16,Magnussen,Haryanto,,
Germany,13,17,Sainz,Haryanto,,
Germany,14,6,Vettel,Alonso,,
Germany,14,10,Hulkenberg,Gutierrez,,
Germany,14,13,Perez,Ericsson,,
Germany,14,19,Wehrlein,Palmer,,
Germany,15,6,Raikkonen,Grosjean,Yes,6
Germany,15,14,Massa,Ericsson,,
Germany,15,15,Magnussen,Ericsson,,
Germany,16,7,Bottas,Grosjean,Yes,6
Germany,16,17,Sainz,Ericsson,,
Germany,18,9,Button,Gutierrez,Yes,6
Germany,18,11,Alonso,Perez,Replay,7
Germany,19,13,Magnussen,Massa,Yes,6
Germany,19,20,Ericsson,Nasr,,
Germany,20,19,Ericsson,Palmer,,
Germany,21,14,Sainz,Massa,Yes,6
Germany,21,15,Grosjean,Massa,Yes,7
Germany,22,10,Alonso,Gutierrez,Yes,12
Germany,23,11,Perez,Gutierrez,Yes,6
Germany,23,14,Grosjean,Sainz,,
Germany,25,12,Magnussen,Gutierrez,Yes,6
Germany,25,13,Grosjean,Gutierrez,Yes,12
Germany,28,19,Massa,Haryanto,,
Germany,32,6,Vettel,Bottas,Yes,8
Germany,32,9,Button,Magnussen,,
Germany,32,11,Alonso,Grosjean,,
Germany,32,16,Kvyat,Ericsson,,
Germany,33,11,Perez,Grosjean,Yes,6
Germany,37,19,Palmer,Nasr,,
Germany,45,12,Perez,Sainz,,
Germany,47,8,Hulkenberg,Alonso,,
Germany,49,19,Palmer,Haryanto,,
Germany,51,13,Gutierrez,Magnussen,Yes,7
Germany,54,13,Grosjean,Magnussen,Yes,8
Germany,54,17,Wehrlein,Ericsson,Replay,6
Germany,57,14,Sainz,Magnussen,Yes,6
Germany,59,15,Kvyat,Magnussen,Yes,6
Germany,61,7,Hulkenberg,Bottas,Yes,10
Germany,64,10,Perez,Alonso,Yes,7
Germany,65,8,Button,Bottas,Yes,9
Germany,66,11,Gutierrez,Alonso,,
Belgium,2,5,Bottas,Grosjean,Yes,Les Combes
Belgium,2,7,Perez,Sainz,Yes,La Source
Belgium,2,13,Hamilton,Kvyat,,
Belgium,4,5,Perez,Grosjean,Yes,Les Combes
Belgium,4,11,Hamilton,Ocon,,
Belgium,11,7,Kvyat,Perez,,
Belgium,11,15,Raikkonen,Ocon,,
Belgium,11,16,Raikkonen,Nasr,,
Belgium,11,16,Nasr,Ocon,,
Belgium,12,4,Hamilton,Alonso,Yes,Les Combes
Belgium,12,7,Perez,Kvyat,Yes,Les Combes
Belgium,12,9,Grosjean,Palmer,Yes,Les Combes
Belgium,13,10,Vettel,Palmer,,
Belgium,14,11,Bottas,Palmer,,
Belgium,15,12,Gutierrez,Palmer,,
Belgium,16,9,Vettel,Grosjean,Yes ,Les Combes
Belgium,17,8,Vettel,Kvyat,Yes ,Les Combes
Belgium,17,10,Bottas,Grosjean,Yes ,Les Combes
Belgium,18,3,Hamilton,Hulkenberg,Yes ,Les Combes
Belgium,18,11,Gutierrez,Grosjean,,
Belgium,18,13,Raikkonen,Palmer,,
Belgium,19,9,Bottas,Kvyat,Replay,Les Combes
Belgium,20,12,Raikkonen,Grosjean,Yes,Les Combes
Belgium,21,16,Verstappen,Ocon,,
Belgium,22,10,Raikkonen,Gutierrez,Yes,Les Combes
Belgium,22,14,Verstappen,Nasr,,
Belgium,23,10,Massa,Grosjean,Yes,Pouhon
Belgium,23,11,Verstappen,Grosjean,Yes,Fagnes
Belgium,24,12,Kvyat,Ocon,,
Belgium,24,13,Gutierrez,Ocon,,
Belgium,25,7,Perez,Verstappen,Replay,Les Combes
Belgium,26,8,Vettel,Verstappen,Yes,La Source
Belgium,26,8,Verstappen,Vettel,Yes,Les Combes
Belgium,26,12,Gutierrez,Kvyat,,
Belgium,27,8,Vettel,Verstappen,Replay,Les Combes
Belgium,27,9,Bottas,Verstappen,Yes,Bus-Stop
Belgium,29,6,Perez,Massa,Yes,Les Combes
Belgium,29,14,Verstappen,Grosjean,,
Belgium,30,5,Perez,Alonso,,
Belgium,30,13,Verstappen,Palmer,Replay,La Source
Belgium,31,14,Grosjean,Palmer,,
Belgium,32,12,Verstappen,Kvyat,,
Belgium,33,7,Vettel,Massa,Yes,Les Combes
Belgium,33,7,Massa,Vettel,Yes,Malmedy
Belgium,34,3,Hamilton,Hulkenberg,Yes,Les Combes
Belgium,34,7,Vettel,Massa,Yes,Les Combes
Belgium,35,6,Vettel,Alonso,Yes,Les Combes
Belgium,36,11,Verstappen,Gutierrez,Yes,Les Combes
Belgium,41,8,Bottas,Massa,Yes,Les Combes
Belgium,42,9,Raikkonen,Massa,Yes,Les Combes
Italy,2,5,Hamilton,Ricciardo,Yes,4
Italy,2,12,Grosjean,Wehrlein,Background,1
Italy,2,19,Button,Ocon,,
Italy,5,10,Verstappen,Hulkenberg,,
Italy,6,18,Button,Gutierrez,,
Italy,7,16,Ericsson,Magnussen,Yes,1
Italy,7,17,Button,Magnussen,Yes,2
Italy,7,18,Gutierrez,Magnussen,Yes,4
Italy,8,9,Verstappen,Alonso,Yes,1
Italy,8,16,Button,Ericsson,,
Italy,10,15,Button,Kvyat,,
Italy,11,4,Hamilton,Bottas,Yes,1
Italy,13,16,Ericsson,Kvyat,,
Italy,13,17,Gutierrez,Kvyat,,
Italy,15,10,Bottas,Sainz,Yes,4
Italy,15,11,Bottas,Button,Yes,3
Italy,16,8,Bottas,Wehrlein,Yes,1
Italy,16,13,Verstappen,Gutierrez,Yes,1
Italy,17,8,Perez,Sainz,,
Italy,17,10,Verstappen,Ericsson,,
Italy,18,12,Hulkenberg,Ericsson,,
Italy,18,15,Button,Ocon,,
Italy,18,18,Gutierrez,Kvyat,,
Italy,19,5,Bottas,Grosjean,Yes,1
Italy,19,6,Ricciardo,Grosjean,Yes,Ascari
Italy,19,9,Verstappen,Sainz,,
Italy,19,10,Massa,Sainz,,
Italy,19,13,Alonso,Ericsson,,
Italy,20,16,Wehrlein,Ocon,Background,1
Italy,21,11,Hulkenberg,Sainz,Background,1
Italy,22,7,Perez,Grosjean,Yes,1
Italy,22,8,Verstappen,Grosjean,,
Italy,22,12,Alonso,Sainz,Replay,1
Italy,22,17,Gutierrez,Ocon,Yes,Ascari
Italy,24,9,Massa,Grosjean,,
Italy,25,16,Sainz,Ocon,,
Italy,26,10,Hulkenberg,Grosjean,,
Italy,26,17,Kvyat,Ocon,,
Italy,26,18,Ericsson,Ocon,,
Italy,27,18,Magnussen,Ocon,,
Italy,28,11,Alonso,Grosjean,Yes,Ascari
Italy,32,10,Perez,Alonso,Yes,1
Italy,33,8,Bottas,Hulkenberg,Yes,1
Italy,36,15,Gutierrez,Ericsson,,
Italy,39,13,Button,Sainz,,
Italy,42,15,Sainz,Ericsson,Yes,Ascari
Italy,44,12,Button,Alonso,Yes,1
Italy,47,5,Ricciardo,Bottas,Yes,1
Italy,48,7,Verstappen,Perez,Yes,4
Singapore,3,15,Nasr,Ocon,,
Singapore,4,14,Nasr,Wehrlein,,
Singapore,4,17,Vettel,Palmer,,
Singapore,5,16,Vettel,Ocon,Replay,1
Singapore,5,18,Bottas,Palmer,,
Singapore,6,15,Vettel,Wehrlein,Yes,1
Singapore,14,11,Vettel,Nasr,Replay,7
Singapore,14,14,Verstappen,Ocon,Yes,7
Singapore,15,12,Alonso,Wehrlein,,
Singapore,15,17,Sainz,Button,Yes,1
Singapore,16,13,Verstappen,Wehrlein,Yes,1
Singapore,17,13,Massa,Wehrlein,,
Singapore,17,15,Sainz,Ocon,,
Singapore,18,12,Magnussen,Wehrlein,,
Singapore,18,15,Ericsson,Ocon,,
Singapore,19,15,Nasr,Ocon,,
Singapore,21,14,Nasr,Ericsson,,
Singapore,25,13,Vettel,Nasr,Yes,5
Singapore,25,16,Bottas,Palmer,,
Singapore,27,10,Vettel,Sainz,Yes,10
Singapore,27,11,Vettel,Gutierrez,Yes,8
Singapore,29,11,Verstappen,Nasr,Yes,1
Singapore,29,16,Sainz,Wehrlein,,
Singapore,31,10,Verstappen,Perez,Yes,9
Singapore,32,12,Massa,Nasr,,
Singapore,33,2,Raikkonen,Hamilton,Yes,10
Singapore,33,7,Vettel,Magnussen,,
Singapore,33,9,Verstappen,Gutierrez,,
Singapore,33,10,Perez,Gutierrez,,
Singapore,33,14,Sainz,Palmer,,
Singapore,36,5,Vettel,Kvyat,Replay,7
Singapore,36,11,Massa,Gutierrez,Replay,7
Singapore,38,6,Verstappen,Magnussen,Yes,1
Singapore,48,7,Kvyat,Perez,Replay,7
Singapore,48,7,Verstappen,Kvyat,Yes,20
Singapore,48,8,Verstappen,Perez,Replay,9
Singapore,48,8,Perez,Kvyat,Yes,22
Singapore,48,11,Gutierrez,Sainz,,
Singapore,48,12,Massa,Sainz,,
Singapore,54,6,Verstappen,Alonso,Yes,7
Malaysia,2,4,Verstappen,Raikkonen,Replay,Finish Line
Malaysia,3,3,Verstappen,Perez,Yes,4
Malaysia,3,10,Sainz,Ocon,,
Malaysia,3,11,Alonso,Ocon,,
Malaysia,3,16,Rosberg,Nasr,,
Malaysia,3,20,Gutierrez,Magnussen,,
Malaysia,4,4,Raikkonen,Perez,Yes,2
Malaysia,4,10,Alonso,Sainz,Background,1
Malaysia,4,14,Rosberg,Palmer,Yes,15
Malaysia,4,15,Rosberg,Wehrlein,,
Malaysia,6,9,Alonso,Grosjean,Yes,4
Malaysia,6,12,Rosberg,Ocon,Replay,15
Malaysia,6,13,Rosberg,Ericsson,Background,3
Malaysia,7,15,Wehrlein,Palmer,,
Malaysia,9,10,Rosberg,Sainz,,
Malaysia,11,7,Ericsson,Ocon,Yes,1
Malaysia,11,11,Button,Nasr,Yes,1
Malaysia,11,11,Rosberg,Button,,
Malaysia,11,12,Rosberg,Nasr,Yes,4
Malaysia,11,13,Rosberg,Hulkenberg,Yes,1
Malaysia,11,13,Hulkenberg,Nasr,,
Malaysia,12,10,Rosberg,Palmer,Yes,11
Malaysia,12,14,Alonso,Nasr,Replay,4
Malaysia,12,19,Massa,Magnussen,,
Malaysia,14,10,Button,Palmer,Yes,1
Malaysia,14,11,Hulkenberg,Palmer,Yes,15
Malaysia,15,8,Rosberg,Perez,Yes,9
Malaysia,16,12,Alonso,Palmer,,
Malaysia,18,6,Rosberg,Sainz,Yes,15
Malaysia,18,7,Rosberg,Ericsson,Yes,1
Malaysia,18,18,Massa,Gutierrez,,
Malaysia,20,3,Verstappen,Raikkonen,Yes,15
Malaysia,21,5,Rosberg,Bottas,Yes,1
Malaysia,23,12,Sainz,Nasr,Yes,1
Malaysia,23,13,Ericsson,Nasr,Yes,15
Malaysia,28,13,Alonso,Nasr,,
Malaysia,31,11,Alonso,Ericsson,,
Malaysia,32,9,Alonso,Sainz,Replay,15
Malaysia,34,11,Hulkenberg,Ericsson,Yes,1
Malaysia,34,16,Massa,Wehrlein,,
Malaysia,35,10,Hulkenberg,Sainz,Replay,1
Malaysia,38,4,Rosberg,Raikkonen,Yes,2
Malaysia,43,8,Hulkenberg,Button,,
Malaysia,46,16,Wehrlein,Ocon,Replay,3
Japan,3,3,Vettel,Perez,Yes,1
Japan,6,6,Raikkonen,Hulkenberg,Yes,1
Japan,7,7,Hamilton,Hulkenberg,Yes,1
Japan,11,8,Verstappen,Gutierrez,Yes,2
Japan,11,13,Ricciardo,Ericsson,Yes,10
Japan,11,18,Grosjean,Wehrlein,,
Japan,11,19,Button,Wehrlein,,
Japan,12,14,Hulkenberg,Nasr,,
Japan,12,16,Grosjean,Ocon,,
Japan,12,17,Button,Ocon,,
Japan,12,18,Kvyat,Ocon,,
Japan,12,19,Kvyat,Wehrlein,,
Japan,12,20,Alonso,Wehrlein,,
Japan,13,8,Ricciardo,Palmer,Yes,Spoon
Japan,13,12,Hulkenberg,Ericsson,,
Japan,13,13,Hulkenberg,Magnussen,Background,1
Japan,14,6,Hamilton,Ricciardo,Yes,130r
Japan,14,8,Raikkonen,Palmer,Yes,1
Japan,14,9,Raikkonen,Perez,Yes,1
Japan,14,9,Perez,Palmer,Yes,1
Japan,14,10,Hulkenberg,Palmer,,
Japan,14,14,Grosjean,Nasr,,
Japan,15,4,Hamilton,Bottas,Yes,130r
Japan,15,5,Hamilton,Massa,Yes,1
Japan,15,6,Ricciardo,Massa,Yes,Spoon
Japan,16,7,Raikkonen,Massa,Yes,1
Japan,16,13,Grosjean,Magnussen,,1
Japan,17,5,Ricciardo,Bottas,Yes,1
Japan,17,8,Perez,Massa,Yes,1
Japan,18,6,Raikkonen,Bottas,Yes,1
Japan,18,9,Hulkenberg,Massa,Replay,1
Japan,18,12,Grosjean,Ericsson,,
Japan,19,7,Perez,Bottas,Yes,1
Japan,20,8,Hulkenberg,Bottas,Yes,Chicane
Japan,23,11,Grosjean,Palmer,,
Japan,23,20,Button,Ocon,,
Japan,25,14,Alonso,Nasr,Yes,130r
Japan,25,15,Sainz,Nasr,Yes,Chicane
Japan,26,14,Massa,Gutierrez,,
Japan,28,21,Nasr,Wehrlein,,
Japan,29,10,Massa,Sainz,Yes,2
Japan,29,11,Bottas,Sainz,Yes,3
Japan,29,15,Kvyat,Ocon,,
Japan,31,11,Grosjean,Sainz,,
Japan,31,16,Magnussen,Ocon,,
Japan,31,17,Ericsson,Ocon,,
Japan,31,18,Alonso,Ocon,,
Japan,36,13,Palmer,Button,,
Japan,38,18,Button,Nasr,,
Japan,38,19,Button,Gutierrez,,
USA,2,14,Grosjean,Palmer,Yes,2
USA,2,15,Magnussen,Palmer,,
USA,2,16,Perez,Palmer,,
USA,2,19,Wehrlein,Nasr,,
USA,3,10,Button,Gutierrez,Yes,12
USA,3,13,Grosjean,Ericsson,Background,12
USA,3,15,Perez,Magnussen,Background,12
USA,4,18,Wehrlein,Ocon,,
USA,5,12,Grosjean,Kvyat,,
USA,5,14,Perez,Ericsson,,
USA,6,13,Perez,Kvyat,Yes,12
USA,7,11,Grosjean,Gutierrez,Yes,11
USA,8,12,Perez,Gutierrez,Yes,2
USA,8,19,Nasr,Ocon,,
USA,9,9,Button,Raikkonen,Yes,2
USA,9,9,Raikkonen,Button,Yes,10
USA,10,6,Ricciardo,Alonso,Yes,1
USA,10,9,Verstappen,Button,Yes,8
USA,11,4,Ricciardo,Sainz,Yes,1
USA,11,7,Raikkonen,Alonso,Yes,1
USA,12,8,Kvyat,Gutierrez,,
USA,12,10,Sainz,Ericsson,,
USA,12,13,Alonso,Palmer,Replay,12
USA,13,5,Verstappen,Raikkonen,Yes,12
USA,13,8,Sainz,Kvyat,,
USA,13,9,Sainz,Gutierrez,,
USA,13,12,Alonso,Magnussen,,
USA,13,15,Button,Wehrlein,,
USA,13,16,Perez,Wehrlein,,
USA,13,17,Grosjean,Wehrlein,,
USA,14,10,Alonso,Ericsson,,
USA,14,12,Button,Palmer,,
USA,14,13,Perez,Palmer,,
USA,14,14,Grosjean,Palmer,,
USA,14,17,Gutierrez,Ocon,,
USA,15,18,Magnussen,Ocon,,
USA,17,9,Alonso,Kvyat,,
USA,17,17,Palmer,Ocon,,
USA,20,10,Button,Kvyat,Yes,12
USA,21,11,Perez,Kvyat,Yes,12
USA,21,12,Grosjean,Kvyat,Yes,16
USA,23,13,Magnussen,Nasr,Yes,12
USA,24,14,Palmer,Nasr,Yes,1
USA,26,15,Ericsson,Nasr,,
USA,28,6,Verstappen,Massa,,
USA,28,12,Grosjean,Ericsson,,
USA,33,16,Nasr,Wehrlein,,
USA,41,16,Bottas,Wehrlein,,
USA,44,15,Bottas,Nasr,,
USA,47,11,Kvyat,Ericsson,Replay,1
USA,48,13,Magnussen,Palmer,Yes,12
USA,51,6,Alonso,Massa,Yes,15
USA,51,12,Magnussen,Ericsson,,
USA,52,15,Nasr,Bottas,,
USA,53,11,Magnussen,Kvyat,Yes,12
USA,53,13,Palmer,Ericsson,,
USA,55,5,Alonso,Sainz,Yes,12
Mexico,4,15,Ricciardo,Nasr,,
Mexico,4,16,Ricciardo,Ocon,,
Mexico,4,17,Kvyat,Ocon,,
Mexico,5,20,Ericsson,Palmer,,
Mexico,7,14,Ricciardo,Gutierrez,Yes,1
Mexico,9,13,Ricciardo,Button,Yes,1
Mexico,10,12,Ricciardo,Magnussen,Yes,1
Mexico,13,9,Ricciardo,Alonso,,
Mexico,14,10,Verstappen,Alonso,,
Mexico,18,10,Massa,Nasr,,
Mexico,20,16,Button,Magnussen,,
Mexico,22,18,Kvyat,Gutierrez,,
Mexico,23,8,Bottas,Massa,Yes,1
Mexico,29,17,Kvyat,Magnussen,,
Mexico,47,18,Alonso,Gutierrez,,
Mexico,48,19,Kvyat,Grosjean,Replay,12
Mexico,49,14,Button,Sainz,Yes,6
Mexico,50,15,Alonso,Magnussen,Yes,1
Mexico,50,16,Nasr,Magnussen,,
Mexico,50,20,Gutierrez,Ocon,Yes,6
Mexico,52,5,Ricciardo,Hulkenberg,Yes,1
Mexico,53,20,Grosjean,Ocon,Yes,1
Mexico,60,12,Button,Palmer,Yes,1
Mexico,61,14,Alonso,Sainz,,
Mexico,66,13,Alonso,Palmer,,
Mexico,67,6,Raikkonen,Hulkenberg,Yes,4
Brazil,7,8,Alonso,Pérez,,
Brazil,7,17,Nasr,Wehrlein,,
Brazil,7,18,Nasr,Ericsson,,
Brazil,8,3,Verstappen,Raikkonen,Yes,1
Brazil,8,16,Nasr,Button,,
Brazil,8,18,Ericsson,Wehrlein,,
Brazil,8,19,Ocon,Wehrlein,,
Brazil,10,12,Gutierrez,Wehrlein,,
Brazil,11,20,Ericsson,Palmer,,
Brazil,19,16,Vettel,Massa,,
Brazil,32,2,Verstappen,Rosberg,Yes,3
Brazil,32,6,Ricciardo,Nasr,Background,1
Brazil,32,9,Alonso,Wehrlein,,
Brazil,32,12,Vettel,Magnussen,,
Brazil,32,13,Vettel,Button,,
Brazil,33,5,Ricciardo,Sainz,Yes,1
Brazil,33,11,Vettel,Bottas,,
Brazil,34,10,Vettel,Wehrlein,Yes,1
Brazil,34,14,Hulkenberg,Button,,
Brazil,35,8,Alonso,Ocon,,
Brazil,36,11,Bottas,Wehrlein,Yes,1
Brazil,36,12,Hulkenberg,Wehrlein,Yes,4
Brazil,36,13,Hulkenberg,Magnussen,Yes,1
Brazil,37,9,Vettel,Ocon,,
Brazil,38,13,Magnussen,Wehrlein,Yes,1
Brazil,40,13,Gutierrez,Wehrlein,Replay,15
Brazil,41,14,Kvyat,Wehrlein,,
Brazil,42,7,Vettel,Alonso,Yes,10
Brazil,43,9,Hulkenberg,Ocon,,
Brazil,43,14,Massa,Wehrlein,,
Brazil,44,10,Ricciardo,Ocon,,
Brazil,44,15,Bottas,Wehrlein,,
Brazil,45,6,Vettel,Nasr,Yes,1
Brazil,45,12,Kvyat,Gutierrez,,
Brazil,46,13,Massa,Gutierrez,,
Brazil,46,14,Bottas,Gutierrez,,
Brazil,55,13,Gutierrez,Magnussen,,
Brazil,55,14,Verstappen,Magnussen,,
Brazil,56,13,Verstappen,Gutierrez,,
Brazil,57,10,Ricciardo,Bottas,,
Brazil,57,12,Verstappen,Wehrlein,,
Brazil,57,15,Alonso,Magnussen,,
Brazil,57,16,Alonso,Button,,
Brazil,58,11,Verstappen,Bottas,Yes,3
Brazil,59,10,Verstappen,Ricciardo,Yes,11
Brazil,59,13,Alonso,Wehrlein,,
Brazil,59,14,Alonso,Gutierrez,,
Brazil,60,6,Hulkenberg,Nasr,Yes,3
Brazil,60,9,Verstappen,Kvyat,Yes,4
Brazil,60,12,Alonso,Bottas,,
Brazil,61,8,Verstappen,Ocon,Yes,11
Brazil,62,7,Verstappen,Nasr,Yes,4
Brazil,62,10,Ricciardo,Kvyat,Yes,2
Brazil,63,9,Ricciardo,Ocon,Yes,1
Brazil,64,8,Ricciardo,Nasr,Yes,2
Brazil,64,14,Magnussen,Wehrlein,,
Brazil,65,6,Verstappen,Hulkenberg,Replay,4
Brazil,66,5,Verstappen,Vettel,Yes,12
Brazil,67,4,Verstappen,Sainz,Yes,4
Brazil,69,3,Verstappen,Pérez,Yes,12
Brazil,69,11,Alonso,Kvyat,,
Brazil,69,12,Bottas,Kvyat,,
Brazil,70,5,Vettel,Sainz,,
Brazil,70,10,Alonso,Ocon,,
Brazil,71,11,Bottas,Ocon,,
Abu Dhabi,2,16,Verstappen,Gutierrez,,
Abu Dhabi,2,17,Verstappen,Ocon,,
Abu Dhabi,2,18,Verstappen,Ericsson,,
Abu Dhabi,2,19,Sainz,Ericsson,,
Abu Dhabi,2,20,Wehrlein,Ericsson,,
Abu Dhabi,3,9,Bottas,Massa,Yes,11
Abu Dhabi,3,15,Verstappen,Grosjean,Yes,8
Abu Dhabi,3,16,Gutierrez,Grosjean,Yes,9
Abu Dhabi,4,14,Verstappen,Nasr,,
Abu Dhabi,5,9,Massa,Bottas,Replay,14
Abu Dhabi,5,13,Verstappen,Kvyat,Yes,8
Abu Dhabi,5,15,Gutierrez,Nasr,Background,8
Abu Dhabi,6,12,Verstappen,Button,,
Abu Dhabi,6,16,Grosjean,Nasr,,
Abu Dhabi,7,10,Verstappen,Palmer,Yes,7
Abu Dhabi,8,17,Palmer,Sainz,,
Abu Dhabi,10,9,Perez,Grosjean,,
Abu Dhabi,11,7,Hulkenberg,Button,,
Abu Dhabi,11,12,Massa,Ericsson,,
Abu Dhabi,12,8,Perez,Button,Yes,8
Abu Dhabi,12,11,Massa,Ocon,,
Abu Dhabi,12,13,Alonso,Ericsson,,
Abu Dhabi,13,11,Alonso,Ocon,,
Abu Dhabi,14,9,Massa,Grosjean,,
Abu Dhabi,17,10,Alonso,Grosjean,Yes,11
Abu Dhabi,19,14,Gutierrez,Palmer,,
Abu Dhabi,20,2,Rosberg,Verstappen,Yes,10
Abu Dhabi,23,11,Gutierrez,Ericsson,,
Abu Dhabi,23,13,Grosjean,Sainz,Replay,11
Abu Dhabi,26,5,Verstappen,Perez,Yes,8
Abu Dhabi,26,12,Grosjean,Ericsson,,
Abu Dhabi,27,5,Ricciardo,Perez,Yes,8
Abu Dhabi,32,13,Gutierrez,Nasr,,
Abu Dhabi,34,7,Hulkenberg,Alonso,Replay,8
Abu Dhabi,34,12,Gutierrez,Ericsson,,
Abu Dhabi,35,8,Perez,Alonso,Yes,9
Abu Dhabi,38,13,Palmer,Ericsson,Yes,8
Abu Dhabi,38,14,Sainz,Ericsson,Yes,10
Abu Dhabi,41,5,Vettel,Raikkonen,Yes,8
Abu Dhabi,41,13,Sainz,Palmer,Yes,7
Abu Dhabi,46,4,Vettel,Ricciardo,Yes,11
Abu Dhabi,49,13,Ocon,Wehrlein,Replay,13
Abu Dhabi,51,3,Vettel,Verstappen,Yes,11
