Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Italy,14,8,Bottas,Perez,Yes,1
Italy,16,7,Bottas,Alonso,Yes,1
Italy,18,6,Bottas,Button,Yes,1
Italy,18,20,Gutierrez,Ericsson,,
Italy,19,13,Kvyat,Maldonado,,
Italy,21,4,Bottas,Magnussen,Yes,1
Italy,22,15,Hulkenberg,Kobayashi,,
Italy,22,18,Gutierrez,Bianchi,,
Italy,25,6,Vettel,Bottas,Yes,1
Italy,25,7,Magnussen,Bottas,Yes,2
Italy,25,8,Perez,Bottas,Yes,3
Italy,25,19,Kobayashi,Ericsson,,
Italy,25,20,Grosjean,Ericsson,,
Italy,26,8,Bottas,Perez,Yes,1
Italy,28,10,Raikkonen,Alonso,,
Italy,28,18,Grosjean,Kobayashi,,
Italy,29,19,Bianchi,Ericsson,,
Italy,34,9,Ricciardo,Raikkonen,Yes,1
Italy,37,5,Bottas,Magnussen,Yes,1
Italy,39,7,Button,Perez,Yes,1
Italy,39,7,Perez,Button,Yes,7
Italy,40,4,Bottas,Vettel,Yes,1
Italy,40,8,Ricciardo,Button,Yes,1
Italy,41,7,Ricciardo,Perez,Yes,4
Italy,42,7,Button,Perez,Yes,1
Italy,42,7,Perez,Button,Yes,6
Italy,43,12,Kvyat,Vergne,,
Italy,44,6,Ricciardo,Magnussen,Yes,1
Italy,46,11,Kvyat,Hulkenberg,Yes,1
Italy,47,5,Ricciardo,Vettel,Yes,4
Singapore,4,20,Rosberg,Chilton,,
Singapore,8,16,Maldonado,Sutil,,
Singapore,10,18,Hulkenberg,Rosberg,,
Singapore,10,19,Hulkenberg,Chilton,Yes,5
Singapore,11,15,Hulkenberg,Ericsson,Yes,1
Singapore,11,16,Kvyat,Ericsson,,
Singapore,11,17,Kvyat,Rosberg,Yes,5
Singapore,11,19,Grosjean,Chilton,,
Singapore,11,20,Sutil,Chilton,,
Singapore,12,7,Perez,Gutierrez,Yes,10
Singapore,12,16,Grosjean,Ericsson,,
Singapore,12,17,Grosjean,Rosberg,,
Singapore,12,20,Maldonado,Chilton,,
Singapore,13,8,Massa,Gutierrez,Yes,1
Singapore,13,9,Raikkonen,Gutierrez,Yes,5
Singapore,13,12,Vergne,Bianchi,,
Singapore,13,13,Hulkenberg,Bianchi,,
Singapore,14,6,Massa,Perez,Yes,7
Singapore,14,7,Raikkonen,Perez,,
Singapore,14,9,Bottas,Gutierrez,,
Singapore,15,7,Bottas,Perez,Yes,1
Singapore,15,10,Vergne,Gutierrez,,
Singapore,15,11,Magnussen,Gutierrez,Yes,5
Singapore,15,12,Hulkenberg,Gutierrez,Yes,10
Singapore,15,12,Kvyat,Bianchi,,
Singapore,25,8,Massa,Hulkenberg,Yes,1
Singapore,25,15,Maldonado,Bianchi,,
Singapore,26,11,Hulkenberg,Perez,,
Singapore,38,14,Maldonado,Grosjean,,
Singapore,39,16,Perez,Bianchi,,
Singapore,43,11,Hulkenberg,Kvyat,Replay,14
Singapore,46,13,Vergne,Ericsson,,
Singapore,48,13,Magnussen,Ericsson,,
Singapore,48,14,Kvyat,Ericsson,Yes,14
Singapore,48,14,Perez,Kvyat,Yes,16
Singapore,48,15,Perez,Ericsson,Yes,14
Singapore,52,11,Vergne,Grosjean,,
Singapore,53,12,Magnussen,Grosjean,,
Singapore,54,1,Hamilton,Vettel,Yes,7
Singapore,55,10,Magnussen,Maldonado,Replay,8
Singapore,55,12,Perez,Grosjean,,
Singapore,56,11,Perez,Maldonado,,
Singapore,58,8,Vergne,Hulkenberg,Replay,8
Singapore,59,6,Vergne,Bottas,Yes,9
Singapore,59,7,Vergne,Raikkonen,Replay,1
Singapore,59,9,Perez,Hulkenberg,Yes,18
Singapore,59,10,Perez,Magnussen,,
Singapore,60,7,Perez,Bottas,Yes,14
Singapore,60,8,Perez,Raikkonen,,
Singapore,60,8,Raikkonen,Bottas,,
Singapore,60,9,Hulkenberg,Bottas,,14
Singapore,60,10,Magnussen,Bottas,Yes,15
Japan,10,18,Ericsson,Chilton,,
Japan,13,12,Kvyat,Perez,,
Japan,14,14,Grosjean,Gutierrez,,
Japan,15,9,Hulkenberg,Raikkonen,,
Japan,16,5,Vettel,Massa,Yes,10
Japan,16,19,Ericsson,Chilton,,
Japan,17,6,Ricciardo,Massa,Yes,Dunlop
Japan,17,20,Magnussen,Chilton,,
Japan,18,4,Vettel,Bottas,Yes,10
Japan,19,5,Ricciardo,Bottas,Yes,Dunlop
Japan,20,20,Vergne,Chilton,,
Japan,22,16,Ericsson,Kobayashi,,
Japan,23,16,Grosjean,Sutil,Yes,Degner 1
Japan,23,17,Grosjean,Magnussen,Yes,6
Japan,24,15,Grosjean,Kobayashi,,
Japan,24,16,Sutil,Kobayashi,,
Japan,25,12,Raikkonen,Ericsson,,
Japan,25,16,Magnussen,Kobayashi,,
Japan,25,17,Vergne,Kobayashi,,
Japan,26,17,Maldonado,Kobayashi,,
Japan,28,18,Ericsson,Bianchi,,
Japan,29,1,Hamilton,Rosberg,Yes,1
Japan,29,9,Kvyat,Gutierrez,Yes,1
Japan,29,14,Magnussen,Sutil,,
Japan,30,10,Perez,Gutierrez,Yes,1
Japan,31,15,Vergne,Sutil,,
Japan,32,13,Magnussen,Grosjean,,
Japan,32,16,Maldonado,Sutil,Yes,1
Japan,33,14,Vergne,Magnussen,,
Japan,34,16,Magnussen,Ericsson,,
Japan,35,14,Magnussen,Gutierrez,,
Japan,38,8,Massa,Kvyat,,
Japan,40,4,Ricciardo,Button,Yes,10
Japan,40,4,Button,Ricciardo,Yes,11
Japan,41,14,Grosjean,Maldonado,,
Japan,42,4,Ricciardo,Button,Yes,10
Japan,42,15,Magnussen,Maldonado,,
Russia,2,7,Vettel,Kvyat,Yes,3
Russia,2,8,Ricciardo,Kvyat,Yes,5
Russia,3,5,Magnussen,Vergne,Yes,2
Russia,3,5,Vergne,Magnussen,Yes,4
Russia,3,5,Magnussen,Vergne,Yes,13
Russia,4,6,Vettel,Vergne,Replay,13
Russia,4,7,Ricciardo,Vergne,,
Russia,5,9,Raikkonen,Kvyat,Aftermath,4
Russia,5,16,Sutil,Maldonado,,
Russia,5,18,Rosberg,Kobayashi,,
Russia,5,19,Massa,Kobayashi,,
Russia,6,17,Rosberg,Maldonado,,
Russia,6,18,Massa,Maldonado,,
Russia,7,16,Rosberg,Sutil,,
Russia,8,15,Rosberg,Ericsson,,
Russia,8,17,Massa,Sutil,,
Russia,9,16,Massa,Ericsson,,
Russia,10,14,Rosberg,Grosjean,,
Russia,11,15,Massa,Grosjean,,
Russia,12,17,Ricciardo,Sutil,,
Russia,13,12,Rosberg,Hulkenberg,,
Russia,14,13,Massa,Hulkenberg,Yes,2
Russia,14,16,Ricciardo,Ericsson,,
Russia,15,11,Rosberg,Gutierrez,Yes,2
Russia,15,12,Massa,Gutierrez,Yes,13
Russia,18,15,Ricciardo,Grosjean,,
Russia,19,19,Sutil,Kobayashi,,
Russia,20,10,Rosberg,Perez,Yes,2
Russia,26,5,Rosberg,Raikkonen,Yes,2
Russia,27,9,Ricciardo,Gutierrez,,
Russia,27,15,Hulkenberg,Ericsson,,
Russia,31,2,Rosberg,Bottas,Yes,2
Russia,35,12,Perez,Kvyat,Yes,2
Russia,35,13,Massa,Kvyat,Yes,3
Russia,36,14,Hulkenberg,Kvyat,,
Russia,37,14,Hulkenberg,Kvyat,Yes,2
Russia,38,11,Perez,Vergne,Yes,2
Russia,38,12,Massa,Vergne,Yes,2
Russia,38,16,Sutil,Grosjean,,
Russia,39,9,Raikkonen,Gutierrez,Yes,2
Russia,39,10,Perez,Gutierrez,,
Russia,41,12,Hulkenberg,Vergne,,
Russia,41,18,Maldonado,Ericsson,,
Russia,42,14,Kvyat,Gutierrez,,
USA,5,5,Ricciardo,Alonso,Yes,1
USA,5,13,Button,Gutierrez,,
USA,6,14,Hulkenberg,Gutierrez,Background,12
USA,6,15,Vettel,Gutierrez,Yes,15
USA,16,7,Ricciardo,Bottas,Yes,1
USA,16,15,Vergne,Maldonado,,
USA,17,10,Alonso,Vettel,Replay,12
USA,19,12,Grosjean,Gutierrez,Yes,12
USA,19,13,Vergne,Gutierrez,Yes,12
USA,21,8,Alonso,Button,Yes,14
USA,21,8,Button,Alonso,Yes,15
USA,24,1,Hamilton,Rosberg,Yes,12
USA,24,7,Alonso,Button,Yes,1
USA,24,10,Grosjean,Raikkonen,,
USA,24,11,Vergne,Raikkonen,,
USA,26,9,Grosjean,Vettel,Yes,1
USA,26,10,Vergne,Vettel,Yes,7
USA,27,6,Alonso,Magnussen,Yes,1
USA,27,8,Grosjean,Button,Yes,12
USA,27,11,Maldonado,Raikkonen,,
USA,28,8,Vergne,Button,Yes,12
USA,35,11,Vettel,Grosjean,Replay,12
USA,42,8,Vettel,Magnussen,Yes,12
USA,42,10,Button,Grosjean,Yes,1
USA,44,6,Vettel,Alonso,Yes,3
USA,45,6,Alonso,Vettel,Yes,12
USA,48,13,Kvyat,Raikkonen,Yes,14
USA,50,9,Vergne,Grosjean,Yes,1
USA,50,10,Maldonado,Grosjean,Yes,2
USA,52,8,Vergne,Button,Yes,15
USA,52,12,Vettel,Raikkonen,Yes,1
USA,53,9,Maldonado,Button,Yes,12
USA,53,10,Vettel,Button,Yes,13
USA,53,11,Vettel,Grosjean,,
USA,54,9,Vettel,Maldonado,Yes,12
USA,55,7,Vettel,Magnussen,,
USA,55,8,Vettel,Vergne,Yes,1
USA,55,11,Grosjean,Button,Yes,12
USA,55,13,Raikkonen,Gutierrez,,
USA,56,9,Maldonado,Vergne,Yes,12
Brazil,7,10,Vergne,Grosjean,,
Brazil,9,3,Rosberg,Grosjean,Yes,Finish Line
Brazil,9,7,Massa,Sutil,,
Brazil,10,4,Hamilton,Grosjean,Yes,1
Brazil,10,7,Bottas,Sutil,,
Brazil,10,14,Raikkonen,Gutierrez,,
Brazil,11,2,Rosberg,Kvyat,Yes,Finish Line
Brazil,12,3,Hamilton,Kvyat,Yes,Finish Line
Brazil,12,8,Button,Sutil,Replay,2
Brazil,13,5,Massa,Grosjean,,
Brazil,14,1,Rosberg,Hulkenberg,Yes,1
Brazil,14,6,Bottas,Grosjean,Yes,Finish Line
Brazil,14,9,Magnussen,Sutil,,
Brazil,15,7,Button,Grosjean,,
Brazil,16,2,Hamilton,Hulkenberg,Yes,1
Brazil,17,3,Massa,Kvyat,Yes,1
Brazil,17,9,Alonso,Sutil,Replay,1
Brazil,18,10,Vettel,Sutil,Yes,1
Brazil,22,6,Magnussen,Grosjean,Yes,Finish Line
Brazil,22,16,Kvyat,Maldonado,,
Brazil,24,7,Alonso,Grosjean,Yes,4
Brazil,24,8,Vettel,Grosjean,Yes,5
Brazil,29,5,Massa,Kvyat,,
Brazil,31,6,Button,Kvyat,Yes,1
Brazil,37,5,Vettel,Kvyat,Yes,1
Brazil,37,12,Raikkonen,Grosjean,,
Brazil,40,15,Kvyat,Maldonado,,
Brazil,42,8,Hulkenberg,Bottas,Yes,1
Brazil,42,9,Raikkonen,Bottas,Yes,5
Brazil,44,12,Kvyat,Vergne,,
Brazil,45,6,Alonso,Magnussen,Yes,1
Brazil,47,11,Kvyat,Perez,Yes,4
Brazil,54,3,Massa,Hulkenberg,Yes,3
Brazil,54,8,Alonso,Kvyat,,
Brazil,54,13,Maldonado,Gutierrez,,
Brazil,55,14,Vergne,Gutierrez,,
Brazil,61,4,Button,Raikkonen,Yes,4
Brazil,61,5,Vettel,Raikkonen,Yes,6
Brazil,61,11,Kvyat,Maldonado,,
Brazil,67,6,Alonso,Raikkonen,Yes,Finish Line
Brazil,67,8,Hulkenberg,Magnussen,,
Abu Dhabi,5,5,Alonso,Raikkonen,Yes,11
Abu Dhabi,5,6,Kvyat,Raikkonen,Yes,14
Abu Dhabi,5,11,Vergne,Gutierrez,,
Abu Dhabi,5,15,Ricciardo,Kobayashi,Yes,8
Abu Dhabi,5,15,Sutil,Ricciardo,,
Abu Dhabi,5,15,Ricciardo,Sutil,,
Abu Dhabi,5,16,Ricciardo,Sutil,Yes,8
Abu Dhabi,5,16,Sutil,Kobayashi,,
Abu Dhabi,5,17,Vettel,Kobayashi,,
Abu Dhabi,6,6,Bottas,Raikkonen,Yes,8
Abu Dhabi,7,9,Ricciardo,Magnussen,,
Abu Dhabi,7,10,Ricciardo,Maldonado,,
Abu Dhabi,7,11,Vettel,Maldonado,,
Abu Dhabi,7,15,Alonso,Stevens,Yes,8
Abu Dhabi,7,16,Grosjean,Stevens,Yes,11
Abu Dhabi,7,17,Kvyat,Stevens,Yes,17
Abu Dhabi,8,16,Raikkonen,Stevens,,
Abu Dhabi,9,11,Button,Kobayashi,,
Abu Dhabi,9,12,Alonso,Kobayashi,,
Abu Dhabi,10,13,Kvyat,Kobayashi,,
Abu Dhabi,11,16,Grosjean,Stevens,,
Abu Dhabi,11,17,Maldonado,Stevens,,
Abu Dhabi,12,6,Ricciardo,Vergne,Yes,13
Abu Dhabi,12,6,Vergne,Ricciardo,Yes,14
Abu Dhabi,12,14,Raikkonen,Kobayashi,,
Abu Dhabi,12,18,Sutil,Stevens,,
Abu Dhabi,13,6,Ricciardo,Vergne,Yes,11
Abu Dhabi,13,9,Bottas,Vettel,Yes,8
Abu Dhabi,13,19,Grosjean,Stevens,,
Abu Dhabi,14,7,Bottas,Magnussen,Yes,11
Abu Dhabi,15,14,Vergne,Kobayashi,,
Abu Dhabi,16,14,Maldonado,Gutierrez,,
Abu Dhabi,23,14,Vettel,Gutierrez,Yes,8
Abu Dhabi,24,4,Bottas,Ricciardo,Yes,11
Abu Dhabi,25,13,Vettel,Magnussen,,
Abu Dhabi,27,2,Massa,Rosberg,Yes,8
Abu Dhabi,28,7,Ricciardo,Hulkenberg,,
Abu Dhabi,28,11,Alonso,Magnussen,,
Abu Dhabi,29,10,Alonso,Button,Yes,12
Abu Dhabi,30,10,Button,Alonso,,
Abu Dhabi,30,13,Magnussen,Grosjean,,
Abu Dhabi,31,5,Ricciardo,Perez,Yes,8
Abu Dhabi,32,2,Hamilton,Rosberg,Yes,8
Abu Dhabi,33,3,Bottas,Rosberg,Yes,11
Abu Dhabi,36,11,Vergne,Raikkonen,,
Abu Dhabi,37,7,Vettel,Rosberg,Yes,11
Abu Dhabi,40,7,Button,Rosberg,,
Abu Dhabi,40,11,Hulkenberg,Raikkonen,,
Abu Dhabi,41,10,Hulkenberg,Vergne,,
Abu Dhabi,42,9,Hulkenberg,Alonso,Yes,11
Abu Dhabi,44,11,Perez,Raikkonen,Yes,8
Abu Dhabi,45,7,Hulkenberg,Rosberg,Yes,10
Abu Dhabi,47,8,Perez,Alonso,Yes,11
Abu Dhabi,48,9,Vettel,Alonso,Yes,8
Abu Dhabi,49,7,Perez,Rosberg,,
Abu Dhabi,50,8,Vettel,Rosberg,Yes,8
