Race,Lap,Position,Overtaker,Overtakee,Live?,Turn
Germany,21,21,Senna,Karthikeyan,,
Germany,23,9,Di Resta,Maldonado,,
Germany,23,10,Kobayashi,Maldonado,Yes,12
Germany,24,9,Kobayashi,Di Resta,Yes,8
Germany,24,9,Di Resta,Kobayashi,Yes,9
Germany,24,11,Rosberg,Maldonado,Yes,6
Germany,25,9,Kobayashi,Di Resta,Yes,6
Germany,29,5,Perez,Hulkenberg,Replay,6
Germany,29,5,Hulkenberg,Perez,,
Germany,29,10,Rosberg,Di Resta,,
Germany,30,6,Perez,Hulkenberg,Replay,6
Germany,30,16,Massa,Vergne,,
Germany,31,7,Webber,Hulkenberg,Replay,6
Germany,32,7,Kobayashi,Webber,Yes,6
Germany,32,14,Massa,Petrov,,
Germany,34,11,Hulkenberg,Ricciardo,,
Germany,34,19,Grosjean,Pic,,
Germany,35,17,Hamilton,Petrov,Yes,6
Germany,36,10,Hulkenberg,Maldonado,Replay,6
Germany,36,12,Rosberg,Ricciardo,,
Germany,37,11,Rosberg,Maldonado,,
Germany,37,20,Senna,Pic,,
Germany,38,5,Kobayashi,Perez,,
Germany,39,16,Hamilton,Kovalainen,,
Germany,45,6,Kobayashi,Hulkenberg,Yes,6
Germany,50,10,Hulkenberg,Di Resta,,
Germany,53,17,Petrov,Kovalainen,Replay,7
Germany,54,13,Massa,Maldonado,,
Germany,56,10,Rosberg,Di Resta,Replay,6
Germany,56,14,Vergne,Maldonado,,
Germany,60,21,De La Rosa,Glock,,
Germany,66,12,Massa,Ricciardo,,
Hungary,2,16,Vergne,Kovalainen,,
Hungary,10,21,Kobayashi,Karthikeyan,Replay,1
Hungary,11,20,Kobayashi,De La Rosa,Replay,1
Hungary,13,23,Schumacher,Glock,,
Hungary,14,22,Schumacher,Karthikeyan,Replay,1
Hungary,16,17,Ricciardo,Pic,,
Hungary,16,18,Kobayashi,Pic,,
Hungary,16,21,Schumacher,De La Rosa,,
Hungary,17,13,Hulkenberg,Petrov,Yes,1
Hungary,17,14,Maldonado,Petrov,Yes,1
Hungary,17,19,Vergne,Pic,,
Hungary,18,14,Di Resta,Petrov,,
Hungary,20,7,Alonso,Perez,Yes,4
Hungary,21,8,Senna,Perez,Replay,2
Hungary,31,23,Glock,Karthikeyan,,
Hungary,35,18,Vergne,Petrov,,
Hungary,37,20,Petrov,Pic,Background,Finish Line
Hungary,47,11,Hulkenberg,Perez,,
Belgium,5,2,Hulkenberg,Raikkonen,,
Belgium,5,10,Massa,Kovalainen,Yes,Les Combes
Belgium,5,11,Vettel,Kovalainen,Yes,Les Combes
Belgium,5,12,Rosberg,Kovalainen,Yes,Fagnes
Belgium,5,14,Petrov,Karthikeyan,,
Belgium,5,16,Kobayashi,Pic,,
Belgium,5,17,Kobayashi,De La Rosa,,
Belgium,5,17,De La Rosa,Pic,,
Belgium,6,4,Schumacher,Di Resta,Replay,Les Combes
Belgium,6,14,Kobayashi,Karthikeyan,,
Belgium,7,10,Vettel,Massa,Yes,Bus Stop
Belgium,9,9,Vettel,Webber,Yes,Bus Stop
Belgium,10,5,Ricciardo,Di Resta,Yes,Les Combes
Belgium,10,14,Kovalainen,Karthikeyan,,
Belgium,11,3,Schumacher,Raikkonen,Yes,Les Combes
Belgium,11,16,Kobayashi,De La Rosa,,
Belgium,11,17,Kobayashi,Pic,,
Belgium,11,18,Kobayashi,Glock,,
Belgium,12,11,Di Resta,Petrov,Yes,Les Combes
Belgium,12,15,Kobayashi,Karthikeyan,,
Belgium,13,5,Vettel,Senna,Yes,Bus Stop
Belgium,14,13,Kobayashi,Kovalainen,,
Belgium,15,3,Vettel,Vergne,Yes,Les Combes
Belgium,15,6,Raikkonen,Rosberg,Yes,Les Combes
Belgium,15,10,Webber,Di Resta,,
Belgium,16,6,Hulkenberg,Rosberg,Yes,La Source
Belgium,16,7,Ricciardo,Rosberg,Yes,Blanchimont
Belgium,16,8,Webber,Rosberg,Yes,Bus Stop
Belgium,16,10,Massa,Di Resta,,
Belgium,17,6,Webber,Ricciardo,Yes,Les Combes
Belgium,18,8,Massa,Rosberg,Yes,La Source
Belgium,18,14,Petrov,Pic,,
Belgium,21,6,Massa,Ricciardo,Replay,Les Combes
Belgium,21,9,Vergne,Di Resta,Yes,Les Combes
Belgium,23,5,Vettel,Massa,Yes,Bus Stop
Belgium,23,10,Senna,Di Resta,Replay,Les Combes
Belgium,23,12,Rosberg,Kobayashi,,
Belgium,24,7,Schumacher,Ricciardo,Yes,La Source
Belgium,24,17,Pic,De La Rosa,,
Belgium,26,15,Pic,Karthikeyan,Background,Bus Stop
Belgium,28,6,Webber,Ricciardo,,
Belgium,28,9,Senna,Massa,Replay,Les Combes
Belgium,29,8,Massa,Senna,Yes,Les Combes
Belgium,31,3,Raikkonen,Schumacher,Yes,Bus Stop
Belgium,32,3,Schumacher,Raikkonen,Yes,Les Combes
Belgium,33,10,Vergne,Ricciardo,,
Belgium,34,3,Raikkonen,Schumacher,Yes,Eau Rouge
Belgium,35,4,Hulkenberg,Schumacher,Yes,La Source
Belgium,35,4,Schumacher,Hulkenberg,Yes,Les Combes
Belgium,35,4,Hulkenberg,Schumacher,Yes,Bus Stop
Belgium,36,5,Massa,Webber,Yes,Les Combes
Belgium,36,9,Vergne,Rosberg,Yes,Les Combes
Belgium,36,10,Ricciardo,Rosberg,Yes,Malmedy
Belgium,38,15,Glock,Pic,Yes,La Source
Belgium,38,15,Pic,Glock,Yes,Eau Rouge
Belgium,38,15,Glock,Pic,Yes,Les Combes
Belgium,38,17,Kovalainen,De La Rosa,,
Belgium,39,8,Vergne,Senna,Yes,Les Combes
Belgium,39,9,Ricciardo,Senna,Yes,Blanchimont
Belgium,39,17,De La Rosa,Kovalainen,Yes,Fagnes
Belgium,41,17,Kovalainen,De La Rosa,,
Italy,2,6,Alonso,Raikkonen,Yes,1
Italy,2,11,Perez,Rosberg,Yes,1
Italy,2,16,Vergne,Kovalainen,,
Italy,3,10,Perez,Senna,,
Italy,3,17,Hulkenberg,Kovalainen,,
Italy,3,19,Petrov,Maldonado,,
Italy,4,4,Vettel,Schumacher,Yes,1
Italy,4,13,Webber,Ricciardo,,
Italy,4,19,Maldonado,Petrov,,
Italy,5,11,Senna,Rosberg,Replay,1
Italy,5,12,Webber,Rosberg,,
Italy,6,9,Perez,Di Resta,,
Italy,7,5,Alonso,Schumacher,Yes,1
Italy,7,8,Perez,Kobayashi,,
Italy,7,18,Maldonado,Kovalainen,,
Italy,8,11,Webber,Senna,Yes,6
Italy,11,10,Webber,Di Resta,Yes,8
Italy,14,15,Hulkenberg,D'ambrosio,Replay,4
Italy,14,21,Maldonado,De La Rosa,,
Italy,15,20,Maldonado,Karthikeyan,,
Italy,16,18,Rosberg,Pic,,
Italy,17,6,Perez,Raikkonen,Replay,4
Italy,17,8,Webber,Kobayashi,Replay,1
Italy,18,13,Schumacher,D'ambrosio,Replay,11
Italy,19,2,Button,Massa,Yes,4
Italy,19,14,Raikkonen,D'ambrosio,,
Italy,19,16,Rosberg,Petrov,,
Italy,20,18,Kovalainen,Karthikeyan,,
Italy,22,5,Massa,Ricciardo,Yes,3
Italy,22,6,Vettel,Ricciardo,Yes,6
Italy,22,7,Alonso,Ricciardo,Yes,6
Italy,22,19,Petrov,Karthikeyan,,
Italy,22,21,Pic,De La Rosa,,
Italy,23,4,Massa,Senna,Yes,1
Italy,23,5,Vettel,Senna,Yes,6
Italy,23,6,Alonso,Senna,Yes,8
Italy,23,9,Schumacher,Hulkenberg,,
Italy,23,12,Rosberg,D'ambrosio,,
Italy,23,13,Webber,D'ambrosio,,
Italy,24,7,Ricciardo,Senna,Yes,4
Italy,25,8,Raikkonen,Hulkenberg,Yes,1
Italy,25,12,Di Resta,D'ambrosio,,
Italy,26,13,Kobayashi,D'ambrosio,,
Italy,26,14,Maldonado,D'ambrosio,,
Italy,29,1,Hamilton,Perez,Yes,1
Italy,29,5,Alonso,Vettel,Yes,4
Italy,36,5,Perez,Raikkonen,Yes,4
Italy,36,5,Raikkonen,Perez,Yes,6
Italy,37,5,Perez,Raikkonen,Yes,1
Italy,37,17,D'ambrosio,Petrov,,
Italy,38,6,Rosberg,Raikkonen,Yes,4
Italy,38,7,Vettel,Webber,Background,1
Italy,38,16,D'ambrosio,Kovalainen,,
Italy,40,2,Alonso,Massa,Yes,1
Italy,40,12,Rosberg,Senna,,
Italy,43,3,Perez,Massa,Yes,11
Italy,43,11,Rosberg,Ricciardo,,
Italy,44,9,Schumacher,Kobayashi,Yes,4
Italy,46,2,Perez,Alonso,Yes,8
Italy,47,8,Schumacher,Di Resta,Yes,4
Italy,47,10,Rosberg,Kobayashi,Yes,4
Italy,49,6,Schumacher,Webber,Yes,4
Italy,50,8,Rosberg,Di Resta,Yes,4
Italy,50,9,Kobayashi,Webber,Yes,11
Italy,53,10,Senna,Ricciardo,,
Italy,53,11,Maldonado,Ricciardo,,
Singapore,4,17,Senna,Glock,,
Singapore,6,14,Vergne,Ricciardo,,
Singapore,8,16,Senna,Kovalainen,Replay,7
Singapore,8,18,Kobayashi,Glock,,
Singapore,9,19,Webber,Pic,Yes,7
Singapore,10,18,Webber,Glock,,
Singapore,11,10,Vettel,Perez,Yes,9
Singapore,11,21,Senna,Karthikeyan,,
Singapore,11,23,Massa,Petrov,,
Singapore,12,9,Vettel,Hulkenberg,,
Singapore,12,14,Webber,Kobayashi,,
Singapore,12,21,Ricciardo,Karthikeyan,,
Singapore,13,5,Vettel,Raikkonen,Yes,7
Singapore,13,15,Schumacher,Pic,,
Singapore,13,17,Senna,De La Rosa,,
Singapore,14,11,Rosberg,Kobayashi,Replay,7
Singapore,14,18,Ricciardo,De La Rosa,,
Singapore,14,20,Kovalainen,Karthikeyan,,
Singapore,14,21,Massa,Karthikeyan,,
Singapore,15,4,Maldonado,Hulkenberg,Yes,7
Singapore,15,6,Alonso,Perez,Yes,14
Singapore,15,14,Senna,Pic,,
Singapore,15,15,Vergne,Pic,,
Singapore,15,18,Kovalainen,De La Rosa,,
Singapore,16,19,Massa,De La Rosa,,
Singapore,16,21,Kobayashi,Karthikeyan,,
Singapore,17,5,Alonso,Hulkenberg,Yes,7
Singapore,17,7,Di Resta,Perez,Replay,14
Singapore,17,19,Kobayashi,De La Rosa,,
Singapore,18,8,Webber,Perez,Yes,5
Singapore,20,23,Petrov,Karthikeyan,,
Singapore,21,22,Petrov,De La Rosa,Replay,7
Singapore,22,20,Massa,Pic,,
Singapore,24,18,Massa,Glock,,
Singapore,26,14,Vergne,Kovalainen,Replay,7
Singapore,31,21,Petrov,Karthikeyan,,
Singapore,39,5,Webber,Hulkenberg,Yes,9
Singapore,39,7,Rosberg,Perez,,
Singapore,39,8,Grosjean,Perez,Yes,10
Singapore,39,13,Massa,Kovalainen,,
Singapore,43,9,Massa,Senna,Yes,13
Singapore,43,11,Kobayashi,Kovalainen,,
Singapore,43,13,Webber,Glock,,
Singapore,43,14,Webber,Pic,,
Singapore,43,14,Hulkenberg,Glock,Background R,13
Singapore,43,15,Hulkenberg,Pic,,
Singapore,43,15,Perez,Glock,Background,14
Singapore,43,16,Perez,Pic,,
Singapore,44,12,Webber,Kovalainen,,
Singapore,44,13,Hulkenberg,Kovalainen,,
Singapore,44,14,Perez,Kovalainen,,
Singapore,46,8,Massa,Ricciardo,Yes,10
Singapore,50,11,Webber,Kobayashi,Yes,8
Singapore,50,12,Hulkenberg,Kobayashi,Yes,9
Singapore,55,10,Webber,Senna,Yes,7
Singapore,56,15,Kovalainen,De La Rosa,,
Singapore,56,16,Kobayashi,De La Rosa,,
Singapore,56,17,Hulkenberg,De La Rosa,,
Singapore,57,11,Perez,Senna,,
Singapore,57,15,Kobayashi,Kovalainen,,
Singapore,58,13,Kobayashi,Pic,,
Singapore,58,14,Hulkenberg,Pic,,
Singapore,58,15,Hulkenberg,Kovalainen,,
Singapore,59,15,Kovalainen,Pic,,
Japan,3,11,Kovalainen,Glock,,1
Japan,3,17,Petrov,Pic,,
Japan,3,18,Karthikeyan,Pic,,
Japan,4,12,Vergne,Glock,,
Japan,4,13,Di Resta,Glock,,
Japan,4,19,Grosjean,Pic,,
Japan,4,20,Senna,Pic,,
Japan,5,14,Schumacher,Glock,,
Japan,5,18,Grosjean,Karthikeyan,,
Japan,5,19,Senna,Karthikeyan,,
Japan,6,6,Perez,Hamilton,Yes,10
Japan,7,21,Webber,Pic,,
Japan,8,17,Senna,Petrov,,
Japan,8,19,Webber,Karthikeyan,,
Japan,9,16,Senna,De La Rosa,,
Japan,11,18,Webber,Petrov,Replay,Spoon
Japan,12,15,Senna,Glock,,
Japan,12,18,Webber,De La Rosa,,
Japan,14,17,Di Resta,De La Rosa,,
Japan,14,18,Di Resta,Petrov,,
Japan,15,9,Raikkonen,Kovalainen,,
Japan,15,10,Raikkonen,Vergne,Yes,1
Japan,15,12,Hulkenberg,Schumacher,,
Japan,16,10,Hulkenberg,Kovalainen,,
Japan,16,11,Hulkenberg,Vergne,Yes,1
Japan,16,15,Webber,Glock,,
Japan,17,3,Kobayashi,Ricciardo,Yes,10
Japan,17,17,Petrov,De La Rosa,,
Japan,17,17,Senna,Petrov,,
Japan,17,18,Senna,De La Rosa,,
Japan,18,10,Maldonado,Vergne,,
Japan,20,11,Di Resta,Glock,,
Japan,22,14,Vergne,Grosjean,,
Japan,23,20,De La Rosa,Karthikeyan,,
Japan,25,13,Vergne,Kovalainen,,
Japan,26,17,Grosjean,Pic,,
Japan,27,10,Schumacher,Di Resta,Yes,1
Japan,27,14,Senna,Kovalainen,,
Japan,30,16,Grosjean,Glock,,
Japan,32,7,Hamilton,Raikkonen,Yes,2
Japan,33,14,Di Resta,Kovalainen,,
Japan,36,14,Grosjean,Kovalainen,Replay,1
Japan,36,15,Senna,Kovalainen,,
Japan,41,14,Senna,Grosjean,Yes,130r
South Korea,2,15,Ricciardo,Kovalainen,Yes,3
South Korea,2,16,Ricciardo,Petrov,Yes,1
South Korea,3,19,De La Rosa,Karthikeyan,,
South Korea,5,20,Pic,Karthikeyan,,
South Korea,7,13,Vergne,Maldonado,Yes,5
South Korea,7,14,Ricciardo,Maldonado,Yes,7
South Korea,9,12,Vergne,Senna,Yes,3
South Korea,10,13,Ricciardo,Senna,Yes,3
South Korea,14,14,Schumacher,Petrov,,
South Korea,14,18,Pic,De La Rosa,,
South Korea,15,17,Kovalainen,De La Rosa,,
South Korea,16,4,Hamilton,Perez,Yes,5
South Korea,16,16,Kovalainen,Pic,,
South Korea,17,5,Massa,Perez,Yes,3
South Korea,18,6,Raikkonen,Perez,Yes,3
South Korea,19,7,Hulkenberg,Maldonado,Yes,3
South Korea,19,13,Perez,Vergne,,
South Korea,20,8,Grosjean,Maldonado,Yes,3
South Korea,20,10,Ricciardo,Schumacher,,
South Korea,20,13,Vergne,Perez,,
South Korea,21,4,Massa,Hamilton,Yes,3
South Korea,23,11,Vergne,Di Resta,,
South Korea,24,5,Raikkonen,Hamilton,Yes,3
South Korea,24,5,Hamilton,Raikkonen,Yes,4
South Korea,25,10,Vergne,Schumacher,Replay,3
South Korea,31,14,Di Resta,Maldonado,Replay,4
South Korea,33,9,Grosjean,Hulkenberg,Yes,3
South Korea,35,13,Perez,Maldonado,Replay,3
South Korea,38,11,Di Resta,Schumacher,Yes,3
South Korea,40,6,Hulkenberg,Hamilton,Yes,5
South Korea,40,7,Hulkenberg,Grosjean,Yes,4
South Korea,42,12,Perez,Schumacher,Replay,3
South Korea,44,16,Kovalainen,Petrov,,
South Korea,52,8,Vergne,Ricciardo,Yes,3
South Korea,52,16,Petrov,Kovalainen,,
South Korea,53,11,Perez,Di Resta,,
India,2,17,Kovalainen,De La Rosa,,
India,3,18,Pic,De La Rosa,,
India,4,3,Alonso,Button,Yes,4
India,4,19,Petrov,De La Rosa,,
India,6,4,Hamilton,Button,Yes,4
India,9,20,Glock,De La Rosa,,
India,11,18,Petrov,Pic,,
India,12,22,Vergne,Karthikeyan,,
India,14,8,Hulkenberg,Perez,Yes,4
India,14,21,Vergne,De La Rosa,,
India,16,10,Grosjean,Maldonado,Yes,4
India,16,11,Senna,Maldonado,Yes,5
India,17,15,Perez,Kobayashi,Replay,4
India,19,14,Perez,Ricciardo,Replay,1
India,20,19,Vergne,Glock,,
India,23,9,Grosjean,Rosberg,Yes,4
India,25,10,Senna,Rosberg,Replay,4
India,25,10,Rosberg,Senna,Replay,5
India,29,7,Raikkonen,Massa,Yes,3
India,29,7,Massa,Raikkonen,Yes,4
India,30,11,Maldonado,Kobayashi,Yes,4
India,32,13,Di Resta,Kovalainen,,
India,33,20,Maldonado,Glock,,
India,36,11,Senna,Kobayashi,Replay,4
India,40,15,Petrov,Kovalainen,,
India,41,18,Maldonado,Pic,Yes,4
India,42,16,Vergne,Kovalainen,,
India,42,20,Schumacher,Glock,,
India,44,17,Maldonado,Kovalainen,,
India,48,2,Alonso,Webber,Yes,4
India,49,15,Vergne,Petrov,Yes,4
India,50,16,Maldonado,Petrov,,
India,50,19,Schumacher,Pic,,
India,51,10,Senna,Rosberg,Yes,4
India,52,18,Schumacher,Kovalainen,,
Abu Dhabi,2,13,Kovalainen,Glock,,
Abu Dhabi,2,17,Senna,Karthikeyan,,
Abu Dhabi,2,18,Vettel,Karthikeyan,,
Abu Dhabi,2,18,Vettel,Senna,Yes,7
Abu Dhabi,2,18,Senna,Vettel,,
Abu Dhabi,3,16,Vettel,Pic,Yes,8
Abu Dhabi,3,17,Vettel,Senna,Yes,8
Abu Dhabi,3,17,Senna,Pic,,
Abu Dhabi,4,8,Perez,Kobayashi,,
Abu Dhabi,4,14,Vettel,Glock,Replay,11
Abu Dhabi,4,15,Vettel,Petrov,Replay,11
Abu Dhabi,6,16,Senna,Petrov,Yes,8
Abu Dhabi,7,13,Vettel,Kovalainen,Replay,8
Abu Dhabi,7,15,Senna,Glock,Replay,8
Abu Dhabi,7,20,Rosberg,De La Rosa,,
Abu Dhabi,15,18,Grosjean,De La Rosa,Yes,8
Abu Dhabi,15,19,Vettel,De La Rosa,Yes,8
Abu Dhabi,15,20,Vettel,Di Resta,,
Abu Dhabi,15,20,Di Resta,De La Rosa,,
Abu Dhabi,16,17,Grosjean,Pic,Yes,8
Abu Dhabi,16,17,Vettel,Grosjean,Yes,11
Abu Dhabi,16,18,Vettel,Pic,Yes,8
Abu Dhabi,16,19,Di Resta,Pic,Yes,10
Abu Dhabi,17,17,Grosjean,Vettel,,
Abu Dhabi,17,17,Vettel,Grosjean,Yes,11
Abu Dhabi,18,15,Vettel,Glock,Yes,8
Abu Dhabi,18,16,Vettel,Petrov,,
Abu Dhabi,18,17,Grosjean,Petrov,,
Abu Dhabi,18,18,Di Resta,Petrov,Background,8
Abu Dhabi,19,12,Senna,Kovalainen,,
Abu Dhabi,19,16,Grosjean,Glock,,
Abu Dhabi,19,17,Di Resta,Glock,,
Abu Dhabi,20,13,Vettel,Kovalainen,,
Abu Dhabi,20,14,Vettel,Vergne,Yes,7
Abu Dhabi,21,2,Alonso,Maldonado,Yes,11
Abu Dhabi,21,11,Vettel,Senna,,
Abu Dhabi,21,13,Vergne,Kovalainen,,
Abu Dhabi,22,14,Grosjean,Kovalainen,,
Abu Dhabi,23,10,Vettel,Ricciardo,,
Abu Dhabi,23,15,Di Resta,Kovalainen,,
Abu Dhabi,24,3,Button,Maldonado,Yes,11
Abu Dhabi,24,5,Perez,Massa,Replay,11
Abu Dhabi,25,9,Vettel,Schumacher,,
Abu Dhabi,29,3,Perez,Maldonado,Yes,11
Abu Dhabi,38,5,Di Resta,Grosjean,Yes,11
Abu Dhabi,38,6,Perez,Grosjean,Yes,11
Abu Dhabi,43,12,Perez,Kovalainen,Background,8
Abu Dhabi,43,14,Schumacher,Glock,,
Abu Dhabi,43,15,Schumacher,Petrov,,
Abu Dhabi,44,9,Di Resta,Vergne,,
Abu Dhabi,44,13,Schumacher,Kovalainen,,
Abu Dhabi,45,10,Ricciardo,Vergne,,
Abu Dhabi,49,11,Schumacher,Vergne,Yes,7
Abu Dhabi,51,16,Perez,De La Rosa,,
Abu Dhabi,52,3,Vettel,Button,Yes,11
Abu Dhabi,53,15,Perez,Petrov,,
USA,2,5,Hulkenberg,Schumacher,Yes,1
USA,2,6,Raikkonen,Schumacher,Yes,11
USA,2,6,Schumacher,Raikkonen,Yes,12
USA,2,6,Grosjean,Schumacher,Yes,12
USA,2,7,Grosjean,Raikkonen,Yes,12
USA,2,14,Button,Rosberg,,
USA,2,18,Ricciardo,Petrov,,
USA,2,19,Ricciardo,Glock,,
USA,2,21,Pic,Kovalainen,,
USA,3,7,Raikkonen,Schumacher,,
USA,3,13,Button,Maldonado,,
USA,3,15,Vergne,Rosberg,,
USA,3,21,Kovalainen,Pic,,
USA,4,2,Hamilton,Webber,Yes,12
USA,4,8,Di Resta,Schumacher,,
USA,4,13,Maldonado,Button,,
USA,4,17,Ricciardo,Kobayashi,,
USA,5,13,Button,Maldonado,,
USA,5,13,Maldonado,Button,Yes,12
USA,5,16,Ricciardo,Rosberg,,
USA,6,9,Massa,Schumacher,Yes,20
USA,6,13,Button,Maldonado,Replay,1
USA,6,15,Ricciardo,Vergne,,
USA,7,9,Perez,Schumacher,,12
USA,7,10,Perez,Grosjean,Yes,2
USA,7,11,Senna,Grosjean,Yes,12
USA,8,10,Senna,Schumacher,Replay,12
USA,8,12,Button,Grosjean,Yes,1
USA,8,14,Ricciardo,Maldonado,Yes,1
USA,9,13,Ricciardo,Grosjean,Yes,2
USA,9,14,Maldonado,Grosjean,,
USA,10,11,Button,Schumacher,Replay,1
USA,10,12,Ricciardo,Schumacher,,
USA,10,19,Kovalainen,Glock,,
USA,11,7,Massa,Di Resta,Yes,12
USA,12,21,Grosjean,Pic,,
USA,13,5,Raikkonen,Hulkenberg,Yes,3
USA,13,13,Maldonado,Schumacher,Yes,12
USA,13,20,Grosjean,Glock,,
USA,14,15,Rosberg,Vergne,Replay,15
USA,14,18,Grosjean,Kovalainen,,
USA,15,6,Massa,Hulkenberg,Replay,12
USA,16,15,Grosjean,Petrov,,
USA,17,9,Button,Senna,Replay,11
USA,17,9,Senna,Button,Replay,12
USA,17,19,Kobayashi,Pic,,
USA,20,8,Button,Senna,Replay,15
USA,20,9,Ricciardo,Senna,Replay,16
USA,21,5,Di Resta,Alonso,Yes,12
USA,21,7,Button,Perez,Yes,12
USA,21,17,Schumacher,Glock,,
USA,22,8,Ricciardo,Perez,,
USA,22,12,Senna,Di Resta,,
USA,23,5,Button,Alonso,Yes,12
USA,23,9,Grosjean,Hulkenberg,,
USA,24,2,Hamilton,Raikkonen,Yes,12
USA,25,6,Ricciardo,Raikkonen,Yes,12
USA,27,5,Ricciardo,Massa,Yes,12
USA,28,6,Raikkonen,Massa,Yes,1
USA,29,8,Grosjean,Rosberg,Yes,1
USA,35,12,Ricciardo,Rosberg,,
USA,35,14,Kobayashi,Schumacher,,
USA,35,14,Schumacher,Kobayashi,,
USA,36,6,Grosjean,Button,Yes,2
USA,38,6,Button,Grosjean,Yes,5
USA,39,4,Massa,Raikkonen,Yes,2
USA,42,1,Hamilton,Vettel,Yes,12
USA,45,5,Button,Raikkonen,Yes,14
USA,52,9,Maldonado,Senna,Yes,1
Brazil,2,3,Alonso,Massa,Yes,1
Brazil,2,4,Alonso,Webber,Yes,1
Brazil,2,4,Webber,Massa,Yes,1
Brazil,2,4,Hulkenberg,Webber,Yes,Finish Line
Brazil,2,5,Hulkenberg,Massa,Background,2
Brazil,2,8,Maldonado,Raikkonen,Background,1
Brazil,2,12,Schumacher,Ricciardo,Background,2
Brazil,2,15,Grosjean,Kovalainen,,
Brazil,2,20,Vettel,Karthikeyan,,
Brazil,3,18,Vettel,De La Rosa,,
Brazil,3,19,Vettel,Pic,Yes,4
Brazil,4,16,Vettel,Glock,,
Brazil,4,17,Vergne,Glock,,
Brazil,5,8,Kobayashi,Raikkonen,Background,4
Brazil,5,9,Rosberg,Raikkonen,,
Brazil,5,11,Ricciardo,Schumacher,,
Brazil,5,13,Grosjean,Petrov,,
Brazil,5,15,Vettel,Kovalainen,,
Brazil,6,1,Button,Hamilton,,
Brazil,6,5,Massa,Webber,,
Brazil,6,7,Kobayashi,Di Resta,Yes,4
Brazil,6,9,Ricciardo,Rosberg,Yes,5
Brazil,6,12,Vettel,Petrov,,
Brazil,7,1,Hamilton,Button,Yes,1
Brazil,7,8,Vettel,Rosberg,Yes,Finish Line
Brazil,7,9,Vettel,Ricciardo,,
Brazil,8,1,Button,Hamilton,Yes,5
Brazil,8,6,Vettel,Kobayashi,,
Brazil,8,7,Vettel,Di Resta,,
Brazil,8,11,Kovalainen,Petrov,,
Brazil,8,11,Vergne,Kovalainen,,
Brazil,8,12,Vergne,Petrov,,
Brazil,8,13,Glock,Petrov,,
Brazil,8,17,Webber,Karthikeyan,,
Brazil,9,9,Vergne,Ricciardo,Yes,1
Brazil,9,10,Kovalainen,Ricciardo,Yes,4
Brazil,9,15,Webber,Pic,Yes,10
Brazil,11,7,Petrov,Glock,,
Brazil,11,13,Kobayashi,Raikkonen,,
Brazil,11,14,Rosberg,Raikkonen,,
Brazil,11,16,Webber,Ricciardo,Yes,5
Brazil,11,17,Vettel,Ricciardo,Yes,7
Brazil,12,3,Hamilton,Massa,Replay,1
Brazil,12,7,Glock,Petrov,,
Brazil,12,9,Alonso,De La Rosa,,
Brazil,12,10,Alonso,Pic,,
Brazil,12,10,Pic,De La Rosa,Yes,4
Brazil,12,10,Kobayashi,Pic,Yes,4
Brazil,12,11,Alonso,Karthikeyan,,
Brazil,12,11,Kobayashi,De La Rosa,Yes,4
Brazil,12,12,Kobayashi,Karthikeyan,Background,3
Brazil,12,13,Rosberg,Karthikeyan,Yes,4
Brazil,12,14,Webber,Karthikeyan,Yes,8
Brazil,12,14,Vettel,Webber,Yes,9
Brazil,12,15,Webber,Raikkonen,Yes,4
Brazil,12,15,Vettel,Karthikeyan,Yes,8
Brazil,12,16,Vettel,Raikkonen,Yes,4
Brazil,12,17,Ricciardo,Raikkonen,,
Brazil,13,6,Alonso,Kovalainen,,
Brazil,13,7,Alonso,Glock,,
Brazil,13,7,Glock,Kovalainen,,
Brazil,13,8,Alonso,Petrov,,
Brazil,13,9,Kobayashi,Petrov,,
Brazil,13,11,Rosberg,Pic,,
Brazil,13,11,Vettel,Rosberg,Yes,13
Brazil,13,12,Vettel,Pic,Yes,4
Brazil,13,12,Rosberg,De La Rosa,,
Brazil,13,13,Vettel,De La Rosa,,
Brazil,13,14,Webber,De La Rosa,,
Brazil,13,14,Ricciardo,De La Rosa,,
Brazil,13,15,Di Resta,De La Rosa,,
Brazil,13,16,Ricciardo,Karthikeyan,,
Brazil,13,16,Di Resta,Raikkonen,,
Brazil,13,17,Raikkonen,Karthikeyan,,
Brazil,13,18,Di Resta,Karthikeyan,,
Brazil,14,5,Alonso,Vergne,Replay,6
Brazil,14,7,Kobayashi,Glock,,
Brazil,14,8,Kobayashi,Kovalainen,,
Brazil,14,9,Vettel,Kovalainen,Background,6
Brazil,14,9,Webber,Kovalainen,Yes,11
Brazil,14,10,Vettel,Petrov,,
Brazil,14,10,Webber,Rosberg,Yes,10
Brazil,14,10,Rosberg,Kovalainen,Yes,11
Brazil,14,11,Rosberg,Petrov,,
Brazil,14,12,Webber,Petrov,Yes,4
Brazil,14,12,Ricciardo,Glock,,
Brazil,14,13,Ricciardo,Petrov,,
Brazil,14,13,Di Resta,Glock,,
Brazil,14,14,Di Resta,Petrov,,
Brazil,15,5,Kobayashi,Massa,Yes,4
Brazil,15,6,Kobayashi,Vergne,,
Brazil,15,6,Vettel,Massa,Yes,5
Brazil,15,7,Vettel,Vergne,Yes,4
Brazil,15,7,Webber,Massa,,
Brazil,15,8,Webber,Vergne,,
