,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
15,841.0,67.0,buemi,8.0,11.0,+1 Lap,111121.0,206520.0,301320.0,396126.0,491558.0,586736.0,682968.0,778121.0,872731.0,967221.0,1061700.0,1157912.0,1252855.0,1347231.0,1464146.0,1564257.0,1659180.0,1752011.0,1845362.0,1938762.0,2031860.0,2124847.0,2220128.0,2313178.0,2405533.0,2497702.0,2590276.0,2682551.0,2793967.0,2895437.0,2988170.0,3080077.0,3172013.0,3263971.0,3356412.0,3447555.0,3538534.0,3629873.0,3721033.0,3812249.0,3903655.0,3995322.0,4086500.0,4177336.0,4268356.0,4359343.0,4450494.0,4541842.0,4634421.0,4726514.0,4818471.0,4910919.0,5003818.0,5099458.0,5192152.0,5285199.0,5378705.0,
9,841.0,16.0,sutil,9.0,11.0,+1 Lap,111520.0,207347.0,302014.0,396616.0,492190.0,587411.0,683983.0,779786.0,874755.0,968916.0,1062977.0,1158448.0,1253448.0,1347843.0,1442796.0,1558050.0,1661246.0,1754511.0,1847790.0,1942540.0,2036349.0,2129715.0,2223772.0,2317615.0,2410675.0,2503387.0,2596410.0,2689333.0,2781923.0,2874649.0,2967427.0,3060361.0,3153357.0,3246160.0,3339044.0,3431677.0,3543647.0,3644117.0,3736134.0,3828094.0,3922347.0,4014271.0,4106242.0,4197921.0,4289929.0,4382175.0,4476107.0,4568038.0,4659986.0,4751923.0,4843988.0,4935669.0,5027443.0,5119216.0,5210742.0,5302321.0,5394794.0,
2,841.0,2.0,heidfeld,12.0,11.0,+1 Lap,112091.0,208596.0,303663.0,399325.0,494730.0,590392.0,686090.0,781453.0,877348.0,972386.0,1067224.0,1162263.0,1258809.0,1354401.0,1468719.0,1568403.0,1662110.0,1755649.0,1849070.0,1942892.0,2037253.0,2131142.0,2225877.0,2319464.0,2414158.0,2507703.0,2600966.0,2693814.0,2787096.0,2901922.0,3001882.0,3094758.0,3187310.0,3280381.0,3375558.0,3468450.0,3561215.0,3654208.0,3748514.0,3843488.0,3936514.0,4029321.0,4121698.0,4214317.0,4307437.0,4400335.0,4493437.0,4588519.0,4682723.0,4778425.0,4872226.0,4967719.0,5063308.0,5158551.0,5254955.0,5348813.0,5443901.0,
21,841.0,815.0,perez,22.0,2.0,Disqualified,112663.0,210239.0,306455.0,402072.0,498071.0,594240.0,689534.0,784909.0,883077.0,979583.0,1074229.0,1168975.0,1263880.0,1360313.0,1455180.0,1549958.0,1644748.0,1739637.0,1834260.0,1928945.0,2024090.0,2119307.0,2234418.0,2336588.0,2428735.0,2520044.0,2611351.0,2702401.0,2793072.0,2884315.0,2975832.0,3067572.0,3158878.0,3251653.0,3343549.0,3436118.0,3526767.0,3617508.0,3707470.0,3797996.0,3888541.0,3979262.0,4069775.0,4159912.0,4250231.0,4340470.0,4431103.0,4523100.0,4613714.0,4704191.0,4795734.0,4886536.0,4977342.0,5068743.0,5160279.0,5251818.0,5343527.0,5436104.0
5,841.0,5.0,kovalainen,18.0,47.0,Water leak,112883.0,211135.0,308513.0,405141.0,502582.0,599094.0,695201.0,791592.0,887944.0,984184.0,1080091.0,1176589.0,1272875.0,1368402.0,1464323.0,1559560.0,1679759.0,1781541.0,1876459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,841.0,813.0,maldonado,20.0,7.0,Transmission,113209.0,211662.0,309205.0,405773.0,501677.0,596272.0,690374.0,785415.0,881936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,841.0,15.0,trulli,13.0,12.0,+2 Laps,114113.0,213988.0,312443.0,409732.0,506967.0,604553.0,701733.0,799464.0,896722.0,993932.0,1090635.0,1187314.0,1284326.0,1382030.0,1479270.0,1598038.0,1702634.0,1799616.0,1895435.0,1991292.0,2091017.0,2186050.0,2281963.0,2379060.0,2474183.0,2568619.0,2662724.0,2759708.0,2858613.0,2953253.0,3047901.0,3142425.0,3236694.0,3330943.0,3428512.0,3525560.0,3644347.0,3752236.0,3849989.0,3944788.0,4038486.0,4136193.0,4230186.0,4323309.0,4419619.0,4512896.0,4606128.0,4700580.0,4797292.0,4890321.0,4983137.0,5075687.0,5168915.0,5265417.0,5358832.0,5453536.0,,
22,841.0,816.0,ambrosio,14.0,14.0,+4 Laps,114641.0,214602.0,313118.0,411173.0,508855.0,606556.0,704572.0,803361.0,901125.0,999067.0,1096798.0,1195359.0,1299427.0,1419848.0,1528153.0,1630472.0,1731423.0,1828842.0,1926512.0,2025140.0,2126619.0,2225846.0,2323685.0,2421653.0,2521415.0,2619713.0,2718367.0,2816027.0,2913290.0,3011906.0,3109517.0,3207013.0,3306430.0,3406688.0,3505134.0,3603014.0,3702234.0,3824150.0,3932249.0,4028912.0,4125451.0,4220883.0,4317529.0,4412052.0,4509970.0,4604787.0,4699454.0,4798036.0,4893210.0,4988166.0,5084654.0,5179878.0,5275985.0,5374518.0,,,,
6,841.0,10.0,glock,15.0,19.0,+9 Laps,114969.0,215068.0,313448.0,411591.0,509228.0,606899.0,705582.0,802722.0,899534.0,996687.0,1093293.0,1190086.0,1287216.0,1383943.0,1480437.0,1577405.0,1673973.0,1790330.0,2498500.0,2613710.0,2712970.0,2811544.0,2908171.0,3004671.0,3102032.0,3198230.0,3294209.0,3390010.0,3488141.0,3594045.0,3694113.0,3794137.0,3894152.0,3991847.0,4089265.0,4187513.0,4284371.0,4380480.0,4478601.0,4575116.0,4673990.0,4770721.0,4872176.0,4973272.0,5071004.0,5167269.0,5267124.0,5362913.0,5462637.0,,,,,,,,,
13,841.0,22.0,barrichello,16.0,7.0,Transmission,114971.0,211874.0,307797.0,402361.0,498340.0,592867.0,687023.0,782029.0,877826.0,973061.0,1068008.0,1162722.0,1277170.0,1376172.0,1468684.0,1561294.0,1655463.0,1748374.0,1841452.0,1934769.0,2028139.0,2122289.0,2266895.0,2368005.0,2460047.0,2552112.0,2643688.0,2748718.0,2849012.0,2942718.0,3034869.0,3127166.0,3219719.0,3311925.0,3404204.0,3499371.0,3592618.0,3685294.0,3778170.0,3893234.0,3996767.0,4090255.0,4182901.0,4274850.0,4366540.0,4458235.0,4549639.0,4643256.0,,,,,,,,,,
16,841.0,153.0,alguersuari,11.0,11.0,+1 Lap,133879.0,234538.0,327831.0,420975.0,514295.0,607865.0,703201.0,797802.0,891684.0,985667.0,1080728.0,1175802.0,1270766.0,1365684.0,1461057.0,1556658.0,1674371.0,1776890.0,1870652.0,1963854.0,2056945.0,2149497.0,2245107.0,2338354.0,2431884.0,2526885.0,2620590.0,2714111.0,2807794.0,2901271.0,2995062.0,3088838.0,3182918.0,3276976.0,3395496.0,3495362.0,3588451.0,3679611.0,3770333.0,3861020.0,3951487.0,4042013.0,4133162.0,4223906.0,4315370.0,4406587.0,4497857.0,4589306.0,4681601.0,4775899.0,4868342.0,4960493.0,5052809.0,5146161.0,5239306.0,5334445.0,5428923.0,
14,841.0,30.0,michael_schumacher,19.0,4.0,Collision,161428.0,264455.0,361057.0,457119.0,552958.0,648539.0,744333.0,842015.0,938779.0,1037295.0,1134778.0,1230200.0,1325519.0,1423373.0,1521649.0,1618640.0,1735853.0,1838120.0,1933487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
