,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
19,222.0,76.0,magnussen,21.0,20.0,Spun off,111939.0,217073.0,321162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,222.0,22.0,barrichello,20.0,20.0,Spun off,112359.0,217448.0,321331.0,426084.0,530336.0,634276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,222.0,71.0,damon_hill,11.0,11.0,+1 Lap,112908.0,217931.0,321714.0,426405.0,530848.0,634876.0,738817.0,841264.0,944087.0,1047397.0,1149631.0,1251665.0,1353899.0,1456003.0,1557698.0,1659388.0,1763109.0,1887810.0,1992349.0,2094588.0,2197312.0,2300356.0,2402666.0,2505102.0,2607125.0,2709146.0,2811876.0,2913839.0,3016003.0,3118966.0,3220764.0,3322531.0,3424748.0,3526645.0,3628064.0,3730275.0,3855258.0,3957857.0,4060056.0,4163797.0,4267696.0,4370109.0,4472503.0,4574579.0,4676673.0,4779046.0,4880718.0,4982218.0,5084361.0,5187705.0,5294885.0,5399069.0,
4,222.0,23.0,ralf_schumacher,9.0,1.0,Finished,113447.0,218535.0,322451.0,427166.0,531730.0,636192.0,742434.0,845801.0,948824.0,1052183.0,1154696.0,1256705.0,1358716.0,1461039.0,1562803.0,1665557.0,1767924.0,1870047.0,1971697.0,2073654.0,2176019.0,2280664.0,2403143.0,2505672.0,2607961.0,2709495.0,2812366.0,2914454.0,3016385.0,3119357.0,3221722.0,3322981.0,3425257.0,3527141.0,3629070.0,3730579.0,3831024.0,3932981.0,4061974.0,4164070.0,4263931.0,4364246.0,4464336.0,4564426.0,4664313.0,4764050.0,4863818.0,4963903.0,5063727.0,5163552.0,5264178.0,5366996.0,5470481.0
7,222.0,44.0,panis,17.0,5.0,Engine,114115.0,219004.0,322852.0,427494.0,532017.0,636334.0,740817.0,843723.0,945487.0,1048001.0,1151328.0,1253129.0,1355817.0,1458593.0,1561942.0,1682512.0,1783179.0,1886961.0,1989203.0,2089741.0,2190294.0,2291403.0,2392935.0,2493871.0,2594988.0,2696185.0,2797241.0,2898614.0,2999516.0,3100930.0,3202196.0,3304430.0,3429043.0,3529473.0,3629925.0,3731742.0,,,,,,,,,,,,,,,,,
13,222.0,58.0,marques,15.0,6.0,Gearbox,114891.0,219787.0,324347.0,428405.0,533019.0,637593.0,742870.0,846860.0,951441.0,1054859.0,1157932.0,1260868.0,1364291.0,1469082.0,1573356.0,1676411.0,1780091.0,1883635.0,2005597.0,2117983.0,2221013.0,2324783.0,2428018.0,2531612.0,2635024.0,2738745.0,2842233.0,2945934.0,3049138.0,3152732.0,3256004.0,3359074.0,3462073.0,3564772.0,3667623.0,3771146.0,3895836.0,4001795.0,4105339.0,4208531.0,4312024.0,4416584.0,4519631.0,4625912.0,4729136.0,4840463.0,,,,,,,
15,222.0,64.0,diniz,12.0,11.0,+1 Lap,116096.0,220242.0,325888.0,429924.0,533458.0,639544.0,745265.0,849193.0,952713.0,1056707.0,1160143.0,1263758.0,1368324.0,1472334.0,1575390.0,1679874.0,1783005.0,1886822.0,1992358.0,2116669.0,2218439.0,2321584.0,2423519.0,2525574.0,2627764.0,2730379.0,2832752.0,2936555.0,3038577.0,3140293.0,3242045.0,3343671.0,3445282.0,3548425.0,3677295.0,3780001.0,3883411.0,3986061.0,4090594.0,4193832.0,4298568.0,4401367.0,4505559.0,4610262.0,4713503.0,4816521.0,4919269.0,5022146.0,5127202.0,5233680.0,5338171.0,5443621.0,
18,222.0,75.0,nakano,18.0,67.0,Wheel bearing,116434.0,220696.0,326479.0,430410.0,533878.0,638172.0,743709.0,847638.0,951924.0,1055364.0,1158561.0,1261384.0,1364558.0,1467585.0,1569193.0,1671446.0,1774688.0,1896013.0,1997910.0,2099711.0,2207204.0,2399153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,222.0,50.0,verstappen,13.0,11.0,+1 Lap,117107.0,221584.0,326701.0,431903.0,536233.0,640798.0,745866.0,850608.0,955451.0,1060106.0,1164601.0,1269417.0,1373898.0,1478298.0,1582471.0,1687566.0,1809231.0,1912288.0,2015976.0,2119631.0,2223134.0,2327898.0,2431963.0,2536293.0,2640303.0,2744285.0,2848353.0,2952231.0,3056162.0,3160409.0,3265436.0,3369757.0,3475250.0,3599414.0,3703698.0,3808107.0,3912174.0,4015835.0,4119978.0,4224600.0,4328561.0,4433544.0,4537311.0,4641984.0,4745853.0,4849258.0,4952916.0,5056500.0,5159551.0,5263097.0,5367729.0,5473950.0,
14,222.0,63.0,salo,16.0,5.0,Engine,117294.0,222205.0,327182.0,432378.0,536813.0,641516.0,746733.0,851456.0,956301.0,1061071.0,1165643.0,1270440.0,1374899.0,1478982.0,1583502.0,1687963.0,1791910.0,1897012.0,2018986.0,2121982.0,2225059.0,2329092.0,2432960.0,2537221.0,2641522.0,2745472.0,2849631.0,2953421.0,3057028.0,3161939.0,3266445.0,3387488.0,3491003.0,3598685.0,3702549.0,3806083.0,3910715.0,4014450.0,4117768.0,4223078.0,4327634.0,4431689.0,4536710.0,4640361.0,4744635.0,4847783.0,,,,,,,
21,222.0,79.0,katayama,19.0,5.0,Engine,117828.0,223509.0,328266.0,433272.0,537675.0,642207.0,747346.0,852265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
