,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
6,187.0,25.0,wurz,19.0,10.0,Electrical,99196.0,190203.0,279665.0,368089.0,456473.0,544811.0,633232.0,722827.0,813644.0,901985.0,1010151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,187.0,64.0,diniz,20.0,20.0,Spun off,99370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,187.0,55.0,alesi,9.0,1.0,Finished,99470.0,190885.0,280129.0,368842.0,457337.0,545613.0,633771.0,722228.0,810070.0,897872.0,985311.0,1072727.0,1160294.0,1247724.0,1335375.0,1422921.0,1510244.0,1597546.0,1684854.0,1772070.0,1859192.0,1946342.0,2033151.0,2120165.0,2207711.0,2295188.0,2382703.0,2469914.0,2556901.0,2644035.0,2731122.0,2818147.0,2907307.0,3014702.0,3101926.0,3189200.0,3277163.0,3364794.0,3452175.0,3539291.0,3626266.0,3713097.0,3799930.0,3886652.0,3973337.0,4060223.0,4146948.0,4233981.0,4321092.0,4407084.0,4493048.0,4578959.0,4665121.0
10,187.0,44.0,panis,11.0,5.0,Engine,99594.0,191028.0,280411.0,371250.0,459340.0,546842.0,634592.0,723540.0,813617.0,902071.0,988846.0,1075443.0,1162059.0,1248932.0,1336465.0,1426704.0,1532838.0,1621395.0,1708141.0,1794829.0,1881465.0,1968108.0,2055003.0,2141632.0,2230117.0,2316556.0,2403006.0,2490080.0,2576688.0,2663175.0,2749128.0,2837863.0,2944932.0,3031869.0,3118927.0,3206142.0,3293186.0,3380506.0,3467251.0,3553901.0,3640557.0,3727164.0,3813738.0,3899956.0,3986600.0,4073033.0,4159555.0,4245792.0,4331953.0,4418039.0,4504114.0,4590578.0,
3,187.0,21.0,fisichella,21.0,20.0,Spun off,100305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,187.0,15.0,trulli,16.0,25.0,Overheating,100368.0,191538.0,280909.0,369382.0,457807.0,546000.0,634224.0,723109.0,811841.0,898651.0,985961.0,1073269.0,1160932.0,1248411.0,1335922.0,1423568.0,1513709.0,1620730.0,1707358.0,1794192.0,1880746.0,1967343.0,2053836.0,2140551.0,2227323.0,2315039.0,2402033.0,2493846.0,2604331.0,,,,,,,,,,,,,,,,,,,,,,,,
9,187.0,41.0,zonta,17.0,67.0,Wheel bearing,100688.0,192112.0,281875.0,371632.0,460360.0,549495.0,637650.0,726450.0,814924.0,903459.0,993097.0,1081416.0,1169486.0,1257248.0,1345115.0,1433145.0,1520596.0,1608465.0,1696011.0,1783264.0,1870674.0,1958529.0,2046095.0,2133040.0,2258129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,187.0,69.0,badoer,18.0,4.0,Collision,101394.0,193676.0,284066.0,374684.0,464421.0,553778.0,643022.0,732084.0,821035.0,909949.0,999636.0,1089309.0,1179409.0,1269663.0,1360574.0,1450424.0,1540261.0,1630489.0,1720443.0,1810019.0,1899701.0,1989307.0,2079233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,187.0,65.0,herbert,12.0,8.0,Clutch,101641.0,192802.0,282370.0,371999.0,460815.0,549877.0,638156.0,726826.0,815351.0,904069.0,991047.0,1078184.0,1165308.0,1252172.0,1338927.0,1425580.0,1512430.0,1598683.0,1685483.0,1772546.0,1859656.0,1946910.0,2033786.0,2120658.0,2208087.0,2295719.0,2385772.0,2497832.0,2585044.0,2672138.0,2759255.0,2846307.0,2933203.0,3020407.0,3107727.0,3194677.0,3281937.0,3369000.0,3455758.0,3542501.0,,,,,,,,,,,,,
18,187.0,68.0,takagi,13.0,20.0,Spun off,102487.0,194218.0,284595.0,375029.0,465623.0,555310.0,646164.0,736249.0,825854.0,915407.0,1004858.0,1094074.0,1183605.0,1272910.0,1362277.0,1451569.0,1541102.0,1630933.0,1721102.0,1810741.0,1900287.0,1989869.0,2079686.0,2218421.0,2348428.0,2440197.0,2530209.0,2623284.0,2712972.0,2802426.0,2892848.0,2984825.0,3076223.0,3166470.0,3256201.0,,,,,,,,,,,,,,,,,,
8,187.0,37.0,rosa,14.0,54.0,Withdrew,142547.0,400618.0,490720.0,580648.0,670373.0,760041.0,849615.0,939051.0,1028347.0,1117618.0,1206654.0,1295953.0,1385324.0,1474520.0,1563036.0,1651774.0,1740724.0,1829485.0,1919302.0,2008787.0,2097580.0,2189098.0,2278024.0,2366911.0,2456621.0,2546227.0,2640005.0,2728643.0,2818363.0,2907284.0,2999852.0,3110176.0,3198808.0,3287928.0,3380419.0,,,,,,,,,,,,,,,,,,
