,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
15,950,828,ericsson,15,16,11,+1 Lap,110211,215320,320279,440961,591971,725265,870431,1017777,1123658,1230508,1336981,1442823,1548056,1653290,1758426,1863503,1968729,2074275,2179086,2284955,2389767,2494916,2599956,2706468,2811370,2917906,3022984,3133283,3255262,3358854,3463168,3566790,3670314,3773825,3877403,3980887,4085196,4188664,4292214,4396085,4499354,4602726,4706332,4809673,4913485,5016781,5120189,5223715,5327682,5431830,5535742,5639472,5743097,5846764,5950418,
16,950,830,max_verstappen,5,8,1,Finished,110445,214429,318992,438925,597726,729696,876293,1019267,1125645,1231100,1335689,1439807,1543998,1649550,1754511,1858422,1962275,2066602,2171093,2281072,2402930,2505350,2607712,2710556,2813649,2917304,3020552,3123927,3227022,3330202,3433252,3536144,3639078,3741919,3844935,3948159,4051571,4154536,4263762,4384108,4484507,4585644,4686665,4787620,4888897,4989890,5091113,5193648,5295823,5398161,5500353,5602901,5705404,5807970,5910426,6013159.0
2,950,4,alonso,1,12,1,Finished,111011,216025,320855,437639,574286,713202,859176,1011969,1116750,1220983,1325218,1429342,1533855,1638823,1743798,1854779,1976801,2080045,2184814,2289497,2393962,2498825,2603355,2707416,2811790,2916348,3020017,3124422,3228960,3332784,3436297,3544812,3665927,3768760,3871064,3973290,4076079,4178503,4281356,4384898,4488198,4591080,4693770,4796674,4899247,5001832,5104316,5207251,5309873,5412496,5515574,5618354,5721312,5824560,5927621,6031144.0
13,950,825,kevin_magnussen,4,17,11,+1 Lap,111502,216671,321582,443081,595078,727676,874670,1018596,1124535,1231691,1337585,1443176,1549212,1654633,1759832,1865792,1971465,2077349,2183415,2295655,2417617,2519928,2622552,2726085,2829629,2933435,3037812,3142274,3246834,3351565,3456220,3561156,3666892,3772898,3884777,4005248,4107634,4210448,4313493,4418316,4521236,4624241,4727215,4830012,4932889,5035664,5138543,5241181,5343890,5446445,5549237,5652102,5754951,5857617,5960177,
20,950,836,wehrlein,209,18,11,+1 Lap,111972,217328,322862,440330,577190,714167,860197,1012268,1118073,1223061,1328143,1434536,1540433,1648038,1760432,1885448,1988502,2092122,2195776,2300981,2406597,2511142,2615264,2719435,2823750,2928137,3038096,3160659,3262990,3365630,3468637,3571702,3675707,3778821,3882384,3985823,4089467,4192976,4296477,4400075,4504039,4608056,4717500,4839988,4941957,5045018,5147015,5248504,5350352,5452078,5553922,5656010,5758422,5861458,5964975,
19,950,835,jolyon_palmer,4,22,11,+1 Lap,112610,218495,324600,443743,580567,717304,863426,1014066,1120384,1227650,1335338,1442101,1548574,1658785,1772044,1892332,1995408,2099223,2203254,2308063,2412889,2517800,2623359,2734041,2854654,2956886,3059704,3163099,3266932,3370763,3474756,3580647,3685562,3790314,3895292,4001766,4108931,4221519,4343778,4446082,4548860,4653745,4756364,4859592,4963123,5066541,5169866,5272917,5376102,5480349,5583664,5686954,5790541,5893995,5997369,
11,950,821,gutierrez,210,14,11,+1 Lap,113193,218782,325066,442929,578530,715287,861049,1013071,1118584,1223572,1328924,1435842,1543195,1649292,1756124,1861492,1966944,2072337,2181843,2303204,2405950,2508783,2611722,2715120,2818486,2922406,3026010,3129957,3233749,3337033,3441254,3546361,3650839,3759258,3879149,3981420,4083245,4185284,4287331,4390284,4493544,4596617,4704252,4823721,4924089,5024740,5125711,5226876,5328194,5429734,5531629,5633093,5734556,5836335,5938537,
21,950,837,haryanto,209,21,11,+1 Lap,113816,219573,325711,445718,581681,718433,864162,1014993,1123240,1229266,1336243,1442781,1550433,1656704,1762961,1870623,1977809,2089772,2211731,2314646,2418379,2522271,2626170,2730191,2834115,2938592,3043015,3153026,3276838,3379282,3481475,3584230,3687264,3790801,3895652,4000183,4104066,4208224,4312361,4421258,4544744,4646753,4751180,4854024,4958400,5062298,5166027,5269124,5372920,5476289,5579764,5684854,5788280,5891623,5995203,
7,950,154,grosjean,210,19,11,+1 Lap,119728,277674,380764,513140,647943,757138,878512,1020486,1126147,1232421,1338428,1443956,1550828,1657019,1763197,1868979,1974309,2079587,2185596,2297520,2421479,2524301,2627179,2730612,2834415,2939315,3043655,3148630,3253002,3357780,3463700,3569270,3679965,3800438,3901091,4002564,4105163,4207579,4309712,4412057,4514505,4617754,4722560,4831264,4950620,5050657,5150580,5251463,5352554,5453626,5555310,5657275,5759693,5863043,5966606,
3,950,8,raikkonen,6,5,1,Finished,124621,252268,353846,477693,613332,731746,877564,1019849,1124683,1230116,1334505,1438425,1543526,1653616,1774535,1876623,1978993,2081829,2185811,2290537,2394595,2498145,2600996,2704118,2806670,2908972,3012396,3116140,3219372,3322760,3426126,3529649,3633176,3735525,3837668,3941186,4049392,4167820,4268967,4369560,4471415,4572386,4673505,4774983,4876272,4978940,5080784,5182100,5283629,5384939,5486561,5588422,5690463,5793279,5896283,5999763.0
0,950,1,hamilton,131,7,1,Finished,130729,256767,358060,484395,622596,748438,879346,1020682,1125034,1229630,1333242,1437014,1541739,1647064,1750853,1854963,1958924,2062759,2166438,2270558,2379835,2500796,2602349,2704670,2807309,2909821,3012828,3116686,3220359,3328123,3446278,3546940,3648435,3749780,3851266,3952943,4054925,4156706,4259509,4361971,4463903,4566685,4670031,4772930,4875321,4979466,5082033,5184909,5288346,5391384,5494021,5597012,5700335,5804553,5908551,6012121.0
