,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
10,885,807,hulkenberg,15,11,1,Finished,96784,180510,264567,347372,430727,513402,596279,679070.0,763318.0,846277.0,928866.0,1011167.0,1093800.0,1176200.0,1258779.0,1341305.0,1423393.0,1505009.0,1587071.0,1668613.0,1749908.0,1831416.0,1912704.0,1994014.0,2075477.0,2157264.0,2258787.0,2342486.0,2422339.0,2513431.0,2613169.0,2705030.0,2817398.0,2940530.0,3065283.0,3182323.0,3298504.0,3409489.0,3496417.0,3580634.0,3663702.0,3747620.0,3831340.0,3914819.0,3998387.0,5522455.0,5635082.0,5718088.0,5799725.0,5880924.0,5962313.0,6044300.0,6125398.0,6207141.0,6289144.0,6370595.0,6451178.0,6532749.0,6613973.0,6695642.0,6777865.0,6860051.0,6976007.0,7098947.0,7219395.0,7327605.0,7410704.0,7491829.0,7573239.0,7656703.0,7739473.0,7821242.0,7903165.0,7985213.0,8067047.0,8148838.0,8231144.0,8314628.0
19,885,822,bottas,3,12,1,Finished,97450,181321,265185,348021,431202,514095,597007,679858.0,764526.0,847863.0,930412.0,1013288.0,1095934.0,1178201.0,1260964.0,1343331.0,1425827.0,1508025.0,1590463.0,1673207.0,1756445.0,1838840.0,1921708.0,2003930.0,2086491.0,2168947.0,2251337.0,2333383.0,2415266.0,2527880.0,2636627.0,2730394.0,2823648.0,2945351.0,3069435.0,3186165.0,3302531.0,3412414.0,3498610.0,3583461.0,3666772.0,3750066.0,3833807.0,3917179.0,4000779.0,5527544.0,5637716.0,5720472.0,5802374.0,5883581.0,5965013.0,6046433.0,6127810.0,6209037.0,6290895.0,6372691.0,6453661.0,6534877.0,6616258.0,6698306.0,6780715.0,6862860.0,6977174.0,7100036.0,7220647.0,7328137.0,7411476.0,7492397.0,7573732.0,7657159.0,7739700.0,7821567.0,7903580.0,7985689.0,8067139.0,8149063.0,8231736.0,8314747.0
14,885,817,ricciardo,5,18,4,Collision,97699,181862,265665,348546,431781,514888,597895,680620.0,765083.0,848582.0,931581.0,1014342.0,1097033.0,1179353.0,1261992.0,1344378.0,1426881.0,1509451.0,1591953.0,1674977.0,1758431.0,1860016.0,1945318.0,2025524.0,2105312.0,2184738.0,2264333.0,2345353.0,2429362.0,2522626.0,2624333.0,2716075.0,2818645.0,2942999.0,3066517.0,3184018.0,3299963.0,3409845.0,3496813.0,3580947.0,3664018.0,3748032.0,3831729.0,3915166.0,3998805.0,5525434.0,5635698.0,5718298.0,5800349.0,5881380.0,5962673.0,6044702.0,6125789.0,6207466.0,6289447.0,6370985.0,6451804.0,6533281.0,6614696.0,6696289.0,6779034.0,,,,,,,,,,,,,,,,,
9,885,154,grosjean,208,17,4,Collision,99001,183133,266921,349627,432750,515840,598556,681650.0,765582.0,849212.0,932440.0,1014876.0,1097619.0,1180324.0,1263081.0,1345390.0,1427608.0,1510364.0,1593404.0,1676085.0,1759118.0,1842601.0,1924115.0,2005441.0,2087572.0,2170016.0,2253118.0,2334636.0,2416729.0,2524871.0,2633052.0,2718410.0,2819921.0,2944592.0,3068221.0,3185434.0,3301689.0,3410851.0,3497909.0,3582433.0,3665921.0,3749299.0,3833301.0,3916434.0,3999998.0,5526913.0,5636569.0,5719703.0,5801592.0,5882948.0,5964161.0,6046127.0,6127294.0,6208665.0,6290300.0,6371836.0,6452805.0,6534119.0,6615272.0,6697189.0,6779535.0,6925485.0,7025139.0,,,,,,,,,,,,,,,
12,885,814,resta,10,9,1,Finished,99233,183555,267289,350013,433097,516187,599099,682070.0,784704.0,868503.0,949061.0,1029284.0,1109663.0,1189872.0,1270973.0,1351756.0,1432987.0,1515202.0,1597307.0,1679371.0,1762140.0,1845278.0,1928138.0,2010959.0,2094269.0,2176068.0,2257936.0,2339235.0,2420243.0,2512990.0,2612456.0,2704446.0,2816531.0,2939724.0,3064262.0,3181808.0,3297753.0,3408872.0,3495728.0,3580017.0,3663209.0,3747056.0,3830760.0,3914168.0,3997641.0,5520777.0,5633909.0,5717443.0,5799247.0,5880197.0,5961687.0,6043474.0,6124738.0,6206355.0,6288133.0,6369138.0,6450225.0,6531555.0,6613033.0,6694693.0,6777037.0,6859111.0,6974913.0,7097414.0,7218547.0,7326736.0,7409717.0,7490411.0,7572456.0,7655886.0,7737968.0,7819611.0,7902239.0,7981859.0,8061320.0,8141031.0,8220246.0,8299664.0
16,885,819,pic,207,22,6,Gearbox,100058,184665,268293,351065,434082,517216,600004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,885,821,gutierrez,15,13,1,Finished,101653,185136,268867,351828,434687,518398,601155,685246.0,768144.0,850980.0,933474.0,1016214.0,1099085.0,1181382.0,1264348.0,1347004.0,1429475.0,1512171.0,1594575.0,1677150.0,1760213.0,1843656.0,1926119.0,2008926.0,2091828.0,2174419.0,2257865.0,2360055.0,2444841.0,2541721.0,2643676.0,2733111.0,2825924.0,2947002.0,3071410.0,3188299.0,3304484.0,3414418.0,3499934.0,3584591.0,3668277.0,3751629.0,3835165.0,3918390.0,4001384.0,5528494.0,5638296.0,5720890.0,5802940.0,5884234.0,5965531.0,6046985.0,6128670.0,6209752.0,6291493.0,6373354.0,6454235.0,6535516.0,6617143.0,6698946.0,6781374.0,6863894.0,6994766.0,7102294.0,7223117.0,7329167.0,7415410.0,7498079.0,7579842.0,7661761.0,7740446.0,7822244.0,7904144.0,7986079.0,8067754.0,8149511.0,8232154.0,8315268.0
4,885,13,massa,6,21,3,Accident,102252,185689,269145,352180,435037,518818,601793,685575.0,768940.0,851956.0,934476.0,1017456.0,1099847.0,1182213.0,1264901.0,1347851.0,1430841.0,1513532.0,1595934.0,1678371.0,1762045.0,1844869.0,1927889.0,2010765.0,2094240.0,2196853.0,2280047.0,2360111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,885,820,chilton,206,14,1,Finished,104661,189214,273864,356986,439781,522549,605715,688824.0,772381.0,856215.0,938881.0,1022011.0,1103999.0,1185675.0,1268045.0,1350112.0,1432878.0,1516653.0,1599667.0,1682427.0,1764623.0,1847417.0,1948239.0,2033439.0,2115054.0,2196068.0,2277471.0,2358702.0,2440220.0,2536659.0,2641304.0,2731993.0,2824689.0,2946176.0,3070267.0,3187028.0,3303635.0,3413727.0,3499569.0,3584253.0,3668051.0,3751400.0,3834903.0,3918277.0,4004901.0,5529902.0,5639394.0,5734654.0,5820158.0,5901740.0,5982778.0,6063732.0,6144166.0,6224878.0,6305384.0,6387181.0,6467314.0,6548438.0,6630252.0,6712950.0,6794897.0,6878433.0,7002947.0,7105733.0,7224537.0,7329953.0,7416670.0,7499425.0,7581499.0,7663665.0,7745989.0,7828551.0,7912201.0,7995298.0,8078726.0,8161934.0,8242925.0,8321941.0
21,885,824,jules_bianchi,206,19,23,Brakes,104947,189622,274285,357541,440210,523079,606213,689363.0,773013.0,857809.0,941447.0,1024262.0,1107147.0,1189834.0,1273820.0,1356199.0,1438833.0,1521321.0,1603944.0,1686867.0,1772035.0,1875246.0,1962326.0,2046712.0,2129119.0,2210478.0,2291717.0,2372807.0,2462580.0,2567020.0,2671961.0,2757867.0,2841487.0,2948790.0,3086395.0,3189995.0,3306150.0,3415624.0,3501362.0,3585916.0,3669611.0,3753022.0,3836457.0,3919711.0,5531838.0,5641202.0,5724893.0,5806258.0,5886875.0,5967556.0,6048690.0,6130649.0,6212160.0,6294155.0,6376356.0,6459142.0,6541179.0,6623391.0,,,,,,,,,,,,,,,,,,,,
11,885,813,maldonado,3,20,4,Collision,133925,217861,299762,381124,462737,544284,625225,706106.0,788111.0,870498.0,951749.0,1033034.0,1114309.0,1195803.0,1277406.0,1358836.0,1441437.0,1522956.0,1604995.0,1687347.0,1772194.0,1855092.0,1936405.0,2017684.0,2098811.0,2180692.0,2262530.0,2345243.0,2429050.0,2539938.0,2644487.0,2734065.0,2826357.0,2947738.0,3072355.0,3189070.0,3305115.0,3414799.0,3500367.0,3585161.0,3668756.0,3752300.0,3835748.0,3918934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
