,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
9,986.0,817.0,ricciardo,20.0,5.0,Engine,92234.0,176801.0,259624.0,342413.0,447208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,986.0,825.0,kevin_magnussen,8.0,11.0,+1 Lap,93101.0,177691.0,261951.0,345807.0,430395.0,514391.0,598157.0,681684.0,765091.0,848422.0,931451.0,1014449.0,1097335.0,1180151.0,1263112.0,1345791.0,1428294.0,1510848.0,1593271.0,1675948.0,1758949.0,1841575.0,1924162.0,2006642.0,2089199.0,2171652.0,2254008.0,2336511.0,2419220.0,2503229.0,2588809.0,2716362.0,2806274.0,2888354.0,2969912.0,3051738.0,3134621.0,3216284.0,3297876.0,3379541.0,3461577.0,3544953.0,3627228.0,3709026.0,3790820.0,3872784.0,3954610.0,4036393.0,4118241.0,4200172.0,4282234.0,4366145.0,4447939.0,4529748.0,4611352.0,4693004.0,4774575.0,4856385.0,4938141.0,5019709.0,5101275.0,5182874.0,5264537.0,5346024.0,5427586.0,5508953.0,5590394.0,5671608.0,5753293.0,5834863.0,
16,986.0,838.0,vandoorne,12.0,11.0,+1 Lap,93796.0,179865.0,264226.0,348102.0,432053.0,516024.0,600027.0,684175.0,767804.0,851543.0,934978.0,1018406.0,1101800.0,1185108.0,1268367.0,1351746.0,1434946.0,1519333.0,1602776.0,1686134.0,1769710.0,1852983.0,1937097.0,2020075.0,2102821.0,2185388.0,2268214.0,2351248.0,2434003.0,2516393.0,2604467.0,2735750.0,2822441.0,2903836.0,2985703.0,3067892.0,3149837.0,3231602.0,3313693.0,3397043.0,3478637.0,3560369.0,3641959.0,3723736.0,3805465.0,3887340.0,3968865.0,4050289.0,4132110.0,4213728.0,4295299.0,4377785.0,4459388.0,4540515.0,4621600.0,4702906.0,4784184.0,4865466.0,4946779.0,5028247.0,5109618.0,5190771.0,5271878.0,5353094.0,5436603.0,5517575.0,5598711.0,5680148.0,5761916.0,5843430.0,
12,986.0,828.0,ericsson,17.0,5.0,Engine,94289.0,179293.0,263689.0,347486.0,431348.0,515410.0,599362.0,683355.0,767090.0,850755.0,934347.0,1017574.0,1101063.0,1184335.0,1267743.0,1351115.0,1434011.0,1516901.0,1600662.0,1683894.0,1767002.0,1850106.0,1933352.0,2016268.0,2099257.0,2182388.0,2265646.0,2352157.0,2453485.0,2535531.0,2630126.0,2741053.0,2824864.0,2906845.0,2988873.0,3072646.0,3155058.0,3238186.0,3320199.0,3402407.0,3484632.0,3566927.0,3649096.0,3731549.0,3815304.0,3897639.0,3979603.0,4061618.0,4143979.0,4226442.0,4308758.0,4393014.0,4474757.0,4556443.0,4646281.0,,,,,,,,,,,,,,,,
6,986.0,154.0,grosjean,15.0,12.0,+2 Laps,94613.0,180664.0,265396.0,349392.0,433926.0,518745.0,602764.0,687015.0,774715.0,858648.0,942137.0,1026103.0,1109666.0,1193258.0,1276738.0,1360036.0,1443185.0,1527248.0,1610563.0,1693857.0,1777120.0,1860173.0,1943388.0,2026507.0,2109372.0,2192505.0,2275596.0,2358787.0,2443716.0,2527680.0,2624261.0,2755027.0,2838590.0,2920752.0,3003273.0,3085768.0,3168790.0,3250829.0,3332592.0,3414849.0,3496801.0,3579240.0,3663844.0,3746210.0,3828391.0,3910650.0,3992577.0,4074643.0,4156624.0,4238751.0,4320912.0,4403262.0,4485119.0,4567163.0,4648817.0,4731336.0,4813160.0,4895113.0,4979202.0,5060964.0,5142883.0,5228303.0,5329242.0,5409587.0,5489947.0,5570642.0,5651610.0,5732498.0,5814068.0,,
2,986.0,4.0,alonso,10.0,11.0,+1 Lap,95061.0,181191.0,265915.0,349987.0,434451.0,518927.0,603352.0,687418.0,771411.0,854409.0,937117.0,1020163.0,1103137.0,1186064.0,1269306.0,1352527.0,1435628.0,1517800.0,1601214.0,1684584.0,1768037.0,1850917.0,1933997.0,2017239.0,2099942.0,2183086.0,2266384.0,2349563.0,2431406.0,2514406.0,2599936.0,2711924.0,2814744.0,2896959.0,2978522.0,3060143.0,3143591.0,3224945.0,3306383.0,3387969.0,3469517.0,3551413.0,3632954.0,3714471.0,3795804.0,3877059.0,3958086.0,4039268.0,4122677.0,4203691.0,4284976.0,4367028.0,4448659.0,4530373.0,4612349.0,4693892.0,4775249.0,4857062.0,4938885.0,5020592.0,5102102.0,5183648.0,5265146.0,5346991.0,5429072.0,5510224.0,5594955.0,5676147.0,5757162.0,5838358.0,
15,986.0,836.0,wehrlein,14.0,12.0,+2 Laps,95761.0,181767.0,267045.0,354115.0,457459.0,540753.0,623975.0,707231.0,790917.0,874014.0,957187.0,1040550.0,1123806.0,1207073.0,1290384.0,1373625.0,1456551.0,1539524.0,1622639.0,1705891.0,1789358.0,1874229.0,1957633.0,2040812.0,2126067.0,2209510.0,2292678.0,2376074.0,2459806.0,2542881.0,2640292.0,2750175.0,2833548.0,2916849.0,2999466.0,3082082.0,3165406.0,3247800.0,3329985.0,3412403.0,3494465.0,3576851.0,3659084.0,3741350.0,3825889.0,3908208.0,3990267.0,4072437.0,4154417.0,4236565.0,4318437.0,4400115.0,4481825.0,4563466.0,4645243.0,4726881.0,4808840.0,4890982.0,4972830.0,5054805.0,5138725.0,5221160.0,5302867.0,5385047.0,5469007.0,5551038.0,5632852.0,5714720.0,5800751.0,,
20,986.0,843.0,brendon_hartley,18.0,5.0,Engine,96321.0,182276.0,267750.0,351997.0,435609.0,519675.0,604252.0,688319.0,773320.0,856818.0,939850.0,1023429.0,1106678.0,1189910.0,1273468.0,1356571.0,1439353.0,1522418.0,1605307.0,1688811.0,1773181.0,1856416.0,1939594.0,2022519.0,2105134.0,2188011.0,2270623.0,2353195.0,2435872.0,2518500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,986.0,842.0,gasly,13.0,11.0,+1 Lap,106287.0,191323.0,275616.0,359121.0,442468.0,525962.0,609574.0,692977.0,777038.0,860715.0,944022.0,1027428.0,1110844.0,1194152.0,1277668.0,1362135.0,1445690.0,1529825.0,1613204.0,1696340.0,1779791.0,1862783.0,1945724.0,2028318.0,2111126.0,2193932.0,2276928.0,2359991.0,2444410.0,2527985.0,2622308.0,2747836.0,2831771.0,2913847.0,2995691.0,3077717.0,3159728.0,3241638.0,3323314.0,3405173.0,3487141.0,3570039.0,3652294.0,3734562.0,3816743.0,3898772.0,3980808.0,4062905.0,4145173.0,4227231.0,4311168.0,4393926.0,4475707.0,4557678.0,4639774.0,4721102.0,4802651.0,4883731.0,4965204.0,5046902.0,5128254.0,5209416.0,5290558.0,5372471.0,5453808.0,5535251.0,5617909.0,5699285.0,5780632.0,5861491.0,
1,986.0,1.0,hamilton,9.0,11.0,+1 Lap,116558.0,224899.0,307048.0,389271.0,471163.0,553019.0,635387.0,717555.0,800365.0,882396.0,964667.0,1046540.0,1128518.0,1210733.0,1292986.0,1375570.0,1458411.0,1541392.0,1624399.0,1708014.0,1792427.0,1875694.0,1959817.0,2043399.0,2127238.0,2211172.0,2293318.0,2376538.0,2457548.0,2539065.0,2636601.0,2759005.0,2839684.0,2921155.0,3001161.0,3082494.0,3162669.0,3243365.0,3324211.0,3406062.0,3487818.0,3568446.0,3649884.0,3732182.0,3812643.0,3893346.0,3973700.0,4054118.0,4134612.0,4215262.0,4296231.0,4376472.0,4457191.0,4537634.0,4618427.0,4698869.0,4779166.0,4859202.0,4939873.0,5021428.0,5102856.0,5184720.0,5266184.0,5347636.0,5430100.0,5511059.0,5594194.0,5674828.0,5754773.0,5835476.0,
