,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
9,883,154,grosjean,208,3,1,Finished,109244,212176,315225,417296,519484,622047,725278,831323,952395,1052707,1153751,1254705,1356937,1458018,1558661,1659378,1760260.0,1860751.0,1961678.0,2063147.0,2165955.0,2266138.0,2366747.0,2468009.0,2569208.0,2670601.0,2774625.0,2891524.0,2990614.0,3089730.0,3189196.0,3290484.0,3391288.0,3490754.0,3590365.0,3690282.0,3790079.0,3889333.0,3988726.0,4087905.0,4187387.0,4289040.0,4404387.0,4502462.0,4600726.0,4698500.0,4796714.0,4895189.0,4993292.0,5091216.0,5189292.0,5286919.0,5385285.0,5483871.0,5582414.0,5681112.0,5780005.0
10,883,807,hulkenberg,15,12,1,Finished,110014,213143,316072,418874,521848,624709,727841,831041,933862,1036759,1139772,1245258,1364053,1464660,1565347,1666630,1768402.0,1870165.0,1971698.0,2073234.0,2175222.0,2277093.0,2379397.0,2482073.0,2585242.0,2690872.0,2809104.0,2908546.0,3008495.0,3108993.0,3210443.0,3311407.0,3412145.0,3512788.0,3613633.0,3714507.0,3815992.0,3917651.0,4019305.0,4120746.0,4224449.0,4342309.0,4441079.0,4540416.0,4639622.0,4739305.0,4838895.0,4938032.0,5037300.0,5136590.0,5235875.0,5336754.0,5436064.0,5535458.0,5634731.0,5733783.0,5833431.0
14,883,817,ricciardo,5,16,11,+1 Lap,110800,214514,317483,420441,524732,627859,732195,835762,941941,1063883,1166496,1269011,1371389,1473603,1575623,1677979,1779823.0,1881843.0,1983902.0,2086776.0,2189309.0,2292251.0,2395827.0,2499332.0,2605358.0,2725337.0,2826060.0,2926580.0,3027626.0,3127990.0,3228343.0,3328981.0,3429996.0,3530655.0,3631382.0,3732368.0,3833929.0,3935235.0,4036876.0,4138899.0,4242781.0,4361919.0,4461774.0,4562318.0,4661971.0,4762215.0,4862489.0,4962545.0,5062392.0,5162663.0,5262242.0,5363124.0,5464624.0,5566088.0,5666347.0,5766584.0,
11,883,813,maldonado,3,11,1,Finished,111225,214984,318172,420878,523949,626657,729477,832506,935521,1040463,1160546,1261559,1362798,1464437,1566586,1668172,1770198.0,1871785.0,1973448.0,2075109.0,2177246.0,2279261.0,2383563.0,2501370.0,2602530.0,2703342.0,2803298.0,2903761.0,3004299.0,3104437.0,3204913.0,3305992.0,3407189.0,3508369.0,3610944.0,3712070.0,3813397.0,3915048.0,4018450.0,4136169.0,4235205.0,4334513.0,4434861.0,4534166.0,4633912.0,4733343.0,4832848.0,4932643.0,5032156.0,5131547.0,5230894.0,5330537.0,5429974.0,5529167.0,5628552.0,5727986.0,5826948.0
19,883,822,bottas,3,14,1,Finished,111909,217088,319761,422229,525078,628201,731178,834021,937014,1040211,1143553,1247513,1353818,1474641,1575854,1676750,1778291.0,1879576.0,1980800.0,2082009.0,2184629.0,2287826.0,2389401.0,2490782.0,2592441.0,2694124.0,2796430.0,2897493.0,3000822.0,3125438.0,3224501.0,3324219.0,3424386.0,3524563.0,3625033.0,3725260.0,3825671.0,3925917.0,4026192.0,4126524.0,4226971.0,4327372.0,4427423.0,4527222.0,4627813.0,4728367.0,4831289.0,4951133.0,5049807.0,5148506.0,5248275.0,5347009.0,5445764.0,5544584.0,5643979.0,5743817.0,5842009.0
15,883,818,vergne,5,22,29,Puncture,112215,302377,442202,545309,648549,751738,855572,959535,1063632,1168858,1272195,1375864,1479071,1583619,1686869,1794417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,883,824,jules_bianchi,206,19,11,+1 Lap,113869,219265,323460,428980,532687,636037,739909,844476,951117,1075107,1177937,1280954,1383564,1486358,1588985,1691792,1794446.0,1897702.0,2000541.0,2104194.0,2208239.0,2315565.0,2437029.0,2538796.0,2640219.0,2741785.0,2843225.0,2944626.0,3046015.0,3147636.0,3249249.0,3351347.0,3453331.0,3555864.0,3658690.0,3764857.0,3885048.0,3985237.0,4085877.0,4186628.0,4288539.0,4390163.0,4490733.0,4590884.0,4691538.0,4792260.0,4893690.0,4996824.0,5116486.0,5215242.0,5314788.0,5415043.0,5514479.0,5614301.0,5714208.0,5814150.0,
20,883,823,garde,207,21,12,+2 Laps,113912,245019,372927,476236,579599,683683,788198,892816,997423,1102051,1207718,1311857,1416915,1524658,1648569,1751026,1855627.0,1958755.0,2061779.0,2168181.0,2270941.0,2375960.0,2479343.0,2586333.0,2707248.0,2808265.0,2910025.0,3012510.0,3113763.0,3215269.0,3317563.0,3420397.0,3523194.0,3627628.0,3730970.0,3835279.0,3939646.0,4044390.0,4152319.0,4273386.0,4374506.0,4475774.0,4577291.0,4679791.0,4781693.0,4884807.0,4990486.0,5110733.0,5210067.0,5311105.0,5411280.0,5511896.0,5612919.0,5713495.0,5815737.0,,
16,883,819,pic,207,17,11,+1 Lap,114256,219858,323665,427914,531277,634213,737138,840557,943847,1048087,1155725,1276684,1378644,1480404,1582641,1684475,1786295.0,1889182.0,1991504.0,2094188.0,2197459.0,2300410.0,2405835.0,2525713.0,2626046.0,2726703.0,2827456.0,2928301.0,3029724.0,3130834.0,3231817.0,3334073.0,3435775.0,3537495.0,3642128.0,3762048.0,3861594.0,3961155.0,4061318.0,4161789.0,4262158.0,4362786.0,4463930.0,4564608.0,4665169.0,4766068.0,4867389.0,4967954.0,5067911.0,5168335.0,5269836.0,5371060.0,5471790.0,5573897.0,5674755.0,5776347.0,
17,883,820,chilton,206,20,11,+1 Lap,114573,219732,324992,429551,533626,637639,741782,846619,951169,1059042,1180325,1282246,1384758,1487567,1589976,1692707,1795205.0,1898277.0,2001244.0,2104716.0,2208698.0,2313941.0,2421286.0,2542940.0,2644284.0,2745732.0,2847173.0,2948494.0,3049908.0,3151358.0,3252907.0,3354603.0,3456746.0,3558899.0,3662913.0,3765267.0,3871900.0,3996387.0,4096954.0,4197200.0,4299281.0,4399403.0,4499662.0,4600484.0,4701302.0,4804195.0,4923421.0,5022880.0,5122552.0,5221831.0,5321820.0,5422056.0,5522907.0,5623788.0,5724780.0,5826434.0,
18,883,821,gutierrez,15,18,11,+1 Lap,118363,245294,347285,449356,551769,654600,757700,860798,963992,1067444,1170757,1274474,1378618,1483144,1587021,1693394,1813800.0,1915970.0,2017383.0,2118866.0,2220684.0,2322727.0,2424324.0,2527755.0,2630036.0,2732413.0,2834982.0,2937338.0,3039567.0,3142054.0,3243284.0,3344893.0,3449099.0,3567556.0,3666546.0,3766080.0,3866978.0,3966185.0,4065918.0,4165886.0,4265470.0,4365633.0,4467968.0,4584910.0,4683112.0,4782588.0,4881682.0,4982927.0,5081918.0,5181337.0,5280577.0,5380005.0,5479779.0,5579132.0,5677574.0,5776937.0,
