,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
10,massa,11,11,11,11,11,11,11,10,9,8,17,16,14,13,12,12,11,11,11,11,11,11,8,8,8,7,6,7,12,15,15,15,15,15,15,15,15,15,13,10,10,10,9,9,10,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0
11,webber,12,12,12,12,12,14,22,20,20,18,14,13,11,10,9,9,15,17,17,17,17,16,16,14,14,13,12,12,11,11,11,11,11,11,11,10,10,10,8,9,13,13,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
12,resta,13,13,13,13,13,12,12,11,11,20,15,14,12,11,10,10,9,9,9,9,9,9,10,15,15,14,13,13,13,12,13,13,14,14,14,13,14,14,12,12,11,11,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0
13,hulkenberg,14,14,14,14,14,13,13,12,12,10,19,17,15,14,13,13,13,13,14,16,15,15,15,13,13,12,11,11,10,10,10,10,10,10,10,9,9,9,10,14,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
14,ricciardo,15,15,15,15,15,15,15,14,13,9,6,19,16,15,15,15,14,14,13,13,13,13,11,10,11,16,15,15,15,14,14,14,13,13,13,12,12,12,15,15,14,14,13,13,13,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,0
15,kovalainen,16,16,16,16,17,17,16,15,14,11,5,5,10,16,16,16,16,15,15,14,14,14,14,12,12,11,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
16,bruno_senna,17,17,18,18,18,18,17,16,15,12,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,petrov,18,19,19,19,19,19,18,17,16,16,21,21,19,19,17,17,17,16,16,15,16,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0
18,glock,19,20,20,20,20,20,19,19,18,19,18,18,17,17,19,18,18,18,18,18,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0
19,hamilton,20,18,17,17,16,16,14,13,10,6,4,4,4,4,14,14,12,12,12,12,12,12,9,9,9,8,7,5,5,5,5,5,5,5,8,14,13,13,9,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8
20,pic,21,23,23,23,23,23,21,22,22,21,20,20,18,18,18,19,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,rosa,22,21,21,21,21,21,20,21,21,22,23,22,20,20,20,20,20,20,20,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0
22,karthikeyan,23,22,22,22,22,22,23,23,23,23,22,23,21,21,21,21,21,21,21,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
