,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
13,49,18,button,11,18,9,Hydraulics,120539,235741.0,349675.0,462713.0,575635.0,688599.0,801689.0,914694.0,1027977.0,1140377.0,1252458.0,1364493.0,1476672.0,1589063.0,1700772.0,1813126.0,1925010.0,2036438.0,2147766.0,2259156.0,2370471.0,2481612.0,2593629.0,2710248.0,2843572.0,2956266.0,3068523.0,3181757.0,3293945.0,3406574.0,3519587.0,3631483.0,3743059.0,3854658.0,3967216.0,4106659.0,,,,,,,,
6,49,9,kubica,2,9,1,Finished,121015,234327.0,346302.0,457372.0,568235.0,679902.0,791480.0,903258.0,1014853.0,1125999.0,1237523.0,1347787.0,1457850.0,1567681.0,1681622.0,1812849.0,1922843.0,2033765.0,2145693.0,2257211.0,2368912.0,2480127.0,2591335.0,2702476.0,2813360.0,2922645.0,3032244.0,3141624.0,3250992.0,3360258.0,3469377.0,3578271.0,3691862.0,3818979.0,3929417.0,4040289.0,4151868.0,4262713.0,4373845.0,4484762.0,4595207.0,4705069.0,4814839.0,4924727.0
19,49,24,liuzzi,5,12,11,+1 Lap,121648,237484.0,350926.0,464037.0,576823.0,689620.0,802591.0,915677.0,1028883.0,1141472.0,1253997.0,1366821.0,1479161.0,1591451.0,1703444.0,1815812.0,1927616.0,2039183.0,2150274.0,2261464.0,2372735.0,2484025.0,2595471.0,2711519.0,2848006.0,2960042.0,3073180.0,3186165.0,3298058.0,3409863.0,3521511.0,3632774.0,3744078.0,3855356.0,3968912.0,4081912.0,4193127.0,4304120.0,4415021.0,4525751.0,4638226.0,4749665.0,4861646.0,
11,49,16,sutil,12,14,11,+1 Lap,121909,235897.0,348642.0,461135.0,573579.0,686988.0,799934.0,912855.0,1025346.0,1137375.0,1249680.0,1361978.0,1474598.0,1586873.0,1699014.0,1815373.0,1947995.0,2060157.0,2172429.0,2284343.0,2395866.0,2507207.0,2618429.0,2729744.0,2841120.0,2952404.0,3063724.0,3175012.0,3285914.0,3402931.0,3534213.0,3646574.0,3759173.0,3870964.0,3983459.0,4095452.0,4206876.0,4319359.0,4430479.0,4541707.0,4652706.0,4764193.0,4875180.0,
20,49,25,wurz,3,19,32,Fuel pressure,122849,249629.0,362843.0,476110.0,589071.0,701955.0,814930.0,928345.0,1043043.0,1156344.0,1269249.0,1381705.0,1494088.0,1606185.0,1718879.0,1831673.0,1944370.0,2055640.0,2167500.0,2279090.0,2397086.0,2533154.0,2648140.0,2761187.0,2876389.0,2989198.0,3101835.0,3214511.0,3327320.0,3440007.0,3553578.0,3672284.0,3803016.0,3923791.0,,,,,,,,,,
17,49,22,barrichello,11,13,11,+1 Lap,123692,239160.0,354261.0,469493.0,583755.0,697465.0,811168.0,924700.0,1037603.0,1150592.0,1263365.0,1376403.0,1488795.0,1601288.0,1713314.0,1825480.0,1937321.0,2049100.0,2160662.0,2272195.0,2383776.0,2494814.0,2607743.0,2718649.0,2829786.0,2945747.0,3079678.0,3192301.0,3304661.0,3416775.0,3532310.0,3645893.0,3757672.0,3869062.0,3980469.0,4093558.0,4205161.0,4317203.0,4428729.0,4539898.0,4650992.0,4762139.0,4872817.0,
15,49,20,vettel,5,21,38,Steering,124228,239401.0,352190.0,464914.0,577997.0,691546.0,812431.0,956795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,49,11,sato,8,15,11,+1 Lap,124616,239784.0,354363.0,468693.0,582152.0,695675.0,808531.0,921849.0,1034701.0,1147557.0,1260236.0,1372776.0,1485192.0,1597824.0,1709939.0,1821715.0,1933238.0,2044652.0,2156191.0,2267450.0,2382963.0,2512476.0,2623884.0,2735100.0,2846504.0,2957892.0,3069316.0,3182186.0,3295263.0,3407070.0,3518486.0,3629372.0,3744352.0,3871668.0,3983929.0,4095993.0,4208341.0,4320004.0,4431182.0,4542446.0,4653627.0,4764814.0,4875825.0,
21,49,29,yamamoto,12,17,11,+1 Lap,125177,240343.0,355108.0,469943.0,584486.0,698650.0,812497.0,926217.0,1039821.0,1152971.0,1265921.0,1378897.0,1492391.0,1605189.0,1718193.0,1830882.0,1948561.0,2082108.0,2194446.0,2307024.0,2420736.0,2534287.0,2646523.0,2758564.0,2871028.0,2984851.0,3097817.0,3209988.0,3322127.0,3433775.0,3550615.0,3681790.0,3793759.0,3905679.0,4017785.0,4129881.0,4242535.0,4354963.0,4466978.0,4580247.0,4693640.0,4806436.0,4918817.0,
14,49,19,davidson,8,16,11,+1 Lap,128086,242045.0,356379.0,470721.0,585126.0,699427.0,813443.0,927601.0,1041869.0,1155699.0,1270823.0,1384306.0,1498152.0,1611765.0,1724837.0,1838005.0,1951302.0,2064054.0,2176493.0,2288685.0,2400824.0,2513645.0,2625502.0,2737085.0,2853451.0,2990445.0,3103613.0,3216638.0,3330994.0,3445288.0,3557837.0,3670873.0,3783242.0,3895474.0,4007822.0,4119813.0,4234016.0,4345928.0,4457527.0,4568973.0,4680507.0,4792292.0,4903683.0,
