,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
12,37.0,17.0,webber,10.0,1.0,Finished,110135.0,210586.0,310848.0,411023.0,510756.0,610803.0,710841.0,810790.0,910710.0,1010976.0,1110705.0,1210160.0,1309766.0,1409298.0,1508613.0,1607827.0,1706924.0,1806161.0,1905458.0,2004447.0,2106568.0,2232024.0,2330815.0,2429990.0,2529769.0,2629476.0,2728562.0,2828013.0,2927408.0,3026570.0,3125357.0,3224156.0,3323019.0,3422346.0,3521693.0,3620869.0,3719729.0,3818471.0,3917751.0,4016587.0,4115338.0,4217502.0,4340299.0,4438966.0,4538039.0,4637270.0,4736753.0,4836228.0,4935216.0,5034803.0,5133661.0,5232777.0,5331869.0,5430665.0,5529205.0,5628486.0
10,37.0,14.0,coulthard,20.0,23.0,Brakes,110952.0,211772.0,312330.0,413035.0,513392.0,613575.0,714246.0,814554.0,914867.0,1015314.0,1116176.0,1216186.0,1317242.0,1417158.0,1516975.0,1617020.0,1716642.0,1816521.0,1916486.0,2016440.0,2116198.0,2215586.0,2314868.0,2414152.0,2513750.0,2616076.0,2738637.0,2836735.0,2935249.0,3033763.0,3132332.0,3232051.0,3331637.0,3430916.0,3530819.0,3634151.0,,,,,,,,,,,,,,,,,,,,
17,37.0,23.0,ralf_schumacher,15.0,11.0,+1 Lap,111235.0,212207.0,312888.0,413650.0,514135.0,614164.0,714744.0,815992.0,916435.0,1016884.0,1117274.0,1217261.0,1317837.0,1417819.0,1517548.0,1617417.0,1717354.0,1817167.0,1921044.0,2046849.0,2147513.0,2248458.0,2348839.0,2449359.0,2549480.0,2649848.0,2749862.0,2853205.0,2976389.0,3076444.0,3176172.0,3275947.0,3377731.0,3480047.0,3582856.0,3683697.0,3786067.0,3886089.0,3986799.0,4087087.0,4187481.0,4288129.0,4388376.0,4489031.0,4592037.0,4692456.0,4792615.0,4892266.0,4991865.0,5091467.0,5190794.0,5290037.0,5390000.0,5490601.0,5590875.0,
20,37.0,26.0,speed,14.0,11.0,+1 Lap,112372.0,213169.0,314009.0,414526.0,515138.0,615561.0,716942.0,817611.0,918335.0,1018360.0,1118464.0,1218762.0,1318918.0,1419089.0,1519127.0,1619211.0,1721740.0,1845762.0,1945569.0,2046679.0,2148079.0,2249728.0,2350275.0,2450453.0,2550979.0,2651382.0,2751579.0,2851519.0,2951000.0,3050331.0,3149891.0,3249413.0,3348887.0,3451085.0,3577034.0,3676480.0,3776011.0,3880306.0,3980234.0,4082051.0,4181979.0,4282923.0,4382534.0,4482278.0,4582190.0,4681825.0,4781270.0,4880933.0,4980682.0,5082320.0,5181776.0,5281127.0,5380671.0,5479769.0,5579861.0,
14,37.0,19.0,davidson,16.0,11.0,+1 Lap,112671.0,213699.0,314733.0,415392.0,516048.0,617456.0,717765.0,818413.0,918990.0,1019589.0,1119684.0,1219749.0,1320189.0,1420494.0,1520494.0,1620590.0,1720718.0,1823867.0,1949060.0,2048974.0,2149652.0,2251180.0,2352222.0,2452871.0,2553511.0,2654198.0,2754454.0,2855224.0,2954994.0,3054704.0,3154528.0,3254094.0,3356275.0,3459013.0,3584193.0,3684546.0,3786553.0,3887216.0,3988236.0,4089117.0,4189800.0,4290474.0,4391002.0,4493413.0,4594044.0,4694836.0,4795628.0,4896360.0,4996812.0,5096841.0,5196991.0,5297137.0,5397120.0,5497235.0,5597142.0,
13,37.0,18.0,button,12.0,11.0,+1 Lap,112890.0,214483.0,315319.0,416872.0,517716.0,619486.0,720498.0,821053.0,921818.0,1023325.0,1123337.0,1223394.0,1323207.0,1423109.0,1523162.0,1623039.0,1722663.0,1822218.0,1921661.0,2021006.0,2123984.0,2248861.0,2349260.0,2449857.0,2550177.0,2650421.0,2750662.0,2850472.0,2949636.0,3048638.0,3147630.0,3246617.0,3346073.0,3445196.0,3545072.0,3644634.0,3746865.0,3870800.0,3970338.0,4071148.0,4171302.0,4270979.0,4370848.0,4471853.0,4571382.0,4670746.0,4770386.0,4871273.0,4970876.0,5070111.0,5169370.0,5268767.0,5367617.0,5466275.0,5565062.0,
18,37.0,24.0,liuzzi,17.0,11.0,+1 Lap,113932.0,224737.0,356765.0,455482.0,554658.0,653868.0,753376.0,852971.0,952689.0,1051864.0,1151153.0,1250400.0,1349733.0,1449602.0,1548948.0,1648035.0,1747169.0,1847390.0,1949963.0,2072878.0,2171325.0,2270054.0,2368991.0,2467739.0,2566795.0,2665963.0,2765293.0,2865903.0,2967444.0,3066109.0,3164704.0,3263360.0,3364086.0,3462893.0,3561624.0,3663491.0,3788536.0,3887950.0,3988572.0,4089672.0,4190302.0,4290895.0,4392376.0,4493993.0,4594884.0,4695903.0,4796040.0,4896764.0,4997545.0,5098157.0,5198375.0,5298086.0,5398118.0,5498079.0,5598262.0,
19,37.0,25.0,wurz,9.0,1.0,Finished,114151.0,216190.0,315851.0,416519.0,516201.0,615832.0,715203.0,815170.0,915187.0,1015412.0,1116439.0,1216435.0,1315237.0,1413422.0,1511743.0,1610189.0,1711907.0,1835002.0,1932866.0,2030993.0,2129437.0,2227591.0,2326227.0,2425085.0,2523688.0,2622253.0,2720669.0,2819315.0,2918181.0,3016906.0,3116038.0,3214856.0,3313471.0,3415567.0,3542196.0,3641405.0,3741069.0,3841100.0,3941692.0,4041007.0,4140362.0,4239524.0,4339106.0,4438485.0,4537717.0,4636828.0,4736058.0,4834941.0,4934315.0,5033241.0,5131897.0,5230488.0,5329121.0,5427571.0,5526120.0,5624854.0
8,37.0,11.0,sato,13.0,11.0,+1 Lap,114751.0,219056.0,319247.0,419347.0,519726.0,620158.0,720976.0,821668.0,922017.0,1022369.0,1121842.0,1221519.0,1321422.0,1421150.0,1521193.0,1621260.0,1725063.0,1848605.0,1947684.0,2047764.0,2148621.0,2250466.0,2351057.0,2452065.0,2552492.0,2652787.0,2753138.0,2853134.0,2952947.0,3052324.0,3151892.0,3251394.0,3351179.0,3450477.0,3551012.0,3650580.0,3749076.0,3847834.0,3949964.0,4080232.0,4178737.0,4277737.0,4376705.0,4477213.0,4576846.0,4676195.0,4775282.0,4874714.0,4974137.0,5073244.0,5172863.0,5272161.0,5371458.0,5474065.0,5573736.0,
16,37.0,22.0,barrichello,11.0,11.0,+1 Lap,115024.0,217503.0,317456.0,417215.0,518153.0,618339.0,718768.0,819184.0,919583.0,1019916.0,1120214.0,1223875.0,1347911.0,1446679.0,1545842.0,1645253.0,1744746.0,1844580.0,1945130.0,2046112.0,2147263.0,2248056.0,2348370.0,2448841.0,2548907.0,2649223.0,2749334.0,2848912.0,2948355.0,3047192.0,3146108.0,3244674.0,3343509.0,3445584.0,3570114.0,3671080.0,3770354.0,3870005.0,3969528.0,4069163.0,4168594.0,4268037.0,4367544.0,4466981.0,4566598.0,4666128.0,4767806.0,4867608.0,4968720.0,5068220.0,5167487.0,5266837.0,5366125.0,5465140.0,5564341.0,
21,37.0,27.0,albers,21.0,5.0,Engine,115553.0,220281.0,322543.0,424719.0,526214.0,628596.0,764788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
