,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
10,160,50,verstappen,21,14,13,+3 Laps,8864,11596,13929,16887,18894.0,20524.0,22251.0,23838.0,25717.0,28001.0,39482.0,143807.0,146084.0,148605.0,151105.0,154007.0,157113.0,160871.0,165592.0,168839.0,172181.0,198998.0,201937.0,205011.0,207506.0,211139.0,213767.0,194734.0,197318.0,199538.0,202144.0,204251.0,205406.0,207240.0,208454.0,211211.0,213328.0,214827.0,216594.0,244859.0,247255.0,249320.0,249286.0,251178.0,251941.0,254215.0,256390.0,260315.0,244466.0,246193.0,247879.0,248601.0,250860.0,252345.0,253664.0,256257.0,258702.0,265005.0,267749.0,,,
11,160,41,zonta,16,12,11,+1 Lap,9282,12138,14434,17338,19683.0,21742.0,23523.0,25742.0,28457.0,30312.0,32833.0,35436.0,37370.0,39185.0,41158.0,43247.0,45534.0,47111.0,49182.0,50919.0,52771.0,54400.0,57476.0,60318.0,62386.0,63543.0,64368.0,43813.0,44728.0,66294.0,68014.0,69852.0,72717.0,75968.0,78043.0,81116.0,84093.0,94541.0,96638.0,100339.0,102669.0,105126.0,105554.0,107366.0,110556.0,141193.0,145135.0,148964.0,132957.0,135300.0,138944.0,140611.0,143385.0,146299.0,148653.0,152093.0,155252.0,158836.0,162336.0,165426.0,168886.0,
12,160,64,diniz,15,8,11,+1 Lap,9971,13157,15433,18273,20762.0,22757.0,24349.0,26576.0,29014.0,31125.0,34827.0,38145.0,39901.0,41693.0,43154.0,44662.0,46815.0,48486.0,50753.0,52004.0,53626.0,55242.0,57043.0,58585.0,59788.0,82057.0,83599.0,63622.0,64822.0,67625.0,69819.0,71672.0,73088.0,77387.0,78503.0,81727.0,84746.0,86530.0,86166.0,87593.0,89737.0,93928.0,92792.0,93311.0,116673.0,118784.0,121109.0,123174.0,105662.0,105794.0,107259.0,107874.0,108816.0,110589.0,111136.0,112478.0,113588.0,115205.0,116931.0,117965.0,118340.0,
13,160,37,rosa,21,16,20,Spun off,10348,13836,16303,19088,21646.0,23833.0,25922.0,28227.0,30984.0,34889.0,37627.0,40775.0,42976.0,45017.0,47332.0,49666.0,52046.0,54130.0,57400.0,59648.0,61725.0,64064.0,67558.0,70014.0,72454.0,74294.0,98670.0,78877.0,80933.0,82924.0,85039.0,89490.0,91108.0,94665.0,96952.0,99618.0,103340.0,105380.0,106511.0,109508.0,111073.0,112651.0,112503.0,113947.0,136851.0,140263.0,142639.0,145921.0,130093.0,,,,,,,,,,,,,
14,160,55,alesi,20,18,9,Hydraulics,10606,14211,16724,19594,22164.0,24367.0,26428.0,28803.0,31423.0,33826.0,35662.0,38774.0,40997.0,42899.0,44861.0,46846.0,48776.0,50519.0,52914.0,78215.0,81714.0,84841.0,88733.0,92526.0,138915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,160,25,wurz,22,9,11,+1 Lap,11434,15371,18322,21208,24209.0,27081.0,29280.0,32124.0,35118.0,38239.0,41113.0,44196.0,47474.0,50098.0,52771.0,55669.0,58423.0,60952.0,63810.0,66612.0,69336.0,71823.0,74120.0,77032.0,80544.0,83513.0,85625.0,66469.0,68569.0,70527.0,72648.0,75468.0,76871.0,78816.0,79770.0,82673.0,85707.0,87799.0,112504.0,115116.0,117264.0,119305.0,119642.0,121515.0,122535.0,125312.0,128011.0,131188.0,114197.0,115413.0,117580.0,118886.0,120868.0,123246.0,124400.0,126905.0,128964.0,131585.0,134171.0,136748.0,140868.0,
16,160,18,button,3,20,5,Engine,11753,15688,18804,21723,24819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,160,48,gene,18,21,20,Spun off,12594,16420,19760,23048,25642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,160,65,herbert,19,10,11,+1 Lap,12877,16855,20325,23786,26699.0,30160.0,32612.0,35077.0,37495.0,40073.0,42282.0,45154.0,48054.0,50905.0,53710.0,56422.0,59082.0,61483.0,64796.0,67560.0,70298.0,73143.0,75597.0,78140.0,81187.0,84083.0,86394.0,67137.0,69228.0,71154.0,73722.0,76553.0,103082.0,105767.0,107606.0,110614.0,113785.0,115926.0,117973.0,120720.0,122928.0,125615.0,126303.0,128098.0,129149.0,132040.0,134731.0,138097.0,121356.0,122291.0,124208.0,125161.0,127103.0,129511.0,130685.0,132767.0,136220.0,138932.0,141047.0,143435.0,145999.0,
19,160,21,fisichella,22,11,11,+1 Lap,13204,17615,21366,24795,28061.0,32204.0,34708.0,37527.0,40613.0,43807.0,46471.0,49499.0,52711.0,55865.0,58567.0,61349.0,64178.0,66645.0,69630.0,73116.0,75938.0,78878.0,81579.0,85001.0,89244.0,92610.0,94951.0,75857.0,78265.0,80392.0,82693.0,85340.0,86442.0,89939.0,91365.0,95508.0,97997.0,99441.0,100185.0,102559.0,127801.0,129613.0,129556.0,133094.0,133978.0,136376.0,138112.0,140589.0,123001.0,123542.0,125061.0,125862.0,128923.0,131447.0,132321.0,135477.0,137385.0,140173.0,142123.0,144478.0,146597.0,
