,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
8,849,16,sutil,10,11,1,Finished,123376,239304,353862.0,467007.0,580002.0,693141.0,805947.0,919120.0,1032704.0,1144665.0,1252556.0,1386486.0,1494444.0,1598910.0,1702279.0,1805149.0,1907177.0,2008547.0,2109339.0,2209825.0,2310646.0,2411867.0,2512938.0,2614392.0,2710790.0,2829847.0,2930284.0,3030081.0,3129771.0,3229314.0,3328308.0,3426492.0,3525728.0,3623914.0,3722292.0,3820524.0,3919044.0,4017143.0,4115878.0,4211179.0,4330166.0,4426910.0,4523937.0,4621090.0,4718324.0,4815320.0,4912564.0,5009415.0,5106566.0,5204191.0,5301926.0,5400908.0
2,849,3,rosberg,131,6,1,Finished,124247,239897,355004.0,470162.0,585098.0,698927.0,812141.0,924585.0,1038156.0,1150522.0,1262833.0,1371479.0,1498804.0,1603665.0,1707170.0,1810055.0,1912138.0,2013314.0,2114212.0,2214992.0,2315668.0,2415862.0,2517042.0,2616949.0,2716471.0,2815482.0,2915227.0,3014514.0,3113278.0,3209997.0,3326528.0,3423601.0,3521225.0,3618719.0,3716260.0,3813732.0,3910976.0,4008335.0,4105658.0,4203003.0,4300104.0,4397461.0,4494958.0,4592876.0,4690812.0,4788743.0,4887162.0,4985303.0,5083324.0,5183489.0,5282362.0,5381861.0
21,849,815,perez,15,7,1,Finished,126739,241668,355575.0,470486.0,585687.0,699418.0,812557.0,925499.0,1038597.0,1151323.0,1263655.0,1372468.0,1499519.0,1604426.0,1708348.0,1811001.0,1912839.0,2014501.0,2115549.0,2216525.0,2316483.0,2416612.0,2517697.0,2617559.0,2717310.0,2817341.0,2917000.0,3016386.0,3114674.0,3212813.0,3310800.0,3407820.0,3523301.0,3620244.0,3716900.0,3814489.0,3911591.0,4009265.0,4106617.0,4203698.0,4301135.0,4398337.0,4495952.0,4593468.0,4691597.0,4789645.0,4887752.0,4986746.0,5085059.0,5185730.0,5285853.0,5386786.0
1,849,2,heidfeld,4,8,1,Finished,127102,242408,357874.0,472786.0,587809.0,702667.0,817359.0,931664.0,1046231.0,1156221.0,1288361.0,1397858.0,1505565.0,1610891.0,1714460.0,1817634.0,1920518.0,2023181.0,2124891.0,2225567.0,2325659.0,2425836.0,2525942.0,2625638.0,2726052.0,2827136.0,2928011.0,3028728.0,3128801.0,3225324.0,3341551.0,3440835.0,3538572.0,3636148.0,3733724.0,3831048.0,3928165.0,4025661.0,4123029.0,4220328.0,4317934.0,4415258.0,4512529.0,4609945.0,4707635.0,4805070.0,4902869.0,5000583.0,5098563.0,5197173.0,5296292.0,5396738.0
18,849,808,petrov,4,12,1,Finished,127377,243790,358978.0,474418.0,589976.0,707171.0,822407.0,936864.0,1051075.0,1165180.0,1276434.0,1408121.0,1515582.0,1620917.0,1724592.0,1827122.0,1928809.0,2030727.0,2132159.0,2233387.0,2334140.0,2436129.0,2535957.0,2636014.0,2735200.0,2834214.0,2935194.0,3035047.0,3134498.0,3234588.0,3333499.0,3432123.0,3530613.0,3629187.0,3728068.0,3826494.0,3925094.0,4020238.0,4137859.0,4234167.0,4331190.0,4428034.0,4524907.0,4622030.0,4719269.0,4816448.0,4913384.0,5010563.0,5107785.0,5205009.0,5302666.0,5401877.0
16,849,153,alguersuari,5,10,1,Finished,127697,244000,359254.0,474677.0,590862.0,705634.0,819402.0,932312.0,1046488.0,1160180.0,1271455.0,1379832.0,1506377.0,1611807.0,1715235.0,1818211.0,1920994.0,2023749.0,2125640.0,2226572.0,2326770.0,2427191.0,2527125.0,2626725.0,2726613.0,2827493.0,2928552.0,3029322.0,3129311.0,3228732.0,3324929.0,3441580.0,3540187.0,3637609.0,3735741.0,3833165.0,3930414.0,4027574.0,4125000.0,4222657.0,4319904.0,4417136.0,4514777.0,4612339.0,4709677.0,4807529.0,4905396.0,5003373.0,5101600.0,5200523.0,5299736.0,5400304.0
15,849,67,buemi,5,21,3,Accident,128553,244857,360357.0,475434.0,590358.0,705010.0,819045.0,933713.0,1047676.0,1161215.0,1270172.0,1402495.0,1510593.0,1615654.0,1719544.0,1822379.0,1924397.0,2026473.0,2128882.0,2230702.0,2331248.0,2431850.0,2532275.0,2632499.0,2729844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,849,5,kovalainen,205,24,6,Gearbox,129778,260182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,849,22,barrichello,3,13,11,+1 Lap,130379,245931,361249.0,477217.0,593010.0,707846.0,822954.0,937729.0,1051842.0,1167397.0,1277730.0,1409988.0,1518589.0,1623981.0,1728431.0,1832462.0,1935621.0,2037809.0,2139389.0,2240412.0,2341106.0,2441567.0,2541871.0,2641816.0,2741720.0,2841613.0,2942102.0,3042401.0,3142785.0,3243057.0,3341446.0,3458680.0,3556010.0,3653084.0,3750560.0,3847732.0,3944659.0,4041392.0,4139081.0,4236601.0,4335056.0,4432931.0,4531019.0,4629240.0,4727203.0,4825417.0,4924433.0,5023438.0,5123615.0,5222798.0,5322272.0,
5,849,10,glock,166,16,12,+2 Laps,130928,248777,366575.0,483408.0,600296.0,716443.0,832449.0,948387.0,1063969.0,1179900.0,1291548.0,1426988.0,1542717.0,1652789.0,1761337.0,1868644.0,1974629.0,2082909.0,2190032.0,2296946.0,2401294.0,2504305.0,2607403.0,2709826.0,2811711.0,2916521.0,3019694.0,3122063.0,3224219.0,3322494.0,3447386.0,3548207.0,3648111.0,3748178.0,3849076.0,3949492.0,4049338.0,4149376.0,4251102.0,4352101.0,4454061.0,4554243.0,4654092.0,4757540.0,4860758.0,4963761.0,5065598.0,5166445.0,5266256.0,5368458.0,,
13,849,24,liuzzi,164,18,12,+2 Laps,131410,250596,370090.0,489109.0,608237.0,726457.0,844273.0,962429.0,1080211.0,1197786.0,1311906.0,1449330.0,1559109.0,1666646.0,1773680.0,1881656.0,1988719.0,2095448.0,2203272.0,2307439.0,2412704.0,2518937.0,2622435.0,2725301.0,2829610.0,2936303.0,3039415.0,3141745.0,3245317.0,3348612.0,3447729.0,3568626.0,3670406.0,3771244.0,3871984.0,3974306.0,4075455.0,4179931.0,4282791.0,4383315.0,4486748.0,4587882.0,4688529.0,4790569.0,4891404.0,4992016.0,5092771.0,5193712.0,5295582.0,5403141.0,,
7,849,15,trulli,205,23,44,Oil leak,131753,251035,369304.0,485825.0,602011.0,718423.0,834523.0,950446.0,1065937.0,1181918.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,849,816,ambrosio,166,17,12,+2 Laps,132334,252343,371437.0,489899.0,608950.0,727191.0,845480.0,963378.0,1081186.0,1198728.0,1313366.0,1451148.0,1560650.0,1668400.0,1774957.0,1882376.0,1989450.0,2096769.0,2202697.0,2306647.0,2410279.0,2518607.0,2621755.0,2724265.0,2826796.0,2934218.0,3038144.0,3138368.0,3259708.0,3360268.0,3461104.0,3562108.0,3662983.0,3765011.0,3866208.0,3967457.0,4068513.0,4169343.0,4270369.0,4374444.0,4475566.0,4576977.0,4679323.0,4781100.0,4884312.0,4987799.0,5089824.0,5191512.0,5292946.0,5395381.0,,
