,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
14,964,826,kvyat,5,13,11,+1 Lap,105433,205597,305280,405463,505312,605307,705548,805938,906444,1009393,1128252,1229067,1328945,1429261,1529284,1629750,1730362,1831345,1931942,2032375,2133067,2234183,2336836,2455327,2552924,2651599,2750167,2849783,2949799,3049400,3147602,3246340,3344737,3444350,3542623,3641185,3739853,3838846,3937499,4036232,4136445,4235081,4333886,4434812,4533803,4634050,4732765,4831684,4930211,5028754,5127309,5225855,
18,964,832,sainz,5,17,11,+1 Lap,105895,206248,306124,406258,506268,606169,706484,806732,907144,1008122,1108155,1208150,1310842,1430196,1530548,1630695,1731480,1832307,1934499,2033764,2134239,2235077,2336170,2436163,2537341,2637519,2737823,2837367,2938559,3037635,3137626,3236805,3335801,3434861,3533857,3633078,3735078,3852168,3950022,4049457,4147180,4245502,4344578,4443510,4543778,4642544,4741261,4841084,4942020,5041193,5140566,5239306,
12,964,822,bottas,3,10,1,Finished,106560,207208,307337,407645,507843,608156,708333,808609,909032,1009454,1109905,1210246,1310448,1410372,1510793,1610928,1711461,1812770,1913996,2014556,2115067,2215381,2315531,2415765,2515974,2618453,2738960,2838160,2936276,3034253,3132484,3230645,3328489,3426483,3524677,3623285,3721658,3820233,3918865,4016881,4114925,4212968,4311103,4409594,4508092,4606445,4704961,4803797,4902892,5002257,5101931,5201837,5301656.0
4,964,13,massa,3,9,1,Finished,107118,207848,308435,408960,509240,609369,709721,809946,910264,1010757,1111032,1211401,1311867,1412165,1513693,1614517,1715908,1817054,1917185,2017466,2117634,2218098,2318826,2422051,2541342,2639269,2738382,2837803,2935654,3033635,3131570,3229631,3327571,3425549,3523334,3621311,3719373,3817600,3915691,4013874,4112150,4211340,4309888,4408362,4507030,4605424,4704092,4802908,4902168,5001485,5101185,5201008,5301096.0
2,964,4,alonso,1,16,11,+1 Lap,107588,208116,308635,410178,510086,610125,710322,810860,913867,1031314,1130185,1230451,1329878,1429840,1530197,1630295,1730928,1831993,1932334,2032916,2133583,2234649,2335513,2435600,2536950,2637200,2738944,2856914,2955122,3054105,3153857,3252693,3351803,3450696,3549535,3648870,3749128,3847542,3947222,4045912,4146165,4245022,4344092,4442999,4542153,4640935,4740807,4840762,4940026,5039057,5139310,5238424,
19,964,835,jolyon_palmer,4,12,11,+1 Lap,108043,209271,310108,411380,512035,612235,712528,813200,913532,1013660,1113948,1214656,1315607,1418416,1518841,1619032,1719212,1819497,1919750,2019959,2120270,2220839,2322335,2423094,2526234,2645462,2744365,2843001,2941773,3041016,3140992,3239984,3339327,3438729,3538344,3636368,3734599,3832828,3930848,4029062,4127377,4225835,4323813,4421930,4520382,4618944,4719529,4821629,4921176,5020461,5120167,5219811,
15,964,828,ericsson,15,15,11,+1 Lap,108198,209882,310805,412057,512801,613531,714354,814754,915510,1016157,1116870,1217260,1319068,1419816,1520413,1620782,1721530,1822939,1923556,2024228,2125102,2226016,2327194,2428276,2529353,2633310,2752568,2851064,2951762,3052848,3153334,3252294,3351285,3450209,3548955,3647741,3746687,3846542,3945237,4045081,4144622,4244250,4343237,4442258,4541247,4640170,4739078,4838013,4938017,5037142,5136623,5236276,
13,964,825,kevin_magnussen,4,14,11,+1 Lap,108825,210755,311711,413052,513832,614759,715681,816343,916945,1017525,1118498,1219189,1321039,1422566,1523596,1625349,1725932,1826795,1927440,2027815,2128350,2229233,2330690,2431903,2535208,2653504,2751540,2850707,2951627,3052663,3152986,3251556,3350324,3449106,3547623,3646389,3744976,3843828,3943575,4042170,4140905,4241580,4342012,4440545,4539153,4637921,4736977,4835812,4934853,5034259,5135272,5235522,
17,964,831,nasr,15,19,11,+1 Lap,109236,211339,312654,413788,514829,615845,716522,817461,918552,1019409,1120002,1221518,1322660,1424452,1525337,1626404,1727367,1828618,1929977,2030774,2132081,2233070,2334083,2435155,2540873,2661275,2761461,2860005,2959120,3060182,3159683,3259194,3358295,3458893,3559213,3658220,3757599,3859218,3958514,4059213,4158216,4257169,4356184,4455126,4555235,4653989,4752925,4852239,4951943,5051676,5151399,5251584,
21,964,839,ocon,209,21,11,+1 Lap,109754,211854,313272,414535,515876,617419,718796,820083,921715,1023596,1125919,1230517,1350508,1449605,1548944,1648490,1748035,1847315,1946648,2046117,2145638,2245536,2346439,2446543,2546958,2648420,2749028,2849463,2951203,3052123,3155008,3273844,3372224,3473993,3574346,3673228,3772261,3871053,3969615,4070093,4169029,4267758,4366446,4465384,4564183,4663195,4761846,4860642,4959674,5058680,5157745,5256784,
20,964,836,wehrlein,209,22,11,+1 Lap,109990,212272,313869,415242,516485,618379,719669,820981,922553,1024753,1128085,1231178,1336177,1466393,1564566,1663492,1762527,1861406,1960441,2059801,2159067,2258586,2358009,2458072,2558326,2660402,2761183,2864166,2965124,3067211,3169057,3273426,3395089,3494944,3593185,3691249,3789375,3887432,3985432,4083701,4181943,4281039,4382426,4483210,4582560,4681542,4780292,4879068,4977651,5076901,5176499,5276644,
