,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
8,190.0,35.0,villeneuve,9.0,11.0,+1 Lap,114032.0,219623.0,324259.0,428531.0,532931.0,636829.0,741094.0,845317.0,949491.0,1053501.0,1157523.0,1261992.0,1366123.0,1470507.0,1574998.0,1679496.0,1785611.0,1909887.0,2014214.0,2119097.0,2224032.0,2328209.0,2432699.0,2536947.0,2641599.0,2746033.0,2850703.0,2955214.0,3059533.0,3163687.0,3267958.0,3372952.0,3479354.0,3586233.0,3713676.0,3820115.0,3924600.0,4029226.0,4133934.0,4239980.0,4344869.0,4450506.0,4555227.0,4659983.0,4765102.0,4870060.0,4976192.0,5081417.0,5188011.0,5293918.0,5399777.0,5506116.0,
6,190.0,25.0,wurz,10.0,11.0,+1 Lap,115186.0,220379.0,325083.0,429437.0,533721.0,637759.0,741899.0,846139.0,950295.0,1054779.0,1158742.0,1263249.0,1367431.0,1471895.0,1577722.0,1702164.0,1806364.0,1911355.0,2016552.0,2121406.0,2227454.0,2332046.0,2436963.0,2541702.0,2646244.0,2750685.0,2855891.0,2960519.0,3065641.0,3170200.0,3275083.0,3380455.0,3486600.0,3612088.0,3717161.0,3822965.0,3929365.0,4036330.0,4143049.0,4248548.0,4353797.0,4459655.0,4565188.0,4670838.0,4776062.0,4881525.0,4986715.0,5092135.0,5197822.0,5303718.0,5409293.0,5515310.0,
4,190.0,22.0,barrichello,8.0,11.0,+1 Lap,115788.0,220990.0,326366.0,431407.0,536387.0,640575.0,745153.0,849677.0,954048.0,1058537.0,1162637.0,1266594.0,1371100.0,1475842.0,1580128.0,1684401.0,1789787.0,1894159.0,1998709.0,2103857.0,2225306.0,2328802.0,2433125.0,2537484.0,2641997.0,2746537.0,2851052.0,2955738.0,3060250.0,3164243.0,3268526.0,3373430.0,3480541.0,3603829.0,3711028.0,3815056.0,3919035.0,4023740.0,4129776.0,4234883.0,4339964.0,4444719.0,4549266.0,4655806.0,4760388.0,4864927.0,4969428.0,5073970.0,5179153.0,5284374.0,5389453.0,5494255.0,
21,190.0,71.0,damon_hill,19.0,68.0,Physical,116575.0,222211.0,327215.0,432503.0,537175.0,642030.0,746369.0,850642.0,955305.0,1060130.0,1165196.0,1269595.0,1373891.0,1477830.0,1613360.0,1744498.0,1852508.0,1958209.0,2063117.0,2168544.0,2280930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,190.0,64.0,diniz,11.0,11.0,+1 Lap,117831.0,224514.0,330540.0,435855.0,541287.0,646383.0,751601.0,856416.0,961127.0,1066461.0,1171232.0,1275583.0,1380104.0,1485122.0,1590180.0,1695151.0,1800104.0,1905355.0,2010819.0,2116911.0,2241013.0,2345125.0,2450417.0,2555140.0,2660283.0,2764931.0,2869545.0,2974757.0,3079526.0,3183997.0,3288995.0,3394030.0,3501805.0,3609388.0,3715230.0,3822454.0,3930006.0,4053816.0,4159005.0,4264436.0,4369299.0,4474161.0,4579351.0,4684005.0,4789672.0,4895380.0,5001173.0,5107296.0,5215170.0,5322168.0,5429075.0,5536261.0,
3,190.0,21.0,fisichella,14.0,5.0,Engine,118117.0,224774.0,330838.0,444930.0,549818.0,656865.0,761829.0,868588.0,978140.0,1082926.0,1189135.0,1293514.0,1397925.0,1502822.0,1608629.0,1715126.0,1840001.0,1947884.0,2053437.0,2159615.0,2265801.0,2370970.0,2476742.0,2582832.0,2688846.0,2794235.0,2899785.0,3005187.0,3110738.0,3216090.0,3321519.0,3426470.0,3532605.0,3657860.0,3763212.0,3868545.0,3973774.0,4078924.0,4183895.0,4289032.0,4394447.0,4499730.0,4605670.0,4712480.0,4818517.0,4924505.0,5030733.0,,,,,,
10,190.0,41.0,zonta,12.0,11.0,+1 Lap,118801.0,225486.0,332434.0,438975.0,544493.0,650344.0,755899.0,861732.0,967119.0,1072686.0,1178117.0,1283856.0,1389844.0,1495492.0,1601924.0,1708756.0,1814674.0,1920865.0,2027301.0,2153797.0,2258984.0,2364122.0,2469160.0,2574465.0,2679785.0,2786704.0,2894076.0,2999688.0,3105240.0,3210109.0,3315285.0,3420289.0,3526230.0,3653240.0,3758783.0,3864292.0,3970518.0,4075996.0,4181416.0,4286803.0,4392218.0,4498006.0,4605198.0,4711529.0,4817673.0,4923991.0,5030557.0,5137260.0,5244002.0,5350924.0,5457509.0,5564136.0,
12,190.0,48.0,gene,18.0,6.0,Gearbox,119408.0,226418.0,333157.0,439949.0,546044.0,651987.0,757804.0,863899.0,969801.0,1075937.0,1181650.0,1287230.0,1392944.0,1498685.0,1604770.0,1711694.0,1835531.0,1942586.0,2050037.0,2155670.0,2261044.0,2366462.0,2472364.0,2577929.0,2685396.0,2792668.0,2898398.0,3003790.0,3109149.0,3215010.0,3330367.0,,,,,,,,,,,,,,,,,,,,,,
9,190.0,37.0,rosa,13.0,12.0,+2 Laps,119912.0,227173.0,334023.0,440732.0,546909.0,653210.0,759004.0,865020.0,970927.0,1077556.0,1183456.0,1289747.0,1395550.0,1501835.0,1608275.0,1714189.0,1821432.0,1955660.0,2061529.0,2167285.0,2274277.0,2379976.0,2486588.0,2592266.0,2697822.0,2803422.0,2909269.0,3015942.0,3121752.0,3227492.0,3333373.0,3439144.0,3545571.0,3653260.0,3782322.0,3888536.0,3994719.0,4101976.0,4208066.0,4314506.0,4420491.0,4530057.0,4636817.0,4743746.0,4852004.0,4958477.0,5064982.0,5173933.0,5284131.0,5392822.0,5499478.0,,
19,190.0,68.0,takagi,15.0,6.0,Gearbox,120623.0,227752.0,334771.0,441950.0,548379.0,654957.0,761501.0,868308.0,975125.0,1081952.0,1189041.0,1297076.0,1403607.0,1511357.0,1619068.0,1726433.0,1834117.0,1942041.0,2050719.0,2180382.0,2287085.0,2393414.0,2500330.0,2607047.0,2713570.0,2819918.0,2926068.0,3032764.0,3138953.0,3245114.0,3351964.0,3460536.0,3570903.0,3679035.0,3787774.0,3915456.0,4024510.0,4132896.0,4240933.0,4350022.0,4457231.0,4564728.0,4681322.0,,,,,,,,,,
20,190.0,69.0,badoer,16.0,5.0,Engine,121172.0,228885.0,335688.0,443090.0,549501.0,657482.0,764477.0,872128.0,979656.0,1086503.0,1192545.0,1299096.0,1410505.0,1517157.0,1623635.0,1729421.0,1837085.0,1944971.0,2072126.0,2178779.0,2284829.0,2390887.0,2496807.0,2602762.0,2708968.0,2814748.0,2920365.0,3027517.0,3133101.0,3238478.0,3344034.0,3459022.0,3591195.0,3698309.0,3806918.0,3913770.0,4020425.0,4130823.0,4244842.0,4353385.0,4471694.0,4603601.0,4710595.0,,,,,,,,,,
