,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
15,857,153,alguersuari,5,8,11,+1 Lap,102737,200131,295510.0,390442.0,484691.0,578696.0,672118.0,765670.0,858985.0,951796.0,1044529.0,1137126.0,1230319.0,1323545.0,1415694.0,1510444.0,1621450.0,1712854.0,1804564.0,1896241.0,1988379.0,2080431.0,2171808.0,2262583.0,2353699.0,2445535.0,2537033.0,2628034.0,2718942.0,2810268.0,2903938.0,2994723.0,3085790.0,3176852.0,3266959.0,3358328.0,3448746.0,3539645.0,3630163.0,3720202.0,3809745.0,3899652.0,3989165.0,4078466.0,4167775.0,4260838.0,4371877.0,4462273.0,4552201.0,4641710.0,4732522.0,4822746.0,4914762.0,5004628.0,5094123.0,5183744.0,5272983.0,5362449.0,5454422.0,
14,857,67,buemi,5,21,5,Engine,103429,200860,296419.0,391118.0,485403.0,579474.0,672888.0,766696.0,860697.0,954019.0,1046737.0,1139057.0,1231397.0,1325508.0,1418243.0,1509955.0,1602150.0,1697346.0,1808332.0,1899604.0,1990845.0,2082924.0,2173880.0,2264904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,857,814,resta,10,13,11,+1 Lap,103958,204125,317726.0,412276.0,506270.0,600230.0,693893.0,787393.0,881540.0,974924.0,1068620.0,1161728.0,1255225.0,1348672.0,1442442.0,1535720.0,1630731.0,1723392.0,1818782.0,1932294.0,2024588.0,2117874.0,2209848.0,2302128.0,2396287.0,2489929.0,2581862.0,2673503.0,2768184.0,2859623.0,2950967.0,3042260.0,3133515.0,3225055.0,3315886.0,3406877.0,3497487.0,3588040.0,3681225.0,3789286.0,3878982.0,3969147.0,4058526.0,4148162.0,4237596.0,4327504.0,4417077.0,4507054.0,4596836.0,4686471.0,4776499.0,4865942.0,4955655.0,5044979.0,5134049.0,5223003.0,5311855.0,5400564.0,5489243.0,
18,857,813,maldonado,3,22,6,Gearbox,104517,202044,297235.0,391895.0,486242.0,580529.0,674473.0,768102.0,861928.0,955977.0,1050256.0,1143829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,857,808,petrov,4,11,11,+1 Lap,105364,202723,300784.0,417408.0,510231.0,602821.0,695662.0,788654.0,882539.0,976038.0,1070175.0,1163341.0,1256150.0,1349694.0,1443596.0,1536814.0,1629628.0,1721753.0,1814552.0,1906714.0,1999196.0,2090657.0,2182688.0,2274523.0,2367178.0,2458743.0,2550325.0,2642508.0,2734332.0,2825563.0,2919387.0,3011379.0,3106435.0,3218704.0,3309899.0,3400568.0,3491143.0,3581921.0,3672218.0,3762370.0,3852869.0,3942705.0,4032564.0,4122991.0,4212831.0,4303280.0,4393016.0,4483185.0,4572926.0,4663256.0,4754576.0,4845159.0,4935540.0,5025067.0,5114735.0,5204628.0,5293968.0,5383257.0,5473627.0,
3,857,5,kovalainen,205,14,12,+2 Laps,106173,203481,299492.0,394982.0,490124.0,584468.0,678944.0,772702.0,866629.0,960327.0,1053991.0,1147345.0,1240742.0,1334399.0,1427594.0,1520940.0,1614404.0,1707436.0,1800513.0,1893971.0,1990214.0,2101526.0,2194171.0,2287096.0,2380865.0,2474701.0,2567593.0,2659863.0,2751871.0,2844976.0,2938297.0,3029979.0,3122125.0,3217295.0,3309069.0,3401769.0,3493636.0,3585184.0,3676587.0,3768569.0,3862817.0,3973987.0,4066702.0,4158460.0,4249747.0,4341040.0,4434101.0,4525163.0,4616459.0,4708196.0,4799589.0,4890801.0,4984079.0,5077472.0,5168317.0,5258940.0,5351301.0,5441595.0,,
13,857,39,karthikeyan,164,17,13,+3 Laps,107620,207721,305183.0,401712.0,497911.0,593595.0,689843.0,785385.0,881166.0,978257.0,1073465.0,1168444.0,1263499.0,1358591.0,1453316.0,1548232.0,1643003.0,1737889.0,1832277.0,1927815.0,2022715.0,2121756.0,2237815.0,2331864.0,2427791.0,2522834.0,2617671.0,2711530.0,2805277.0,2898397.0,2992359.0,3085500.0,3180042.0,3272965.0,3365517.0,3458527.0,3551318.0,3644757.0,3738163.0,3831338.0,3925232.0,4017524.0,4109631.0,4201619.0,4297864.0,4390776.0,4485649.0,4583120.0,4677612.0,4773957.0,4889689.0,4983123.0,5078399.0,5171221.0,5265686.0,5358572.0,5452067.0,,,
22,857,817,ricciardo,164,18,13,+3 Laps,107867,206809,303599.0,399458.0,494981.0,590339.0,685629.0,780763.0,875926.0,970817.0,1065441.0,1160102.0,1254680.0,1351298.0,1446170.0,1541031.0,1635568.0,1729893.0,1824206.0,1918285.0,2012440.0,2106485.0,2200040.0,2293776.0,2390623.0,2506666.0,2600681.0,2694462.0,2793476.0,2890911.0,2987478.0,3085192.0,3221504.0,3314546.0,3409210.0,3501982.0,3595471.0,3688969.0,3781469.0,3876800.0,3970862.0,4062922.0,4154940.0,4246895.0,4338660.0,4430457.0,4523504.0,4615322.0,4706996.0,4801603.0,4893569.0,4986759.0,5079322.0,5172656.0,5266953.0,5361791.0,5483903.0,,,
21,857,816,ambrosio,166,16,13,+3 Laps,108368,208332,306262.0,402851.0,499399.0,595259.0,691269.0,786726.0,884389.0,980056.0,1075492.0,1170830.0,1266314.0,1361527.0,1456539.0,1551720.0,1646680.0,1741769.0,1836900.0,1932238.0,2027428.0,2125477.0,2241834.0,2336592.0,2432289.0,2526587.0,2621149.0,2715501.0,2809267.0,2903768.0,2998182.0,3091980.0,3186298.0,3280648.0,3373860.0,3468818.0,3563149.0,3656678.0,3750708.0,3843692.0,3937111.0,4030047.0,4125143.0,4217834.0,4313426.0,4405896.0,4499388.0,4591734.0,4684183.0,4777329.0,4869319.0,4961699.0,5054025.0,5147437.0,5242668.0,5357079.0,5451481.0,,,
20,857,815,perez,15,10,11,+1 Lap,109631,225040,319430.0,413191.0,506929.0,600887.0,694842.0,788018.0,882026.0,975482.0,1069496.0,1162433.0,1255723.0,1349117.0,1443177.0,1536385.0,1629017.0,1721235.0,1814009.0,1906131.0,1997760.0,2089916.0,2181418.0,2273286.0,2365255.0,2457299.0,2549353.0,2640540.0,2732115.0,2823253.0,2914346.0,3005641.0,3096770.0,3190843.0,3302875.0,3396423.0,3487003.0,3577680.0,3668252.0,3759110.0,3850298.0,3940664.0,4031192.0,4121599.0,4211541.0,4302219.0,4392086.0,4482326.0,4572231.0,4662129.0,4751723.0,4843119.0,4934429.0,5024374.0,5114013.0,5203918.0,5293273.0,5382618.0,5472750.0,
4,857,10,glock,166,23,4,Collision,116549,245557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,857,22,barrichello,3,15,12,+2 Laps,129967,259244,355969.0,451009.0,545543.0,639551.0,733640.0,827416.0,920962.0,1014786.0,1109405.0,1205569.0,1300716.0,1397799.0,1491029.0,1583567.0,1676372.0,1769419.0,1863448.0,1958746.0,2052703.0,2145713.0,2239868.0,2333570.0,2428005.0,2520387.0,2612522.0,2706584.0,2798279.0,2892962.0,2984875.0,3076496.0,3168583.0,3260114.0,3355267.0,3467108.0,3557715.0,3647899.0,3739907.0,3831700.0,3923639.0,4013620.0,4104194.0,4193952.0,4283365.0,4373127.0,4463292.0,4553112.0,4642967.0,4733997.0,4825526.0,4915529.0,5005489.0,5095123.0,5186361.0,5274996.0,5365845.0,5456557.0,,
