,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
6,1031.0,817.0,ricciardo,19.0,25.0,Overheating,78766.0,150891.0,222127.0,292755.0,363391.0,434345.0,505158.0,575768.0,646693.0,717448.0,788729.0,859614.0,930543.0,1001357.0,1072185.0,1143009.0,1241329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1031.0,842.0,gasly,7.0,1.0,Finished,79106.0,151518.0,222829.0,293554.0,365065.0,437093.0,508266.0,579178.0,650080.0,721111.0,792200.0,863269.0,934166.0,1004993.0,1075963.0,1146916.0,1217678.0,1288522.0,1359234.0,1430173.0,1500906.0,1571441.0,1642113.0,1712681.0,1783291.0,1879060.0,1989043.0,2070963.0,2184974.0,2290573.0,2361672.0,2431955.0,2501954.0,2571582.0,2641534.0,2711503.0,2781367.0,2850943.0,2920782.0,2990603.0,3060416.0,3130221.0,3199816.0,3269637.0,3339752.0,3409398.0,3478851.0,3548280.0,3617650.0,3687020.0,3775978.0,3870627.0,3974439.0,4067870.0,4169154.0,4284651.0,4399848.0,4510795.0,4613999.0,4706584.0,4777256.0,4847626.0,4916967.0,4985992.0,5055351.0,5125294.0,5194815.0,5264176.0,5333660.0,5402781.0,5472421.0
8,1031.0,825.0,kevin_magnussen,17.0,23.0,Brakes,79587.0,152349.0,223880.0,295462.0,367341.0,438804.0,511673.0,583162.0,654682.0,726370.0,798092.0,869233.0,940135.0,1011287.0,1082673.0,1153748.0,1225514.0,1296788.0,1367762.0,1438614.0,1509457.0,1580341.0,1651061.0,1722304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1031.0,841.0,giovinazzi,9.0,1.0,Finished,80013.0,152972.0,224605.0,296087.0,367935.0,440414.0,512244.0,583828.0,655411.0,727065.0,798925.0,870376.0,941859.0,1012846.0,1085392.0,1156798.0,1227891.0,1300342.0,1371369.0,1442399.0,1513564.0,1584431.0,1655333.0,1726304.0,1805275.0,1942658.0,2026664.0,2099678.0,2189218.0,2292780.0,2363806.0,2434591.0,2504743.0,2574816.0,2645116.0,2715528.0,2785853.0,2856003.0,2926114.0,2996435.0,3066427.0,3136366.0,3206020.0,3275850.0,3345744.0,3415269.0,3484480.0,3553916.0,3623288.0,3692520.0,3781039.0,3876549.0,3977456.0,4069373.0,4170807.0,4293509.0,4405928.0,4516277.0,4620667.0,4708876.0,4780063.0,4850596.0,4919831.0,4990580.0,5060984.0,5131710.0,5200603.0,5269744.0,5338911.0,5407707.0,5476885.0
9,1031.0,826.0,kvyat,12.0,22.0,Suspension,80360.0,153487.0,225213.0,296540.0,368635.0,439632.0,510594.0,581726.0,652714.0,723583.0,794986.0,866080.0,937042.0,1007795.0,1078798.0,1149629.0,1220819.0,1291456.0,1362295.0,1433223.0,1504007.0,1574530.0,1645120.0,1715540.0,1786195.0,1888515.0,1992685.0,2072855.0,2187093.0,2291503.0,2362500.0,2432973.0,2503101.0,2572999.0,2643223.0,2713880.0,2783915.0,2854376.0,2924203.0,2993972.0,3064058.0,3133792.0,3203265.0,3272640.0,3342469.0,3411796.0,3481082.0,3550785.0,3620448.0,3689583.0,3777332.0,3885341.0,3979285.0,4069635.0,4172099.0,4288932.0,4403144.0,4513538.0,4617642.0,4707624.0,4779051.0,4849161.0,4919403.0,4990184.0,5060562.0,5131185.0,5202660.0,5273116.0,5344910.0,,
12,1031.0,839.0,ocon,8.0,1.0,Finished,80678.0,153969.0,225755.0,297170.0,369226.0,440953.0,512769.0,584409.0,656054.0,727922.0,799564.0,871087.0,942586.0,1013521.0,1084224.0,1155074.0,1226421.0,1297576.0,1368358.0,1439232.0,1510246.0,1580863.0,1651689.0,1722745.0,1800607.0,1893282.0,1993775.0,2074042.0,2188133.0,2292074.0,2363172.0,2433766.0,2503916.0,2573693.0,2643993.0,2714593.0,2784659.0,2855084.0,2924976.0,2994679.0,3065000.0,3134563.0,3204292.0,3273820.0,3343486.0,3412799.0,3482063.0,3551519.0,3621210.0,3690509.0,3780083.0,3873814.0,3975416.0,4068321.0,4170678.0,4287041.0,4401467.0,4512206.0,4615803.0,4706949.0,4778705.0,4848514.0,4918042.0,4986974.0,5056134.0,5126037.0,5195728.0,5264885.0,5334618.0,5403530.0,5473195.0
2,1031.0,8.0,raikkonen,14.0,36.0,Wheel,80781.0,154090.0,226188.0,297560.0,369480.0,441373.0,513144.0,585085.0,656560.0,728455.0,800073.0,871866.0,943220.0,1014539.0,1085905.0,1157493.0,1228706.0,1299081.0,1369833.0,1440560.0,1511130.0,1581843.0,1652741.0,1727466.0,1830889.0,1944688.0,2028289.0,2101771.0,2192376.0,2294524.0,2365303.0,2436300.0,2506700.0,2576888.0,2647220.0,2717575.0,2787582.0,2857918.0,2928414.0,2998572.0,3068534.0,3138547.0,3208499.0,3277899.0,3347872.0,3417304.0,3486366.0,3555397.0,3624814.0,3694198.0,3784651.0,3893041.0,3980856.0,,,,,,,,,,,,,,,,,,
4,1031.0,154.0,grosjean,16.0,23.0,Brakes,81365.0,154899.0,227082.0,298658.0,370487.0,442355.0,514259.0,586267.0,658096.0,729939.0,801830.0,873445.0,945151.0,1016588.0,1087965.0,1159189.0,1230743.0,1302269.0,1373512.0,1459382.0,1551679.0,1624603.0,1699002.0,1770063.0,1861286.0,1956840.0,2061546.0,2153689.0,2225055.0,2296138.0,2367208.0,2438117.0,2509381.0,2579757.0,2650483.0,2722913.0,2793594.0,2863997.0,2934937.0,3005504.0,3075846.0,3146185.0,3216490.0,3286850.0,3357326.0,3427554.0,3497815.0,3568990.0,3695277.0,,,,,,,,,,,,,,,,,,,,,,
18,1031.0,847.0,russell,15.0,32.0,Fuel pressure,81596.0,155332.0,227666.0,299260.0,370984.0,443114.0,515266.0,587050.0,659257.0,731554.0,803477.0,875294.0,946851.0,1018439.0,1090002.0,1161676.0,1233214.0,1304400.0,1375453.0,1446663.0,1517677.0,1588568.0,1659607.0,1730713.0,1810018.0,1944083.0,2027413.0,2100563.0,2190876.0,2293290.0,2364505.0,2435467.0,2505784.0,2575932.0,2646039.0,2716432.0,2786744.0,2856980.0,2927315.0,2997576.0,3067477.0,3137697.0,3207722.0,3278912.0,3349369.0,3419383.0,3489076.0,3558964.0,3628281.0,,,,,,,,,,,,,,,,,,,,,,
20,1031.0,849.0,latifi,11.0,1.0,Finished,82200.0,156061.0,228415.0,300316.0,372235.0,444047.0,516150.0,588351.0,660922.0,733642.0,806064.0,878054.0,949862.0,1021543.0,1093206.0,1164952.0,1236797.0,1308540.0,1380145.0,1452861.0,1524679.0,1595919.0,1667132.0,1741075.0,1827136.0,1944353.0,2065135.0,2162466.0,2237697.0,2309847.0,2381137.0,2452032.0,2522515.0,2592951.0,2663792.0,2734604.0,2804938.0,2875249.0,2945541.0,3015983.0,3086256.0,3156518.0,3226747.0,3297052.0,3367350.0,3437388.0,3507205.0,3577470.0,3648230.0,3724391.0,3819709.0,3916833.0,3990252.0,4072097.0,4173997.0,4292164.0,4404976.0,4515063.0,4619556.0,4708615.0,4780703.0,4851391.0,4921053.0,4991986.0,5062896.0,5133605.0,5203998.0,5274904.0,5345517.0,5416529.0,5487389.0
