,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
6,63.0,14.0,coulthard,9.0,11.0,+1 Lap,87116.0,167714.0,248002.0,328119.0,408318.0,488914.0,569519.0,649928.0,730418.0,810724.0,890899.0,971286.0,1051313.0,1131236.0,1211105.0,1290793.0,1370361.0,1450097.0,1529697.0,1609406.0,1689174.0,1769144.0,1848563.0,1928039.0,2007425.0,2086909.0,2166209.0,2246120.0,2325952.0,2423545.0,2502906.0,2582122.0,2661699.0,2741398.0,2820906.0,2900619.0,2980832.0,3061282.0,3141000.0,3220725.0,3300582.0,3380274.0,3459987.0,3539473.0,3618684.0,3698181.0,3777623.0,3858217.0,3938221.0,4017528.0,4096953.0,4177369.0,4273918.0,4353125.0,4432230.0,4511208.0,4590438.0,4669532.0,4748884.0,4828240.0,4909013.0,4988419.0,5068086.0,5147497.0,5226663.0,5305851.0,5385214.0,5464577.0,5544118.0,
11,63.0,22.0,barrichello,20.0,5.0,Engine,88207.0,169583.0,250765.0,331828.0,412538.0,495266.0,577803.0,658774.0,739646.0,820432.0,901429.0,981991.0,1062325.0,1144040.0,1224476.0,1304570.0,1384962.0,1465151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,63.0,26.0,speed,10.0,11.0,+1 Lap,88526.0,170060.0,251357.0,332444.0,413268.0,494841.0,575571.0,656082.0,736653.0,817033.0,897599.0,977816.0,1057908.0,1137752.0,1217606.0,1297385.0,1377229.0,1456844.0,1536206.0,1615919.0,1695716.0,1775218.0,1854611.0,1934122.0,2013310.0,2092696.0,2172132.0,2252013.0,2352168.0,2431322.0,2510698.0,2590156.0,2671211.0,2750787.0,2830497.0,2910026.0,2989705.0,3069328.0,3148744.0,3228034.0,3315737.0,3395692.0,3475264.0,3554344.0,3633511.0,3712589.0,3792661.0,3872219.0,3951857.0,4032274.0,4129872.0,4209185.0,4288425.0,4367621.0,4446861.0,4526009.0,4605418.0,4684816.0,4763891.0,4843375.0,4922592.0,5001876.0,5080848.0,5160488.0,5239555.0,5318229.0,5401772.0,5480910.0,5561592.0,
19,63.0,35.0,villeneuve,11.0,11.0,+1 Lap,88861.0,170565.0,251907.0,332896.0,413872.0,495423.0,578144.0,659164.0,740093.0,820773.0,902084.0,982634.0,1062860.0,1142605.0,1222448.0,1302014.0,1381527.0,1461223.0,1540701.0,1620488.0,1700067.0,1779348.0,1858750.0,1937851.0,2017220.0,2096658.0,2177327.0,2277467.0,2357524.0,2439159.0,2518855.0,2598523.0,2678116.0,2758226.0,2838321.0,2918543.0,2998355.0,3080710.0,3161545.0,3241995.0,3322196.0,3401781.0,3481183.0,3560485.0,3641372.0,3721040.0,3800235.0,3879271.0,3958983.0,4038490.0,4117589.0,4197063.0,4278782.0,4376359.0,4454290.0,4532196.0,4610409.0,4689429.0,4768656.0,4849489.0,4930530.0,5010791.0,5091223.0,5171267.0,5251177.0,5331035.0,5410648.0,5490429.0,5569908.0,
17,63.0,32.0,klien,12.0,11.0,+1 Lap,89403.0,171114.0,252437.0,333630.0,414550.0,495901.0,578854.0,659901.0,741095.0,822152.0,903322.0,983996.0,1064696.0,1145232.0,1225462.0,1305663.0,1385787.0,1466251.0,1546481.0,1626682.0,1706829.0,1786852.0,1866701.0,1946463.0,2025875.0,2105747.0,2185514.0,2265193.0,2344689.0,2424996.0,2506039.0,2604487.0,2683913.0,2765237.0,2845068.0,2924666.0,3004477.0,3084339.0,3164358.0,3244027.0,3324055.0,3405212.0,3484946.0,3565328.0,3644947.0,3724123.0,3803176.0,3882747.0,3962209.0,4041580.0,4120872.0,4201810.0,4282114.0,4381073.0,4460259.0,4539227.0,4618264.0,4697476.0,4777093.0,4856912.0,4936861.0,5016320.0,5095540.0,5174638.0,5253887.0,5333205.0,5412186.0,5491491.0,5570705.0,
9,63.0,18.0,button,17.0,39.0,Technical,89705.0,171594.0,253205.0,334270.0,415427.0,496646.0,579434.0,660615.0,741747.0,822840.0,904190.0,984813.0,1065327.0,1145995.0,1226398.0,1306850.0,1386875.0,1467136.0,1547391.0,1627762.0,1708738.0,1806928.0,1885896.0,1964868.0,2043946.0,2123147.0,2203841.0,2283555.0,2363005.0,2442562.0,2523391.0,2603369.0,2682975.0,2762628.0,2842291.0,2923043.0,3002603.0,3082182.0,3162790.0,3242790.0,3322946.0,3402762.0,3482529.0,3562950.0,3643412.0,3740716.0,3819226.0,3898244.0,3976895.0,4055904.0,4134657.0,4213695.0,4292584.0,4371442.0,4450366.0,4529165.0,4607893.0,4686803.0,4765961.0,4847302.0,4942020.0,,,,,,,,,
2,63.0,3.0,rosberg,14.0,12.0,+2 Laps,90114.0,172339.0,254050.0,335257.0,416369.0,497387.0,580056.0,661244.0,742479.0,823679.0,904780.0,985558.0,1066117.0,1146785.0,1227208.0,1307518.0,1387616.0,1468206.0,1548198.0,1628607.0,1709773.0,1809201.0,1888825.0,1967995.0,2048971.0,2128287.0,2207474.0,2288514.0,2367966.0,2447027.0,2526408.0,2608247.0,2687906.0,2767304.0,2847897.0,2927624.0,3008323.0,3090431.0,3170349.0,3250209.0,3330147.0,3409475.0,3489088.0,3569273.0,3671032.0,3753643.0,3833201.0,3915234.0,3995206.0,4074826.0,4154756.0,4234455.0,4313712.0,4393060.0,4472452.0,4552983.0,4651493.0,4730676.0,4810226.0,4891486.0,4970506.0,5049302.0,5128689.0,5208430.0,5288121.0,5368156.0,5448061.0,5528267.0,,
15,63.0,27.0,albers,15.0,12.0,+2 Laps,91139.0,174044.0,255522.0,336833.0,418121.0,499030.0,580801.0,662476.0,743904.0,824960.0,906068.0,987012.0,1068028.0,1148881.0,1229980.0,1311503.0,1391817.0,1471880.0,1551797.0,1631850.0,1711756.0,1791737.0,1871678.0,1951449.0,2030831.0,2111215.0,2221000.0,2301558.0,2381419.0,2463059.0,2543219.0,2623255.0,2703159.0,2785632.0,2866213.0,2946110.0,3026236.0,3106332.0,3187195.0,3267019.0,3346846.0,3426925.0,3506967.0,3586776.0,3666867.0,3746543.0,3826050.0,3906513.0,4009585.0,4091295.0,4171903.0,4251847.0,4331945.0,4411816.0,4491807.0,4571531.0,4652426.0,4734092.0,4814187.0,4894220.0,4975322.0,5055396.0,5135116.0,5215027.0,5294468.0,5373893.0,5453249.0,5532747.0,,
13,63.0,24.0,liuzzi,13.0,11.0,+1 Lap,91418.0,173154.0,254814.0,336056.0,417013.0,498024.0,580444.0,661870.0,743199.0,824369.0,905546.0,986518.0,1067330.0,1148139.0,1229277.0,1309240.0,1389328.0,1469892.0,1549887.0,1630014.0,1710160.0,1790512.0,1870112.0,1949716.0,2029491.0,2109216.0,2188916.0,2268386.0,2347624.0,2426922.0,2507006.0,2605504.0,2684541.0,2765638.0,2846426.0,2925694.0,3005924.0,3085521.0,3165247.0,3244856.0,3326116.0,3405713.0,3485752.0,3565916.0,3645599.0,3725182.0,3804343.0,3883768.0,3963212.0,4044328.0,4123849.0,4203716.0,4307481.0,4385722.0,4464383.0,4543545.0,4622406.0,4701411.0,4780630.0,4859804.0,4939484.0,5019063.0,5098402.0,5177697.0,5256812.0,5336165.0,5415661.0,5495037.0,5574565.0,
20,63.0,36.0,montagny,16.0,13.0,+3 Laps,91835.0,174657.0,257092.0,339324.0,421787.0,504334.0,587064.0,669516.0,751994.0,835339.0,918548.0,1000441.0,1082338.0,1164234.0,1246012.0,1328930.0,1410664.0,1491829.0,1573708.0,1673966.0,1755732.0,1836093.0,1919785.0,2000961.0,2082232.0,2163764.0,2246893.0,2328563.0,2410217.0,2493912.0,2576412.0,2658089.0,2742140.0,2823568.0,2907116.0,3010216.0,3092168.0,3173569.0,3255264.0,3338592.0,3422739.0,3504547.0,3585398.0,3668151.0,3749434.0,3832321.0,3915890.0,3997798.0,4078673.0,4160041.0,4242114.0,4343006.0,4423119.0,4503965.0,4586583.0,4667919.0,4751396.0,4833015.0,4915567.0,4997246.0,5078694.0,5161318.0,5244573.0,5325640.0,5406497.0,5487394.0,5568547.0,,,
18,63.0,33.0,monteiro,21.0,26.0,Mechanical,92097.0,175300.0,257833.0,339729.0,422160.0,504635.0,588171.0,669834.0,752365.0,835411.0,947376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
