,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
19,938.0,832.0,sainz,11.0,11.0,+1 Lap,99016.0,190754.0,282035.0,372910.0,463852.0,555279.0,646294.0,736806.0,827193.0,922193.0,1037904.0,1126705.0,1217128.0,1306450.0,1396100.0,1485494.0,1574547.0,1663776.0,1752885.0,1842173.0,1931440.0,2020622.0,2109717.0,2198497.0,2287329.0,2377193.0,2466271.0,2555070.0,2644807.0,2738891.0,2847341.0,2935025.0,3023053.0,3111080.0,3198604.0,3286196.0,3374357.0,3461867.0,3550081.0,3637766.0,3725366.0,3813080.0,3901095.0,3989055.0,4077347.0,4165552.0,4253686.0,4341940.0,4430298.0,4518470.0,4606923.0,4695250.0,
3,938.0,4.0,alonso,18.0,16.0,+6 Laps,99670.0,193013.0,285567.0,377290.0,469118.0,560737.0,652360.0,744094.0,836052.0,927669.0,1019126.0,1111312.0,1202594.0,1294232.0,1385908.0,1477230.0,1568810.0,1660837.0,1752248.0,1844651.0,1935911.0,2027052.0,2118941.0,2209923.0,2300984.0,2392758.0,2483803.0,2579559.0,2689849.0,2779337.0,2869464.0,2959092.0,3048914.0,3138816.0,3228345.0,3317802.0,3407413.0,3497615.0,3587115.0,3676562.0,3766139.0,3855424.0,3944890.0,4034259.0,4124074.0,4221789.0,4340208.0,,,,,,
12,938.0,817.0,ricciardo,8.0,11.0,+1 Lap,99754.0,191201.0,283136.0,374624.0,464995.0,555788.0,647218.0,737591.0,827931.0,918101.0,1008098.0,1098382.0,1188433.0,1278534.0,1368365.0,1458230.0,1548021.0,1637806.0,1727689.0,1817686.0,1907476.0,1997319.0,2086750.0,2176394.0,2265619.0,2355165.0,2444701.0,2535105.0,2625490.0,2719369.0,2828011.0,2916281.0,3004899.0,3093591.0,3182061.0,3270432.0,3358952.0,3447472.0,3535757.0,3623899.0,3711989.0,3800145.0,3888315.0,3976671.0,4064835.0,4152979.0,4241076.0,4329598.0,4419597.0,4507662.0,4595799.0,4684008.0,
4,938.0,8.0,raikkonen,5.0,1.0,Finished,100589.0,191455.0,282576.0,373448.0,463987.0,553899.0,643152.0,732426.0,821678.0,911060.0,1000306.0,1089802.0,1178883.0,1268158.0,1357353.0,1446699.0,1536026.0,1625283.0,1714589.0,1803496.0,1892829.0,1982124.0,2071479.0,2160722.0,2249907.0,2339285.0,2429361.0,2524664.0,2633833.0,2722114.0,2810800.0,2899022.0,2986770.0,3074804.0,3163346.0,3251286.0,3339393.0,3427653.0,3515953.0,3604160.0,3692154.0,3779867.0,3867451.0,3955321.0,4043065.0,4131048.0,4219127.0,4307349.0,4395403.0,4483905.0,4572506.0,4661063.0,4749548.0
16,938.0,829.0,stevens,15.0,12.0,+2 Laps,100841.0,194741.0,287188.0,379439.0,471585.0,563585.0,655739.0,747963.0,840651.0,933198.0,1025861.0,1118231.0,1211228.0,1303881.0,1396998.0,1489446.0,1582089.0,1674479.0,1768123.0,1860680.0,1953367.0,2047034.0,2139381.0,2231450.0,2323823.0,2421037.0,2538281.0,2629721.0,2723911.0,2815138.0,2906712.0,2998222.0,3089952.0,3181698.0,3274800.0,3366362.0,3459040.0,3550965.0,3642375.0,3733664.0,3825194.0,3918929.0,4010948.0,4102329.0,4193669.0,4286992.0,4378662.0,4469959.0,4561478.0,4652585.0,4743683.0,,
14,938.0,826.0,kvyat,10.0,11.0,+1 Lap,100893.0,193451.0,284820.0,375889.0,466519.0,556639.0,647978.0,738573.0,829365.0,920047.0,1010108.0,1100067.0,1190071.0,1280430.0,1370609.0,1460995.0,1551018.0,1640855.0,1730549.0,1820337.0,1909996.0,1999773.0,2089672.0,2181024.0,2270984.0,2361292.0,2455990.0,2564675.0,2653220.0,2741499.0,2829857.0,2918293.0,3006608.0,3095404.0,3183826.0,3272595.0,3361205.0,3449862.0,3538093.0,3626423.0,3714756.0,3803137.0,3891624.0,3980074.0,4068634.0,4158798.0,4247361.0,4336594.0,4425281.0,4513776.0,4602586.0,4691576.0,
20,938.0,833.0,merhi,16.0,12.0,+2 Laps,102686.0,196328.0,289489.0,382259.0,474974.0,567640.0,660498.0,753432.0,846219.0,939826.0,1032475.0,1125034.0,1218866.0,1311742.0,1404733.0,1497570.0,1591467.0,1684003.0,1777570.0,1870067.0,1962605.0,2054957.0,2147554.0,2239989.0,2332895.0,2426552.0,2525268.0,2639466.0,2730777.0,2822106.0,2913647.0,3005741.0,3098609.0,3190061.0,3281770.0,3373834.0,3466159.0,3557972.0,3649644.0,3741789.0,3834699.0,3926430.0,4019672.0,4111585.0,4203638.0,4295407.0,4387288.0,4479175.0,4570778.0,4663512.0,4756777.0,,
18,938.0,831.0,nasr,13.0,11.0,+1 Lap,104315.0,216366.0,306309.0,396332.0,486514.0,576624.0,666696.0,756828.0,847099.0,937830.0,1028121.0,1118595.0,1208519.0,1298768.0,1388786.0,1478800.0,1569367.0,1659735.0,1749891.0,1840265.0,1930348.0,2020445.0,2111509.0,2206865.0,2318015.0,2408737.0,2497868.0,2587730.0,2676568.0,2765562.0,2855008.0,2944427.0,3033648.0,3122964.0,3212015.0,3300863.0,3390995.0,3481513.0,3572146.0,3661294.0,3750299.0,3838974.0,3927688.0,4016645.0,4105532.0,4194460.0,4283375.0,4372492.0,4464611.0,4553980.0,4642633.0,4732603.0,
17,938.0,830.0,max_verstappen,12.0,11.0,+1 Lap,106853.0,211769.0,301916.0,391760.0,481349.0,570923.0,660746.0,750015.0,839861.0,929675.0,1019270.0,1108934.0,1198703.0,1288601.0,1379162.0,1470420.0,1560303.0,1649892.0,1744010.0,1854915.0,1944075.0,2033120.0,2122197.0,2211164.0,2301073.0,2390209.0,2479361.0,2568156.0,2656872.0,2745870.0,2835091.0,2923877.0,3016855.0,3126128.0,3213518.0,3301169.0,3389080.0,3476699.0,3564288.0,3651987.0,3739702.0,3827174.0,3915037.0,4002716.0,4093096.0,4183121.0,4271069.0,4359059.0,4446709.0,4534690.0,4622629.0,4711117.0,
10,938.0,813.0,maldonado,20.0,130.0,Collision damage,139892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
