,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
11,1055.0,840.0,stroll,11.0,11.0,+1 Lap,95051.0,182052.0,268106.0,353399.0,438443.0,523582.0,608694.0,704033.0,820595.0,951083.0,1037893.0,1123952.0,1209526.0,1294791.0,1380117.0,1465629.0,1550893.0,1636175.0,1721216.0,1806435.0,1891554.0,1980418.0,2081683.0,2165515.0,2249999.0,2334229.0,2418735.0,2504110.0,2587908.0,2672361.0,2756556.0,2840784.0,2924773.0,3009007.0,3093284.0,3177890.0,3262924.0,3346566.0,3433579.0,3535565.0,3618633.0,3702148.0,3785387.0,3868331.0,3953108.0,4036697.0,4119304.0,4202219.0,4286960.0,4369870.0,4452934.0,4537043.0,4620051.0,4703316.0,4787004.0,4871546.0,4956692.0,5041858.0,5126924.0,5214698.0,5297368.0,5381983.0,5464847.0,5548024.0,5631667.0,
4,1055.0,20.0,vettel,13.0,11.0,+1 Lap,95498.0,182775.0,268900.0,354212.0,439413.0,524565.0,609612.0,704607.0,821259.0,951687.0,1039288.0,1125763.0,1211250.0,1296565.0,1382169.0,1467645.0,1552601.0,1638296.0,1723645.0,1809190.0,1897720.0,2002249.0,2085496.0,2169019.0,2252807.0,2337072.0,2421388.0,2505853.0,2591326.0,2676538.0,2760815.0,2844869.0,2929190.0,3013110.0,3097024.0,3181359.0,3265728.0,3353286.0,3455446.0,3538710.0,3621806.0,3707360.0,3790397.0,3873346.0,3956784.0,4040210.0,4124862.0,4209376.0,4293613.0,4376994.0,4460509.0,4543657.0,4628290.0,4711352.0,4794453.0,4877273.0,4960647.0,5045367.0,5130676.0,5216583.0,5302739.0,5386204.0,5470017.0,5553527.0,5637046.0,
13,1055.0,842.0,gasly,10.0,11.0,+1 Lap,96030.0,183363.0,269377.0,354880.0,440130.0,525324.0,610351.0,705098.0,822416.0,952117.0,1039727.0,1126299.0,1212029.0,1297379.0,1382967.0,1468417.0,1553550.0,1642504.0,1749861.0,1832942.0,1915988.0,2001930.0,2086648.0,2170501.0,2254544.0,2338683.0,2422803.0,2507062.0,2592003.0,2678685.0,2762252.0,2846068.0,2930098.0,3014053.0,3098132.0,3182473.0,3266971.0,3351307.0,3435018.0,3518773.0,3602649.0,3686601.0,3770324.0,3854227.0,3938367.0,4022518.0,4112004.0,4216314.0,4297810.0,4380866.0,4462253.0,4544272.0,4626001.0,4709037.0,4791982.0,4874877.0,4958299.0,5043177.0,5128516.0,5215210.0,5298014.0,5379906.0,5461310.0,5542685.0,5626431.0,
3,1055.0,8.0,raikkonen,12.0,11.0,+1 Lap,96748.0,184359.0,270536.0,356121.0,441484.0,526905.0,612339.0,707752.0,824202.0,952806.0,1040386.0,1127148.0,1213134.0,1298637.0,1384226.0,1469767.0,1555230.0,1640715.0,1725886.0,1811333.0,1896456.0,1981396.0,2066165.0,2151156.0,2235881.0,2320669.0,2405460.0,2489851.0,2576160.0,2662198.0,2748126.0,2833313.0,2918226.0,3003175.0,3089954.0,3175821.0,3266175.0,3370445.0,3454360.0,3537804.0,3620974.0,3706467.0,3789431.0,3872433.0,3955627.0,4039157.0,4123957.0,4208836.0,4292396.0,4375680.0,4459250.0,4542185.0,4625297.0,4708165.0,4791311.0,4874258.0,4957653.0,5042575.0,5127988.0,5215924.0,5299592.0,5383057.0,5466159.0,5549216.0,5632826.0,
12,1055.0,841.0,giovinazzi,15.0,11.0,+1 Lap,97299.0,185023.0,271351.0,357074.0,442645.0,528082.0,613376.0,711395.0,872392.0,966465.0,1051156.0,1136010.0,1220918.0,1306157.0,1392552.0,1477483.0,1562888.0,1647776.0,1732818.0,1818087.0,1903375.0,1988636.0,2073632.0,2159063.0,2244076.0,2330258.0,2417109.0,2503704.0,2590104.0,2678238.0,2764640.0,2851048.0,2936350.0,3021379.0,3106613.0,3191724.0,3278544.0,3364264.0,3456800.0,3561571.0,3644791.0,3727593.0,3810597.0,3893653.0,3976846.0,4060112.0,4143644.0,4227165.0,4310594.0,4395400.0,4478781.0,4562084.0,4645321.0,4728440.0,4811490.0,4894550.0,4977648.0,5060877.0,5144388.0,5228011.0,5311566.0,5396876.0,5480825.0,5564270.0,5648166.0,
20,1055.0,854.0,mick_schumacher,18.0,12.0,+2 Laps,97640.0,185775.0,272511.0,358720.0,445936.0,531968.0,618292.0,719147.0,831969.0,953194.0,1041139.0,1129204.0,1215700.0,1302357.0,1390184.0,1476536.0,1562309.0,1650252.0,1736411.0,1822389.0,1908465.0,1994765.0,2084506.0,2191065.0,2275309.0,2359744.0,2444163.0,2528535.0,2612524.0,2696483.0,2780512.0,2865081.0,2949043.0,3033310.0,3117548.0,3201929.0,3289452.0,3374932.0,3461226.0,3546204.0,3630462.0,3714860.0,3800873.0,3885257.0,3969349.0,4053572.0,4140545.0,4225273.0,4309833.0,4398113.0,4501311.0,4584281.0,4667033.0,4749670.0,4832319.0,4914965.0,4998532.0,5085216.0,5171638.0,5254740.0,5338565.0,5422112.0,5507807.0,5591392.0,,
16,1055.0,847.0,russell,14.0,11.0,+1 Lap,98084.0,186858.0,273941.0,360164.0,446512.0,532670.0,618779.0,717097.0,831832.0,954026.0,1041660.0,1128102.0,1214159.0,1299908.0,1385430.0,1471275.0,1556487.0,1641942.0,1727390.0,1813102.0,1898781.0,1983829.0,2068933.0,2154019.0,2238710.0,2323415.0,2409409.0,2497189.0,2598201.0,2681409.0,2765060.0,2848691.0,2932305.0,3016291.0,3100703.0,3184770.0,3269265.0,3353780.0,3437796.0,3521711.0,3605593.0,3689242.0,3773022.0,3856912.0,3942306.0,4026547.0,4110496.0,4194655.0,4278362.0,4362357.0,4446540.0,4531778.0,4616261.0,4700741.0,4786318.0,4871100.0,4956145.0,5041580.0,5130200.0,5217611.0,5303787.0,5388654.0,5473888.0,5560658.0,5646452.0,
18,1055.0,852.0,tsunoda,20.0,10.0,Electrical,98543.0,186257.0,273017.0,359206.0,444031.0,529179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1055.0,849.0,latifi,16.0,11.0,+1 Lap,99177.0,187538.0,274732.0,361070.0,447346.0,533920.0,619957.0,720422.0,835147.0,954531.0,1042337.0,1129817.0,1216242.0,1302834.0,1388548.0,1473990.0,1559409.0,1644969.0,1730318.0,1815815.0,1901372.0,1986968.0,2072260.0,2157645.0,2242837.0,2327885.0,2417511.0,2519936.0,2604226.0,2688284.0,2772257.0,2856265.0,2939779.0,3023607.0,3108018.0,3192265.0,3276120.0,3360457.0,3444561.0,3528491.0,3612391.0,3698014.0,3782280.0,3866186.0,3950247.0,4036169.0,4123312.0,4208228.0,4295174.0,4383824.0,4486906.0,4570033.0,4653010.0,4736290.0,4819805.0,4902949.0,4985854.0,5069048.0,5154046.0,5237087.0,5320075.0,5403113.0,5486073.0,5569015.0,5657872.0,
19,1055.0,853.0,mazepin,19.0,12.0,+2 Laps,99826.0,188137.0,275446.0,361814.0,448759.0,535663.0,622123.0,723774.0,835063.0,953760.0,1043243.0,1130997.0,1218039.0,1305250.0,1392141.0,1479788.0,1566532.0,1653413.0,1740040.0,1826588.0,1913370.0,2005339.0,2112224.0,2196608.0,2283369.0,2368175.0,2453019.0,2537881.0,2622635.0,2707465.0,2792572.0,2880378.0,2965844.0,3053574.0,3138873.0,3224020.0,3309241.0,3396053.0,3481510.0,3567319.0,3652628.0,3741753.0,3847822.0,3932664.0,4016704.0,4101096.0,4185635.0,4270016.0,4356457.0,4440922.0,4524975.0,4609179.0,4695407.0,4780231.0,4864651.0,4951225.0,5036174.0,5120872.0,5207482.0,5294598.0,5384645.0,5472044.0,5556783.0,5641254.0,,
