,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
9,210,55,alesi,22,5,11,+1 Lap,108334,203120,296097.0,388561.0,479437.0,569981.0,660029.0,749900.0,839466.0,929134.0,1018152.0,1107262.0,1197904.0,1287045.0,1375917.0,1464855.0,1553775.0,1642584.0,1730996.0,1819284.0,1907770.0,1995884.0,2084794.0,2172581.0,2260353.0,2348311.0,2436913.0,2525659.0,2613007.0,2700098.0,2787548.0,2874916.0,2984853.0,3077987.0,3166702.0,3256490.0,3345807.0,3435258.0,3525041.0,3614066.0,3702911.0,3791505.0,3881418.0,3969931.0,4058251.0,4146922.0,4235804.0,4324608.0,4414163.0,4503111.0,4591474.0,4680036.0,4768305.0,4857801.0,4947065.0,5036058.0,5124520.0,5212608.0,5300839.0,5388667.0,5478063.0,
2,210,22,barrichello,24,15,5,Engine,108706,204788,298329.0,390641.0,482227.0,573122.0,663490.0,753442.0,843827.0,933821.0,1023758.0,1114810.0,1205346.0,1295550.0,1385655.0,1475204.0,1564517.0,1654332.0,1744485.0,1834403.0,1923775.0,2012460.0,2101113.0,2189659.0,2277901.0,2366260.0,2454193.0,2541934.0,2629683.0,2717477.0,2805319.0,2893728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,210,78,larini,15,7,11,+1 Lap,109482,205547,298995.0,391142.0,482664.0,573749.0,664089.0,753992.0,844522.0,934205.0,1024056.0,1113894.0,1203072.0,1292186.0,1380556.0,1468807.0,1557069.0,1645214.0,1733269.0,1821422.0,1909592.0,1997309.0,2085849.0,2174189.0,2281460.0,2376180.0,2464367.0,2552202.0,2639986.0,2727608.0,2815456.0,2903177.0,2992003.0,3091004.0,3183477.0,3271471.0,3358602.0,3445733.0,3535826.0,3623513.0,3710677.0,3797573.0,3884326.0,3991086.0,4083919.0,4171692.0,4259504.0,4347098.0,4434920.0,4522934.0,4610369.0,4698052.0,4785552.0,4882688.0,4975549.0,5063559.0,5151056.0,5238641.0,5325732.0,5412643.0,5499396.0,
13,210,64,diniz,21,12,6,Gearbox,110118,206066,299523.0,391734.0,483345.0,574529.0,664914.0,755320.0,846187.0,936465.0,1025921.0,1116102.0,1206122.0,1295985.0,1386141.0,1476416.0,1565861.0,1677328.0,1770648.0,1859703.0,1949067.0,2039629.0,2130834.0,2220423.0,2309462.0,2398335.0,2487208.0,2575793.0,2664440.0,2752776.0,2841263.0,2930952.0,3020228.0,3110354.0,3200629.0,3289171.0,3377572.0,3467758.0,3558192.0,3655910.0,3770259.0,3864199.0,3953286.0,4041466.0,4129259.0,4217740.0,4305980.0,4394112.0,4484553.0,4574146.0,4665320.0,4756257.0,4846601.0,,,,,,,,,
17,210,76,magnussen,24,21,20,Spun off,110919,207629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,210,50,verstappen,25,10,12,+2 Laps,111109,208174,303514.0,397181.0,490244.0,582460.0,673629.0,764791.0,855618.0,946609.0,1037341.0,1127978.0,1218562.0,1309336.0,1399762.0,1490041.0,1580347.0,1670548.0,1760721.0,1850872.0,1940803.0,2030223.0,2119759.0,2209367.0,2299233.0,2389958.0,2479677.0,2568931.0,2658039.0,2746995.0,2856651.0,2951319.0,3041797.0,3133127.0,3223410.0,3313598.0,3403681.0,3493661.0,3583932.0,3673891.0,3764513.0,3855623.0,3945739.0,4035368.0,4124954.0,4214509.0,4303890.0,4393216.0,4482915.0,4573729.0,4664408.0,4754665.0,4844262.0,4933148.0,5022745.0,5112286.0,5203063.0,5293360.0,5382611.0,5471741.0,,
12,210,63,salo,25,9,12,+2 Laps,111819,208731,304258.0,398573.0,491198.0,583479.0,675452.0,766749.0,858001.0,949223.0,1039941.0,1130822.0,1221347.0,1311643.0,1401996.0,1492793.0,1582616.0,1672522.0,1762533.0,1852423.0,1941969.0,2031408.0,2121058.0,2210703.0,2302219.0,2393000.0,2482769.0,2572053.0,2660753.0,2749378.0,2838151.0,2926340.0,3033391.0,3127707.0,3217655.0,3307006.0,3396168.0,3485512.0,3576071.0,3665783.0,3755319.0,3844781.0,3934276.0,4023676.0,4113371.0,4203417.0,4293202.0,4382504.0,4471486.0,4561055.0,4650542.0,4741069.0,4832126.0,4922310.0,5013507.0,5103592.0,5194502.0,5283559.0,5372989.0,5465134.0,,
16,210,75,nakano,20,18,4,Collision,112904,210492,305403.0,399167.0,491860.0,584639.0,676540.0,767685.0,858856.0,950130.0,1040684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,210,77,berger,22,20,20,Spun off,113573,211109,305912.0,399425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,210,79,katayama,18,11,13,+3 Laps,116161,215856,312783.0,407997.0,503223.0,596785.0,689721.0,782933.0,875371.0,967762.0,1059505.0,1151401.0,1243084.0,1334712.0,1426037.0,1519335.0,1611821.0,1703571.0,1794723.0,1885828.0,1976880.0,2067765.0,2162031.0,2254234.0,2345703.0,2436230.0,2528832.0,2621552.0,2712241.0,2802850.0,2896322.0,3037491.0,3136820.0,3228300.0,3319348.0,3410730.0,3503181.0,3596314.0,3687542.0,3778857.0,3869727.0,3960670.0,4051618.0,4142721.0,4233574.0,4323639.0,4415636.0,4508072.0,4599821.0,4690934.0,4781900.0,4873507.0,4965004.0,5055817.0,5148570.0,5242436.0,5334129.0,5424358.0,5513912.0,,,
