,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10,147.0,44.0,panis,20.0,38.0,Steering,9535.0,10472.0,12799.0,15092.0,17900.0,20317.0,22276.0,24734.0,27194.0,30204.0,34195.0,66266.0,737265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,147.0,8.0,raikkonen,10.0,15.0,+5 Laps,10288.0,11318.0,13662.0,16170.0,18821.0,21205.0,23613.0,25733.0,28065.0,31124.0,34884.0,39487.0,39996.0,39877.0,359523.0,369683.0,372168.0,372528.0,373863.0,374564.0,377165.0,380841.0,382750.0,387532.0,391637.0,394412.0,397562.0,400941.0,403913.0,405142.0,406636.0,406119.0,409442.0,411543.0,411622.0,410611.0,412452.0,414167.0,416410.0,419483.0,421267.0,425507.0,427545.0,430902.0,431102.0,431199.0,435474.0,438906.0,444263.0,451117.0,455925.0,460458.0,464644.0,468104.0,454468.0,458312.0,464146.0,490898.0,495375.0,480221.0,477671.0,476579.0,474795.0,474193.0,474216.0,473862.0,473125.0,472618.0,471910.0,472838.0,471905.0,470125.0,471388.0,,,,,
12,147.0,49.0,frentzen,14.0,3.0,Accident,10897.0,11998.0,14660.0,16961.0,20172.0,21881.0,24792.0,27167.0,29496.0,32014.0,35880.0,40130.0,41151.0,42128.0,45797.0,44959.0,45242.0,45611.0,46050.0,46566.0,47480.0,48018.0,48738.0,49745.0,50987.0,51674.0,52753.0,51896.0,51723.0,51985.0,52642.0,51214.0,51172.0,51690.0,52456.0,52314.0,52986.0,54634.0,56745.0,58450.0,59665.0,61443.0,62511.0,65292.0,66231.0,64403.0,64496.0,65484.0,67212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,147.0,37.0,rosa,18.0,9.0,Hydraulics,11573.0,12468.0,15272.0,17661.0,21031.0,22676.0,25218.0,27561.0,30101.0,33107.0,36453.0,40682.0,42378.0,43120.0,47057.0,47325.0,47511.0,47979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,147.0,18.0,button,7.0,11.0,+1 Lap,12284.0,13279.0,16559.0,18929.0,22700.0,24624.0,27251.0,29769.0,32258.0,35246.0,38464.0,42211.0,44609.0,46303.0,52726.0,53272.0,53943.0,54997.0,57740.0,58291.0,59958.0,61096.0,62428.0,63964.0,65386.0,66677.0,66678.0,67654.0,68374.0,69897.0,72715.0,72948.0,75582.0,76450.0,76710.0,76527.0,77482.0,79425.0,83124.0,86525.0,88537.0,90725.0,92540.0,95634.0,95658.0,96093.0,100302.0,102617.0,128141.0,138284.0,139277.0,139548.0,141697.0,143265.0,127247.0,129165.0,131379.0,133294.0,134970.0,121996.0,122071.0,121804.0,121772.0,121713.0,120995.0,121445.0,122397.0,122675.0,124374.0,129140.0,133154.0,134712.0,136697.0,138224.0,139804.0,141012.0,141673.0,
15,147.0,4.0,alonso,13.0,6.0,Gearbox,13050.0,14365.0,17056.0,19824.0,23187.0,25979.0,29252.0,31770.0,34581.0,37835.0,40074.0,44794.0,46973.0,48746.0,53297.0,54514.0,55253.0,56506.0,58662.0,59459.0,61509.0,63156.0,65034.0,67258.0,69525.0,71099.0,71561.0,72263.0,73669.0,75225.0,78244.0,78216.0,80141.0,83663.0,85861.0,86797.0,88647.0,99175.0,103627.0,107291.0,110489.0,115375.0,118733.0,123690.0,125296.0,131320.0,159328.0,167140.0,172321.0,182816.0,185243.0,187137.0,190312.0,193438.0,,,,,,,,,,,,,,,,,,,,,,,,
16,147.0,59.0,bernoldi,9.0,12.0,+2 Laps,15117.0,15623.0,18648.0,21238.0,24447.0,27943.0,30713.0,33772.0,36580.0,39879.0,43869.0,46882.0,49122.0,50971.0,55292.0,56407.0,58422.0,60424.0,63850.0,65732.0,68598.0,71038.0,73581.0,75913.0,78633.0,83989.0,85239.0,86930.0,88904.0,91382.0,96223.0,99783.0,102109.0,104267.0,105598.0,108172.0,111028.0,114430.0,119286.0,122475.0,127541.0,130221.0,158890.0,169576.0,171909.0,174215.0,178108.0,181927.0,187899.0,193409.0,196985.0,200741.0,205544.0,211309.0,199929.0,203518.0,207571.0,212197.0,216120.0,206462.0,207354.0,208976.0,210115.0,214535.0,216658.0,220159.0,221814.0,222090.0,222674.0,224205.0,224784.0,224399.0,225128.0,229179.0,229283.0,233397.0,,
17,147.0,58.0,marques,12.0,7.0,Transmission,17197.0,18704.0,24199.0,30596.0,35353.0,39365.0,44588.0,49225.0,54353.0,60076.0,65314.0,69795.0,76395.0,79892.0,87561.0,90607.0,94535.0,97027.0,100445.0,102025.0,107170.0,112051.0,122377.0,126462.0,131204.0,136614.0,139102.0,143383.0,147086.0,150814.0,154479.0,159894.0,163259.0,167750.0,172908.0,175648.0,181337.0,186136.0,192443.0,198212.0,205164.0,212456.0,219735.0,251841.0,263161.0,268631.0,273633.0,283004.0,292316.0,298881.0,307031.0,311900.0,317482.0,323487.0,311331.0,319637.0,,,,,,,,,,,,,,,,,,,,,,
18,147.0,54.0,burti,17.0,6.0,Gearbox,18025.0,22129.0,52378.0,58958.0,62479.0,65455.0,68357.0,71029.0,74016.0,77369.0,80114.0,84376.0,88317.0,92933.0,95927.0,99017.0,100686.0,101877.0,108900.0,114053.0,120002.0,122225.0,126378.0,132091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,147.0,50.0,verstappen,8.0,11.0,+1 Lap,18518.0,19071.0,22059.0,22510.0,24874.0,28359.0,30835.0,32277.0,35059.0,38485.0,40933.0,43226.0,45067.0,46766.0,51401.0,50998.0,50877.0,51059.0,51822.0,51646.0,52102.0,52350.0,53081.0,53799.0,55230.0,56514.0,56425.0,57393.0,60163.0,61935.0,64046.0,63650.0,65098.0,66313.0,66435.0,66086.0,67984.0,70324.0,72490.0,75322.0,77675.0,135101.0,143729.0,149909.0,151088.0,152102.0,154548.0,157379.0,162993.0,167113.0,169351.0,171091.0,173760.0,176006.0,160619.0,163526.0,165546.0,168242.0,170819.0,157976.0,156947.0,157559.0,157773.0,157788.0,157805.0,157891.0,157553.0,157236.0,157576.0,159330.0,160065.0,160072.0,159891.0,159585.0,159881.0,160841.0,159762.0,
