,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,349.0,24.0,liuzzi,10.0,1.0,Finished,5401.0,8297.0,4484.0,6572.0,9196.0,12235.0,14681.0,17132.0,19819.0,25148.0,40154.0,41370.0,42727.0,44358.0,47667.0,49021.0,49928.0,51961.0,53439.0,53247.0,55043.0,57183.0,59222.0,57199.0,52063.0,76482.0,77742.0,80568.0,83390.0,86435.0,89484.0,92798.0,100210.0,110747.0,99633.0,84850.0,94801.0,124822.0,60587.0,11021.0,17890.0,24931.0,28727.0,34831.0
11,349.0,155.0,kobayashi,8.0,1.0,Finished,6828.0,12789.0,11059.0,15533.0,19339.0,21462.0,22596.0,23372.0,24760.0,24582.0,26706.0,28025.0,29334.0,31642.0,34548.0,35778.0,35712.0,37332.0,38000.0,37393.0,38112.0,39525.0,42052.0,39206.0,28659.0,30803.0,31902.0,34738.0,36896.0,40612.0,43435.0,46245.0,48770.0,52836.0,44362.0,27682.0,30818.0,33431.0,6648.0,4924.0,11709.0,15285.0,17641.0,16678.0
12,349.0,29.0,yamamoto,20.0,12.0,+2 Laps,7986.0,19691.0,8588.0,15889.0,22872.0,30122.0,37382.0,44564.0,52052.0,59241.0,67011.0,72970.0,82983.0,103812.0,109775.0,113334.0,123168.0,131523.0,135202.0,137510.0,143150.0,150474.0,158117.0,158743.0,151337.0,158438.0,167589.0,174894.0,181050.0,187112.0,205081.0,244518.0,266198.0,280385.0,284084.0,334861.0,352632.0,359034.0,299709.0,242188.0,,,,
13,349.0,30.0,michael_schumacher,7.0,1.0,Finished,9335.0,13206.0,5987.0,8897.0,11263.0,13891.0,16427.0,19226.0,21266.0,22664.0,25151.0,25760.0,26800.0,27961.0,30177.0,31274.0,31534.0,33050.0,34316.0,33330.0,34898.0,36582.0,38542.0,35354.0,24764.0,26636.0,27457.0,29405.0,32201.0,35084.0,38051.0,40896.0,44884.0,51898.0,42845.0,26526.0,30021.0,32419.0,6105.0,4274.0,9090.0,12554.0,14844.0,15548.0
14,349.0,808.0,petrov,9.0,1.0,Finished,10558.0,12635.0,5599.0,8405.0,10643.0,13569.0,16108.0,18503.0,20683.0,22262.0,24197.0,25016.0,25526.0,26094.0,27324.0,34109.0,47542.0,48418.0,48770.0,47184.0,48410.0,50142.0,51511.0,47811.0,36519.0,38376.0,38594.0,40170.0,42530.0,44995.0,48059.0,50165.0,52373.0,62585.0,56787.0,41829.0,46019.0,51869.0,10449.0,6135.0,15053.0,18108.0,20970.0,23851.0
15,349.0,15.0,trulli,19.0,11.0,+1 Lap,11097.0,16128.0,7497.0,13201.0,18878.0,26120.0,31875.0,37012.0,44478.0,49214.0,54572.0,60089.0,64225.0,68769.0,74200.0,80310.0,83984.0,89379.0,94994.0,97281.0,101761.0,106518.0,110570.0,109996.0,101478.0,106723.0,110662.0,117474.0,123066.0,129869.0,136586.0,162156.0,201927.0,212293.0,195621.0,195371.0,217965.0,274565.0,228435.0,178941.0,182353.0,189469.0,,
16,349.0,810.0,grassi,17.0,11.0,+1 Lap,12309.0,17439.0,7873.0,14327.0,19861.0,26581.0,32525.0,38934.0,44881.0,50092.0,56406.0,61026.0,65208.0,69928.0,75121.0,80841.0,84329.0,90484.0,95357.0,97785.0,102661.0,107946.0,113139.0,113467.0,105388.0,112124.0,118371.0,125528.0,132994.0,139626.0,149098.0,179806.0,218571.0,228636.0,212306.0,208813.0,224501.0,274744.0,217363.0,157258.0,161700.0,167460.0,,
17,349.0,37.0,rosa,11.0,1.0,Finished,14819.0,25563.0,12083.0,24040.0,25291.0,29764.0,32954.0,37984.0,43966.0,44445.0,45632.0,45999.0,46772.0,47535.0,48963.0,50429.0,51503.0,53499.0,55300.0,54953.0,56065.0,58336.0,60161.0,58612.0,49659.0,52957.0,54901.0,57565.0,61335.0,65092.0,68411.0,72746.0,79087.0,86863.0,77608.0,63893.0,67824.0,75092.0,22555.0,9198.0,16426.0,27031.0,31628.0,36019.0
18,349.0,5.0,kovalainen,16.0,11.0,+1 Lap,17522.0,48384.0,15570.0,36593.0,40924.0,46713.0,51966.0,56905.0,62519.0,67018.0,71994.0,76240.0,80878.0,85101.0,90318.0,94705.0,97420.0,103683.0,110563.0,112523.0,116035.0,120589.0,125800.0,126591.0,121915.0,128491.0,134722.0,142978.0,153360.0,160723.0,170029.0,198422.0,233182.0,241908.0,225267.0,227761.0,240528.0,275715.0,215194.0,156727.0,159555.0,165447.0,,
19,349.0,811.0,bruno_senna,23.0,31.0,Retired,17826.0,24989.0,16425.0,45443.0,72579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,349.0,10.0,glock,18.0,11.0,+1 Lap,19341.0,51171.0,13727.0,16484.0,23269.0,31071.0,37911.0,45522.0,52218.0,57432.0,62630.0,66909.0,70981.0,75426.0,80883.0,86232.0,89724.0,95135.0,99728.0,101697.0,105956.0,111047.0,116050.0,116448.0,110844.0,116927.0,121744.0,127494.0,133171.0,146283.0,183706.0,210445.0,238560.0,255008.0,250884.0,246815.0,286442.0,293983.0,230520.0,169549.0,176760.0,,,
21,349.0,4.0,alonso,21.0,3.0,Accident,21774.0,36251.0,9434.0,18952.0,32671.0,34797.0,37329.0,38429.0,41438.0,40759.0,40983.0,41685.0,43097.0,44702.0,46964.0,47852.0,47069.0,47554.0,47375.0,45175.0,45259.0,46431.0,47375.0,43791.0,32076.0,33523.0,34359.0,36297.0,38080.0,40866.0,44091.0,46732.0,49366.0,57069.0,48500.0,31365.0,33403.0,,,,,,,
