,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
13,868,154,grosjean,208,6,1,Finished,111178,212152,337349.0,436565.0,536102.0,636793.0,737346.0,836291.0,936390.0,1035170.0,1134796.0,1233653.0,1332675.0,1431157.0,1529534.0,1628172.0,1726493.0,1824901.0,1923461.0,2022012.0,2120563.0,2218982.0,2317035.0,2415303.0,2513318.0,2609280.0,2723772.0,2820264.0,2917519.0,3015092.0,3113184.0,3211163.0,3308284.0,3405650.0,3501783.0,3597678.0,3693615.0,3789307.0,3884952.0,3980609.0,4075937.0,4171633.0,4267246.0,4362782.0,4458611.0,4554335.0,4649978.0,4745816.0,4841071.0,4935955.0,5031082.0,5128389.0
8,868,18,button,1,10,1,Finished,111468,215140,316403.0,417160.0,518118.0,618594.0,719234.0,819858.0,920033.0,1020072.0,1119804.0,1219639.0,1320003.0,1420421.0,1520901.0,1619833.0,1735882.0,1833761.0,1931805.0,2030221.0,2128555.0,2227242.0,2325787.0,2424227.0,2522296.0,2620228.0,2718507.0,2816719.0,2915261.0,3014153.0,3112040.0,3225311.0,3321640.0,3417936.0,3514613.0,3611077.0,3707558.0,3804198.0,3900717.0,3997092.0,4093225.0,4190193.0,4287124.0,4384015.0,4480843.0,4577221.0,4673497.0,4769618.0,4865929.0,4962654.0,5059646.0,5155732.0
14,868,155,kobayashi,15,11,1,Finished,111857,214517,315511.0,415846.0,516302.0,616555.0,717006.0,817415.0,917803.0,1017772.0,1117342.0,1216964.0,1317257.0,1416805.0,1515680.0,1613044.0,1730235.0,1828317.0,1926318.0,2024688.0,2122787.0,2221002.0,2319123.0,2416917.0,2514582.0,2612606.0,2710756.0,2808269.0,2907482.0,3005291.0,3102886.0,3200621.0,3298862.0,3397989.0,3494601.0,3591156.0,3685764.0,3812851.0,3908528.0,4004848.0,4100951.0,4197183.0,4292838.0,4388672.0,4484511.0,4580605.0,4676501.0,4771979.0,4867534.0,4963437.0,5060293.0,5156658.0
1,868,3,rosberg,131,15,1,Finished,112208,215892,317364.0,418132.0,519211.0,619783.0,720520.0,821119.0,921659.0,1021813.0,1121649.0,1221408.0,1321606.0,1422199.0,1520168.0,1636420.0,1735514.0,1835053.0,1933953.0,2032975.0,2131569.0,2229905.0,2328147.0,2426184.0,2524088.0,2622043.0,2720081.0,2818185.0,2916226.0,3015718.0,3114511.0,3212251.0,3309756.0,3407092.0,3504791.0,3602194.0,3697840.0,3820759.0,3916766.0,4013493.0,4109549.0,4206109.0,4302454.0,4398906.0,4495440.0,4591906.0,4688351.0,4784323.0,4880073.0,4975980.0,5072400.0,5168682.0
21,868,818,vergne,5,14,1,Finished,112621,216524,317843.0,418879.0,520081.0,621052.0,722749.0,825188.0,925947.0,1026357.0,1126658.0,1227067.0,1327818.0,1427064.0,1544588.0,1642958.0,1741815.0,1840893.0,1940157.0,2039655.0,2138633.0,2237480.0,2336005.0,2434386.0,2532614.0,2630826.0,2729054.0,2826928.0,2924750.0,3022488.0,3120909.0,3216721.0,3332120.0,3428469.0,3525066.0,3621533.0,3718256.0,3815136.0,3912901.0,4009494.0,4105640.0,4202042.0,4298685.0,4395139.0,4491418.0,4587476.0,4683465.0,4779203.0,4874717.0,4972320.0,5068510.0,5164601.0
20,868,817,ricciardo,5,13,1,Finished,112943,217013,318495.0,419608.0,520583.0,621583.0,723194.0,824319.0,924410.0,1024303.0,1123757.0,1224373.0,1324564.0,1425333.0,1526203.0,1623768.0,1740507.0,1838881.0,1937254.0,2036062.0,2134722.0,2233326.0,2332133.0,2430771.0,2529239.0,2627498.0,2726255.0,2824424.0,2920564.0,3037063.0,3134774.0,3232456.0,3329887.0,3427196.0,3524345.0,3622857.0,3720160.0,3818714.0,3915651.0,4012385.0,4108642.0,4204884.0,4301141.0,4397143.0,4492889.0,4588793.0,4684486.0,4780250.0,4875698.0,4971301.0,5067024.0,5162529.0
5,868,10,glock,206,18,11,+1 Lap,113739,218048,322271.0,424942.0,527586.0,629992.0,732236.0,834630.0,937467.0,1039735.0,1141048.0,1244529.0,1346788.0,1448436.0,1549658.0,1651077.0,1752810.0,1852023.0,1971174.0,2071653.0,2172448.0,2273785.0,2376155.0,2477003.0,2578329.0,2678967.0,2779145.0,2879223.0,2980692.0,3081826.0,3181921.0,3281737.0,3382753.0,3483515.0,3583060.0,3683424.0,3784287.0,3882111.0,4000358.0,4098619.0,4198283.0,4296529.0,4395915.0,4496462.0,4594743.0,4692688.0,4790690.0,4888239.0,4986123.0,5083545.0,5182764.0,
11,868,37,rosa,164,20,12,+2 Laps,114364,219739,323632.0,427082.0,530544.0,633619.0,736384.0,839449.0,942084.0,1044574.0,1146563.0,1250455.0,1353068.0,1457261.0,1559425.0,1661363.0,1763259.0,1864801.0,1967044.0,2069113.0,2171279.0,2273279.0,2375765.0,2479325.0,2581937.0,2685795.0,2786840.0,2908893.0,3010476.0,3110932.0,3213754.0,3314192.0,3414376.0,3516368.0,3616960.0,3717758.0,3820046.0,3921678.0,4022101.0,4122331.0,4222398.0,4322122.0,4421993.0,4521611.0,4621326.0,4721467.0,4821361.0,4923313.0,5025220.0,5126713.0,,
12,868,39,karthikeyan,164,21,12,+2 Laps,114675,221482,325634.0,429372.0,532485.0,636546.0,740607.0,843479.0,946247.0,1048666.0,1151103.0,1254053.0,1357502.0,1460447.0,1563196.0,1663365.0,1787869.0,1890310.0,1995898.0,2097272.0,2199340.0,2300441.0,2403591.0,2505685.0,2607435.0,2711482.0,2812454.0,2918537.0,3019759.0,3121932.0,3224752.0,3325973.0,3426389.0,3528995.0,3627368.0,3747670.0,3846942.0,3946458.0,4045519.0,4143999.0,4243045.0,4341507.0,4440419.0,4541494.0,4641205.0,4742077.0,4842221.0,4941044.0,5040928.0,5139267.0,,
3,868,5,kovalainen,207,17,11,+1 Lap,114970,218736,320695.0,422945.0,524788.0,627248.0,729208.0,831007.0,932490.0,1033625.0,1135341.0,1236201.0,1355366.0,1455267.0,1555148.0,1655022.0,1754967.0,1855338.0,1955696.0,2055998.0,2155596.0,2255782.0,2355848.0,2455978.0,2555275.0,2654732.0,2754499.0,2853595.0,2950847.0,3069096.0,3167853.0,3267226.0,3368017.0,3467804.0,3566795.0,3665017.0,3763067.0,3861425.0,3961555.0,4061827.0,4162119.0,4261869.0,4361858.0,4462174.0,4560610.0,4659067.0,4757354.0,4858698.0,4957367.0,5056491.0,5158502.0,
22,868,819,pic,206,19,11,+1 Lap,115469,222006,326358.0,429774.0,533123.0,637529.0,741228.0,844184.0,946936.0,1049452.0,1151620.0,1254870.0,1355972.0,1475470.0,1576362.0,1677489.0,1779032.0,1880285.0,1981665.0,2083717.0,2184889.0,2285771.0,2386475.0,2487038.0,2587590.0,2689268.0,2790748.0,2892275.0,2993647.0,3094940.0,3194989.0,3294041.0,3411843.0,3513532.0,3614816.0,3714180.0,3814411.0,3915159.0,4016706.0,4116191.0,4216091.0,4315587.0,4414799.0,4513588.0,4612287.0,4710820.0,4809273.0,4907712.0,5006189.0,5104197.0,5203189.0,
