,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
17,58,31,montoya,1,21,20,Spun off,90559,172443,253281,334207,414779,495594,576259,656570,737036,817066,897220.0,977045.0,1056670.0,1136372.0,1215945.0,1295730.0,1375212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,58,17,webber,3,9,11,+1 Lap,91045,172939,254068,334803,415593,496056,576909,657342,737652,817823,898318.0,978110.0,1057829.0,1137620.0,1217081.0,1296620.0,1376173.0,1455914.0,1536217.0,1616547.0,1695595.0,1774190.0,1852877.0,1931438.0,2009929.0,2089101.0,2167987.0,2249629.0,2348967.0,2427562.0,2506694.0,2586553.0,2665669.0,2744439.0,2823200.0,2903679.0,2982289.0,3060476.0,3139536.0,3218295.0,3296499.0,3375042.0,3453250.0,3531909.0,3611983.0,3690166.0,3771165.0,3870270.0,3949236.0,4028035.0,4106497.0,4184827.0,4263458.0,4342105.0,4420493.0,4498942.0,4577392.0,4655821.0,4734200.0,4812139.0,4890039.0,4968173.0,5046244.0,5124394.0,5202377.0,
14,58,26,speed,5,19,5,Engine,91931,173894,255415,336618,417716,498855,579918,660329,740980,821045,900988.0,981027.0,1060775.0,1140598.0,1220333.0,1300623.0,1380295.0,1460261.0,1540133.0,1620064.0,1700193.0,1778971.0,1857650.0,1936342.0,2015237.0,2098044.0,2199321.0,2279493.0,2360910.0,2441518.0,2521742.0,2602216.0,2683840.0,2763354.0,2843049.0,2924394.0,3005385.0,3084439.0,3163506.0,3242320.0,3320861.0,3399451.0,3478377.0,3556974.0,3636420.0,3715824.0,3800489.0,,,,,,,,,,,,,,,,,,,
1,58,3,rosberg,3,11,11,+1 Lap,92305,174272,255932,337093,418561,499634,580634,661218,741737,822115,902148.0,982026.0,1061975.0,1141750.0,1221295.0,1301505.0,1381287.0,1461299.0,1541066.0,1620871.0,1700696.0,1780038.0,1858943.0,1937465.0,2016324.0,2095400.0,2177205.0,2277261.0,2355858.0,2435167.0,2515768.0,2594713.0,2673634.0,2752459.0,2831269.0,2910114.0,2988856.0,3067391.0,3147637.0,3226233.0,3304652.0,3382750.0,3461463.0,3540164.0,3618415.0,3696367.0,3774276.0,3852184.0,3933480.0,4034874.0,4112735.0,4191432.0,4270757.0,4349982.0,4430339.0,4509565.0,4589968.0,4669811.0,4749444.0,4829414.0,4908610.0,4987965.0,5067073.0,5146041.0,5225739.0,
13,58,24,liuzzi,5,15,9,Hydraulics,92831,175107,256552,338049,419741,501376,582846,663840,744489,824950,905704.0,986029.0,1066301.0,1147193.0,1228687.0,1309636.0,1390036.0,1470900.0,1551127.0,1631582.0,1711698.0,1791619.0,1871257.0,1950844.0,2030812.0,2110489.0,2193205.0,2294115.0,2373109.0,2452478.0,2532320.0,2612859.0,2693734.0,2773965.0,2853234.0,2932141.0,3011176.0,3090068.0,3168745.0,3247309.0,3326096.0,3404793.0,3483431.0,3562366.0,3641029.0,3719569.0,3798135.0,3876727.0,3959188.0,4058057.0,4137160.0,4215648.0,4294409.0,4374872.0,4454165.0,4535074.0,4614506.0,4694941.0,4773791.0,4852572.0,4931268.0,5009889.0,5088720.0,,,
18,58,32,klien,9,13,11,+1 Lap,93253,175465,257272,338560,420268,501954,583245,664370,745235,825749,906333.0,986480.0,1066855.0,1147523.0,1227267.0,1307323.0,1386666.0,1465766.0,1545016.0,1624274.0,1703554.0,1783151.0,1861804.0,1940387.0,2018991.0,2097656.0,2176178.0,2257655.0,2358682.0,2440709.0,2520540.0,2600195.0,2679853.0,2759263.0,2839768.0,2918759.0,2997384.0,3076288.0,3156635.0,3237598.0,3316824.0,3395712.0,3474933.0,3553746.0,3632625.0,3712810.0,3793149.0,3872825.0,3953488.0,4036288.0,4135094.0,4213871.0,4292541.0,4371381.0,4450542.0,4529612.0,4608686.0,4687316.0,4765832.0,4844533.0,4923382.0,5003979.0,5082834.0,5162994.0,5242416.0,
21,58,36,montagny,8,22,30,Driveshaft,93949,178867,263090,346286,430042,513116,596000,678571,760960,863982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,58,14,coulthard,9,14,11,+1 Lap,94064,176091,258125,339565,421485,502953,584545,665826,746530,827253,908103.0,988644.0,1069416.0,1149955.0,1230633.0,1311036.0,1391161.0,1471681.0,1552137.0,1632305.0,1713280.0,1793345.0,1872492.0,1951622.0,2031505.0,2111337.0,2194328.0,2294734.0,2374192.0,2453642.0,2533324.0,2614418.0,2695366.0,2775120.0,2854642.0,2933941.0,3013315.0,3092584.0,3171689.0,3250554.0,3330413.0,3409914.0,3491765.0,3571321.0,3652479.0,3731730.0,3811124.0,3889904.0,3968609.0,4047406.0,4126262.0,4204973.0,4286974.0,4383296.0,4461158.0,4539620.0,4618136.0,4696495.0,4775050.0,4853556.0,4932325.0,5011080.0,5089915.0,5168536.0,5247008.0,
19,58,33,monteiro,13,16,13,+3 Laps,94611,179129,276052,357002,437855,518655,599579,681135,763055,845468,926782.0,1008279.0,1089228.0,1171119.0,1252105.0,1333708.0,1416309.0,1497162.0,1577880.0,1658475.0,1740093.0,1822236.0,1902324.0,1986812.0,2069455.0,2153346.0,2252662.0,2331927.0,2411385.0,2491703.0,2572134.0,2652411.0,2732831.0,2812855.0,2893100.0,2972867.0,3055198.0,3138809.0,3220530.0,3300320.0,3381141.0,3462398.0,3542538.0,3624889.0,3708219.0,3813852.0,3894475.0,3975305.0,4056011.0,4138571.0,4221163.0,4303329.0,4385694.0,4466122.0,4547042.0,4627800.0,4708613.0,4791669.0,4872556.0,4952839.0,5033695.0,5116150.0,5196951.0,,,
4,58,11,sato,8,17,14,+4 Laps,94997,179675,264120,347945,431098,513924,596697,679195,761839,855184,958580.0,1040643.0,1124310.0,1206105.0,1289431.0,1371025.0,1452878.0,1535935.0,1618772.0,1702153.0,1785263.0,1866836.0,1948433.0,2029827.0,2113447.0,2194929.0,2279306.0,2362457.0,2443575.0,2526757.0,2611489.0,2715330.0,2797210.0,2879630.0,2960681.0,3041421.0,3122105.0,3202828.0,3283785.0,3364372.0,3444989.0,3525400.0,3609107.0,3711141.0,3794752.0,3875983.0,3958600.0,4041303.0,4123659.0,4207893.0,4288883.0,4369972.0,4452421.0,4536244.0,4619905.0,4701191.0,4782206.0,4863065.0,4945676.0,5026548.0,5107691.0,5189247.0,,,,
20,58,35,villeneuve,2,12,11,+1 Lap,95480,180075,264553,346625,428207,509842,591192,672147,753208,833980,914901.0,995508.0,1075762.0,1156490.0,1236987.0,1317583.0,1397863.0,1478507.0,1558852.0,1639109.0,1718773.0,1798693.0,1878191.0,1957729.0,2037322.0,2116685.0,2196755.0,2276004.0,2355090.0,2434257.0,2513408.0,2592711.0,2672795.0,2751706.0,2830358.0,2909067.0,2987450.0,3065850.0,3144367.0,3227732.0,3328535.0,3407722.0,3486690.0,3566084.0,3645656.0,3724832.0,3805145.0,3884262.0,3963937.0,4044874.0,4124197.0,4202859.0,4281636.0,4360632.0,4439770.0,4518782.0,4597994.0,4676897.0,4755696.0,4834482.0,4913163.0,4991213.0,5069373.0,5147713.0,5226907.0,
