,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
22,845,815,perez,15,9,11,+1 Lap,101433,194895,287678,380346,472689,564735,660911,774477,866958,958884,1052802,1147638,1241627,1333688,1426080,1518610,1611116,1703514,1796819,1890246,1982287,2074155,2166156,2258507,2350971,2443455,2536139,2629507,2727133.0,2833472.0,2921934.0,3010247.0,3098653.0,3187483.0,3276248.0,3368202.0,3458232.0,3548584.0,3639830.0,3730809.0,3820902.0,3911028.0,4000910.0,4091655.0,4181702.0,4272363.0,4366913.0,4473660.0,4561500.0,4649389.0,4737526.0,4825704.0,4915121.0,5005692.0,5092939.0,5181198.0,5269583.0,5359105.0,5448458.0,5538812.0,5632335.0,5722510.0,5812543.0,5902425.0,5993605.0,
17,845,153,alguersuari,5,16,12,+2 Laps,101876,195486,288290,381123,473673,566167,658850,751570,844235,937730,1034866,1143906,1234727,1325899,1419132,1513583,1604760,1696099,1787538,1880326,1972184,2064347,2158250,2253791,2361507,2451231,2542695,2633196,2725456.0,2815613.0,2909652.0,3000358.0,3091475.0,3182908.0,3274688.0,3371991.0,3480897.0,3572801.0,3664258.0,3757842.0,3848833.0,3940017.0,4032194.0,4123198.0,4214193.0,4306021.0,4396957.0,4488351.0,4581157.0,4675475.0,4784642.0,4873774.0,4964125.0,5053743.0,5143179.0,5232728.0,5322076.0,5411553.0,5500839.0,5590292.0,5682282.0,5772430.0,5862805.0,5953809.0,,
20,845,813,maldonado,3,15,11,+1 Lap,102255,195968,288833,381580,474487,566688,659336,754960,864941,956636,1049590,1141042,1232463,1325349,1418756,1510895,1602897,1694955,1786882,1882772,1994544,2083938,2174057,2265484,2355692,2446496,2538151,2629744,2720208.0,2810762.0,2901306.0,2992363.0,3083124.0,3174080.0,3266162.0,3360798.0,3471231.0,3561480.0,3652229.0,3742605.0,3834293.0,3924869.0,4017149.0,4108174.0,4198772.0,4289489.0,4380312.0,4470633.0,4561157.0,4652649.0,4743580.0,4837155.0,4932365.0,5041125.0,5131008.0,5220690.0,5310558.0,5400480.0,5490401.0,5580160.0,5670022.0,5759944.0,5849871.0,5939262.0,6030081.0,
21,845,814,resta,10,12,11,+1 Lap,102808,196492,289546,382277,475257,567694,660393,752985,845147,938179,1032389,1124504,1217293,1310474,1406775,1515032,1605621,1696637,1788203,1880698,1972593,2064716,2154822,2246533,2338141,2429475,2521314,2613533,2705474.0,2798471.0,2891241.0,2988520.0,3095656.0,3185252.0,3275455.0,3367641.0,3457724.0,3547752.0,3637892.0,3730161.0,3820399.0,3909868.0,3999602.0,4089912.0,4179870.0,4270097.0,4360537.0,4451399.0,4544049.0,4635607.0,4730162.0,4840209.0,4930832.0,5020384.0,5110934.0,5201368.0,5292011.0,5382480.0,5473879.0,5564277.0,5654471.0,5745462.0,5835904.0,5926611.0,6017511.0,
7,845,15,trulli,205,18,12,+2 Laps,103553,197521,290897,384051,477002,569907,662738,755633,848701,941775,1035194,1129743,1224682,1320136,1417200,1528214,1619966,1711849,1803614,1895298,1986984,2078565,2170146,2261695,2353373,2445484,2537750,2632196,2727921.0,2838740.0,2929830.0,3022330.0,3113318.0,3204101.0,3295239.0,3386055.0,3478989.0,3570212.0,3663009.0,3754885.0,3847528.0,3939118.0,4033820.0,4146669.0,4238902.0,4331328.0,4423195.0,4515169.0,4608726.0,4702541.0,4795317.0,4887651.0,4984702.0,5077535.0,5170863.0,5263442.0,5355226.0,5447307.0,5542535.0,5635927.0,5729878.0,5822598.0,5915675.0,6011203.0,,
4,845,5,kovalainen,205,23,3,Accident,104276,198737,292125,385348,478290,570947,663801,756575,849547,942715,1036165,1130820,1226465,1321414,1417352,1517103,1627505,1720745,1812964,1905354,1998301,2090924,2183350,2276010,2370470,2463388,2557436,2655152,2763970.0,2855649.0,2946538.0,3038860.0,3129576.0,3220194.0,3310945.0,3402416.0,3493721.0,3585410.0,3677661.0,3770748.0,3868584.0,3979960.0,4070707.0,4162770.0,4260388.0,4354135.0,4445786.0,4537178.0,,,,,,,,,,,,,,,,,,
1,845,2,heidfeld,4,8,11,+1 Lap,105164,200002,294522,388432,482169,575542,669484,762827,855993,949134,1042586,1136724,1231057,1324685,1418498,1514798,1609116,1702734,1796263,1889756,1987277,2094833,2184650,2276144,2367448,2457234,2546733,2636857,2730783.0,2823388.0,2912821.0,3002621.0,3093128.0,3183621.0,3275121.0,3368725.0,3477057.0,3564972.0,3653254.0,3742916.0,3831445.0,3920157.0,4008176.0,4096757.0,4186659.0,4275701.0,4365180.0,4455617.0,4545734.0,4638862.0,4744254.0,4833555.0,4920922.0,5009271.0,5097270.0,5184655.0,5271839.0,5359874.0,5448819.0,5536000.0,5622958.0,5710150.0,5797316.0,5884718.0,5973015.0,
8,845,16,sutil,10,13,11,+1 Lap,106107,201693,296719,391329,485764,580032,674147,768175,861999,956297,1051933,1147102,1243499,1353344,1444917,1536516,1627728,1718792,1809648,1900522,1991120,2082133,2173445,2265119,2357609,2450414,2542357,2635458,2729308.0,2825793.0,2934396.0,3025065.0,3115412.0,3206011.0,3296552.0,3386613.0,3476521.0,3567585.0,3657659.0,3747808.0,3840321.0,3930467.0,4020786.0,4111396.0,4202327.0,4295308.0,4386534.0,4480939.0,4591936.0,4681960.0,4772212.0,4861003.0,4950591.0,5040206.0,5129050.0,5218175.0,5307267.0,5396268.0,5485488.0,5574348.0,5663462.0,5754693.0,5844331.0,5933660.0,6023337.0,
13,845,24,liuzzi,164,24,6,Gearbox,106737,203378,299391,394839,490047,585057,680288,776915,872015,967107,1062038,1157170,1252209,1347143,1443109,1541620,1655768,1749883,1844954,1940435,2035029,2128913,2223182,2317742,2414106,2509683,2605284,2700546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,845,22,barrichello,3,17,12,+2 Laps,107077,202257,297386,392079,486795,581043,675308,769260,862935,957483,1054825,1172865,1263861,1356527,1448113,1539405,1630420,1721544,1813477,1906048,1998775,2091422,2186397,2294571,2384834,2475058,2565360,2655476,2745892.0,2836573.0,2927419.0,3018460.0,3109923.0,3201963.0,3296063.0,3406030.0,3497625.0,3589184.0,3680640.0,3771902.0,3863688.0,3954498.0,4045305.0,4136423.0,4228222.0,4320562.0,4411752.0,4503127.0,4595341.0,4687204.0,4779151.0,4871407.0,4963804.0,5058711.0,5165925.0,5253147.0,5341799.0,5429607.0,5517236.0,5604127.0,5692118.0,5780173.0,5867867.0,5955964.0,,
5,845,10,glock,166,19,13,+3 Laps,107556,204012,299877,395740,491080,586286,681517,777431,873010,968316,1063807,1159407,1256086,1351290,1447661,1546835,1660702,1754255,1849429,1944028,2037469,2130933,2224465,2320219,2414287,2507544,2601153,2695672,2789574.0,2884361.0,2978966.0,3072424.0,3166867.0,3260178.0,3353697.0,3447891.0,3542739.0,3640831.0,3758991.0,3850626.0,3942976.0,4034841.0,4126558.0,4218225.0,4310263.0,4403491.0,4495570.0,4587920.0,4683149.0,4775773.0,4868466.0,4960568.0,5055992.0,5169982.0,5264395.0,5356297.0,5451232.0,5545114.0,5638524.0,5733882.0,5830979.0,5926544.0,6027140.0,,,
15,845,39,karthikeyan,164,21,15,+5 Laps,108183,204720,300730,396427,491720,588793,684374,780131,875346,970714,1066958,1163890,1260228,1362938,1480266,1574691,1669615,1765049,1859640,1958378,2052837,2147106,2243002,2340412,2436856,2534858,2635384,2738774,2858669.0,2953445.0,3047306.0,3140945.0,3233793.0,3328327.0,3425332.0,3519855.0,3614751.0,3710472.0,3804204.0,3900449.0,3997813.0,4094784.0,4190926.0,4287284.0,4383578.0,4481430.0,4584762.0,4701746.0,4802035.0,4901091.0,4995993.0,5091223.0,5187827.0,5285454.0,5379577.0,5473746.0,5568320.0,5662774.0,5758811.0,5854374.0,5950631.0,,,,,
23,845,816,ambrosio,166,20,14,+4 Laps,108573,205126,301182,396821,492414,587965,683243,778941,874091,969577,1065027,1160659,1257099,1353372,1450508,1547746,1648005,1763235,1856217,1949802,2045518,2141091,2234978,2328825,2422801,2517916,2615184,2709677,2805147.0,2900140.0,2999059.0,3095531.0,3192199.0,3291871.0,3406944.0,3499493.0,3592289.0,3685116.0,3778091.0,3871124.0,3963801.0,4056734.0,4149663.0,4242646.0,4335584.0,4428276.0,4521040.0,4614491.0,4710657.0,4825610.0,4918988.0,5016229.0,5109342.0,5203572.0,5296973.0,5391790.0,5485085.0,5578778.0,5672662.0,5766575.0,5864200.0,5958879.0,,,,
