,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,vettel,12,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,button,13,12,12,12,12,12,12,12,11,9,8,7,8,8,6,6,6,6,6,6,6,6,6,6,6,6,7,11,11,11,11,11,11,11,11,11,11,11,11,10,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,6,6,7,11,11,11,11,11,11,11,11,11,11,11,11,11
13,sutil,14,13,13,13,13,14,14,13,13,12,11,20,19,19,18,18,18,18,18,18,17,17,17,17,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,0
14,vergne,15,14,14,14,14,13,13,15,20,20,20,19,17,17,15,15,15,15,14,14,14,14,14,14,13,13,12,12,12,12,12,12,12,12,12,12,12,12,13,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0
15,gutierrez,16,15,15,15,15,15,15,14,14,13,9,10,20,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,0,0
16,maldonado,17,16,16,16,16,16,16,16,15,14,10,9,9,9,8,7,7,8,8,8,8,8,8,9,10,11,14,14,14,14,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
17,jules_bianchi,18,17,17,17,17,17,17,17,17,16,13,12,11,11,12,12,13,14,15,15,15,15,15,15,14,14,13,13,13,13,14,14,15,15,15,15,15,15,15,15,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,14,14,14,14,14,14,14,14,14,14,0,0
18,kobayashi,19,18,18,18,18,18,18,18,16,15,12,11,10,14,19,19,19,19,19,19,19,19,19,19,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,0,0
19,ericsson,20,19,19,19,19,19,19,19,18,17,14,15,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,18,18,18,17,17,17,17,17,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,0,0
20,chilton,21,20,20,20,20,20,20,20,19,18,17,18,18,18,17,17,17,17,17,17,18,18,18,18,17,18,18,18,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,0,0
