,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
11,maldonado,12,12,12,12,12,10,12,11,11,11,11,11,11,11,12,12,17,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,17,15,12,12,12,11,10,11,10,10,10,10,10,10,11,9,12,13,10,10,10,9,9,9,9,9,13,0,0,0,0,0,0,0,0,0
12,kobayashi,13,13,13,13,10,8,8,6,6,6,6,6,6,6,6,6,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7
13,sutil,14,14,14,14,13,14,14,12,13,13,13,13,12,12,13,20,18,16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18,14,13,10,10,10,9,9,9,8,8,13,13,13,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,buemi,15,15,15,15,15,16,16,15,15,15,15,15,14,15,14,14,20,19,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,21,18,16,13,13,13,13,13,13,12,12,12,12,12,12,12,14,15,14,13,13,12,11,11,11,11,11,10,10,10,10,11,11,11,10,10,9
15,barrichello,16,16,16,16,16,15,15,13,14,14,14,14,13,13,21,19,16,14,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,20,16,14,11,11,11,12,11,10,9,9,8,8,8,9,9,12,11,10,9,8,8,7,7,7,7,7,9,9,9,9,9,9,9,9,9,8
16,rosa,17,17,17,17,17,17,18,17,17,17,17,17,16,16,15,13,12,12,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,20,19,16,16,16,16,15,14,13,14,14,14,14,14,13,11,9,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11
17,trulli,18,18,18,18,18,18,17,16,16,16,16,16,17,17,16,15,14,15,22,22,22,22,21,21,21,21,21,21,20,20,20,20,20,14,11,20,17,17,17,17,17,18,16,16,16,17,17,17,16,16,14,15,15,15,19,18,18,18,18,18,18,17,17,17,17,17,17,16,16,0
18,kovalainen,19,19,19,19,19,19,19,18,18,18,18,18,18,18,17,16,13,13,21,21,21,21,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,liuzzi,20,20,20,20,21,21,21,20,22,22,22,22,20,20,19,18,19,20,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,21,21,19,19,19,19,20,20,19,20,20,19,19,19,19,19,18,18,19,18,17,16,16,16,16,15,15,14,14,13,13,13,13,12,12,0
20,glock,21,21,21,21,20,20,20,19,19,19,19,19,19,19,18,17,15,18,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,19,18,15,15,15,15,16,16,15,15,15,15,16,16,15,15,17,16,16,16,15,14,14,14,14,14,14,13,13,14,14,14,14,15,15,0
21,karthikeyan,22,22,22,22,22,22,22,21,20,20,20,20,21,21,20,21,21,21,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,9,12,18,18,18,18,18,19,18,19,19,20,20,20,20,18,19,19,18,19,18,17,17,17,17,17,17,16,16,15,15,15,15,13,13,0
22,ambrosio,23,23,23,23,23,23,23,22,21,21,21,21,22,22,22,22,22,22,20,20,20,20,22,22,22,22,22,22,21,21,21,21,21,15,12,17,14,14,14,14,14,15,17,17,18,18,18,18,18,17,16,17,17,17,16,15,15,15,15,16,16,15,15,16,16,16,16,14,14,0
