,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
19,902,825,kevin_magnussen,1,18,8,Clutch,109266,211799,314190,416655,518868,621343,724395,827412,930788,1034166,1139151,1243827,1348328,1455936,1578234,1679858,1781385,1882928.0,1984315.0,2085318.0,2186092.0,2287046.0,2388437.0,2490747.0,2595313.0,2715834.0,2816132.0,2916710.0,3017467.0,3118582.0,3219388.0,3320401.0,3422723.0,3523798.0,3625127.0,3727716.0,3829735.0,3934652.0,4055066.0,4155174.0,,,,,,,,,,,,,,,,,
13,902,817,ricciardo,9,4,1,Finished,109767,212349,314770,417337,519589,621975,725024,827957,931612,1034759,1137745,1239716,1342284,1445172,1548230,1650774,1753363,1858990.0,1980596.0,2080979.0,2181583.0,2282031.0,2382681.0,2483342.0,2584505.0,2686121.0,2788523.0,2890741.0,2993429.0,3095522.0,3197554.0,3299680.0,3401628.0,3504243.0,3609290.0,3729175.0,3828469.0,3927738.0,4027304.0,4126620.0,4245146.0,4368207.0,4484394.0,4627854.0,4768986.0,4907526.0,5008183.0,5108372.0,5208244.0,5308053.0,5408501.0,5509356.0,5609091.0,5708521.0,5808230.0,5907529.0,6007232.0
20,902,826,kvyat,5,11,1,Finished,110277,212901,315282,417993,520438,623072,726001,828858,932655,1038726,1160589,1260749,1361940,1463746,1565464,1667440,1770523,1872907.0,1977161.0,2079756.0,2182633.0,2285122.0,2387890.0,2492888.0,2615907.0,2717555.0,2819271.0,2920841.0,3022944.0,3124635.0,3226550.0,3328940.0,3431029.0,3532931.0,3634500.0,3735760.0,3837169.0,3938946.0,4043146.0,4170603.0,4294619.0,4409702.0,4517992.0,4632228.0,4773826.0,4909836.0,5011308.0,5112420.0,5213726.0,5315490.0,5416609.0,5517635.0,5618720.0,5720069.0,5821290.0,5922480.0,6024085.0
16,902,821,gutierrez,15,19,4,Collision,110522,213752,316645,419534,522783,627197,730658,833977,937530,1041355,1145635,1254390,1376557,1477547,1579580,1681342,1783301,1885384.0,1988726.0,2091065.0,2193545.0,2296301.0,2399148.0,2502572.0,2605880.0,2710027.0,2816677.0,2939197.0,3040211.0,3143367.0,3244491.0,3345189.0,3446392.0,3547823.0,3651519.0,3752802.0,3854290.0,3956118.0,4058800.0,,,,,,,,,,,,,,,,,,
11,902,813,maldonado,208,14,1,Finished,111296,214901,317754,420700,523361,626540,729722,833187,936291,1039639,1143013,1246632,1350281,1453953,1557988,1662066,1767016,1871696.0,1978995.0,2100551.0,2200721.0,2301843.0,2403169.0,2504270.0,2606304.0,2708074.0,2809870.0,2911683.0,3013292.0,3115050.0,3216760.0,3318514.0,3420538.0,3522308.0,3624303.0,3726661.0,3829019.0,3931201.0,4037176.0,4177895.0,4331293.0,4468263.0,4579443.0,4680121.0,4781735.0,4910654.0,5015099.0,5144187.0,5245143.0,5345413.0,5445138.0,5544804.0,5645465.0,5745359.0,5845504.0,5945701.0,6045546.0
18,902,824,jules_bianchi,206,16,11,+1 Lap,112355,216135,319421,423430,527291,630795,734767,838497,942846,1050894,1175262,1278272,1419089,1550901,1654518,1764725,1870528,1981854.0,2102423.0,2206986.0,2311410.0,2415982.0,2522114.0,2626849.0,2731724.0,2836435.0,2942290.0,3047728.0,3154294.0,3260881.0,3369781.0,3495993.0,3598654.0,3701802.0,3805265.0,3910896.0,4015798.0,4119060.0,4239078.0,4365814.0,4492614.0,4601626.0,4704353.0,4806528.0,4912921.0,5016725.0,5120651.0,5224137.0,5327996.0,5431716.0,5535139.0,5638407.0,5743078.0,5849167.0,5954621.0,6059565.0,
21,902,828,ericsson,207,20,31,Retired,113491,217922,321998,425872,530617,634539,738559,843083,947489,1052510,1161007,1285569,1388045,1490371,1593032,1695739,1798783,1902270.0,2007343.0,2111777.0,2216146.0,2320276.0,2424654.0,2529912.0,2635340.0,2743738.0,2867607.0,2968741.0,3070438.0,3172156.0,3274391.0,3376651.0,3478846.0,,,,,,,,,,,,,,,,,,,,,,,,
9,902,155,kobayashi,207,15,1,Finished,113503,218739,322463,426296,529487,632748,736155,839708,943648,1047705,1151982,1256825,1361894,1467892,1575948,1701904,1803150,1905153.0,2007728.0,2110103.0,2212598.0,2315320.0,2417997.0,2521415.0,2624601.0,2728042.0,2831461.0,2934948.0,3039253.0,3143132.0,3246755.0,3350734.0,3454510.0,3558640.0,3665819.0,3791985.0,3893829.0,3996246.0,4098622.0,4214884.0,4342481.0,4469204.0,4584150.0,4690526.0,4795232.0,4911196.0,5015273.0,5118717.0,5225101.0,5330870.0,5435138.0,5540469.0,5645346.0,5749970.0,5856024.0,5962749.0,6070643.0
8,902,154,grosjean,208,12,1,Finished,113640,217972,320051,422678,525143,628425,731428,835601,938890,1042469,1146124,1250050,1356445,1479647,1580941,1682435,1784061,1885929.0,1987647.0,2089751.0,2191707.0,2293749.0,2395782.0,2497863.0,2600304.0,2702590.0,2805153.0,2910942.0,3032595.0,3133538.0,3233951.0,3334418.0,3435299.0,3536413.0,3637657.0,3739154.0,3843683.0,3965294.0,4064737.0,4171515.0,4294812.0,4410439.0,4519510.0,4633032.0,4774811.0,4910221.0,5012119.0,5113421.0,5214772.0,5316118.0,5417282.0,5518042.0,5619224.0,5721013.0,5822155.0,5923715.0,6025886.0
5,902,16,sutil,15,22,4,Collision,114175,219563,323499,427443,531517,636227,744024,867837,969628,1071696,1174437,1277805,1515550,1655115,1762126,1867699,1973340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,902,820,chilton,206,13,1,Finished,114381,219930,324344,428019,532007,637012,741788,845694,949810,1054195,1162141,1285978,1388605,1490910,1593540,1696346,1799354,1902756.0,2006118.0,2109607.0,2214193.0,2317979.0,2421865.0,2525839.0,2630261.0,2734828.0,2839277.0,2947536.0,3072975.0,3174806.0,3276936.0,3380011.0,3482893.0,3585819.0,3688834.0,3792756.0,3895262.0,3997811.0,4100821.0,4220466.0,4365090.0,4474776.0,4584721.0,4692195.0,4796572.0,4911818.0,5013987.0,5115812.0,5217980.0,5320360.0,5422617.0,5525196.0,5627433.0,5730262.0,5832844.0,5934789.0,6042652.0
