,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
7,892,18,button,1,10,1,Finished,99407,190740,281546,371669,461545,551287,641809,732471,822179,912267,1002016,1091733,1181728,1271640,1361129.0,1450594.0,1539976.0,1629631.0,1719042.0,1808454.0,1901854.0,2010267.0,2099215.0,2187885.0,2276884.0,2365534.0,2454122.0,2542665.0,2631127.0,2719636.0,2808309.0,2896805.0,2985291.0,3073782.0,3162063.0,3250552.0,3338715.0,3427009.0,3515662.0,3604758.0,3693484.0,3781628.0,3869590.0,3957594.0,4046057.0,4133887.0,4221849.0,4310229.0,4398648.0,4486837.0,4575451.0,4663412.0,4751679.0
5,892,16,sutil,10,16,11,+1 Lap,99926,192730,283637,374276,464496,554670,644768,734719,824927,915201,1005150,1094890,1184872,1274883,1364607.0,1454414.0,1544094.0,1633867.0,1723686.0,1813566.0,1903104.0,1992842.0,2082650.0,2176503.0,2288587.0,2376957.0,2465475.0,2553590.0,2641778.0,2729895.0,2817974.0,2906074.0,2994156.0,3082268.0,3170246.0,3258054.0,3345571.0,3432989.0,3520990.0,3608414.0,3698104.0,3786213.0,3874204.0,3962942.0,4051593.0,4139524.0,4227046.0,4314837.0,4403401.0,4491137.0,4579145.0,4675494.0,
9,892,154,grosjean,208,8,1,Finished,100115,191253,282087,372317,462331,552326,642383,733367,824013,913825,1003475,1093097,1182882,1272437,1362037.0,1451379.0,1540912.0,1630527.0,1720003.0,1813439.0,1925406.0,2014653.0,2103580.0,2192173.0,2280983.0,2369602.0,2458123.0,2546357.0,2634574.0,2722673.0,2810741.0,2898868.0,2987159.0,3075461.0,3163590.0,3251628.0,3339640.0,3427646.0,3516167.0,3605161.0,3693908.0,3782072.0,3870149.0,3957872.0,4045232.0,4132847.0,4220345.0,4309144.0,4396800.0,4484116.0,4571557.0,4658600.0,4746482.0
11,892,813,maldonado,3,14,1,Finished,100622,194069,285376,376285,466822,557241,647784,738029,828261,918565,1008962,1099272,1189285,1279455,1369468.0,1459531.0,1549571.0,1639575.0,1729446.0,1819168.0,1909040.0,1998845.0,2088479.0,2182271.0,2292134.0,2380956.0,2469784.0,2558687.0,2647825.0,2737122.0,2826210.0,2914887.0,3003614.0,3092069.0,3180672.0,3269023.0,3357161.0,3445587.0,3533875.0,3622070.0,3710420.0,3798548.0,3886647.0,3974629.0,4062619.0,4150506.0,4238926.0,4326756.0,4413843.0,4501348.0,4588329.0,4675352.0,4762437.0
17,892,821,gutierrez,15,13,1,Finished,100914,193388,284158,374988,465200,555342,645415,735791,825980,916287,1006391,1096665,1186711,1276362,1366080.0,1455661.0,1545315.0,1635171.0,1725049.0,1814733.0,1904370.0,1993979.0,2083662.0,2173152.0,2262006.0,2351008.0,2443880.0,2552848.0,2640667.0,2728569.0,2816716.0,2904424.0,2992199.0,3080262.0,3168381.0,3256538.0,3344301.0,3432084.0,3519857.0,3607806.0,3698748.0,3787751.0,3875727.0,3964123.0,4052142.0,4140055.0,4227803.0,4315359.0,4404023.0,4491678.0,4579877.0,4667140.0,4754232.0
18,892,822,bottas,3,15,1,Finished,101682,194874,286207,377327,467868,558359,648892,739353,829938,920254,1010533,1100619,1190820,1280833,1371016.0,1461133.0,1551236.0,1641594.0,1731681.0,1821563.0,1911306.0,2001361.0,2092199.0,2182458.0,2277539.0,2387838.0,2476973.0,2565703.0,2654211.0,2742825.0,2831289.0,2920066.0,3008472.0,3097093.0,3185593.0,3273928.0,3362142.0,3450362.0,3538500.0,3626487.0,3714964.0,3803023.0,3891123.0,3979282.0,4067427.0,4155404.0,4243913.0,4331958.0,4420020.0,4507217.0,4594771.0,4683013.0,4770179.0
15,892,819,pic,207,17,11,+1 Lap,101841,195244,287120,378334,469423,560542,651559,742394,833327,924138,1015381,1106300,1197260,1287932,1378816.0,1470055.0,1566091.0,1678270.0,1768623.0,1858976.0,1949142.0,2039368.0,2129428.0,2219540.0,2309740.0,2399723.0,2489846.0,2580184.0,2669993.0,2759712.0,2849486.0,2939298.0,3028992.0,3119236.0,3208916.0,3298974.0,3388798.0,3482679.0,3595942.0,3684912.0,3773874.0,3862836.0,3951749.0,4040516.0,4129345.0,4218143.0,4307693.0,4398109.0,4490140.0,4580457.0,4669251.0,4757871.0,
19,892,823,garde,207,18,11,+1 Lap,102659,196191,288315,379885,471082,562200,653399,744574,835614,926540,1017599,1108789,1200286,1292145,1383188.0,1474162.0,1566217.0,1661951.0,1775041.0,1865474.0,1955573.0,2045308.0,2135289.0,2225278.0,2315017.0,2404743.0,2494705.0,2584602.0,2674644.0,2764422.0,2854192.0,2943942.0,3033787.0,3123369.0,3213037.0,3302777.0,3392512.0,3482137.0,3576071.0,3698968.0,3789842.0,3879250.0,3968839.0,4059076.0,4147997.0,4236886.0,4326208.0,4416110.0,4504953.0,4593659.0,4684306.0,4772969.0,
20,892,824,jules_bianchi,206,19,11,+1 Lap,102659,197043,291001,384272,478162,570313,662255,754308,846665,938110,1029728,1121316,1212783,1304230,1395652.0,1487048.0,1578519.0,1670070.0,1761633.0,1852980.0,1944222.0,2039582.0,2151473.0,2241788.0,2332867.0,2423348.0,2513855.0,2604692.0,2695236.0,2786060.0,2876440.0,2966589.0,3056737.0,3150507.0,3241475.0,3333339.0,3423714.0,3513973.0,3604079.0,3696690.0,3787694.0,3878466.0,3968447.0,4059766.0,4149640.0,4240471.0,4330066.0,4419766.0,4509663.0,4599717.0,4689976.0,4780301.0,
16,892,820,chilton,206,20,11,+1 Lap,103003,197693,290484,384552,478936,571029,662921,754855,847200,938962,1030485,1122090,1213439,1304909,1396479.0,1487872.0,1579054.0,1670801.0,1762202.0,1853775.0,1945154.0,2036267.0,2132392.0,2244861.0,2336376.0,2426830.0,2517225.0,2608654.0,2698721.0,2789244.0,2879508.0,2969959.0,3060923.0,3151442.0,3242223.0,3333813.0,3424303.0,3514788.0,3607692.0,3699980.0,3791016.0,3881240.0,3971040.0,4061216.0,4153479.0,4243458.0,4333885.0,4423376.0,4513236.0,4603073.0,4694050.0,4792527.0,
