,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
4,874.0,10.0,glock,16.0,11.0,+1 Lap,130677.0,282164.0,386682.0,491551.0,595201.0,697767.0,800142.0,902935.0,1005263.0,1107442.0,1209387.0,1312235.0,1415204.0,1517705.0,1620071.0,1723149.0,1825188.0,1927727.0,2030008.0,2134816.0,2253236.0,2354159.0,2455051.0,2556112.0,2656822.0,2757387.0,2857925.0,2958744.0,3059749.0,3161526.0,3262203.0,3362745.0,3463763.0,3564575.0,3666427.0,3767424.0,3868085.0,3968598.0,4069342.0,4171884.0,4290935.0,4391532.0,4491958.0,4590984.0,4689883.0,4788912.0,4887770.0,4986526.0,5085346.0,5185965.0,5285056.0,5384644.0,
12,874.0,154.0,grosjean,19.0,12.0,+2 Laps,131428.0,286526.0,392553.0,496106.0,599232.0,700786.0,806204.0,933579.0,1034422.0,1135105.0,1235452.0,1335582.0,1435745.0,1535990.0,1637015.0,1736809.0,1839112.0,1941166.0,2044357.0,2144937.0,2245838.0,2349743.0,2465432.0,2564076.0,2664743.0,2763380.0,2861817.0,2960222.0,3060083.0,3158591.0,3256932.0,3355209.0,3455702.0,3556473.0,3656798.0,3755118.0,3853487.0,3951777.0,4050276.0,4149298.0,4249054.0,4348216.0,4447441.0,4546122.0,4645086.0,4744916.0,4844023.0,4943368.0,5043409.0,5146614.0,5253328.0,,
2,874.0,5.0,kovalainen,15.0,11.0,+1 Lap,131897.0,282308.0,385560.0,488198.0,590437.0,692379.0,794378.0,896517.0,998573.0,1100356.0,1202089.0,1303766.0,1405387.0,1507198.0,1609664.0,1713343.0,1815441.0,1919974.0,2040793.0,2141839.0,2242608.0,2343600.0,2444281.0,2545208.0,2646856.0,2748111.0,2850511.0,2951024.0,3051795.0,3152468.0,3253162.0,3353766.0,3455262.0,3555919.0,3656424.0,3758570.0,3858951.0,3959680.0,4060143.0,4160499.0,4262820.0,4382616.0,4483994.0,4582926.0,4685264.0,4784721.0,4883671.0,4982464.0,5081094.0,5179757.0,5278064.0,5376107.0,
21,874.0,818.0,vergne,13.0,1.0,Finished,133918.0,282961.0,386831.0,489212.0,591161.0,693066.0,794982.0,897225.0,999330.0,1101079.0,1202775.0,1304561.0,1406153.0,1508361.0,1611298.0,1714401.0,1816730.0,1922839.0,2045155.0,2145177.0,2246034.0,2345057.0,2444775.0,2545411.0,2644421.0,2743392.0,2842475.0,2941255.0,3039993.0,3139192.0,3238372.0,3337468.0,3436352.0,3535417.0,3636353.0,3752572.0,3850390.0,3948053.0,4045586.0,4143150.0,4240731.0,4338643.0,4436828.0,4535361.0,4634096.0,4732356.0,4830721.0,4929150.0,5027419.0,5125695.0,5224704.0,5324373.0,5424887.0
18,874.0,814.0,resta,12.0,1.0,Finished,134512.0,283265.0,387057.0,490755.0,592046.0,693566.0,795652.0,897575.0,999787.0,1101780.0,1203238.0,1305090.0,1408801.0,1526373.0,1627061.0,1728126.0,1828851.0,1929576.0,2030420.0,2131170.0,2231468.0,2331668.0,2431782.0,2532078.0,2632218.0,2732554.0,2834266.0,2934326.0,3034388.0,3134249.0,3234070.0,3336390.0,3454391.0,3552516.0,3650595.0,3748921.0,3846852.0,3944898.0,4043095.0,4141338.0,4239581.0,4337926.0,4436371.0,4534958.0,4633315.0,4731521.0,4830027.0,4927562.0,5025594.0,5123751.0,5221890.0,5320342.0,5419702.0
9,874.0,30.0,michael_schumacher,11.0,1.0,Finished,135845.0,283637.0,387624.0,491624.0,593653.0,695578.0,797361.0,899395.0,1001127.0,1102950.0,1204546.0,1305828.0,1407765.0,1509439.0,1612211.0,1714681.0,1819639.0,1935839.0,2035565.0,2135186.0,2234653.0,2334217.0,2433599.0,2532918.0,2632741.0,2732866.0,2832316.0,2931636.0,3030642.0,3129498.0,3228383.0,3327565.0,3426594.0,3526576.0,3625951.0,3727226.0,3841268.0,3939015.0,4036680.0,4134089.0,4231470.0,4328971.0,4425913.0,4522923.0,4620335.0,4718056.0,4815831.0,4914054.0,5012096.0,5109885.0,5207204.0,5305488.0,5404011.0
10,874.0,37.0,rosa,18.0,11.0,+1 Lap,136900.0,284550.0,389089.0,492948.0,596393.0,699588.0,802689.0,905965.0,1009737.0,1112795.0,1215887.0,1319621.0,1423395.0,1527439.0,1630803.0,1734465.0,1842238.0,1966832.0,2068545.0,2170313.0,2271612.0,2373129.0,2474315.0,2575625.0,2676964.0,2779571.0,2881116.0,2982748.0,3084379.0,3187403.0,3289370.0,3391533.0,3494875.0,3597002.0,3699649.0,3804957.0,3924182.0,4024312.0,4126318.0,4228317.0,4328974.0,4429542.0,4529670.0,4629479.0,4729918.0,4833138.0,4933357.0,5032861.0,5132682.0,5232033.0,5331416.0,5431354.0,
22,874.0,819.0,pic,20.0,5.0,Engine,137884.0,285071.0,392358.0,498413.0,602417.0,706149.0,811716.0,914965.0,1018104.0,1121207.0,1224089.0,1327180.0,1430432.0,1536653.0,1654808.0,1755430.0,1856431.0,1957233.0,2058332.0,2159379.0,2260497.0,2361710.0,2462287.0,2563219.0,2664395.0,2766826.0,2868257.0,2969824.0,3072172.0,3176297.0,3282331.0,3423181.0,3528036.0,3628529.0,3729192.0,3831385.0,3937712.0,,,,,,,,,,,,,,,,
15,874.0,808.0,petrov,17.0,11.0,+1 Lap,139668.0,285169.0,390229.0,493530.0,596957.0,700081.0,803137.0,907284.0,1010493.0,1113206.0,1217367.0,1320344.0,1424001.0,1527797.0,1631441.0,1734635.0,1837670.0,1940421.0,2047008.0,2165883.0,2267380.0,2369024.0,2470235.0,2571254.0,2672291.0,2772901.0,2873821.0,2974695.0,3076944.0,3178198.0,3280048.0,3380873.0,3481542.0,3582250.0,3684811.0,3785848.0,3886890.0,3987726.0,4088970.0,4191363.0,4294778.0,4400717.0,4519236.0,4618293.0,4720123.0,4819042.0,4917386.0,5018097.0,5128241.0,5226765.0,5325559.0,5425365.0,
11,874.0,39.0,karthikeyan,21.0,76.0,Vibrations,140430.0,286096.0,391731.0,495657.0,600957.0,704793.0,808063.0,912402.0,1015774.0,1119193.0,1221995.0,1325402.0,1429391.0,1532947.0,1639046.0,1762176.0,1864011.0,1966273.0,2067738.0,2169210.0,2270598.0,2372314.0,2476334.0,2578028.0,2681616.0,2784196.0,2885852.0,2989145.0,3091256.0,3193261.0,3296811.0,3400754.0,,,,,,,,,,,,,,,,,,,,,
16,874.0,811.0,bruno_senna,14.0,1.0,Finished,143885.0,287261.0,392688.0,497177.0,600129.0,701692.0,804570.0,906784.0,1008714.0,1109807.0,1210423.0,1311775.0,1412650.0,1513464.0,1614550.0,1717951.0,1836860.0,1936938.0,2036697.0,2136440.0,2238042.0,2348723.0,2447960.0,2547690.0,2647500.0,2748526.0,2848163.0,2947258.0,3046418.0,3145531.0,3244105.0,3342681.0,3441788.0,3543575.0,3658373.0,3757765.0,3855102.0,3952259.0,4050656.0,4149530.0,4247976.0,4345172.0,4442327.0,4539146.0,4636407.0,4733448.0,4831232.0,4929612.0,5027924.0,5126209.0,5225014.0,5324652.0,5424951.0
6,874.0,17.0,webber,9.0,1.0,Finished,173742.0,304298.0,404910.0,505859.0,606759.0,708059.0,809742.0,911063.0,1012172.0,1113794.0,1216326.0,1318215.0,1419044.0,1519595.0,1620363.0,1720544.0,1820882.0,1921532.0,2021778.0,2121886.0,2221790.0,2321579.0,2421563.0,2521288.0,2620951.0,2722935.0,2838703.0,2937632.0,3036828.0,3136609.0,3236007.0,3335152.0,3434278.0,3533589.0,3632178.0,3730656.0,3829652.0,3927896.0,4025910.0,4124318.0,4222200.0,4319888.0,4417588.0,4515360.0,4612568.0,4710071.0,4807386.0,4904516.0,5001644.0,5098850.0,5196061.0,5293329.0,5390917.0
