,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
7,905.0,18.0,button,6.0,11.0,+1 Lap,113876.0,236363.0,349581.0,435549.0,519579.0,603927.0,687003.0,769250.0,852019.0,934140.0,1015821.0,1097851.0,1179743.0,1261701.0,1343873.0,1425670.0,1507425.0,1589472.0,1671460.0,1753170.0,1835118.0,1916673.0,1998513.0,2079991.0,2181651.0,2281535.0,2380019.0,2498652.0,2613659.0,2725823.0,2810340.0,2894513.0,2977069.0,3059159.0,3140715.0,3221979.0,3303947.0,3385493.0,3467191.0,3548467.0,3629659.0,3710706.0,3792396.0,3873894.0,3955325.0,4036384.0,4118003.0,4199122.0,4280983.0,4362407.0,4443884.0,4525319.0,4606801.0,4688352.0,4769660.0,4851128.0,4933925.0,5015269.0,5096616.0,5178363.0,5261027.0,5343041.0,5424673.0,5506594.0,5588398.0,5670642.0,5752842.0,5836347.0,5918108.0,6002016.0,6084338.0,6168980.0,6250625.0,6336972.0,6420617.0,6504845.0,6588772.0,
16,905.0,822.0,bottas,16.0,5.0,Engine,115138.0,237107.0,350323.0,437068.0,521296.0,605245.0,688990.0,771144.0,853737.0,938379.0,1020790.0,1102522.0,1184505.0,1266692.0,1348853.0,1430685.0,1512360.0,1593639.0,1675036.0,1756528.0,1838024.0,1919732.0,2001298.0,2083126.0,2166859.0,2283563.0,2381704.0,2499453.0,2614188.0,2726327.0,2811409.0,2895540.0,2978229.0,3060501.0,3142262.0,3223681.0,3305468.0,3387094.0,3468930.0,3550388.0,3631728.0,3713131.0,3794784.0,3876173.0,3957601.0,4038931.0,4120413.0,4201814.0,4283379.0,4364484.0,4445758.0,4527158.0,4608926.0,4692518.0,4778327.0,,,,,,,,,,,,,,,,,,,,,,,
5,905.0,13.0,massa,7.0,11.0,+1 Lap,116563.0,238590.0,350889.0,438641.0,522353.0,606163.0,690163.0,772639.0,855534.0,940475.0,1022834.0,1104738.0,1186625.0,1268453.0,1350459.0,1432651.0,1514536.0,1596224.0,1677458.0,1759063.0,1840760.0,1922273.0,2003749.0,2085355.0,2170161.0,2268968.0,2365524.0,2495381.0,2610166.0,2722526.0,2806104.0,2888328.0,2969934.0,3051404.0,3132579.0,3213540.0,3294600.0,3376085.0,3457512.0,3538295.0,3619377.0,3700746.0,3782347.0,3864339.0,3963054.0,4047144.0,4127805.0,4208119.0,4288950.0,4369895.0,4450534.0,4532127.0,4613510.0,4695639.0,4779555.0,4863570.0,4945369.0,5027052.0,5108831.0,5191216.0,5273853.0,5355225.0,5435834.0,5516643.0,5599702.0,5684532.0,5767532.0,5848254.0,5929456.0,6014377.0,6095731.0,6176683.0,6258871.0,6340408.0,6422269.0,6505391.0,6589482.0,
15,905.0,821.0,gutierrez,15.0,3.0,Accident,117991.0,239939.0,351618.0,439244.0,522914.0,606804.0,690968.0,773522.0,856341.0,940981.0,1023705.0,1105829.0,1187814.0,1269860.0,1352108.0,1434118.0,1516102.0,1597872.0,1679569.0,1762018.0,1844030.0,1926416.0,2009094.0,2091355.0,2193132.0,2293263.0,2384052.0,2500521.0,2615481.0,2727194.0,2812177.0,2896145.0,2979032.0,3061190.0,3142975.0,3224580.0,3306435.0,3388282.0,3470255.0,3551781.0,3632927.0,3714234.0,3795718.0,3877478.0,3958905.0,4040089.0,4121238.0,4202772.0,4284513.0,4365958.0,4447684.0,4529826.0,4611188.0,4693030.0,4778906.0,4861689.0,4943279.0,5025016.0,5106761.0,,,,,,,,,,,,,,,,,,,
10,905.0,155.0,kobayashi,13.0,12.0,+2 Laps,121226.0,241040.0,352760.0,440484.0,524741.0,609351.0,693078.0,776555.0,859741.0,942573.0,1027540.0,1110462.0,1193081.0,1275932.0,1358607.0,1441032.0,1524083.0,1606623.0,1689216.0,1773001.0,1855801.0,1939112.0,2022063.0,2105236.0,2211774.0,2312186.0,2400547.0,2501498.0,2616742.0,2727793.0,2813188.0,2896927.0,2981443.0,3064059.0,3150221.0,3234482.0,3318615.0,3402475.0,3488537.0,3573517.0,3657705.0,3741971.0,3825833.0,3909938.0,3994572.0,4081734.0,4166013.0,4251684.0,4338422.0,4422671.0,4507005.0,4591639.0,4676151.0,4760801.0,4846576.0,4936354.0,5021154.0,5106650.0,5195287.0,5286786.0,5377305.0,5482518.0,5573432.0,5656167.0,5739039.0,5823120.0,5906934.0,5990624.0,6074042.0,6158209.0,6242346.0,6328848.0,6412102.0,6499526.0,6586283.0,,,
17,905.0,824.0,jules_bianchi,9.0,11.0,+1 Lap,122262.0,242025.0,353435.0,442229.0,527316.0,611789.0,695790.0,779086.0,861910.0,944754.0,1029349.0,1112396.0,1195088.0,1277745.0,1360662.0,1443330.0,1525966.0,1608546.0,1691148.0,1774079.0,1856971.0,1940196.0,2023356.0,2106263.0,2219932.0,2323341.0,2410916.0,2502169.0,2618753.0,2730299.0,2814343.0,2897929.0,2982528.0,3065166.0,3149313.0,3231385.0,3313035.0,3394817.0,3476505.0,3557915.0,3639397.0,3720651.0,3801924.0,3884270.0,3965802.0,4048408.0,4130196.0,4212183.0,4293794.0,4375535.0,4457532.0,4539421.0,4621251.0,4703119.0,4784754.0,4866824.0,4949153.0,5031032.0,5112911.0,5195656.0,5278928.0,5363724.0,5445548.0,5527584.0,5610067.0,5694463.0,5776441.0,5858614.0,5941074.0,6024124.0,6106487.0,6188742.0,6272721.0,6356543.0,6439438.0,6522286.0,6605135.0,
14,905.0,820.0,chilton,14.0,13.0,+3 Laps,123311.0,243985.0,354236.0,443165.0,528673.0,613565.0,697610.0,781558.0,865218.0,948849.0,1032604.0,1116028.0,1199769.0,1283755.0,1367911.0,1454215.0,1537846.0,1621206.0,1704824.0,1788139.0,1871661.0,1954813.0,2038327.0,2149260.0,2250555.0,2361026.0,2516484.0,2619684.0,2730947.0,2818907.0,2902176.0,2985651.0,3068854.0,3152051.0,3237044.0,3320527.0,3404232.0,3489039.0,3574135.0,3658029.0,3742460.0,3826383.0,3910189.0,3995006.0,4082292.0,4166673.0,4254181.0,4339979.0,4423724.0,4507962.0,4592218.0,4676695.0,4761401.0,4849461.0,4937176.0,5021935.0,5113025.0,5204422.0,5291439.0,5377722.0,5465924.0,5549078.0,5631197.0,5714918.0,5798396.0,5900917.0,5986897.0,6067972.0,6148551.0,6229387.0,6311134.0,6392563.0,6473207.0,6554734.0,6635832.0,,,
20,905.0,828.0,ericsson,11.0,11.0,+1 Lap,125579.0,245236.0,355584.0,444549.0,530616.0,615571.0,700509.0,785087.0,869235.0,953011.0,1038463.0,1122128.0,1206338.0,1289682.0,1373403.0,1457025.0,1540459.0,1623982.0,1707271.0,1790391.0,1874066.0,1957428.0,2043416.0,2128642.0,2247109.0,2358593.0,2463236.0,2550561.0,2636036.0,2732665.0,2817670.0,2900796.0,2984459.0,3067571.0,3151368.0,3236025.0,3319717.0,3403525.0,3487294.0,3569571.0,3651757.0,3733951.0,3816306.0,3899306.0,3981908.0,4064458.0,4146392.0,4229291.0,4311735.0,4394693.0,4499807.0,4586919.0,4667830.0,4749060.0,4830442.0,4912884.0,4994495.0,5076402.0,5157814.0,5239611.0,5321582.0,5402933.0,5486095.0,5568301.0,5649759.0,5730990.0,5812059.0,5893092.0,5974534.0,6055731.0,6137042.0,6218169.0,6300101.0,6381481.0,6462903.0,6544582.0,6626405.0,
9,905.0,154.0,grosjean,8.0,11.0,+1 Lap,137410.0,246701.0,356501.0,445242.0,531089.0,615930.0,701088.0,785669.0,871783.0,955310.0,1039015.0,1122565.0,1206780.0,1290220.0,1373954.0,1457431.0,1540949.0,1624456.0,1707725.0,1791072.0,1874852.0,1958013.0,2062389.0,2148122.0,2245785.0,2356350.0,2461951.0,2548497.0,2633352.0,2731649.0,2815437.0,2898722.0,2983238.0,3066137.0,3150382.0,3234785.0,3318801.0,3402690.0,3485785.0,3567014.0,3648200.0,3729532.0,3811001.0,3892136.0,3973255.0,4054374.0,4136117.0,4217298.0,4298778.0,4380588.0,4462628.0,4544106.0,4625085.0,4706411.0,4787564.0,4869801.0,4951700.0,5033377.0,5115566.0,5205049.0,5288155.0,5369879.0,5451318.0,5534888.0,5615985.0,5697372.0,5778902.0,5860341.0,5942669.0,6025159.0,6107747.0,6191756.0,6274570.0,6357812.0,6440845.0,6523591.0,6606594.0,
6,905.0,16.0,sutil,18.0,3.0,Accident,145066.0,249589.0,356618.0,445594.0,531299.0,616212.0,701427.0,786107.0,869892.0,953308.0,1036200.0,1118106.0,1200429.0,1284082.0,1368217.0,1453204.0,1535381.0,1617326.0,1699111.0,1780999.0,1863425.0,1945563.0,2027324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
