,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
16,904,821,gutierrez,15,16,11,+1 Lap,103799,199199,293966,388471,482850,577108,671280,766868,862824,957335,1051964,1146414,1240988,1337296,1432051,1526662,1621511,1720482,1832902,1926202,2020238,2113451,2206549,2299786,2392840.0,2485867.0,2578619.0,2671494.0,2765676.0,2859243.0,2952892.0,3046019.0,3139251.0,3232747.0,3326288.0,3422904.0,3536066.0,3627587.0,3720324.0,3812288.0,3904338.0,3996017.0,4088055.0,4179939.0,4272891.0,4365494.0,4458378.0,4551781.0,4645253.0,4739134.0,4832708.0,4929620.0,5040696.0,5131468.0,5222134.0,5313035.0,5404038.0,5494891.0,5586041.0,5677302.0,5769399.0,5860307.0,5951430.0,6042823.0,6135363.0,
20,904,826,kvyat,5,14,11,+1 Lap,104283,199717,294568,389136,483359,577850,671833,765485,859283,952933,1046670,1140525,1234602,1328634,1422909,1517085,1612153,1709578,1822701,1915351,2007735,2100318,2193241,2285886,2378847.0,2471394.0,2564081.0,2656640.0,2749441.0,2842603.0,2935510.0,3028475.0,3121931.0,3215065.0,3308386.0,3405085.0,3516827.0,3608330.0,3700074.0,3791801.0,3883689.0,3975387.0,4067075.0,4159315.0,4250809.0,4342547.0,4434247.0,4526645.0,4618940.0,4712040.0,4806886.0,4900572.0,4996633.0,5107064.0,5197454.0,5288933.0,5379791.0,5470612.0,5560881.0,5652569.0,5743746.0,5835478.0,5925876.0,6016590.0,6106961.0,
6,904,18,button,1,11,11,+1 Lap,104891,200107,294978,389780,484062,578479,672633,767210,860653,954549,1048535,1142689,1236919,1330954,1425197,1519761,1617420,1728241,1820025,1912275,2004580,2096884,2189343,2282102,2374728.0,2467393.0,2560237.0,2652882.0,2745628.0,2838550.0,2931367.0,3023995.0,3117186.0,3210162.0,3303019.0,3399147.0,3512331.0,3604052.0,3695555.0,3787058.0,3878986.0,3970359.0,4060922.0,4152201.0,4243643.0,4335945.0,4427660.0,4519867.0,4611424.0,4703338.0,4795561.0,4887691.0,4979873.0,5072268.0,5167053.0,5259448.0,5352035.0,5444662.0,5537358.0,5630137.0,5723187.0,5816482.0,5909850.0,6003339.0,6097467.0,
7,904,20,vettel,9,4,1,Finished,105306,200530,295460,390134,484440,578889,673245,767670,861850,955358,1049109,1146948,1258092,1350957,1443179,1536512,1629073,1721647,1813929,1906239,1998680,2091116,2183653,2276298,2368771.0,2462281.0,2555465.0,2648597.0,2741174.0,2834008.0,2926736.0,3019558.0,3116363.0,3224710.0,3314484.0,3405079.0,3496349.0,3587213.0,3677853.0,3768542.0,3859459.0,3949968.0,4041111.0,4131772.0,4222348.0,4312814.0,4403173.0,4494324.0,4585146.0,4676152.0,4767231.0,4862072.0,4968705.0,5057647.0,5146565.0,5236569.0,5325843.0,5415225.0,5504845.0,5594555.0,5684811.0,5775781.0,5866647.0,5957664.0,6048465.0,6141857.0
19,904,825,kevin_magnussen,1,12,11,+1 Lap,106473,201586,296637,391338,485936,580372,675016,769138,863461,957880,1052633,1146991,1241415,1336105,1430605,1524616,1619025,1713011,1809856,1920530,2012786,2104648,2196846,2289084,2381533.0,2473775.0,2566329.0,2659049.0,2751855.0,2844577.0,2937243.0,3030002.0,3122886.0,3215769.0,3309184.0,3402394.0,3497222.0,3590106.0,3683905.0,3778387.0,3874465.0,3983454.0,4073772.0,4164100.0,4254504.0,4345597.0,4436808.0,4528314.0,4619550.0,4712376.0,4803781.0,4896576.0,4989547.0,5081184.0,5172186.0,5263614.0,5355044.0,5446690.0,5538946.0,5631838.0,5724549.0,5817490.0,5910948.0,6004246.0,6098124.0,
5,904,16,sutil,15,17,11,+1 Lap,106905,202991,298036,392742,487327,581833,676288,770347,864911,959280,1053817,1148270,1243167,1338710,1433310,1528011,1627261,1744626,1837121,1930129,2023572,2116981,2209830,2302958,2395834.0,2489066.0,2581922.0,2674919.0,2767978.0,2861310.0,2954542.0,3047703.0,3141094.0,3234704.0,3331638.0,3443436.0,3534977.0,3626450.0,3718085.0,3810002.0,3902159.0,3993943.0,4086250.0,4178030.0,4271709.0,4363443.0,4455475.0,4548135.0,4640274.0,4732755.0,4825320.0,4917759.0,5010108.0,5102339.0,5194329.0,5286674.0,5379446.0,5473623.0,5567377.0,5663358.0,5758122.0,5852090.0,5945951.0,6040958.0,6138487.0,
18,904,824,jules_bianchi,206,18,12,+2 Laps,107132,204899,300612,395592,490569,585597,680741,776755,871553,966491,1061460,1156432,1251688,1346999,1441959,1537945,1632885,1728140,1824433,1919558,2019105,2134316,2227792,2321281,2414712.0,2509445.0,2604481.0,2698348.0,2791657.0,2885181.0,2978909.0,3073082.0,3166830.0,3260716.0,3354718.0,3449047.0,3543071.0,3636800.0,3732189.0,3826298.0,3923784.0,4037527.0,4133375.0,4225742.0,4317803.0,4409587.0,4503275.0,4595739.0,4688365.0,4780373.0,4872558.0,4966219.0,5061403.0,5153772.0,5246580.0,5339551.0,5438010.0,5530987.0,5624140.0,5717034.0,5809810.0,5903038.0,5995993.0,6089297.0,,
9,904,155,kobayashi,207,21,23,Brakes,107635,205831,301953,398241,493729,589057,684588,780182,875523,970740,1065951,1161497,1256950,1352541,1447941,1543035,1638317,1733438,1828602,1924306,2019948,2116539,2216793,2331715,2424779.0,2518267.0,2611704.0,2705388.0,2799048.0,2892775.0,2986906.0,3080834.0,3174622.0,3295779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,904,818,vergne,5,22,43,Exhaust,107717,203744,298798,393393,488271,582875,677559,772014,866474,960965,1055975,1150552,1245449,1340614,1435840,1534887,1647473,1739254,1831555,1924644,2017338,2109662,2202012,2299607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,904,813,maldonado,208,15,11,+1 Lap,108117,206035,302158,396929,491013,585984,681082,775085,868733,962606,1056814,1150995,1245943,1341036,1439492,1555618,1648298,1741052,1833982,1926835,2020679,2114221,2207043,2300279,2393385.0,2486568.0,2579071.0,2672164.0,2764838.0,2857339.0,2949835.0,3042462.0,3135697.0,3228819.0,3321796.0,3415726.0,3512202.0,3621703.0,3712938.0,3804536.0,3896649.0,3988430.0,4080595.0,4173517.0,4266342.0,4358744.0,4451592.0,4543680.0,4635618.0,4727673.0,4819754.0,4912553.0,5004723.0,5097010.0,5189536.0,5281957.0,5373956.0,5466183.0,5558332.0,5650687.0,5742933.0,5835004.0,5928268.0,6020574.0,6115021.0,
15,904,820,chilton,206,19,12,+2 Laps,108607,206463,302777,398702,494212,589465,685008,780563,875878,971577,1066674,1162159,1257858,1353648,1449310,1544463,1643983,1758202,1851049,1944495,2037996,2131429,2225129,2319012,2412429.0,2505807.0,2600569.0,2696005.0,2789435.0,2883307.0,2981429.0,3097463.0,3190954.0,3284968.0,3380650.0,3475383.0,3571727.0,3666941.0,3759739.0,3852674.0,3945535.0,4044318.0,4160370.0,4252137.0,4343987.0,4437363.0,4529813.0,4622208.0,4716350.0,4810696.0,4905017.0,4998002.0,5090661.0,5182740.0,5275418.0,5368602.0,5461656.0,5554695.0,5647576.0,5740520.0,5833431.0,5930232.0,6027470.0,6129988.0,,
