,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
10,gutierrez,11,11,11,11,11,11,11,12,14,14,14,13,13,14,14,12,11,12,18,18,18,16,16,16,15,15,15,15,16,16,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,0
11,kvyat,12,12,12,12,12,12,12,11,11,11,11,11,11,11,10,8,8,6,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,11,10,13,15,14,14,14,14,13,13,13,13,13,12,12,12,12,13,13,14,16,16,16,16,15,15,15,15,15,14,14,14,0
12,button,13,13,13,13,13,13,13,13,12,12,12,12,12,12,11,10,9,16,13,12,12,12,12,12,12,12,12,12,11,11,11,11,11,10,9,8,14,13,13,13,13,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
13,vettel,14,14,14,14,14,14,14,14,13,13,13,14,21,19,19,17,16,13,10,9,9,9,9,9,9,9,9,8,8,8,8,8,10,14,13,12,8,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,7,6,6,5,5,5,5,5,5,5,4,4,4,4
14,kevin_magnussen,15,15,15,15,15,15,15,15,15,15,15,15,14,13,13,11,10,7,7,15,14,14,14,14,14,14,14,14,13,13,13,13,13,12,11,9,9,8,8,9,12,14,14,14,14,14,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0
15,sutil,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,13,15,20,20,20,20,19,18,18,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,16,16,16,16,16,16,17,0
16,jules_bianchi,17,18,18,18,18,18,18,19,19,19,19,19,18,18,18,18,17,15,15,14,16,21,21,20,19,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0
17,kobayashi,18,19,19,20,20,20,20,20,20,20,20,20,19,20,20,19,18,17,16,16,17,18,19,21,20,20,20,20,20,20,20,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,vergne,19,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,20,18,17,17,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,maldonado,20,20,20,19,19,19,19,18,18,18,18,18,17,17,17,21,21,19,19,19,19,17,17,17,16,16,16,16,15,15,15,15,15,15,15,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,15,15,15,0
20,chilton,21,21,21,21,21,21,21,21,21,21,21,21,20,21,21,20,19,21,21,21,21,20,20,19,18,18,18,18,18,18,19,20,20,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0
