,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
17,181,65,herbert,24,21,6,Gearbox,89331,178318,263926,367674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,181,64,diniz,15,20,7,Transmission,89771,172852,255481,338176,421571.0,504291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,181,35,villeneuve,16,15,20,Spun off,90481,175386,258215,341201,423935.0,506356.0,589231.0,671262.0,753435.0,836616.0,918944.0,1001299.0,1084067.0,1166504.0,1248003.0,1330044.0,1411773.0,1493234.0,1575233.0,1656991.0,1751443.0,1875520.0,1974675.0,2073908.0,2192565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,181,23,ralf_schumacher,3,4,1,Finished,90849,173599,256087,338651,422037.0,504960.0,586696.0,668451.0,749696.0,832000.0,913209.0,994247.0,1075497.0,1157091.0,1239425.0,1321207.0,1402147.0,1482738.0,1563051.0,1644164.0,1729400.0,1837011.0,1961179.0,2060820.0,2174778.0,2314384.0,2456433.0,2610581.0,2759436.0,2907410.0,3053580.0,3201240.0,3346662.0,3491657.0,3639063.0,3738839.0,3835000.0,3930248.0,4024850.0,4119630.0,4213494.0,4307452.0,4400908.0,4494617.0,4589061.0,4683274.0,4777308.0,4871389.0,4965514.0,5059734.0,5153749.0,5251305.0,5363590.0,5456408.0,5550601.0,5644339.0,5738375.0,5832966.0,5927812.0,6020926.0,6113266.0,6205622.0,6298712.0,6390572.0,6482967.0,6574984.0,6667331.0,6762363.0,6858001.0,6954048.0,7051329.0,7149818.0
9,181,41,zonta,16,9,1,Finished,91290,177872,260589,343103,425962.0,508491.0,591527.0,674024.0,756622.0,840154.0,922780.0,1005378.0,1088056.0,1170277.0,1252828.0,1334606.0,1415887.0,1497300.0,1578181.0,1660353.0,1750632.0,1867690.0,1993193.0,2096391.0,2213649.0,2342487.0,2464638.0,2613842.0,2762305.0,2910126.0,3057124.0,3204602.0,3350182.0,3495347.0,3640069.0,3741141.0,3838271.0,3935081.0,4030979.0,4126408.0,4221338.0,4316103.0,4411862.0,4507148.0,4602402.0,4698024.0,4792942.0,4889698.0,4985139.0,5080466.0,5175593.0,5270916.0,5366826.0,5461658.0,5556055.0,5652054.0,5748179.0,5843577.0,5938261.0,6033298.0,6130198.0,6246196.0,6336321.0,6426002.0,6514742.0,6602314.0,6691727.0,6783624.0,6877447.0,6977181.0,7082257.0,7193107.0
20,181,70,zanardi,3,14,5,Engine,91560,177258,259856,342293,425258.0,507852.0,590956.0,673257.0,756121.0,838991.0,922274.0,1004877.0,1087601.0,1169951.0,1252305.0,1335748.0,1418291.0,1500529.0,1582512.0,1665407.0,1755888.0,1873406.0,2004078.0,2109449.0,2231914.0,2362354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,181,71,damon_hill,17,13,10,Electrical,92134,178710,261465,343801,426528.0,509156.0,592372.0,674792.0,757873.0,840806.0,923381.0,1005908.0,1088763.0,1170924.0,1253473.0,1336335.0,1418781.0,1501054.0,1583075.0,1665957.0,1760546.0,2014335.0,2170241.0,2307247.0,2454190.0,2608553.0,2757754.0,2906148.0,3051943.0,3199909.0,3349428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,181,56,irvine,6,6,1,Finished,92728,179254,262079,344553,427052.0,509787.0,592976.0,675272.0,757015.0,839427.0,920483.0,1001691.0,1083271.0,1163739.0,1244195.0,1324616.0,1404944.0,1485456.0,1566537.0,1646979.0,1735563.0,1890325.0,1987604.0,2087981.0,2199173.0,2324371.0,2458359.0,2612406.0,2761267.0,2909016.0,3055445.0,3202834.0,3348314.0,3493553.0,3644156.0,3744543.0,3838871.0,3933256.0,4027766.0,4121271.0,4215176.0,4309345.0,4401965.0,4495310.0,4589594.0,4683898.0,4777939.0,4871864.0,4965985.0,5064424.0,5176257.0,5269126.0,5364208.0,5465353.0,5558334.0,5651742.0,5743914.0,5837084.0,5929718.0,6023120.0,6115423.0,6208330.0,6300342.0,6391356.0,6483830.0,6575886.0,6668375.0,6762867.0,6857868.0,6955796.0,7054037.0,7153244.0
8,181,37,rosa,21,11,11,+1 Lap,93223,179621,264841,348943,432763.0,516118.0,599445.0,682786.0,766125.0,849501.0,932678.0,1015476.0,1098424.0,1181090.0,1264047.0,1346727.0,1429662.0,1512581.0,1595116.0,1678524.0,1776793.0,1906788.0,2010299.0,2115394.0,2233218.0,2366213.0,2488620.0,2614735.0,2763114.0,2911010.0,3058306.0,3205354.0,3351271.0,3496651.0,3641889.0,3747196.0,3848100.0,3947643.0,4045963.0,4143951.0,4241791.0,4339330.0,4436698.0,4534116.0,4630974.0,4728126.0,4824476.0,4920970.0,5017136.0,5113146.0,5209166.0,5305024.0,5400965.0,5496103.0,5591026.0,5685837.0,5780499.0,5876077.0,5972062.0,6096699.0,6217136.0,6312021.0,6406085.0,6500823.0,6596900.0,6693157.0,6789717.0,6886787.0,6985562.0,7086187.0,7188956.0,
18,181,68,takagi,21,22,2,Disqualified,93672,180072,265221,350685,433932.0,517192.0,600437.0,683565.0,767070.0,850195.0,933365.0,1016183.0,1099059.0,1181912.0,1264641.0,1347350.0,1430342.0,1513209.0,1595873.0,1679468.0,1779669.0,1933345.0,2036079.0,2145875.0,2273288.0,2402455.0,2520890.0,2637181.0,2771546.0,2913369.0,3060092.0,3207514.0,3354026.0,3499104.0,3643599.0,3748526.0,3848901.0,3949187.0,4048111.0,4146639.0,4245351.0,4344264.0,4443242.0,4541327.0,4639073.0,4737315.0,4835153.0,4932836.0,5031083.0,5128760.0,5226489.0,5324017.0,5438799.0,5537636.0,5635556.0,5731994.0,5829427.0,5925642.0,6023436.0,6120718.0,6216321.0,6311060.0,6404775.0,6498521.0,6592321.0,6686520.0,6781334.0,6876378.0,6977808.0,7079179.0,7181080.0,
19,181,69,badoer,18,10,11,+1 Lap,94124,180801,266330,351318,435386.0,518778.0,602431.0,685777.0,769592.0,853247.0,936477.0,1019688.0,1102736.0,1185793.0,1268721.0,1351621.0,1434583.0,1517896.0,1600902.0,1685149.0,1779582.0,1900440.0,2028332.0,2134957.0,2269776.0,2395376.0,2512662.0,2625601.0,2764212.0,2912362.0,3059363.0,3206701.0,3352573.0,3497627.0,3643006.0,3745152.0,3843715.0,3940686.0,4037899.0,4135379.0,4232631.0,4329902.0,4427173.0,4524621.0,4622105.0,4719846.0,4816418.0,4913469.0,5010552.0,5106843.0,5203586.0,5299452.0,5395118.0,5491219.0,5587953.0,5683766.0,5779782.0,5875328.0,5970801.0,6065981.0,6160947.0,6255069.0,6349141.0,6445339.0,6539907.0,6634172.0,6735159.0,6846649.0,6944273.0,7043642.0,7145221.0,
