,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
18,214,75,nakano,20,21,20,Spun off,91650,173236,255373,338346,420348,501485.0,582147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,214,21,fisichella,17,9,11,+1 Lap,92082,174015,256126,338913,421013,502844.0,583820.0,665469.0,746585.0,827744.0,908987.0,990044.0,1070693.0,1151945.0,1233038.0,1313769.0,1394638.0,1475205.0,1556036.0,1637013.0,1717717.0,1798393.0,1879145.0,1959764.0,2039992.0,2120372.0,2200468.0,2280903.0,2360577.0,2440256.0,2519745.0,2599429.0,2678936.0,2758161.0,2840833.0,2943905.0,3024189.0,3105044.0,3185621.0,3266311.0,3346794.0,3427738.0,3508550.0,3589515.0,3671857.0,3753432.0,3835362.0,3917200.0,3998841.0,4080335.0,4161562.0,4243333.0,4326846.0,4408817.0,4491216.0,4571868.0,4652548.0,4732843.0,4816103.0,4911358.0,5015630.0,5121200.0,5229586.0,5353093.0,5470724.0,5562416.0,5656454.0,5743834.0,5830642.0,5921999.0,6016244.0,
16,214,65,herbert,15,8,11,+1 Lap,92580,174989,257185,339609,422110,505076.0,586610.0,668761.0,750397.0,831970.0,913404.0,995052.0,1076337.0,1158496.0,1240115.0,1321729.0,1403527.0,1485400.0,1567146.0,1649036.0,1730859.0,1812791.0,1895279.0,1977389.0,2058967.0,2140627.0,2221821.0,2302939.0,2383896.0,2465279.0,2546557.0,2628716.0,2710162.0,2791682.0,2873270.0,2955065.0,3036831.0,3123367.0,3226909.0,3307754.0,3389110.0,3470580.0,3552099.0,3633383.0,3714852.0,3797456.0,3879348.0,3960726.0,4043297.0,4125455.0,4206637.0,4287978.0,4369188.0,4450261.0,4532103.0,4614577.0,4695555.0,4777512.0,4868481.0,4979924.0,5073083.0,5166153.0,5257364.0,5349398.0,5441283.0,5534173.0,5624296.0,5713300.0,5799892.0,5887012.0,5975886.0,
19,214,76,magnussen,24,18,23,Brakes,92952,175558,257750,340293,422632,506082.0,589312.0,672618.0,754902.0,836840.0,918423.0,999958.0,1081833.0,1163944.0,1245983.0,1327096.0,1408350.0,1490133.0,1572381.0,1654278.0,1735830.0,1817432.0,1898724.0,1979983.0,2061156.0,2142216.0,2223525.0,2304584.0,2385503.0,2471453.0,2572509.0,2652421.0,2741916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,214,22,barrichello,24,17,5,Engine,93430,175986,258140,340701,423154,506426.0,589904.0,673119.0,755616.0,837632.0,919123.0,1000624.0,1082437.0,1164430.0,1246823.0,1327942.0,1409539.0,1490838.0,1573026.0,1655051.0,1737784.0,1818677.0,1899944.0,1980875.0,2064854.0,2164214.0,2242995.0,2322444.0,2403668.0,2483938.0,2564065.0,2644497.0,2724818.0,2804979.0,2885061.0,2965043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,214,50,verstappen,25,20,20,Spun off,94020,176950,259161,341559,423862,506977.0,590580.0,673562.0,756520.0,839040.0,921532.0,1004808.0,1087216.0,1169602.0,1251636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,214,64,diniz,21,15,20,Spun off,94486,177676,259946,342188,424363,507468.0,591203.0,673921.0,757343.0,839510.0,922105.0,1022473.0,1156905.0,1238619.0,1319512.0,1400524.0,1482331.0,1563937.0,1645517.0,1727815.0,1808857.0,1889930.0,1971430.0,2054055.0,2135544.0,2216775.0,2298298.0,2379636.0,2460854.0,2542315.0,2623846.0,2705972.0,2787477.0,2868191.0,2949418.0,3030583.0,3112697.0,3203826.0,3284977.0,3366355.0,3447692.0,3529442.0,3611601.0,3692963.0,3775313.0,3857597.0,3939474.0,4021274.0,4103746.0,4188022.0,4270920.0,4357068.0,4464442.0,4545933.0,4626490.0,4708863.0,4790535.0,4881976.0,,,,,,,,,,,,,,
14,214,63,salo,25,13,10,Electrical,95054,178418,260933,343043,425114,507873.0,591726.0,674335.0,757911.0,840056.0,922696.0,1005309.0,1087621.0,1169979.0,1252077.0,1333534.0,1414626.0,1495402.0,1576794.0,1658916.0,1740263.0,1821717.0,1906724.0,2006087.0,2087755.0,2168345.0,2248747.0,2329591.0,2410308.0,2490850.0,2571235.0,2651890.0,2732430.0,2814244.0,2895733.0,2976350.0,3058120.0,3139302.0,3220739.0,3301590.0,3384154.0,3466385.0,3548876.0,3631190.0,3713085.0,3794107.0,3876287.0,3959148.0,4041774.0,4127602.0,4229357.0,4311700.0,4393364.0,4474285.0,4554970.0,4635795.0,4716459.0,4799334.0,4890667.0,4991593.0,5092891.0,,,,,,,,,,,
21,214,82,fontana,15,16,20,Spun off,95507,178993,261605,344460,427704,511000.0,594274.0,676314.0,759602.0,842856.0,925040.0,1007889.0,1090989.0,1179655.0,1268160.0,1370431.0,1452549.0,1537780.0,1619794.0,1702848.0,1785030.0,1869107.0,1951595.0,2033584.0,2114930.0,2198764.0,2282367.0,2365885.0,2451579.0,2535371.0,2617364.0,2702031.0,2789870.0,2897891.0,2977740.0,3059734.0,3141508.0,3229437.0,3377541.0,3458247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,214,79,katayama,18,11,12,+2 Laps,96023,180170,262534,344924,428308,511536.0,594676.0,677222.0,760012.0,843415.0,925628.0,1008300.0,1091310.0,1173230.0,1254409.0,1335462.0,1416034.0,1500698.0,1601343.0,1682486.0,1765171.0,1846343.0,1927091.0,2008879.0,2089687.0,2170221.0,2251011.0,2332082.0,2412807.0,2495288.0,2576614.0,2657749.0,2739404.0,2821441.0,2902254.0,2982871.0,3064514.0,3145187.0,3227891.0,3308743.0,3389609.0,3470942.0,3552641.0,3634561.0,3717251.0,3800394.0,3888642.0,3992275.0,4075603.0,4158513.0,4240360.0,4322382.0,4404437.0,4485446.0,4566497.0,4647223.0,4729441.0,4815648.0,4920432.0,5039409.0,5136766.0,5234324.0,5332304.0,5429866.0,5526522.0,5621678.0,5716356.0,5810464.0,5905982.0,6001973.0,,
13,214,58,marques,18,22,5,Engine,96472,180836,263251,345576,428836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
