,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
7,852,16,sutil,10,7,1,Finished,126655,244798,362717,480309,598532,716072,833171.0,950106.0,1067500.0,1185252.0,1302496.0,1420692.0,1551826.0,1711004.0,1883922.0,2052769.0,2169331.0,2284223.0,2398785.0,2513218.0,2627588.0,2742223.0,2857008.0,2971458.0,3085902.0,3200761.0,3315524.0,3430570.0,3545429.0,3660779.0,3778878.0,3905140.0,4017731.0,4131360.0,4244410.0,4358217.0,4471770.0,4584989.0,4698046.0,4811204.0,4924214.0,5037487.0,5151769.0,5264606.0
9,852,18,button,1,3,1,Finished,127195,245684,367193,499391,616742,732699,847706.0,962503.0,1077764.0,1193466.0,1309801.0,1426207.0,1561092.0,1717155.0,1887583.0,2054718.0,2171752.0,2286125.0,2400184.0,2514502.0,2628534.0,2742579.0,2855709.0,2969658.0,3082911.0,3195615.0,3308644.0,3421263.0,3533830.0,3646652.0,3759254.0,3875718.0,3999430.0,4109801.0,4220512.0,4331193.0,4441728.0,4552076.0,4662138.0,4772217.0,4882551.0,4992872.0,5103303.0,5214562.0
19,852,814,resta,10,11,1,Finished,127763,247752,366133,483346,602621,719910,836730.0,954258.0,1071444.0,1188653.0,1306241.0,1423760.0,1553877.0,1712324.0,1888644.0,2056055.0,2173295.0,2290465.0,2406973.0,2522488.0,2637948.0,2753763.0,2869069.0,2984139.0,3099748.0,3215275.0,3330988.0,3446639.0,3562281.0,3681548.0,3808303.0,3921526.0,4035048.0,4148548.0,4262442.0,4376928.0,4490563.0,4604528.0,4718174.0,4831787.0,4945683.0,5059602.0,5173137.0,5288887.0
13,852,30,michael_schumacher,131,5,1,Finished,128390,247059,365020,485928,613785,729287,844755.0,959918.0,1075373.0,1191347.0,1308916.0,1425208.0,1559577.0,1715344.0,1886330.0,2054057.0,2169981.0,2284986.0,2399722.0,2514120.0,2628863.0,2743419.0,2857855.0,2972903.0,3087093.0,3201961.0,3316682.0,3431408.0,3546324.0,3661694.0,3779777.0,3906751.0,4018260.0,4129397.0,4241145.0,4352904.0,4464930.0,4577228.0,4689746.0,4801773.0,4914888.0,5027220.0,5139812.0,5252357.0
11,852,22,barrichello,3,16,11,+1 Lap,130773,250025,368320,485723,605127,722019,838891.0,955502.0,1072917.0,1190376.0,1307411.0,1424469.0,1559158.0,1715525.0,1887128.0,2054552.0,2172324.0,2289483.0,2405884.0,2521217.0,2636596.0,2752408.0,2866975.0,2981432.0,3097780.0,3213866.0,3328958.0,3444240.0,3559495.0,3675054.0,3797330.0,3924504.0,4038620.0,4152836.0,4267047.0,4380877.0,4494892.0,4608751.0,4723285.0,4843665.0,4997018.0,5107442.0,5222594.0,
22,852,817,ricciardo,164,21,5,Engine,131288,252993,373917,494262,614655,735415,855404.0,975677.0,1095811.0,1215642.0,1335502.0,1455498.0,1599599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,852,813,maldonado,3,10,1,Finished,131701,249497,366756,483874,603125,720558,837865.0,954912.0,1072459.0,1190030.0,1308720.0,1431907.0,1579221.0,1723983.0,1888228.0,2055448.0,2173021.0,2289992.0,2406243.0,2521788.0,2637004.0,2752800.0,2867805.0,2982309.0,3097920.0,3212584.0,3327454.0,3442846.0,3561441.0,3688988.0,3802723.0,3916513.0,4030930.0,4145207.0,4259108.0,4372769.0,4486517.0,4601183.0,4714740.0,4828121.0,4941632.0,5055257.0,5168619.0,5282508.0
12,852,24,liuzzi,164,19,11,+1 Lap,132876,254599,375736,496197,617217,737476,857896.0,979909.0,1101192.0,1222159.0,1346488.0,1478159.0,1622680.0,1762353.0,1894933.0,2061146.0,2181065.0,2299675.0,2418391.0,2537271.0,2656232.0,2775309.0,2894728.0,3014600.0,3134691.0,3254124.0,3377483.0,3520770.0,3639686.0,3761156.0,3881200.0,4001001.0,4119969.0,4238678.0,4360569.0,4479469.0,4597925.0,4717900.0,4837581.0,4957994.0,5076124.0,5194185.0,5313305.0,
21,852,816,ambrosio,166,17,11,+1 Lap,133467,255046,376278,497656,618434,738619,858516.0,978437.0,1098230.0,1217901.0,1337722.0,1458135.0,1603336.0,1761669.0,1893919.0,2060553.0,2178792.0,2297799.0,2416083.0,2534358.0,2652602.0,2770827.0,2888994.0,3006984.0,3126538.0,3245198.0,3363394.0,3481456.0,3599708.0,3717599.0,3835542.0,3953574.0,4072297.0,4190319.0,4308450.0,4430113.0,4561848.0,4678167.0,4795815.0,4913887.0,5033240.0,5151477.0,5272627.0,
4,852,10,glock,166,18,11,+1 Lap,138523,286896,408291,529162,650221,775941,901790.0,1021755.0,1141073.0,1260529.0,1380608.0,1501344.0,1671043.0,1801066.0,1939954.0,2063998.0,2182297.0,2300310.0,2419880.0,2538437.0,2657097.0,2775840.0,2895331.0,3014844.0,3133860.0,3252192.0,3371250.0,3489184.0,3607039.0,3725087.0,3842798.0,3960579.0,4078749.0,4196631.0,4317726.0,4449286.0,4565826.0,4682764.0,4800160.0,4918360.0,5035387.0,5154579.0,5274328.0,
6,852,15,trulli,205,14,11,+1 Lap,139709,260658,380660,499937,619643,739618,860190.0,980424.0,1099418.0,1218595.0,1338198.0,1456835.0,1600547.0,1757012.0,1892906.0,2059277.0,2177136.0,2293878.0,2410703.0,2527960.0,2644148.0,2760670.0,2878684.0,2995140.0,3111984.0,3228609.0,3345307.0,3461954.0,3578428.0,3694885.0,3816967.0,3945702.0,4060673.0,4175891.0,4291269.0,4406803.0,4521760.0,4636331.0,4751204.0,4865905.0,4981096.0,5097930.0,5215773.0,
17,852,811,bruno_senna,4,13,1,Finished,150814,289699,407972,525344,642265,758962,875078.0,995016.0,1116993.0,1233067.0,1349681.0,1465940.0,1604326.0,1748638.0,1890796.0,2058904.0,2176201.0,2293134.0,2410333.0,2528973.0,2649292.0,2777354.0,2893996.0,3008642.0,3123814.0,3238136.0,3353682.0,3468655.0,3583031.0,3700067.0,3814941.0,3928862.0,4042878.0,4156672.0,4270447.0,4384607.0,4498359.0,4612250.0,4725835.0,4839840.0,4954981.0,5069244.0,5183395.0,5297878.0
