,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
14,141,50,verstappen,21,10,11,+1 Lap,105674,201454,296272.0,390388.0,488814.0,635784.0,790638.0,942657.0,1094969.0,1249870.0,1403295.0,1554304.0,1714364.0,1884709.0,2018360.0,2116308.0,2211454.0,2306019.0,2399732.0,2493512.0,2586720.0,2680425.0,2773670.0,2866453.0,2959316.0,3052608.0,3145594.0,3238206.0,3330723.0,3423114.0,3515356.0,3607961.0,3700910.0,3793444.0,3886242.0,3978825.0,4071787.0,4191260.0,4291040.0,4385484.0,4479709.0,4573459.0,4668436.0,4761458.0,4854408.0,4947504.0,5040567.0,5134157.0,5226854.0,5320032.0,5412413.0,5505218.0,5597895.0,5690137.0,5782194.0,5874193.0,5991255.0,
6,141,21,fisichella,22,13,13,+3 Laps,107456,202600,297876.0,393013.0,491211.0,637540.0,792410.0,944183.0,1096748.0,1251645.0,1404824.0,1556177.0,1715768.0,1867254.0,2013269.0,2109111.0,2203904.0,2296945.0,2389732.0,2482248.0,2574822.0,2667796.0,2760203.0,2852692.0,2950698.0,3075339.0,3178033.0,3275682.0,3376202.0,3472523.0,3569164.0,3672082.0,3771633.0,3874055.0,3972477.0,4068576.0,4167027.0,4263055.0,4360777.0,4456240.0,4552012.0,4651770.0,4748931.0,4848511.0,4943730.0,5038730.0,5135098.0,5230231.0,5324570.0,5443083.0,5546986.0,5644381.0,5740189.0,5836077.0,5930501.0,,,
10,141,31,montoya,3,15,5,Engine,108476,203368,298582.0,394059.0,492003.0,638291.0,793512.0,945061.0,1097661.0,1253113.0,1405630.0,1557673.0,1716523.0,1867659.0,2013753.0,2107983.0,2201970.0,2293507.0,2385366.0,2477153.0,2569354.0,2661833.0,2753346.0,2844595.0,2935728.0,3027198.0,3118319.0,3209499.0,3300492.0,3391330.0,3482334.0,3573480.0,3665065.0,3755573.0,3846016.0,3936016.0,4026376.0,4117664.0,4208260.0,4297866.0,,,,,,,,,,,,,,,,,,
5,141,18,button,22,14,10,Electrical,109720,204741,299688.0,394739.0,494944.0,639435.0,794060.0,945759.0,1098339.0,1253682.0,1406438.0,1558394.0,1717388.0,1868445.0,2014405.0,2110022.0,2205214.0,2326106.0,2424385.0,2516874.0,2609030.0,2701958.0,2794207.0,2886208.0,2978311.0,3072199.0,3168019.0,3263291.0,3358507.0,3454790.0,3552044.0,3675066.0,3784324.0,3880555.0,3976839.0,4073908.0,4169284.0,4266966.0,4362489.0,4460531.0,4557623.0,4653424.0,4752416.0,4849085.0,4944624.0,5041727.0,5136758.0,5231623.0,5325852.0,5420795.0,5517733.0,5613401.0,,,,,,
16,141,55,alesi,20,9,11,+1 Lap,110855,207781,304607.0,400752.0,498719.0,640758.0,795828.0,947453.0,1099343.0,1256127.0,1408302.0,1560052.0,1718372.0,1869194.0,2015137.0,2114792.0,2209327.0,2302867.0,2395903.0,2488830.0,2581821.0,2674717.0,2767204.0,2859639.0,2952491.0,3046342.0,3138610.0,3230226.0,3321778.0,3413119.0,3504149.0,3595605.0,3687169.0,3780316.0,3898301.0,3997230.0,4093229.0,4187149.0,4282085.0,4379231.0,4474446.0,4570139.0,4665058.0,4760347.0,4853922.0,4946653.0,5039677.0,5134330.0,5229020.0,5322159.0,5414773.0,5506906.0,5598944.0,5690834.0,5782651.0,5874748.0,5966894.0,
2,141,8,raikkonen,15,6,1,Finished,111396,208769,305027.0,401157.0,499874.0,641713.0,797012.0,948765.0,1101970.0,1257022.0,1409916.0,1561063.0,1719819.0,1872093.0,2015735.0,2110327.0,2204354.0,2297535.0,2390893.0,2482818.0,2575539.0,2668276.0,2761089.0,2853245.0,2945098.0,3036354.0,3127261.0,3218633.0,3309459.0,3400320.0,3491083.0,3581760.0,3673332.0,3764051.0,3854280.0,3970684.0,4069024.0,4161329.0,4253886.0,4345697.0,4438968.0,4530918.0,4622539.0,4714047.0,4805319.0,4896787.0,4988006.0,5078932.0,5170172.0,5261417.0,5352445.0,5444147.0,5535167.0,5626083.0,5717211.0,5808139.0,5899671.0,5990676.0
15,141,54,burti,19,8,11,+1 Lap,112236,209932,307361.0,403426.0,503102.0,643146.0,798745.0,950986.0,1103908.0,1258518.0,1411698.0,1562982.0,1722878.0,1874148.0,2017154.0,2113808.0,2207613.0,2301270.0,2394618.0,2487907.0,2581221.0,2673783.0,2766236.0,2858528.0,2951963.0,3045417.0,3137276.0,3229304.0,3321040.0,3412435.0,3503338.0,3594945.0,3686608.0,3778945.0,3870538.0,3989310.0,4091266.0,4184980.0,4279150.0,4374836.0,4468982.0,4562239.0,4657842.0,4751269.0,4844543.0,4938184.0,5030414.0,5122248.0,5214653.0,5306475.0,5398413.0,5490839.0,5582667.0,5674779.0,5767366.0,5859600.0,5952394.0,
20,141,59,bernoldi,21,21,20,Spun off,112274,208963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,141,4,alonso,18,12,12,+2 Laps,113029,210344,308033.0,404029.0,503606.0,643946.0,799798.0,952055.0,1104932.0,1259580.0,1412537.0,1563852.0,1724069.0,1876232.0,2017742.0,2115862.0,2210571.0,2304950.0,2398757.0,2492139.0,2585182.0,2678215.0,2771546.0,2864319.0,2956988.0,3050368.0,3143295.0,3235760.0,3329070.0,3421637.0,3513882.0,3633500.0,3737529.0,3833111.0,3927920.0,4021763.0,4118961.0,4213575.0,4307632.0,4402753.0,4525392.0,4627158.0,4719767.0,4812647.0,4904965.0,4998146.0,5091602.0,5187143.0,5281234.0,5377023.0,5469833.0,5562583.0,5654969.0,5747860.0,5840068.0,5932111.0,,
19,141,58,marques,18,20,84,Battery,114193,212442,314964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
